plate_id_fk,full_path,plate_folder,fish_folder_name,roi_name,roi_anatomy_name,note
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish3_48hpf_roi4,aang,fish3_48hpf_roi4,fish3_48hpf_roi4,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish3_48hpf_roi4,aang,fish3_48hpf_roi4,fish3_48hpf_roi4,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250925_mem-mito/fish3_48hpf_roi4,aang,fish3_48hpf_roi4,fish3_48hpf_roi4,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish3_48hpf_roi4,aang,fish3_48hpf_roi4,fish3_48hpf_roi4,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251009_mem-mito/fish3_48hpf_roi4,aang,fish3_48hpf_roi4,fish3_48hpf_roi4,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish3_72hpf_roi1,aang,fish3_72hpf_roi1,fish3_72hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250915_mem-mito/fish3_72hpf_roi1,aang,fish3_72hpf_roi1,fish3_72hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi1,aang,fish3_72hpf_roi1,fish3_72hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish3_72hpf_roi1,aang,fish3_72hpf_roi1,fish3_72hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish3_72hpf_roi10,aang,fish3_72hpf_roi10,fish3_72hpf_roi10,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi10,aang,fish3_72hpf_roi10,fish3_72hpf_roi10,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish3_72hpf_roi11,aang,fish3_72hpf_roi11,fish3_72hpf_roi11,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi11,aang,fish3_72hpf_roi11,fish3_72hpf_roi11,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish3_72hpf_roi12,aang,fish3_72hpf_roi12,fish3_72hpf_roi12,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish3_72hpf_roi2,aang,fish3_72hpf_roi2,fish3_72hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250915_mem-mito/fish3_72hpf_roi2,aang,fish3_72hpf_roi2,fish3_72hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi2,aang,fish3_72hpf_roi2,fish3_72hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish3_72hpf_roi2,aang,fish3_72hpf_roi2,fish3_72hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish3_72hpf_roi3,aang,fish3_72hpf_roi3,fish3_72hpf_roi3,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250915_mem-mito/fish3_72hpf_roi3,aang,fish3_72hpf_roi3,fish3_72hpf_roi3,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi3,aang,fish3_72hpf_roi3,fish3_72hpf_roi3,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish3_72hpf_roi3,aang,fish3_72hpf_roi3,fish3_72hpf_roi3,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish3_72hpf_roi4,aang,fish3_72hpf_roi4,fish3_72hpf_roi4,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250915_mem-mito/fish3_72hpf_roi4,aang,fish3_72hpf_roi4,fish3_72hpf_roi4,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi4,aang,fish3_72hpf_roi4,fish3_72hpf_roi4,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish3_72hpf_roi5,aang,fish3_72hpf_roi5,fish3_72hpf_roi5,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250915_mem-mito/fish3_72hpf_roi5,aang,fish3_72hpf_roi5,fish3_72hpf_roi5,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi5,aang,fish3_72hpf_roi5,fish3_72hpf_roi5,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish3_72hpf_roi6,aang,fish3_72hpf_roi6,fish3_72hpf_roi6,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250915_mem-mito/fish3_72hpf_roi6,aang,fish3_72hpf_roi6,fish3_72hpf_roi6,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi6,aang,fish3_72hpf_roi6,fish3_72hpf_roi6,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish3_72hpf_roi7,aang,fish3_72hpf_roi7,fish3_72hpf_roi7,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250915_mem-mito/fish3_72hpf_roi7,aang,fish3_72hpf_roi7,fish3_72hpf_roi7,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi7,aang,fish3_72hpf_roi7,fish3_72hpf_roi7,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish3_72hpf_roi8,aang,fish3_72hpf_roi8,fish3_72hpf_roi8,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi8,aang,fish3_72hpf_roi8,fish3_72hpf_roi8,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish3_72hpf_roi9,aang,fish3_72hpf_roi9,fish3_72hpf_roi9,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi9,aang,fish3_72hpf_roi9,fish3_72hpf_roi9,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251013_mem-histone/fish3_96hpf_roi1,aang,fish3_96hpf_roi1,fish3_96hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251013_mem-histone/fish3_96hpf_roi2,aang,fish3_96hpf_roi2,fish3_96hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251013_mem-histone/fish3_96hpf_roi3,aang,fish3_96hpf_roi3,fish3_96hpf_roi3,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251013_mem-histone/fish3_96hpf_roi4,aang,fish3_96hpf_roi4,fish3_96hpf_roi4,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish4_24hpf_mem-mchilada_mito-mSG/roi1,aang,fish4_24hpf_mem-mchilada_mito-mSG,roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish4_24hpf_mem-mchilada_mito-mSG/roi2,aang,fish4_24hpf_mem-mchilada_mito-mSG,roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish4_24hpf_mem-mchilada_mito-mSG/roi3,aang,fish4_24hpf_mem-mchilada_mito-mSG,roi3,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish4_24hpf_mem-mchilada_mito-mSG/roi4,aang,fish4_24hpf_mem-mchilada_mito-mSG,roi4,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish4_24hpf_mem-mchilada_mito-mSG/roi5,aang,fish4_24hpf_mem-mchilada_mito-mSG,roi5,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish4_24hpf_mem-mchilada_mito-mSG/roi6,aang,fish4_24hpf_mem-mchilada_mito-mSG,roi6,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish4_24hpf_mem-mchilada_mito-mSG/roi7,aang,fish4_24hpf_mem-mchilada_mito-mSG,roi7,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish4_24hpf_mem-mchilada_mito-mSG/roi8,aang,fish4_24hpf_mem-mchilada_mito-mSG,roi8,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish4_24hpf_mem-mchilada_mito-mSG/roi9,aang,fish4_24hpf_mem-mchilada_mito-mSG,roi9,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250821_mem_mito/fish4_24hpf_roi1,aang,fish4_24hpf_roi1,fish4_24hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250828_mem_actin/fish4_24hpf_roi1,aang,fish4_24hpf_roi1,fish4_24hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish4_24hpf_roi1,aang,fish4_24hpf_roi1,fish4_24hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish4_24hpf_roi1,aang,fish4_24hpf_roi1,fish4_24hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish4_24hpf_roi1,aang,fish4_24hpf_roi1,fish4_24hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish4_24hpf_roi1,aang,fish4_24hpf_roi1,fish4_24hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251006_mem_histone/fish4_24hpf_roi1,aang,fish4_24hpf_roi1,fish4_24hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish4_24hpf_roi1,aang,fish4_24hpf_roi1,fish4_24hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito/fish4_24hpf_roi1,aang,fish4_24hpf_roi1,fish4_24hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito_v2/fish4_24hpf_roi1,aang,fish4_24hpf_roi1,fish4_24hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251028_mem-peroxi/fish4_24hpf_roi1,aang,fish4_24hpf_roi1,fish4_24hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251028_mem-peroxi2/fish4_24hpf_roi1,aang,fish4_24hpf_roi1,fish4_24hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251105_mem-mito/fish4_24hpf_roi1,aang,fish4_24hpf_roi1,fish4_24hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251107_mem-mito/fish4_24hpf_roi1,aang,fish4_24hpf_roi1,fish4_24hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250821_mem_mito/fish4_24hpf_roi2,aang,fish4_24hpf_roi2,fish4_24hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250828_mem_actin/fish4_24hpf_roi2,aang,fish4_24hpf_roi2,fish4_24hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish4_24hpf_roi2,aang,fish4_24hpf_roi2,fish4_24hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish4_24hpf_roi2,aang,fish4_24hpf_roi2,fish4_24hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish4_24hpf_roi2,aang,fish4_24hpf_roi2,fish4_24hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish4_24hpf_roi2,aang,fish4_24hpf_roi2,fish4_24hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251006_mem_histone/fish4_24hpf_roi2,aang,fish4_24hpf_roi2,fish4_24hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish4_24hpf_roi2,aang,fish4_24hpf_roi2,fish4_24hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito_v2/fish4_24hpf_roi2,aang,fish4_24hpf_roi2,fish4_24hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251028_mem-peroxi/fish4_24hpf_roi2,aang,fish4_24hpf_roi2,fish4_24hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251105_mem-mito/fish4_24hpf_roi2,aang,fish4_24hpf_roi2,fish4_24hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251107_mem-mito/fish4_24hpf_roi2,aang,fish4_24hpf_roi2,fish4_24hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish4_24hpf_roi3,aang,fish4_24hpf_roi3,fish4_24hpf_roi3,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish4_24hpf_roi3,aang,fish4_24hpf_roi3,fish4_24hpf_roi3,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish4_24hpf_roi3,aang,fish4_24hpf_roi3,fish4_24hpf_roi3,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251006_mem_histone/fish4_24hpf_roi3,aang,fish4_24hpf_roi3,fish4_24hpf_roi3,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito_v2/fish4_24hpf_roi3,aang,fish4_24hpf_roi3,fish4_24hpf_roi3,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito_v2/fish4_24hpf_roi4,aang,fish4_24hpf_roi4,fish4_24hpf_roi4,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish4_48hpf_roi1,aang,fish4_48hpf_roi1,fish4_48hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish4_48hpf_roi1,aang,fish4_48hpf_roi1,fish4_48hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish4_48hpf_roi1,aang,fish4_48hpf_roi1,fish4_48hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251022_mem-mito/fish4_48hpf_roi1,aang,fish4_48hpf_roi1,fish4_48hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish4_48hpf_roi1,aang,fish4_48hpf_roi1,fish4_48hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish4_48hpf_roi2,aang,fish4_48hpf_roi2,fish4_48hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish4_48hpf_roi2,aang,fish4_48hpf_roi2,fish4_48hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish4_48hpf_roi2,aang,fish4_48hpf_roi2,fish4_48hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish4_48hpf_roi3,aang,fish4_48hpf_roi3,fish4_48hpf_roi3,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish4_48hpf_roi3,aang,fish4_48hpf_roi3,fish4_48hpf_roi3,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish4_48hpf_roi3,aang,fish4_48hpf_roi3,fish4_48hpf_roi3,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish4_48hpf_roi3,aang,fish4_48hpf_roi3,fish4_48hpf_roi3,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish4_48hpf_roi4,aang,fish4_48hpf_roi4,fish4_48hpf_roi4,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish4_48hpf_roi4,aang,fish4_48hpf_roi4,fish4_48hpf_roi4,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish4_48hpf_roi4,aang,fish4_48hpf_roi4,fish4_48hpf_roi4,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish4_48hpf_roi5,aang,fish4_48hpf_roi5,fish4_48hpf_roi5,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish4_48hpf_roi5,aang,fish4_48hpf_roi5,fish4_48hpf_roi5,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish4_48hpf_roi6,aang,fish4_48hpf_roi6,fish4_48hpf_roi6,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish4_48hpf_roi6,aang,fish4_48hpf_roi6,fish4_48hpf_roi6,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish4_48hpf_roi7,aang,fish4_48hpf_roi7,fish4_48hpf_roi7,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish4_48hpf_roi8,aang,fish4_48hpf_roi8,fish4_48hpf_roi8,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish4_72hpf_roi1,aang,fish4_72hpf_roi1,fish4_72hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250922_mem-mito/fish4_72hpf_roi1,aang,fish4_72hpf_roi1,fish4_72hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish4_72hpf_roi2,aang,fish4_72hpf_roi2,fish4_72hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish4_72hpf_roi3,aang,fish4_72hpf_roi3,fish4_72hpf_roi3,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish4_72hpf_roi4,aang,fish4_72hpf_roi4,fish4_72hpf_roi4,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish4_72hpf_roi5,aang,fish4_72hpf_roi5,fish4_72hpf_roi5,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish4_72hpf_roi6,aang,fish4_72hpf_roi6,fish4_72hpf_roi6,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250826_mem_actin/fish5_24hpf_roi1,aang,fish5_24hpf_roi1,fish5_24hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250828_mem_actin/fish5_24hpf_roi1,aang,fish5_24hpf_roi1,fish5_24hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish5_24hpf_roi1,aang,fish5_24hpf_roi1,fish5_24hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish5_24hpf_roi1,aang,fish5_24hpf_roi1,fish5_24hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish5_24hpf_roi1,aang,fish5_24hpf_roi1,fish5_24hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish5_24hpf_roi1,aang,fish5_24hpf_roi1,fish5_24hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish5_24hpf_roi1,aang,fish5_24hpf_roi1,fish5_24hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito/fish5_24hpf_roi1,aang,fish5_24hpf_roi1,fish5_24hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251028_mem-peroxi/fish5_24hpf_roi1,aang,fish5_24hpf_roi1,fish5_24hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251028_mem-peroxi2/fish5_24hpf_roi1,aang,fish5_24hpf_roi1,fish5_24hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251105_mem-mito/fish5_24hpf_roi1,aang,fish5_24hpf_roi1,fish5_24hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251107_mem-mito/fish5_24hpf_roi1,aang,fish5_24hpf_roi1,fish5_24hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250826_mem_actin/fish5_24hpf_roi2,aang,fish5_24hpf_roi2,fish5_24hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250828_mem_actin/fish5_24hpf_roi2,aang,fish5_24hpf_roi2,fish5_24hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish5_24hpf_roi2,aang,fish5_24hpf_roi2,fish5_24hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish5_24hpf_roi2,aang,fish5_24hpf_roi2,fish5_24hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish5_24hpf_roi2,aang,fish5_24hpf_roi2,fish5_24hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish5_24hpf_roi2,aang,fish5_24hpf_roi2,fish5_24hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish5_24hpf_roi2,aang,fish5_24hpf_roi2,fish5_24hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251028_mem-peroxi/fish5_24hpf_roi2,aang,fish5_24hpf_roi2,fish5_24hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251105_mem-mito/fish5_24hpf_roi2,aang,fish5_24hpf_roi2,fish5_24hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251107_mem-mito/fish5_24hpf_roi2,aang,fish5_24hpf_roi2,fish5_24hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250828_mem_actin/fish5_24hpf_roi3,aang,fish5_24hpf_roi3,fish5_24hpf_roi3,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish5_24hpf_roi3,aang,fish5_24hpf_roi3,fish5_24hpf_roi3,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish5_24hpf_roi3,aang,fish5_24hpf_roi3,fish5_24hpf_roi3,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish5_24hpf_roi3,aang,fish5_24hpf_roi3,fish5_24hpf_roi3,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish5_24hpf_roi3,aang,fish5_24hpf_roi3,fish5_24hpf_roi3,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish5_24hpf_roi4,aang,fish5_24hpf_roi4,fish5_24hpf_roi4,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish5_24hpf_roi4,aang,fish5_24hpf_roi4,fish5_24hpf_roi4,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish5_24hpf_roi4,aang,fish5_24hpf_roi4,fish5_24hpf_roi4,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250827_mem_actin/fish5_48hpf_roi1,aang,fish5_48hpf_roi1,fish5_48hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish5_48hpf_roi1,aang,fish5_48hpf_roi1,fish5_48hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish5_48hpf_roi1,aang,fish5_48hpf_roi1,fish5_48hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish5_48hpf_roi1,aang,fish5_48hpf_roi1,fish5_48hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish5_48hpf_roi11,aang,fish5_48hpf_roi11,fish5_48hpf_roi11,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish5_48hpf_roi12,aang,fish5_48hpf_roi12,fish5_48hpf_roi12,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250827_mem_actin/fish5_48hpf_roi2,aang,fish5_48hpf_roi2,fish5_48hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish5_48hpf_roi2,aang,fish5_48hpf_roi2,fish5_48hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish5_48hpf_roi2,aang,fish5_48hpf_roi2,fish5_48hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250827_mem_actin/fish5_48hpf_roi3,aang,fish5_48hpf_roi3,fish5_48hpf_roi3,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish5_48hpf_roi3,aang,fish5_48hpf_roi3,fish5_48hpf_roi3,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish5_48hpf_roi3,aang,fish5_48hpf_roi3,fish5_48hpf_roi3,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish5_48hpf_roi4,aang,fish5_48hpf_roi4,fish5_48hpf_roi4,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish5_48hpf_roi5,aang,fish5_48hpf_roi5,fish5_48hpf_roi5,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250915_mem-mito/fish5_72hpf_roi1,aang,fish5_72hpf_roi1,fish5_72hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish5_72hpf_roi1,aang,fish5_72hpf_roi1,fish5_72hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250922_mem-mito/fish5_72hpf_roi1,aang,fish5_72hpf_roi1,fish5_72hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250915_mem-mito/fish5_72hpf_roi2,aang,fish5_72hpf_roi2,fish5_72hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish5_72hpf_roi2,aang,fish5_72hpf_roi2,fish5_72hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250922_mem-mito/fish5_72hpf_roi2,aang,fish5_72hpf_roi2,fish5_72hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250915_mem-mito/fish5_72hpf_roi3,aang,fish5_72hpf_roi3,fish5_72hpf_roi3,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish5_72hpf_roi3,aang,fish5_72hpf_roi3,fish5_72hpf_roi3,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250922_mem-mito/fish5_72hpf_roi3,aang,fish5_72hpf_roi3,fish5_72hpf_roi3,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish5_72hpf_roi4,aang,fish5_72hpf_roi4,fish5_72hpf_roi4,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250922_mem-mito/fish5_72hpf_roi4,aang,fish5_72hpf_roi4,fish5_72hpf_roi4,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250821_mem_mito/fish6_24hpf_roi1,aang,fish6_24hpf_roi1,fish6_24hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250826_mem_actin/fish6_24hpf_roi1,aang,fish6_24hpf_roi1,fish6_24hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250828_mem_actin/fish6_24hpf_roi1,aang,fish6_24hpf_roi1,fish6_24hpf_roi1,,
