date_experiment,fish,roi_rel,roi_name,roi_tiffs,roi_dir,dataset,experiment_slug,date_mount,mount_id,ZF female genotype,ZF male genotype,additional plasmids injected,additional mRNAs injected,additonal proteins injected,additonal dye and chemicals,Date born,Time mounted,Mounting Orientation,Date screened/Initial feedback,Date imaged,Time placed in scope,Start of imaging time,End of imaging time,Imaged Locations,Unique Targets with blanks,Unique Targets,Data location,parent_female,parent_male,plate_id_filled,slot_id_filled,roi_index_within_slot,roi_code,genotype_base_codes,genotype_allele_codes,treatment_plasmid_base_codes,treatment_rna_base_codes,date_born,genotype_pretty,genotype_marker_fluor_codes,genotype_marker_tag_codes,treatment_marker_fluor_codes,treatment_marker_tag_codes,all_marker_fluor_codes,genotype_marker_fusion_labels,genotype_marker_localizations,genotype_marker_fluor_loc_labels,genotype_marker_fusion_loc_labels,treatment_marker_fusion_labels,treatment_marker_localizations,treatment_marker_fluor_loc_labels,treatment_marker_fusion_loc_labels,all_unique_organelles,plate_slot_roi_id,all_fluor_organelles
20250924_mem-mito,fish3_24hpf_roi6,fish3_24hpf_roi6,fish3_24hpf_roi6,400,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish3_24hpf_roi6,aang,Aang_Foundation/20250924_mem-mito,,,,,,,,,,,,,,,,,,,,,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),20250924-plate1,20250924-plate1-slot1,14.0,20250924-plate1-slot1-roi14,Swinburne,Swinburne:Swinburne,,MGCO-01,,casper/rnf x from Swinburne lab - tank ID 344 (F1 of allele 45385),Halo,,mStayGold,2Xcox8A,"Halo,mStayGold",,,,,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),mitochondria,20250924-plate1-slot1-roi14,mStayGold(mitochondria)
20250924_mem-mito,fish3_24hpf_roi7,fish3_24hpf_roi7,fish3_24hpf_roi7,400,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish3_24hpf_roi7,aang,Aang_Foundation/20250924_mem-mito,,,,,,,,,,,,,,,,,,,,,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),20250924-plate1,20250924-plate1-slot1,15.0,20250924-plate1-slot1-roi15,Swinburne,Swinburne:Swinburne,,MGCO-01,,casper/rnf x from Swinburne lab - tank ID 344 (F1 of allele 45385),Halo,,mStayGold,2Xcox8A,"Halo,mStayGold",,,,,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),mitochondria,20250924-plate1-slot1-roi15,mStayGold(mitochondria)
20250924_mem-mito,fish4_24hpf_roi1,fish4_24hpf_roi1,fish4_24hpf_roi1,400,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish4_24hpf_roi1,aang,Aang_Foundation/20250924_mem-mito,,,,,,,,,,,,,,,,,,,,,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),20250924-plate1,20250924-plate1-slot1,16.0,20250924-plate1-slot1-roi16,Swinburne,Swinburne:Swinburne,,MGCO-01,,casper/rnf x from Swinburne lab - tank ID 344 (F1 of allele 45385),Halo,,mStayGold,2Xcox8A,"Halo,mStayGold",,,,,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),mitochondria,20250924-plate1-slot1-roi16,mStayGold(mitochondria)
20250924_mem-mito,fish4_24hpf_roi2,fish4_24hpf_roi2,fish4_24hpf_roi2,400,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish4_24hpf_roi2,aang,Aang_Foundation/20250924_mem-mito,,,,,,,,,,,,,,,,,,,,,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),20250924-plate1,20250924-plate1-slot1,17.0,20250924-plate1-slot1-roi17,Swinburne,Swinburne:Swinburne,,MGCO-01,,casper/rnf x from Swinburne lab - tank ID 344 (F1 of allele 45385),Halo,,mStayGold,2Xcox8A,"Halo,mStayGold",,,,,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),mitochondria,20250924-plate1-slot1-roi17,mStayGold(mitochondria)
20250924_mem-mito,fish4_24hpf_roi3,fish4_24hpf_roi3,fish4_24hpf_roi3,458,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish4_24hpf_roi3,aang,Aang_Foundation/20250924_mem-mito,,,,,,,,,,,,,,,,,,,,,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),20250924-plate1,20250924-plate1-slot1,18.0,20250924-plate1-slot1-roi18,Swinburne,Swinburne:Swinburne,,MGCO-01,,casper/rnf x from Swinburne lab - tank ID 344 (F1 of allele 45385),Halo,,mStayGold,2Xcox8A,"Halo,mStayGold",,,,,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),mitochondria,20250924-plate1-slot1-roi18,mStayGold(mitochondria)
20250925_mem-mito,fish1_48hpf_roi1,fish1_48hpf_roi1,fish1_48hpf_roi1,600,/clusterfs/vast/abcabc/Aang_Foundation/20250925_mem-mito/fish1_48hpf_roi1,aang,Aang_Foundation/20250925_mem-mito,,,,,,,,,,,,,,,,,,,,,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),20250925-plate1,20250925-plate1-slot1,1.0,20250925-plate1-slot1-roi01,Swinburne,Swinburne:Swinburne,,MGCO-01,,casper/rnf x from Swinburne lab - tank ID 344 (F1 of allele 45385),Halo,,mStayGold,2Xcox8A,"Halo,mStayGold",,,,,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),mitochondria,20250925-plate1-slot1-roi1,mStayGold(mitochondria)
20250925_mem-mito,fish1_48hpf_roi2,fish1_48hpf_roi2,fish1_48hpf_roi2,600,/clusterfs/vast/abcabc/Aang_Foundation/20250925_mem-mito/fish1_48hpf_roi2,aang,Aang_Foundation/20250925_mem-mito,,,,,,,,,,,,,,,,,,,,,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),20250925-plate1,20250925-plate1-slot1,2.0,20250925-plate1-slot1-roi02,Swinburne,Swinburne:Swinburne,,MGCO-01,,casper/rnf x from Swinburne lab - tank ID 344 (F1 of allele 45385),Halo,,mStayGold,2Xcox8A,"Halo,mStayGold",,,,,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),mitochondria,20250925-plate1-slot1-roi2,mStayGold(mitochondria)
20250925_mem-mito,fish1_48hpf_roi3,fish1_48hpf_roi3,fish1_48hpf_roi3,600,/clusterfs/vast/abcabc/Aang_Foundation/20250925_mem-mito/fish1_48hpf_roi3,aang,Aang_Foundation/20250925_mem-mito,,,,,,,,,,,,,,,,,,,,,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),20250925-plate1,20250925-plate1-slot1,3.0,20250925-plate1-slot1-roi03,Swinburne,Swinburne:Swinburne,,MGCO-01,,casper/rnf x from Swinburne lab - tank ID 344 (F1 of allele 45385),Halo,,mStayGold,2Xcox8A,"Halo,mStayGold",,,,,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),mitochondria,20250925-plate1-slot1-roi3,mStayGold(mitochondria)
20250925_mem-mito,fish3_48hpf_roi1,fish3_48hpf_roi1,fish3_48hpf_roi1,600,/clusterfs/vast/abcabc/Aang_Foundation/20250925_mem-mito/fish3_48hpf_roi1,aang,Aang_Foundation/20250925_mem-mito,,,,,,,,,,,,,,,,,,,,,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),20250925-plate1,20250925-plate1-slot1,4.0,20250925-plate1-slot1-roi04,Swinburne,Swinburne:Swinburne,,MGCO-01,,casper/rnf x from Swinburne lab - tank ID 344 (F1 of allele 45385),Halo,,mStayGold,2Xcox8A,"Halo,mStayGold",,,,,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),mitochondria,20250925-plate1-slot1-roi4,mStayGold(mitochondria)
20250925_mem-mito,fish3_48hpf_roi2,fish3_48hpf_roi2,fish3_48hpf_roi2,600,/clusterfs/vast/abcabc/Aang_Foundation/20250925_mem-mito/fish3_48hpf_roi2,aang,Aang_Foundation/20250925_mem-mito,,,,,,,,,,,,,,,,,,,,,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),20250925-plate1,20250925-plate1-slot1,5.0,20250925-plate1-slot1-roi05,Swinburne,Swinburne:Swinburne,,MGCO-01,,casper/rnf x from Swinburne lab - tank ID 344 (F1 of allele 45385),Halo,,mStayGold,2Xcox8A,"Halo,mStayGold",,,,,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),mitochondria,20250925-plate1-slot1-roi5,mStayGold(mitochondria)
20250925_mem-mito,fish3_48hpf_roi3,fish3_48hpf_roi3,fish3_48hpf_roi3,600,/clusterfs/vast/abcabc/Aang_Foundation/20250925_mem-mito/fish3_48hpf_roi3,aang,Aang_Foundation/20250925_mem-mito,,,,,,,,,,,,,,,,,,,,,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),20250925-plate1,20250925-plate1-slot1,6.0,20250925-plate1-slot1-roi06,Swinburne,Swinburne:Swinburne,,MGCO-01,,casper/rnf x from Swinburne lab - tank ID 344 (F1 of allele 45385),Halo,,mStayGold,2Xcox8A,"Halo,mStayGold",,,,,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),mitochondria,20250925-plate1-slot1-roi6,mStayGold(mitochondria)
20250925_mem-mito,fish3_48hpf_roi4,fish3_48hpf_roi4,fish3_48hpf_roi4,600,/clusterfs/vast/abcabc/Aang_Foundation/20250925_mem-mito/fish3_48hpf_roi4,aang,Aang_Foundation/20250925_mem-mito,,,,,,,,,,,,,,,,,,,,,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),20250925-plate1,20250925-plate1-slot1,7.0,20250925-plate1-slot1-roi07,Swinburne,Swinburne:Swinburne,,MGCO-01,,casper/rnf x from Swinburne lab - tank ID 344 (F1 of allele 45385),Halo,,mStayGold,2Xcox8A,"Halo,mStayGold",,,,,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),mitochondria,20250925-plate1-slot1-roi7,mStayGold(mitochondria)
20250926_mem-mito,fish1_48hpf_roi1,fish1_48hpf_roi1,fish1_48hpf_roi1,335,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish1_48hpf_roi1,aang,Aang_Foundation/20250926_mem-mito,,,,,,,,,,,,,,,,,,,,,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),20250926-plate1,20250926-plate1-slot1,1.0,20250926-plate1-slot1-roi01,pDQM082,pDQM082:315,,MGCO-01,,casper/rnf x ef1a:2xLynk:tdmChilada (F1 of allele 315),tdmChilada,2xLynk,mStayGold,2Xcox8A,"mStayGold,tdmChilada",tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),membrane|mitochondria,20250926-plate1-slot1-roi1,tdmChilada(membrane)|mStayGold(mitochondria)
20250926_mem-mito,fish1_48hpf_roi2,fish1_48hpf_roi2,fish1_48hpf_roi2,600,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish1_48hpf_roi2,aang,Aang_Foundation/20250926_mem-mito,,,,,,,,,,,,,,,,,,,,,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),20250926-plate1,20250926-plate1-slot1,2.0,20250926-plate1-slot1-roi02,pDQM082,pDQM082:315,,MGCO-01,,casper/rnf x ef1a:2xLynk:tdmChilada (F1 of allele 315),tdmChilada,2xLynk,mStayGold,2Xcox8A,"mStayGold,tdmChilada",tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),membrane|mitochondria,20250926-plate1-slot1-roi2,tdmChilada(membrane)|mStayGold(mitochondria)
20250926_mem-mito,fish1_48hpf_roi3,fish1_48hpf_roi3,fish1_48hpf_roi3,600,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish1_48hpf_roi3,aang,Aang_Foundation/20250926_mem-mito,,,,,,,,,,,,,,,,,,,,,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),20250926-plate1,20250926-plate1-slot1,3.0,20250926-plate1-slot1-roi03,pDQM082,pDQM082:315,,MGCO-01,,casper/rnf x ef1a:2xLynk:tdmChilada (F1 of allele 315),tdmChilada,2xLynk,mStayGold,2Xcox8A,"mStayGold,tdmChilada",tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),membrane|mitochondria,20250926-plate1-slot1-roi3,tdmChilada(membrane)|mStayGold(mitochondria)
20250926_mem-mito,fish1_48hpf_roi4,fish1_48hpf_roi4,fish1_48hpf_roi4,600,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish1_48hpf_roi4,aang,Aang_Foundation/20250926_mem-mito,,,,,,,,,,,,,,,,,,,,,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),20250926-plate1,20250926-plate1-slot1,4.0,20250926-plate1-slot1-roi04,pDQM082,pDQM082:315,,MGCO-01,,casper/rnf x ef1a:2xLynk:tdmChilada (F1 of allele 315),tdmChilada,2xLynk,mStayGold,2Xcox8A,"mStayGold,tdmChilada",tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),membrane|mitochondria,20250926-plate1-slot1-roi4,tdmChilada(membrane)|mStayGold(mitochondria)
20250926_mem-mito,fish2_48hpf_roi1,fish2_48hpf_roi1,fish2_48hpf_roi1,600,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish2_48hpf_roi1,aang,Aang_Foundation/20250926_mem-mito,,,,,,,,,,,,,,,,,,,,,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),20250926-plate1,20250926-plate1-slot1,5.0,20250926-plate1-slot1-roi05,pDQM082,pDQM082:315,,MGCO-01,,casper/rnf x ef1a:2xLynk:tdmChilada (F1 of allele 315),tdmChilada,2xLynk,mStayGold,2Xcox8A,"mStayGold,tdmChilada",tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),membrane|mitochondria,20250926-plate1-slot1-roi5,tdmChilada(membrane)|mStayGold(mitochondria)
20250926_mem-mito,fish2_48hpf_roi2,fish2_48hpf_roi2,fish2_48hpf_roi2,600,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish2_48hpf_roi2,aang,Aang_Foundation/20250926_mem-mito,,,,,,,,,,,,,,,,,,,,,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),20250926-plate1,20250926-plate1-slot1,6.0,20250926-plate1-slot1-roi06,pDQM082,pDQM082:315,,MGCO-01,,casper/rnf x ef1a:2xLynk:tdmChilada (F1 of allele 315),tdmChilada,2xLynk,mStayGold,2Xcox8A,"mStayGold,tdmChilada",tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),membrane|mitochondria,20250926-plate1-slot1-roi6,tdmChilada(membrane)|mStayGold(mitochondria)
20250926_mem-mito,fish2_48hpf_roi3,fish2_48hpf_roi3,fish2_48hpf_roi3,600,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish2_48hpf_roi3,aang,Aang_Foundation/20250926_mem-mito,,,,,,,,,,,,,,,,,,,,,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),20250926-plate1,20250926-plate1-slot1,7.0,20250926-plate1-slot1-roi07,pDQM082,pDQM082:315,,MGCO-01,,casper/rnf x ef1a:2xLynk:tdmChilada (F1 of allele 315),tdmChilada,2xLynk,mStayGold,2Xcox8A,"mStayGold,tdmChilada",tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),membrane|mitochondria,20250926-plate1-slot1-roi7,tdmChilada(membrane)|mStayGold(mitochondria)
20250926_mem-mito,fish2_48hpf_roi4,fish2_48hpf_roi4,fish2_48hpf_roi4,407,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish2_48hpf_roi4,aang,Aang_Foundation/20250926_mem-mito,,,,,,,,,,,,,,,,,,,,,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),20250926-plate1,20250926-plate1-slot1,8.0,20250926-plate1-slot1-roi08,pDQM082,pDQM082:315,,MGCO-01,,casper/rnf x ef1a:2xLynk:tdmChilada (F1 of allele 315),tdmChilada,2xLynk,mStayGold,2Xcox8A,"mStayGold,tdmChilada",tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),membrane|mitochondria,20250926-plate1-slot1-roi8,tdmChilada(membrane)|mStayGold(mitochondria)
20250926_mem-mito,fish3_48hpf_roi1,fish3_48hpf_roi1,fish3_48hpf_roi1,600,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish3_48hpf_roi1,aang,Aang_Foundation/20250926_mem-mito,,,,,,,,,,,,,,,,,,,,,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),20250926-plate1,20250926-plate1-slot1,9.0,20250926-plate1-slot1-roi09,pDQM082,pDQM082:315,,MGCO-01,,casper/rnf x ef1a:2xLynk:tdmChilada (F1 of allele 315),tdmChilada,2xLynk,mStayGold,2Xcox8A,"mStayGold,tdmChilada",tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),membrane|mitochondria,20250926-plate1-slot1-roi9,tdmChilada(membrane)|mStayGold(mitochondria)
20250926_mem-mito,fish3_48hpf_roi2,fish3_48hpf_roi2,fish3_48hpf_roi2,600,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish3_48hpf_roi2,aang,Aang_Foundation/20250926_mem-mito,,,,,,,,,,,,,,,,,,,,,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),20250926-plate1,20250926-plate1-slot1,10.0,20250926-plate1-slot1-roi10,pDQM082,pDQM082:315,,MGCO-01,,casper/rnf x ef1a:2xLynk:tdmChilada (F1 of allele 315),tdmChilada,2xLynk,mStayGold,2Xcox8A,"mStayGold,tdmChilada",tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),membrane|mitochondria,20250926-plate1-slot1-roi10,tdmChilada(membrane)|mStayGold(mitochondria)
20250926_mem-mito,fish3_48hpf_roi3,fish3_48hpf_roi3,fish3_48hpf_roi3,600,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish3_48hpf_roi3,aang,Aang_Foundation/20250926_mem-mito,,,,,,,,,,,,,,,,,,,,,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),20250926-plate1,20250926-plate1-slot1,11.0,20250926-plate1-slot1-roi11,pDQM082,pDQM082:315,,MGCO-01,,casper/rnf x ef1a:2xLynk:tdmChilada (F1 of allele 315),tdmChilada,2xLynk,mStayGold,2Xcox8A,"mStayGold,tdmChilada",tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),membrane|mitochondria,20250926-plate1-slot1-roi11,tdmChilada(membrane)|mStayGold(mitochondria)
20250926_mem-mito,fish3_48hpf_roi4,fish3_48hpf_roi4,fish3_48hpf_roi4,600,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish3_48hpf_roi4,aang,Aang_Foundation/20250926_mem-mito,,,,,,,,,,,,,,,,,,,,,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),20250926-plate1,20250926-plate1-slot1,12.0,20250926-plate1-slot1-roi12,pDQM082,pDQM082:315,,MGCO-01,,casper/rnf x ef1a:2xLynk:tdmChilada (F1 of allele 315),tdmChilada,2xLynk,mStayGold,2Xcox8A,"mStayGold,tdmChilada",tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),membrane|mitochondria,20250926-plate1-slot1-roi12,tdmChilada(membrane)|mStayGold(mitochondria)
20250926_mem-mito,fish_48hpf_roi1,fish_48hpf_roi1,fish_48hpf_roi1,600,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish_48hpf_roi1,aang,Aang_Foundation/20250926_mem-mito,,,,,,,,,,,,,,,,,,,,,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),20250926-plate1,20250926-plate1-slot1,13.0,20250926-plate1-slot1-roi13,pDQM082,pDQM082:315,,MGCO-01,,casper/rnf x ef1a:2xLynk:tdmChilada (F1 of allele 315),tdmChilada,2xLynk,mStayGold,2Xcox8A,"mStayGold,tdmChilada",tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),membrane|mitochondria,20250926-plate1-slot1-roi13,tdmChilada(membrane)|mStayGold(mitochondria)
20250926_mem-mito,fish_48hpf_roi2,fish_48hpf_roi2,fish_48hpf_roi2,600,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish_48hpf_roi2,aang,Aang_Foundation/20250926_mem-mito,,,,,,,,,,,,,,,,,,,,,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),20250926-plate1,20250926-plate1-slot1,14.0,20250926-plate1-slot1-roi14,pDQM082,pDQM082:315,,MGCO-01,,casper/rnf x ef1a:2xLynk:tdmChilada (F1 of allele 315),tdmChilada,2xLynk,mStayGold,2Xcox8A,"mStayGold,tdmChilada",tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),membrane|mitochondria,20250926-plate1-slot1-roi14,tdmChilada(membrane)|mStayGold(mitochondria)
20250926_mem-mito,fish_48hpf_roi3,fish_48hpf_roi3,fish_48hpf_roi3,600,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish_48hpf_roi3,aang,Aang_Foundation/20250926_mem-mito,,,,,,,,,,,,,,,,,,,,,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),20250926-plate1,20250926-plate1-slot1,15.0,20250926-plate1-slot1-roi15,pDQM082,pDQM082:315,,MGCO-01,,casper/rnf x ef1a:2xLynk:tdmChilada (F1 of allele 315),tdmChilada,2xLynk,mStayGold,2Xcox8A,"mStayGold,tdmChilada",tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),membrane|mitochondria,20250926-plate1-slot1-roi15,tdmChilada(membrane)|mStayGold(mitochondria)
20250926_mem-mito,fish_48hpf_roi4,fish_48hpf_roi4,fish_48hpf_roi4,600,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish_48hpf_roi4,aang,Aang_Foundation/20250926_mem-mito,,,,,,,,,,,,,,,,,,,,,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),20250926-plate1,20250926-plate1-slot1,16.0,20250926-plate1-slot1-roi16,pDQM082,pDQM082:315,,MGCO-01,,casper/rnf x ef1a:2xLynk:tdmChilada (F1 of allele 315),tdmChilada,2xLynk,mStayGold,2Xcox8A,"mStayGold,tdmChilada",tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),membrane|mitochondria,20250926-plate1-slot1-roi16,tdmChilada(membrane)|mStayGold(mitochondria)
20251001_mem-histone,fish1_24hpf_roi1,fish1_24hpf_roi1,fish1_24hpf_roi1,2340,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish1_24hpf_roi1,aang,Aang_Foundation/20251001_mem-histone,,,,,,,,,,,,,,,,,,,,,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),20251001-plate1,20251001-plate1-slot1,1.0,20251001-plate1-slot1-roi01,"pDQM005,pDQM133","pDQM005:301,pDQM133:324",,MGCO-01,,ef1a:2xLynk:tdmSG(J) (F1 of allele 301) x tdmScarlet3S2:H2B-tol2 (F1 of allele 324),"tdmSG,tdmScarlet3",,,,"tdmSG,tdmScarlet3","tdmSG::2xLynk(N),tdmScarlet3",membrane,"tdmSG(membrane),tdmScarlet3","tdmSG::2xLynk(N)(membrane),tdmScarlet3",mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),membrane|mitochondria,20251001-plate1-slot1-roi1,"tdmSG(membrane),tdmScarlet3|mStayGold(mitochondria)"
20251001_mem-histone,fish1_24hpf_roi2,fish1_24hpf_roi2,fish1_24hpf_roi2,1920,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish1_24hpf_roi2,aang,Aang_Foundation/20251001_mem-histone,,,,,,,,,,,,,,,,,,,,,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),20251001-plate1,20251001-plate1-slot1,2.0,20251001-plate1-slot1-roi02,"pDQM005,pDQM133","pDQM005:301,pDQM133:324",,MGCO-01,,ef1a:2xLynk:tdmSG(J) (F1 of allele 301) x tdmScarlet3S2:H2B-tol2 (F1 of allele 324),"tdmSG,tdmScarlet3",,,,"tdmSG,tdmScarlet3","tdmSG::2xLynk(N),tdmScarlet3",membrane,"tdmSG(membrane),tdmScarlet3","tdmSG::2xLynk(N)(membrane),tdmScarlet3",mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),membrane|mitochondria,20251001-plate1-slot1-roi2,"tdmSG(membrane),tdmScarlet3|mStayGold(mitochondria)"
