date_experiment,fish,roi_rel,roi_name,roi_tiffs,roi_dir,dataset,run_key,mount_key,date_mount,date_mount_yyyymmdd,plate_id_filled,slot_id_filled,roi_index_within_slot,roi_code
20250606_skittlez,fish2_roi1,fish2_roi1,fish2_roi1,48,/clusterfs/vast/abcabc/Korra_Foundation/20250606_skittlez/fish2_roi1,korra,Korra_Foundation/20250606_skittlez,fish2_roi1,,,,,,
20250606_skittlez,fish3_roi1,fish3_roi1,fish3_roi1,48,/clusterfs/vast/abcabc/Korra_Foundation/20250606_skittlez/fish3_roi1,korra,Korra_Foundation/20250606_skittlez,fish3_roi1,,,,,,
20250606_skittlez,fish4_roi1,fish4_roi1,fish4_roi1,48,/clusterfs/vast/abcabc/Korra_Foundation/20250606_skittlez/fish4_roi1,korra,Korra_Foundation/20250606_skittlez,fish4_roi1,,,,,,
20250606_skittlez,fish6_roi1,fish6_roi1,fish6_roi1,48,/clusterfs/vast/abcabc/Korra_Foundation/20250606_skittlez/fish6_roi1,korra,Korra_Foundation/20250606_skittlez,fish6_roi1,,,,,,
20250606_skittlez,fish7_roi1,fish7_roi1,fish7_roi1,48,/clusterfs/vast/abcabc/Korra_Foundation/20250606_skittlez/fish7_roi1,korra,Korra_Foundation/20250606_skittlez,fish7_roi1,,,,,,
20250606_skittlez,fish7_roi2,fish7_roi2,fish7_roi2,48,/clusterfs/vast/abcabc/Korra_Foundation/20250606_skittlez/fish7_roi2,korra,Korra_Foundation/20250606_skittlez,fish7_roi2,,,,,,
20250606_skittlez,fish8_roi1,fish8_roi1,fish8_roi1,48,/clusterfs/vast/abcabc/Korra_Foundation/20250606_skittlez/fish8_roi1,korra,Korra_Foundation/20250606_skittlez,fish8_roi1,,,,,,
20250606_skittlez,fish9_roi1,fish9_roi1,fish9_roi1,72,/clusterfs/vast/abcabc/Korra_Foundation/20250606_skittlez/fish9_roi1,korra,Korra_Foundation/20250606_skittlez,fish9_roi1,,,,,,
20250606_skittlez,fish9_roi2,fish9_roi2,fish9_roi2,72,/clusterfs/vast/abcabc/Korra_Foundation/20250606_skittlez/fish9_roi2,korra,Korra_Foundation/20250606_skittlez,fish9_roi2,,,,,,
20250609_mem-histone,fish2_24hpf_roi1,fish2_24hpf_roi1,fish2_24hpf_roi1,2880,/clusterfs/vast/abcabc/Korra_Foundation/20250609_mem-histone/fish2_24hpf_roi1,korra,Korra_Foundation/20250609_mem-histone,fish2_24hpf_roi1,,,,,,
20250609_mem-histone,fish2_24hpf_roi2,fish2_24hpf_roi2,fish2_24hpf_roi2,3520,/clusterfs/vast/abcabc/Korra_Foundation/20250609_mem-histone/fish2_24hpf_roi2,korra,Korra_Foundation/20250609_mem-histone,fish2_24hpf_roi2,,,,,,
20250609_mem-histone,fish3_24hpf_roi1,fish3_24hpf_roi1,fish3_24hpf_roi1,4000,/clusterfs/vast/abcabc/Korra_Foundation/20250609_mem-histone/fish3_24hpf_roi1,korra,Korra_Foundation/20250609_mem-histone,fish3_24hpf_roi1,,,,,,
20250609_mem-histone,fish4_24hpf_roi1,fish4_24hpf_roi1,fish4_24hpf_roi1,2560,/clusterfs/vast/abcabc/Korra_Foundation/20250609_mem-histone/fish4_24hpf_roi1,korra,Korra_Foundation/20250609_mem-histone,fish4_24hpf_roi1,,,,,,
20250609_mem-histone,fish5_24hpf_roi1,fish5_24hpf_roi1,fish5_24hpf_roi1,2560,/clusterfs/vast/abcabc/Korra_Foundation/20250609_mem-histone/fish5_24hpf_roi1,korra,Korra_Foundation/20250609_mem-histone,fish5_24hpf_roi1,,,,,,
20250609_mem-histone,fish5_48hpf_roi2,fish5_48hpf_roi2,fish5_48hpf_roi2,2560,/clusterfs/vast/abcabc/Korra_Foundation/20250609_mem-histone/fish5_48hpf_roi2,korra,Korra_Foundation/20250609_mem-histone,fish5_48hpf_roi2,,,,,,
20250609_mem-histone,fish6_48hpf_roi1,fish6_48hpf_roi1,fish6_48hpf_roi1,2080,/clusterfs/vast/abcabc/Korra_Foundation/20250609_mem-histone/fish6_48hpf_roi1,korra,Korra_Foundation/20250609_mem-histone,fish6_48hpf_roi1,,,,,,
20250609_mem-histone,fish6_48hpf_roi2,fish6_48hpf_roi2,fish6_48hpf_roi2,1600,/clusterfs/vast/abcabc/Korra_Foundation/20250609_mem-histone/fish6_48hpf_roi2,korra,Korra_Foundation/20250609_mem-histone,fish6_48hpf_roi2,,,,,,
20250612_skittlez,fish1_roi1,fish1_roi1,fish1_roi1,300,/clusterfs/vast/abcabc/Korra_Foundation/20250612_skittlez/fish1_roi1,korra,Korra_Foundation/20250612_skittlez,fish1_roi1,,,,,,
20250612_skittlez,fish2_roi1,fish2_roi1,fish2_roi1,120,/clusterfs/vast/abcabc/Korra_Foundation/20250612_skittlez/fish2_roi1,korra,Korra_Foundation/20250612_skittlez,fish2_roi1,,,,,,
20250612_skittlez,fish3_roi1,fish3_roi1,fish3_roi1,150,/clusterfs/vast/abcabc/Korra_Foundation/20250612_skittlez/fish3_roi1,korra,Korra_Foundation/20250612_skittlez,fish3_roi1,,,,,,
20250612_skittlez,fish4_roi1,fish4_roi1,fish4_roi1,270,/clusterfs/vast/abcabc/Korra_Foundation/20250612_skittlez/fish4_roi1,korra,Korra_Foundation/20250612_skittlez,fish4_roi1,,,,,,
20250612_skittlez,fish5_roi1,fish5_roi1,fish5_roi1,120,/clusterfs/vast/abcabc/Korra_Foundation/20250612_skittlez/fish5_roi1,korra,Korra_Foundation/20250612_skittlez,fish5_roi1,,,,,,
20250612_skittlez,fish5_roi2,fish5_roi2,fish5_roi2,120,/clusterfs/vast/abcabc/Korra_Foundation/20250612_skittlez/fish5_roi2,korra,Korra_Foundation/20250612_skittlez,fish5_roi2,,,,,,
20250612_skittlez,fish5_roi3,fish5_roi3,fish5_roi3,120,/clusterfs/vast/abcabc/Korra_Foundation/20250612_skittlez/fish5_roi3,korra,Korra_Foundation/20250612_skittlez,fish5_roi3,,,,,,
20250612_skittlez,fish6_roi1,fish6_roi1,fish6_roi1,120,/clusterfs/vast/abcabc/Korra_Foundation/20250612_skittlez/fish6_roi1,korra,Korra_Foundation/20250612_skittlez,fish6_roi1,,,,,,
20250612_skittlez,fish7_roi1,fish7_roi1,fish7_roi1,90,/clusterfs/vast/abcabc/Korra_Foundation/20250612_skittlez/fish7_roi1,korra,Korra_Foundation/20250612_skittlez,fish7_roi1,,,,,,
20250612_skittlez,fish8_roi1,fish8_roi1,fish8_roi1,180,/clusterfs/vast/abcabc/Korra_Foundation/20250612_skittlez/fish8_roi1,korra,Korra_Foundation/20250612_skittlez,fish8_roi1,,,,,,
20250613_skittlez,fish10_roi1,fish10_roi1,fish10_roi1,120,/clusterfs/vast/abcabc/Korra_Foundation/20250613_skittlez/fish10_roi1,korra,Korra_Foundation/20250613_skittlez,fish10_roi1,,,,,,
20250613_skittlez,fish11_roi1,fish11_roi1,fish11_roi1,180,/clusterfs/vast/abcabc/Korra_Foundation/20250613_skittlez/fish11_roi1,korra,Korra_Foundation/20250613_skittlez,fish11_roi1,,,,,,
20250613_skittlez,fish12_roi1,fish12_roi1,fish12_roi1,150,/clusterfs/vast/abcabc/Korra_Foundation/20250613_skittlez/fish12_roi1,korra,Korra_Foundation/20250613_skittlez,fish12_roi1,,,,,,
20250613_skittlez,fish1_roi1,fish1_roi1,fish1_roi1,144,/clusterfs/vast/abcabc/Korra_Foundation/20250613_skittlez/fish1_roi1,korra,Korra_Foundation/20250613_skittlez,fish1_roi1,,,,,,
20250613_skittlez,fish2_roi1,fish2_roi1,fish2_roi1,108,/clusterfs/vast/abcabc/Korra_Foundation/20250613_skittlez/fish2_roi1,korra,Korra_Foundation/20250613_skittlez,fish2_roi1,,,,,,
20250613_skittlez,fish3_roi1,fish3_roi1,fish3_roi1,72,/clusterfs/vast/abcabc/Korra_Foundation/20250613_skittlez/fish3_roi1,korra,Korra_Foundation/20250613_skittlez,fish3_roi1,,,,,,
20250613_skittlez,fish4_roi1,fish4_roi1,fish4_roi1,72,/clusterfs/vast/abcabc/Korra_Foundation/20250613_skittlez/fish4_roi1,korra,Korra_Foundation/20250613_skittlez,fish4_roi1,,,,,,
20250613_skittlez,fish5_roi1,fish5_roi1,fish5_roi1,90,/clusterfs/vast/abcabc/Korra_Foundation/20250613_skittlez/fish5_roi1,korra,Korra_Foundation/20250613_skittlez,fish5_roi1,,,,,,
20250613_skittlez,fish6_roi1,fish6_roi1,fish6_roi1,60,/clusterfs/vast/abcabc/Korra_Foundation/20250613_skittlez/fish6_roi1,korra,Korra_Foundation/20250613_skittlez,fish6_roi1,,,,,,
20250613_skittlez,fish7_roi,fish7_roi,fish7_roi,108,/clusterfs/vast/abcabc/Korra_Foundation/20250613_skittlez/fish7_roi,korra,Korra_Foundation/20250613_skittlez,fish7_roi,,,,,,
20250613_skittlez,fish8_roi1,fish8_roi1,fish8_roi1,90,/clusterfs/vast/abcabc/Korra_Foundation/20250613_skittlez/fish8_roi1,korra,Korra_Foundation/20250613_skittlez,fish8_roi1,,,,,,
20250613_skittlez,fish9_roi1,fish9_roi1,fish9_roi1,240,/clusterfs/vast/abcabc/Korra_Foundation/20250613_skittlez/fish9_roi1,korra,Korra_Foundation/20250613_skittlez,fish9_roi1,,,,,,
20250616_mem-histone,fish1_24hpf_roi1_brain,fish1_24hpf_roi1_brain,fish1_24hpf_roi1_brain,1812,/clusterfs/vast/abcabc/Korra_Foundation/20250616_mem-histone/fish1_24hpf_roi1_brain,korra,Korra_Foundation/20250616_mem-histone,fish1_24hpf_roi1_brain,,,,,,
20250616_mem-histone,fish1_72hpf_roi1-ear,fish1_72hpf_roi1-ear,fish1_72hpf_roi1-ear,1144,/clusterfs/vast/abcabc/Korra_Foundation/20250616_mem-histone/fish1_72hpf_roi1-ear,korra,Korra_Foundation/20250616_mem-histone,fish1_72hpf_roi1-ear,,,,,,
20250616_mem-histone,fish1_72hpf_roi2_muscle,fish1_72hpf_roi2_muscle,fish1_72hpf_roi2_muscle,8600,/clusterfs/vast/abcabc/Korra_Foundation/20250616_mem-histone/fish1_72hpf_roi2_muscle,korra,Korra_Foundation/20250616_mem-histone,fish1_72hpf_roi2_muscle,,,,,,
20250616_mem-histone,fish2_24hpf_roi1_brain,fish2_24hpf_roi1_brain,fish2_24hpf_roi1_brain,3248,/clusterfs/vast/abcabc/Korra_Foundation/20250616_mem-histone/fish2_24hpf_roi1_brain,korra,Korra_Foundation/20250616_mem-histone,fish2_24hpf_roi1_brain,,,,,,
20250616_mem-histone,fish3_24hpf_roi1_brain,fish3_24hpf_roi1_brain,fish3_24hpf_roi1_brain,3584,/clusterfs/vast/abcabc/Korra_Foundation/20250616_mem-histone/fish3_24hpf_roi1_brain,korra,Korra_Foundation/20250616_mem-histone,fish3_24hpf_roi1_brain,,,,,,
20250616_mem-histone,fish4_24hpf_roi1_brain,fish4_24hpf_roi1_brain,fish4_24hpf_roi1_brain,1664,/clusterfs/vast/abcabc/Korra_Foundation/20250616_mem-histone/fish4_24hpf_roi1_brain,korra,Korra_Foundation/20250616_mem-histone,fish4_24hpf_roi1_brain,,,,,,
20250618_skittlez,fish10_roi1,fish10_roi1,fish10_roi1,72,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish10_roi1,korra,Korra_Foundation/20250618_skittlez,fish10_roi1,,,,,,
20250618_skittlez,fish10_roi2,fish10_roi2,fish10_roi2,72,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish10_roi2,korra,Korra_Foundation/20250618_skittlez,fish10_roi2,,,,,,
20250618_skittlez,fish10_roi3,fish10_roi3,fish10_roi3,72,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish10_roi3,korra,Korra_Foundation/20250618_skittlez,fish10_roi3,,,,,,
20250618_skittlez,fish10_roi4,fish10_roi4,fish10_roi4,72,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish10_roi4,korra,Korra_Foundation/20250618_skittlez,fish10_roi4,,,,,,
20250618_skittlez,fish11_roi1,fish11_roi1,fish11_roi1,90,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish11_roi1,korra,Korra_Foundation/20250618_skittlez,fish11_roi1,,,,,,
20250618_skittlez,fish1_roi1,fish1_roi1,fish1_roi1,24,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish1_roi1,korra,Korra_Foundation/20250618_skittlez,fish1_roi1,,,,,,
20250618_skittlez,fish1_roi1_2,fish1_roi1_2,fish1_roi1_2,96,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish1_roi1_2,korra,Korra_Foundation/20250618_skittlez,fish1_roi1_2,,,,,,
20250618_skittlez,fish2_roi1,fish2_roi1,fish2_roi1,120,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish2_roi1,korra,Korra_Foundation/20250618_skittlez,fish2_roi1,,,,,,
20250618_skittlez,fish3_roi1,fish3_roi1,fish3_roi1,72,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish3_roi1,korra,Korra_Foundation/20250618_skittlez,fish3_roi1,,,,,,
20250618_skittlez,fish4_roi1,fish4_roi1,fish4_roi1,72,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish4_roi1,korra,Korra_Foundation/20250618_skittlez,fish4_roi1,,,,,,
20250618_skittlez,fish5_roi1,fish5_roi1,fish5_roi1,72,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish5_roi1,korra,Korra_Foundation/20250618_skittlez,fish5_roi1,,,,,,
20250618_skittlez,fish6_roi1,fish6_roi1,fish6_roi1,54,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish6_roi1,korra,Korra_Foundation/20250618_skittlez,fish6_roi1,,,,,,
20250618_skittlez,fish6_roi2,fish6_roi2,fish6_roi2,72,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish6_roi2,korra,Korra_Foundation/20250618_skittlez,fish6_roi2,,,,,,
20250618_skittlez,fish7_roi1,fish7_roi1,fish7_roi1,72,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish7_roi1,korra,Korra_Foundation/20250618_skittlez,fish7_roi1,,,,,,
20250618_skittlez,fish7_roi2,fish7_roi2,fish7_roi2,72,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish7_roi2,korra,Korra_Foundation/20250618_skittlez,fish7_roi2,,,,,,
20250618_skittlez,fish7_roi3,fish7_roi3,fish7_roi3,48,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish7_roi3,korra,Korra_Foundation/20250618_skittlez,fish7_roi3,,,,,,
20250618_skittlez,fish7_roi4,fish7_roi4,fish7_roi4,48,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish7_roi4,korra,Korra_Foundation/20250618_skittlez,fish7_roi4,,,,,,
20250618_skittlez,fish8_roi1,fish8_roi1,fish8_roi1,48,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish8_roi1,korra,Korra_Foundation/20250618_skittlez,fish8_roi1,,,,,,
20250618_skittlez,fish8_roi2,fish8_roi2,fish8_roi2,48,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish8_roi2,korra,Korra_Foundation/20250618_skittlez,fish8_roi2,,,,,,
20250618_skittlez,fish8_roi3,fish8_roi3,fish8_roi3,48,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish8_roi3,korra,Korra_Foundation/20250618_skittlez,fish8_roi3,,,,,,
20250618_skittlez,fish8_roi4,fish8_roi4,fish8_roi4,48,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish8_roi4,korra,Korra_Foundation/20250618_skittlez,fish8_roi4,,,,,,
20250618_skittlez,fish9_roi1,fish9_roi1,fish9_roi1,48,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish9_roi1,korra,Korra_Foundation/20250618_skittlez,fish9_roi1,,,,,,
20250618_skittlez,fish9_roi2,fish9_roi2,fish9_roi2,48,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish9_roi2,korra,Korra_Foundation/20250618_skittlez,fish9_roi2,,,,,,
20250619_skittlez,fish1_roi1,fish1_roi1,fish1_roi1,72,/clusterfs/vast/abcabc/Korra_Foundation/20250619_skittlez/fish1_roi1,korra,Korra_Foundation/20250619_skittlez,fish1_roi1,,,,,,
20250619_skittlez,fish1_roi2,fish1_roi2,fish1_roi2,72,/clusterfs/vast/abcabc/Korra_Foundation/20250619_skittlez/fish1_roi2,korra,Korra_Foundation/20250619_skittlez,fish1_roi2,,,,,,
20250619_skittlez,fish2_roi1,fish2_roi1,fish2_roi1,72,/clusterfs/vast/abcabc/Korra_Foundation/20250619_skittlez/fish2_roi1,korra,Korra_Foundation/20250619_skittlez,fish2_roi1,,,,,,
20250619_skittlez,fish3_roi1,fish3_roi1,fish3_roi1,72,/clusterfs/vast/abcabc/Korra_Foundation/20250619_skittlez/fish3_roi1,korra,Korra_Foundation/20250619_skittlez,fish3_roi1,,,,,,
20250619_skittlez,fish3_roi2,fish3_roi2,fish3_roi2,72,/clusterfs/vast/abcabc/Korra_Foundation/20250619_skittlez/fish3_roi2,korra,Korra_Foundation/20250619_skittlez,fish3_roi2,,,,,,
20250619_skittlez,fish4_roi1,fish4_roi1,fish4_roi1,108,/clusterfs/vast/abcabc/Korra_Foundation/20250619_skittlez/fish4_roi1,korra,Korra_Foundation/20250619_skittlez,fish4_roi1,,,,,,
20250619_skittlez,fish5_roi1,fish5_roi1,fish5_roi1,72,/clusterfs/vast/abcabc/Korra_Foundation/20250619_skittlez/fish5_roi1,korra,Korra_Foundation/20250619_skittlez,fish5_roi1,,,,,,
20250619_skittlez,fish5_roi2,fish5_roi2,fish5_roi2,72,/clusterfs/vast/abcabc/Korra_Foundation/20250619_skittlez/fish5_roi2,korra,Korra_Foundation/20250619_skittlez,fish5_roi2,,,,,,
20250620_mitomSG,fish1_roi1,fish1_roi1,fish1_roi1,705,/clusterfs/vast/abcabc/Korra_Foundation/20250620_mitomSG/fish1_roi1,korra,Korra_Foundation/20250620_mitomSG,fish1_roi1,,,,,,
20250624_skittlez_Chris_x_Liam,fish2_roi1,fish2_roi1,fish2_roi1,72,/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish2_roi1,korra,Korra_Foundation/20250624_skittlez_Chris_x_Liam,fish2_roi1,,,,,,
20250624_skittlez_Chris_x_Liam,fish3_roi1,fish3_roi1,fish3_roi1,72,/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish3_roi1,korra,Korra_Foundation/20250624_skittlez_Chris_x_Liam,fish3_roi1,,,,,,
20250624_skittlez_Chris_x_Liam,fish3_roi2,fish3_roi2,fish3_roi2,72,/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish3_roi2,korra,Korra_Foundation/20250624_skittlez_Chris_x_Liam,fish3_roi2,,,,,,
20250624_skittlez_Chris_x_Liam,fish3_roi3,fish3_roi3,fish3_roi3,72,/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish3_roi3,korra,Korra_Foundation/20250624_skittlez_Chris_x_Liam,fish3_roi3,,,,,,
20250624_skittlez_Chris_x_Liam,fish4_roi1,fish4_roi1,fish4_roi1,72,/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish4_roi1,korra,Korra_Foundation/20250624_skittlez_Chris_x_Liam,fish4_roi1,,,,,,
20250624_skittlez_Chris_x_Liam,fish4_roi2,fish4_roi2,fish4_roi2,72,/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish4_roi2,korra,Korra_Foundation/20250624_skittlez_Chris_x_Liam,fish4_roi2,,,,,,
20250624_skittlez_Chris_x_Liam,fish4_roi3,fish4_roi3,fish4_roi3,72,/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish4_roi3,korra,Korra_Foundation/20250624_skittlez_Chris_x_Liam,fish4_roi3,,,,,,
20250624_skittlez_Chris_x_Liam,fish4_roi4,fish4_roi4,fish4_roi4,72,/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish4_roi4,korra,Korra_Foundation/20250624_skittlez_Chris_x_Liam,fish4_roi4,,,,,,
20250624_skittlez_Chris_x_Liam,fish5_roi1,fish5_roi1,fish5_roi1,2,/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish5_roi1,korra,Korra_Foundation/20250624_skittlez_Chris_x_Liam,fish5_roi1,,,,,,
20250624_skittlez_Chris_x_Liam,fish5_roi1-1,fish5_roi1-1,fish5_roi1-1,48,/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish5_roi1-1,korra,Korra_Foundation/20250624_skittlez_Chris_x_Liam,fish5_roi1-1,,,,,,
20250624_skittlez_Chris_x_Liam,fish6_roi1,fish6_roi1,fish6_roi1,48,/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish6_roi1,korra,Korra_Foundation/20250624_skittlez_Chris_x_Liam,fish6_roi1,,,,,,
20250624_skittlez_Chris_x_Liam,fish6_roi2,fish6_roi2,fish6_roi2,48,/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish6_roi2,korra,Korra_Foundation/20250624_skittlez_Chris_x_Liam,fish6_roi2,,,,,,
20250624_skittlez_Chris_x_Liam,fish6_roi3,fish6_roi3,fish6_roi3,48,/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish6_roi3,korra,Korra_Foundation/20250624_skittlez_Chris_x_Liam,fish6_roi3,,,,,,
20250624_skittlez_Chris_x_Liam,fish7_roi1,fish7_roi1,fish7_roi1,48,/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish7_roi1,korra,Korra_Foundation/20250624_skittlez_Chris_x_Liam,fish7_roi1,,,,,,
20250624_skittlez_Chris_x_Liam,fish7_roi2,fish7_roi2,fish7_roi2,48,/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish7_roi2,korra,Korra_Foundation/20250624_skittlez_Chris_x_Liam,fish7_roi2,,,,,,
20250624_skittlez_Chris_x_Liam,fish7_roi3,fish7_roi3,fish7_roi3,48,/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish7_roi3,korra,Korra_Foundation/20250624_skittlez_Chris_x_Liam,fish7_roi3,,,,,,
20250624_skittlez_Chris_x_Liam,fish7_roi4,fish7_roi4,fish7_roi4,48,/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish7_roi4,korra,Korra_Foundation/20250624_skittlez_Chris_x_Liam,fish7_roi4,,,,,,
20250624_skittlez_Issac_x_Ken,fish1_roi1,fish1_roi1,fish1_roi1,54,/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Issac_x_Ken/fish1_roi1,korra,Korra_Foundation/20250624_skittlez_Issac_x_Ken,fish1_roi1,,,,,,
20250624_skittlez_Issac_x_Ken,fish2_roi1,fish2_roi1,fish2_roi1,72,/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Issac_x_Ken/fish2_roi1,korra,Korra_Foundation/20250624_skittlez_Issac_x_Ken,fish2_roi1,,,,,,
20250624_skittlez_Issac_x_Ken,fish2_roi2,fish2_roi2,fish2_roi2,72,/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Issac_x_Ken/fish2_roi2,korra,Korra_Foundation/20250624_skittlez_Issac_x_Ken,fish2_roi2,,,,,,
20250624_skittlez_Issac_x_Ken,fish3_roi1,fish3_roi1,fish3_roi1,60,/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Issac_x_Ken/fish3_roi1,korra,Korra_Foundation/20250624_skittlez_Issac_x_Ken,fish3_roi1,,,,,,
20250624_skittlez_Issac_x_Ken,fish4_roi1,fish4_roi1,fish4_roi1,72,/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Issac_x_Ken/fish4_roi1,korra,Korra_Foundation/20250624_skittlez_Issac_x_Ken,fish4_roi1,,,,,,
20250625_skittlez,fish1_roi1,fish1_roi1,fish1_roi1,72,/clusterfs/vast/abcabc/Korra_Foundation/20250625_skittlez/fish1_roi1,korra,Korra_Foundation/20250625_skittlez,fish1_roi1,,,,,,
20250625_skittlez,fish1_roi2,fish1_roi2,fish1_roi2,72,/clusterfs/vast/abcabc/Korra_Foundation/20250625_skittlez/fish1_roi2,korra,Korra_Foundation/20250625_skittlez,fish1_roi2,,,,,,
20250625_skittlez,fish3_roi1,fish3_roi1,fish3_roi1,90,/clusterfs/vast/abcabc/Korra_Foundation/20250625_skittlez/fish3_roi1,korra,Korra_Foundation/20250625_skittlez,fish3_roi1,,,,,,
20250625_skittlez,fish4_roi1,fish4_roi1,fish4_roi1,72,/clusterfs/vast/abcabc/Korra_Foundation/20250625_skittlez/fish4_roi1,korra,Korra_Foundation/20250625_skittlez,fish4_roi1,,,,,,
20250625_skittlez,fish5_roi1,fish5_roi1,fish5_roi1,72,/clusterfs/vast/abcabc/Korra_Foundation/20250625_skittlez/fish5_roi1,korra,Korra_Foundation/20250625_skittlez,fish5_roi1,,,,,,
20250625_skittlez,fish5_roi2,fish5_roi2,fish5_roi2,72,/clusterfs/vast/abcabc/Korra_Foundation/20250625_skittlez/fish5_roi2,korra,Korra_Foundation/20250625_skittlez,fish5_roi2,,,,,,
20250625_skittlez,fish7_roi1,fish7_roi1,fish7_roi1,90,/clusterfs/vast/abcabc/Korra_Foundation/20250625_skittlez/fish7_roi1,korra,Korra_Foundation/20250625_skittlez,fish7_roi1,,,,,,
20250625_skittlez,fish8_roi1,fish8_roi1,fish8_roi1,72,/clusterfs/vast/abcabc/Korra_Foundation/20250625_skittlez/fish8_roi1,korra,Korra_Foundation/20250625_skittlez,fish8_roi1,,,,,,
20250625_skittlez,fish8_roi2,fish8_roi2,fish8_roi2,72,/clusterfs/vast/abcabc/Korra_Foundation/20250625_skittlez/fish8_roi2,korra,Korra_Foundation/20250625_skittlez,fish8_roi2,,,,,,
20250625_skittlez,fish9_roi1,fish9_roi1,fish9_roi1,90,/clusterfs/vast/abcabc/Korra_Foundation/20250625_skittlez/fish9_roi1,korra,Korra_Foundation/20250625_skittlez,fish9_roi1,,,,,,
20250627_skittlez,fish10_roi1,fish10_roi1,fish10_roi1,108,/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish10_roi1,korra,Korra_Foundation/20250627_skittlez,fish10_roi1,,,,,,
20250627_skittlez,fish1_roi1,fish1_roi1,fish1_roi1,72,/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish1_roi1,korra,Korra_Foundation/20250627_skittlez,fish1_roi1,,,,,,
20250627_skittlez,fish1_roi2,fish1_roi2,fish1_roi2,72,/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish1_roi2,korra,Korra_Foundation/20250627_skittlez,fish1_roi2,,,,,,
20250627_skittlez,fish1_roi3,fish1_roi3,fish1_roi3,72,/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish1_roi3,korra,Korra_Foundation/20250627_skittlez,fish1_roi3,,,,,,
20250627_skittlez,fish2_roi1,fish2_roi1,fish2_roi1,72,/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish2_roi1,korra,Korra_Foundation/20250627_skittlez,fish2_roi1,,,,,,
