roi_dir,parent_female,parent_male,genotype_pretty,genotype_base_codes,genotype_allele_codes,genotype_marker_fluor_codes,genotype_marker_tag_codes,genotype_marker_fusion_labels,genotype_marker_localizations,genotype_marker_fluor_loc_labels,genotype_marker_fusion_loc_labels,treatment_plasmid_base_codes,treatment_rna_base_codes,treatment_marker_fluor_codes,treatment_marker_tag_codes,treatment_marker_fusion_labels,treatment_marker_localizations,treatment_marker_fluor_loc_labels,treatment_marker_fusion_loc_labels,all_marker_fluor_codes,plate_id_filled,slot_id_filled,roi_index_within_slot,roi_code
/clusterfs/vast/abcabc/Aang_Foundation/20250805_mito_mem-halo/fish1_24hpf_roi2,membrane Halo,membrane Halo,membrane Halo x membrane Halo,Swinburne,"Swinburne:Swinburne,Swinburne:Swinburne",Halo,,,,,,,MGCO-01,mStayGold,2Xcox8A,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),"Halo,mStayGold",20250805-plate1,20250805-plate1-slot2,2.0,20250805-plate1-slot2-roi02
/clusterfs/vast/abcabc/Aang_Foundation/20250805_mito_mem-halo/fish2_24hpf_roi1,membrane Halo,membrane Halo,membrane Halo x membrane Halo,Swinburne,"Swinburne:Swinburne,Swinburne:Swinburne",Halo,,,,,,,MGCO-01,mStayGold,2Xcox8A,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),"Halo,mStayGold",20250805-plate1,20250805-plate1-slot2,3.0,20250805-plate1-slot2-roi03
/clusterfs/vast/abcabc/Aang_Foundation/20250805_mito_mem-halo/fish2_24hpf_roi2,membrane Halo,membrane Halo,membrane Halo x membrane Halo,Swinburne,"Swinburne:Swinburne,Swinburne:Swinburne",Halo,,,,,,,MGCO-01,mStayGold,2Xcox8A,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),"Halo,mStayGold",20250805-plate1,20250805-plate1-slot2,4.0,20250805-plate1-slot2-roi04
/clusterfs/vast/abcabc/Aang_Foundation/20250805_mito_mem-halo/fish2_24hpf_roi3,membrane Halo,membrane Halo,membrane Halo x membrane Halo,Swinburne,"Swinburne:Swinburne,Swinburne:Swinburne",Halo,,,,,,,MGCO-01,mStayGold,2Xcox8A,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),"Halo,mStayGold",20250805-plate1,20250805-plate1-slot2,5.0,20250805-plate1-slot2-roi05
/clusterfs/vast/abcabc/Aang_Foundation/20250805_mito_mem-halo/fish3_24hpf_roi1,membrane Halo,membrane Halo,membrane Halo x membrane Halo,Swinburne,"Swinburne:Swinburne,Swinburne:Swinburne",Halo,,,,,,,MGCO-01,mStayGold,2Xcox8A,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),"Halo,mStayGold",20250805-plate1,20250805-plate1-slot2,6.0,20250805-plate1-slot2-roi06
/clusterfs/vast/abcabc/Aang_Foundation/20250805_mito_mem-halo/fish3_24hpf_roi2,membrane Halo,membrane Halo,membrane Halo x membrane Halo,Swinburne,"Swinburne:Swinburne,Swinburne:Swinburne",Halo,,,,,,,MGCO-01,mStayGold,2Xcox8A,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),"Halo,mStayGold",20250805-plate1,20250805-plate1-slot2,7.0,20250805-plate1-slot2-roi07
/clusterfs/vast/abcabc/Aang_Foundation/20250805_lifeact_mem-halo/fish1_48hpf_roi1,membrane Halo,membrane Halo,membrane Halo x membrane Halo,Swinburne,"Swinburne:Swinburne,Swinburne:Swinburne",Halo,,,,,,,MGCO-23,mStayGold,lifeact,mStayGold::lifeact(N),actin,mStayGold(actin),mStayGold::lifeact(N)(actin),"Halo,mStayGold",20250806-plate1,20250806-plate1-slot1,1.0,20250806-plate1-slot1-roi01
/clusterfs/vast/abcabc/Aang_Foundation/20250805_lifeact_mem-halo/fish1_48hpf_roi2,membrane Halo,membrane Halo,membrane Halo x membrane Halo,Swinburne,"Swinburne:Swinburne,Swinburne:Swinburne",Halo,,,,,,,MGCO-23,mStayGold,lifeact,mStayGold::lifeact(N),actin,mStayGold(actin),mStayGold::lifeact(N)(actin),"Halo,mStayGold",20250806-plate1,20250806-plate1-slot1,2.0,20250806-plate1-slot1-roi02
/clusterfs/vast/abcabc/Aang_Foundation/20250805_lifeact_mem-halo/fish1_48hpf_roi3,membrane Halo,membrane Halo,membrane Halo x membrane Halo,Swinburne,"Swinburne:Swinburne,Swinburne:Swinburne",Halo,,,,,,,MGCO-23,mStayGold,lifeact,mStayGold::lifeact(N),actin,mStayGold(actin),mStayGold::lifeact(N)(actin),"Halo,mStayGold",20250806-plate1,20250806-plate1-slot1,3.0,20250806-plate1-slot1-roi03
/clusterfs/vast/abcabc/Aang_Foundation/20250805_lifeact_mem-halo/fish1_48hpf_roi4,membrane Halo,membrane Halo,membrane Halo x membrane Halo,Swinburne,"Swinburne:Swinburne,Swinburne:Swinburne",Halo,,,,,,,MGCO-23,mStayGold,lifeact,mStayGold::lifeact(N),actin,mStayGold(actin),mStayGold::lifeact(N)(actin),"Halo,mStayGold",20250806-plate1,20250806-plate1-slot1,4.0,20250806-plate1-slot1-roi04
/clusterfs/vast/abcabc/Aang_Foundation/20250805_lifeact_mem-halo/fish1_48hpf_roi5,membrane Halo,membrane Halo,membrane Halo x membrane Halo,Swinburne,"Swinburne:Swinburne,Swinburne:Swinburne",Halo,,,,,,,MGCO-23,mStayGold,lifeact,mStayGold::lifeact(N),actin,mStayGold(actin),mStayGold::lifeact(N)(actin),"Halo,mStayGold",20250806-plate1,20250806-plate1-slot1,5.0,20250806-plate1-slot1-roi05
/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish1_24hpf_mem-mchilada_lyso-mSG/roi1,membrane mChilada,membrane mChilada,membrane mChilada x membrane mChilada,pDQM082,"pDQM082:315,pDQM082:315",tdmChilada,2xLynk,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,MGCO-01,mStayGold,2Xcox8A,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),"mStayGold,tdmChilada",20250808-plate1,20250808-plate1-slot1,1.0,20250808-plate1-slot1-roi01
/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish1_24hpf_mem-mchilada_lyso-mSG/roi1_1,membrane mChilada,membrane mChilada,membrane mChilada x membrane mChilada,pDQM082,"pDQM082:315,pDQM082:315",tdmChilada,2xLynk,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,MGCO-01,mStayGold,2Xcox8A,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),"mStayGold,tdmChilada",20250808-plate1,20250808-plate1-slot1,2.0,20250808-plate1-slot1-roi02
/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish1_24hpf_mem-mchilada_lyso-mSG/roi1_test,membrane mChilada,membrane mChilada,membrane mChilada x membrane mChilada,pDQM082,"pDQM082:315,pDQM082:315",tdmChilada,2xLynk,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,MGCO-01,mStayGold,2Xcox8A,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),"mStayGold,tdmChilada",20250808-plate1,20250808-plate1-slot1,3.0,20250808-plate1-slot1-roi03
/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish1_24hpf_mem-mchilada_lyso-mSG/roi2,membrane mChilada,membrane mChilada,membrane mChilada x membrane mChilada,pDQM082,"pDQM082:315,pDQM082:315",tdmChilada,2xLynk,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,MGCO-01,mStayGold,2Xcox8A,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),"mStayGold,tdmChilada",20250808-plate1,20250808-plate1-slot1,4.0,20250808-plate1-slot1-roi04
/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish1_24hpf_mem-mchilada_lyso-mSG/roi3,membrane mChilada,membrane mChilada,membrane mChilada x membrane mChilada,pDQM082,"pDQM082:315,pDQM082:315",tdmChilada,2xLynk,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,MGCO-01,mStayGold,2Xcox8A,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),"mStayGold,tdmChilada",20250808-plate1,20250808-plate1-slot1,5.0,20250808-plate1-slot1-roi05
/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish2_24hpf_mem-mchilada_lyso-mSG/roi1,membrane mChilada,membrane mChilada,membrane mChilada x membrane mChilada,pDQM082,"pDQM082:315,pDQM082:315",tdmChilada,2xLynk,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,MGCO-01,mStayGold,2Xcox8A,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),"mStayGold,tdmChilada",20250808-plate1,20250808-plate1-slot1,6.0,20250808-plate1-slot1-roi06
/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish2_24hpf_mem-mchilada_lyso-mSG/roi2,membrane mChilada,membrane mChilada,membrane mChilada x membrane mChilada,pDQM082,"pDQM082:315,pDQM082:315",tdmChilada,2xLynk,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,MGCO-01,mStayGold,2Xcox8A,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),"mStayGold,tdmChilada",20250808-plate1,20250808-plate1-slot1,7.0,20250808-plate1-slot1-roi07
/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish2_24hpf_mem-mchilada_lyso-mSG/roi3,membrane mChilada,membrane mChilada,membrane mChilada x membrane mChilada,pDQM082,"pDQM082:315,pDQM082:315",tdmChilada,2xLynk,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,MGCO-01,mStayGold,2Xcox8A,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),"mStayGold,tdmChilada",20250808-plate1,20250808-plate1-slot1,8.0,20250808-plate1-slot1-roi08
/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish3_24hpf_mem-mchilada_mito-mSG/roi1,membrane mChilada,membrane mChilada,membrane mChilada x membrane mChilada,pDQM082,"pDQM082:315,pDQM082:315",tdmChilada,2xLynk,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,MGCO-01,mStayGold,2Xcox8A,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),"mStayGold,tdmChilada",20250808-plate1,20250808-plate1-slot1,9.0,20250808-plate1-slot1-roi09
/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish3_24hpf_mem-mchilada_mito-mSG/roi2,membrane mChilada,membrane mChilada,membrane mChilada x membrane mChilada,pDQM082,"pDQM082:315,pDQM082:315",tdmChilada,2xLynk,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,MGCO-01,mStayGold,2Xcox8A,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),"mStayGold,tdmChilada",20250808-plate1,20250808-plate1-slot1,10.0,20250808-plate1-slot1-roi10
/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish3_24hpf_mem-mchilada_mito-mSG/roi3,membrane mChilada,membrane mChilada,membrane mChilada x membrane mChilada,pDQM082,"pDQM082:315,pDQM082:315",tdmChilada,2xLynk,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,MGCO-01,mStayGold,2Xcox8A,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),"mStayGold,tdmChilada",20250808-plate1,20250808-plate1-slot1,11.0,20250808-plate1-slot1-roi11
/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish3_24hpf_mem-mchilada_mito-mSG/roi4,membrane mChilada,membrane mChilada,membrane mChilada x membrane mChilada,pDQM082,"pDQM082:315,pDQM082:315",tdmChilada,2xLynk,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,MGCO-01,mStayGold,2Xcox8A,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),"mStayGold,tdmChilada",20250808-plate1,20250808-plate1-slot1,12.0,20250808-plate1-slot1-roi12
/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish4_24hpf_mem-mchilada_mito-mSG/roi1,membrane mChilada,membrane mChilada,membrane mChilada x membrane mChilada,pDQM082,"pDQM082:315,pDQM082:315",tdmChilada,2xLynk,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,MGCO-01,mStayGold,2Xcox8A,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),"mStayGold,tdmChilada",20250808-plate1,20250808-plate1-slot1,13.0,20250808-plate1-slot1-roi13
/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish4_24hpf_mem-mchilada_mito-mSG/roi2,membrane mChilada,membrane mChilada,membrane mChilada x membrane mChilada,pDQM082,"pDQM082:315,pDQM082:315",tdmChilada,2xLynk,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,MGCO-01,mStayGold,2Xcox8A,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),"mStayGold,tdmChilada",20250808-plate1,20250808-plate1-slot1,14.0,20250808-plate1-slot1-roi14
/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish4_24hpf_mem-mchilada_mito-mSG/roi3,membrane mChilada,membrane mChilada,membrane mChilada x membrane mChilada,pDQM082,"pDQM082:315,pDQM082:315",tdmChilada,2xLynk,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,MGCO-01,mStayGold,2Xcox8A,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),"mStayGold,tdmChilada",20250808-plate1,20250808-plate1-slot1,15.0,20250808-plate1-slot1-roi15
/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish4_24hpf_mem-mchilada_mito-mSG/roi4,membrane mChilada,membrane mChilada,membrane mChilada x membrane mChilada,pDQM082,"pDQM082:315,pDQM082:315",tdmChilada,2xLynk,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,MGCO-01,mStayGold,2Xcox8A,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),"mStayGold,tdmChilada",20250808-plate1,20250808-plate1-slot1,16.0,20250808-plate1-slot1-roi16
/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish4_24hpf_mem-mchilada_mito-mSG/roi5,membrane mChilada,membrane mChilada,membrane mChilada x membrane mChilada,pDQM082,"pDQM082:315,pDQM082:315",tdmChilada,2xLynk,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,MGCO-01,mStayGold,2Xcox8A,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),"mStayGold,tdmChilada",20250808-plate1,20250808-plate1-slot1,17.0,20250808-plate1-slot1-roi17
/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish4_24hpf_mem-mchilada_mito-mSG/roi6,membrane mChilada,membrane mChilada,membrane mChilada x membrane mChilada,pDQM082,"pDQM082:315,pDQM082:315",tdmChilada,2xLynk,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,MGCO-01,mStayGold,2Xcox8A,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),"mStayGold,tdmChilada",20250808-plate1,20250808-plate1-slot1,18.0,20250808-plate1-slot1-roi18
/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish4_24hpf_mem-mchilada_mito-mSG/roi7,membrane mChilada,membrane mChilada,membrane mChilada x membrane mChilada,pDQM082,"pDQM082:315,pDQM082:315",tdmChilada,2xLynk,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,MGCO-01,mStayGold,2Xcox8A,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),"mStayGold,tdmChilada",20250808-plate1,20250808-plate1-slot1,19.0,20250808-plate1-slot1-roi19
/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish4_24hpf_mem-mchilada_mito-mSG/roi8,membrane mChilada,membrane mChilada,membrane mChilada x membrane mChilada,pDQM082,"pDQM082:315,pDQM082:315",tdmChilada,2xLynk,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,MGCO-01,mStayGold,2Xcox8A,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),"mStayGold,tdmChilada",20250808-plate1,20250808-plate1-slot1,20.0,20250808-plate1-slot1-roi20
/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish4_24hpf_mem-mchilada_mito-mSG/roi9,membrane mChilada,membrane mChilada,membrane mChilada x membrane mChilada,pDQM082,"pDQM082:315,pDQM082:315",tdmChilada,2xLynk,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,MGCO-01,mStayGold,2Xcox8A,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),"mStayGold,tdmChilada",20250808-plate1,20250808-plate1-slot1,21.0,20250808-plate1-slot1-roi21
/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish1_24hpf_roi1,casper/rnf,mem:tdmChilada,casper/rnf x mem:tdmChilada,pDQM082,pDQM082:315,tdmChilada,2xLynk,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,MGCO-01,mStayGold,2Xcox8A,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),"mStayGold,tdmChilada",20250819-plate1,20250819-plate1-slot1,1.0,20250819-plate1-slot1-roi01
/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish1_24hpf_roi2,casper/rnf,mem:tdmChilada,casper/rnf x mem:tdmChilada,pDQM082,pDQM082:315,tdmChilada,2xLynk,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,MGCO-01,mStayGold,2Xcox8A,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),"mStayGold,tdmChilada",20250819-plate1,20250819-plate1-slot1,2.0,20250819-plate1-slot1-roi02
/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish1_24hpf_roi3,casper/rnf,mem:tdmChilada,casper/rnf x mem:tdmChilada,pDQM082,pDQM082:315,tdmChilada,2xLynk,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,MGCO-01,mStayGold,2Xcox8A,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),"mStayGold,tdmChilada",20250819-plate1,20250819-plate1-slot1,3.0,20250819-plate1-slot1-roi03
/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish1_24hpf_roi4,casper/rnf,mem:tdmChilada,casper/rnf x mem:tdmChilada,pDQM082,pDQM082:315,tdmChilada,2xLynk,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,MGCO-01,mStayGold,2Xcox8A,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),"mStayGold,tdmChilada",20250819-plate1,20250819-plate1-slot1,4.0,20250819-plate1-slot1-roi04
/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish1_24hpf_roi5,casper/rnf,mem:tdmChilada,casper/rnf x mem:tdmChilada,pDQM082,pDQM082:315,tdmChilada,2xLynk,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,MGCO-01,mStayGold,2Xcox8A,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),"mStayGold,tdmChilada",20250819-plate1,20250819-plate1-slot1,5.0,20250819-plate1-slot1-roi05
/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish1_24hpf_roi6,casper/rnf,mem:tdmChilada,casper/rnf x mem:tdmChilada,pDQM082,pDQM082:315,tdmChilada,2xLynk,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,MGCO-01,mStayGold,2Xcox8A,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),"mStayGold,tdmChilada",20250819-plate1,20250819-plate1-slot1,6.0,20250819-plate1-slot1-roi06
/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish1_24hpf_roi7,casper/rnf,mem:tdmChilada,casper/rnf x mem:tdmChilada,pDQM082,pDQM082:315,tdmChilada,2xLynk,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,MGCO-01,mStayGold,2Xcox8A,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),"mStayGold,tdmChilada",20250819-plate1,20250819-plate1-slot1,7.0,20250819-plate1-slot1-roi07
/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish1_24hpf_roi8,casper/rnf,mem:tdmChilada,casper/rnf x mem:tdmChilada,pDQM082,pDQM082:315,tdmChilada,2xLynk,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,MGCO-01,mStayGold,2Xcox8A,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),"mStayGold,tdmChilada",20250819-plate1,20250819-plate1-slot1,8.0,20250819-plate1-slot1-roi08
/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish2_24hpf_roi1,casper/rnf,mem:tdmChilada,casper/rnf x mem:tdmChilada,pDQM082,pDQM082:315,tdmChilada,2xLynk,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,MGCO-01,mStayGold,2Xcox8A,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),"mStayGold,tdmChilada",20250819-plate1,20250819-plate1-slot1,9.0,20250819-plate1-slot1-roi09
/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish2_24hpf_roi2,casper/rnf,mem:tdmChilada,casper/rnf x mem:tdmChilada,pDQM082,pDQM082:315,tdmChilada,2xLynk,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,MGCO-01,mStayGold,2Xcox8A,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),"mStayGold,tdmChilada",20250819-plate1,20250819-plate1-slot1,10.0,20250819-plate1-slot1-roi10
/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish3_24hpf_roi1,casper/rnf,mem:tdmChilada,casper/rnf x mem:tdmChilada,pDQM082,pDQM082:315,tdmChilada,2xLynk,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,MGCO-01,mStayGold,2Xcox8A,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),"mStayGold,tdmChilada",20250819-plate1,20250819-plate1-slot1,11.0,20250819-plate1-slot1-roi11
/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish4_48hpf_roi1,casper/rnf,mem:tdmChilada,casper/rnf x mem:tdmChilada,pDQM082,pDQM082:315,tdmChilada,2xLynk,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,MGCO-01,mStayGold,2Xcox8A,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),"mStayGold,tdmChilada",20250819-plate1,20250819-plate1-slot1,12.0,20250819-plate1-slot1-roi12
/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish4_48hpf_roi3,casper/rnf,mem:tdmChilada,casper/rnf x mem:tdmChilada,pDQM082,pDQM082:315,tdmChilada,2xLynk,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,MGCO-01,mStayGold,2Xcox8A,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),"mStayGold,tdmChilada",20250819-plate1,20250819-plate1-slot1,13.0,20250819-plate1-slot1-roi13
/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish4_48hpf_roi4,casper/rnf,mem:tdmChilada,casper/rnf x mem:tdmChilada,pDQM082,pDQM082:315,tdmChilada,2xLynk,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,MGCO-01,mStayGold,2Xcox8A,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),"mStayGold,tdmChilada",20250819-plate1,20250819-plate1-slot1,14.0,20250819-plate1-slot1-roi14
/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish4_48hpf_roi5,casper/rnf,mem:tdmChilada,casper/rnf x mem:tdmChilada,pDQM082,pDQM082:315,tdmChilada,2xLynk,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,MGCO-01,mStayGold,2Xcox8A,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),"mStayGold,tdmChilada",20250819-plate1,20250819-plate1-slot1,15.0,20250819-plate1-slot1-roi15
