clutch_code,roi_code,plate_id_filled,slot_id_filled,date_born,parent_female,parent_male,roi_dir
LCL-0028,20251021-plate1-slot2-roi03,20251021-plate1,20251021-plate1-slot2,2025-10-20,casper/rnf,tdmScarlet3S2 (F1 of allele 325),/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito_v2/fish2_24hpf_roi2
LCL-0028,20251021-plate1-slot2-roi04,20251021-plate1,20251021-plate1-slot2,2025-10-20,casper/rnf,tdmScarlet3S2 (F1 of allele 325),/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito_v2/fish4_24hpf_roi1
LCL-0028,20251021-plate1-slot2-roi05,20251021-plate1,20251021-plate1-slot2,2025-10-20,casper/rnf,tdmScarlet3S2 (F1 of allele 325),/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito_v2/fish4_24hpf_roi2
LCL-0028,20251021-plate1-slot2-roi06,20251021-plate1,20251021-plate1-slot2,2025-10-20,casper/rnf,tdmScarlet3S2 (F1 of allele 325),/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito_v2/fish4_24hpf_roi3
LCL-0028,20251021-plate1-slot2-roi07,20251021-plate1,20251021-plate1-slot2,2025-10-20,casper/rnf,tdmScarlet3S2 (F1 of allele 325),/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito_v2/fish4_24hpf_roi4
LCL-0044,20251022-plate1-slot1-roi01,20251022-plate1,20251022-plate1-slot1,2025-10-21,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),/clusterfs/vast/abcabc/Korra_Foundation/20251022_mem-histone/fish1_24hpf_roi2
LCL-0044,20251022-plate1-slot1-roi02,20251022-plate1,20251022-plate1-slot1,2025-10-21,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),/clusterfs/vast/abcabc/Korra_Foundation/20251022_mem-histone/fish1_24hpf_roi3
LCL-0044,20251022-plate1-slot1-roi03,20251022-plate1,20251022-plate1-slot1,2025-10-21,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),/clusterfs/vast/abcabc/Korra_Foundation/20251022_mem-histone/fish2_24hpf_roi1
LCL-0044,20251022-plate1-slot1-roi04,20251022-plate1,20251022-plate1-slot1,2025-10-21,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),/clusterfs/vast/abcabc/Korra_Foundation/20251022_mem-histone/fish2_24hpf_roi2
LCL-0044,20251022-plate1-slot1-roi05,20251022-plate1,20251022-plate1-slot1,2025-10-21,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),/clusterfs/vast/abcabc/Korra_Foundation/20251022_mem-histone/fish2_24hpf_roi3
LCL-0044,20251022-plate1-slot1-roi06,20251022-plate1,20251022-plate1-slot1,2025-10-21,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),/clusterfs/vast/abcabc/Korra_Foundation/20251022_mem-histone/fish3_24hpf_roi1
LCL-0044,20251022-plate1-slot1-roi07,20251022-plate1,20251022-plate1-slot1,2025-10-21,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),/clusterfs/vast/abcabc/Korra_Foundation/20251022_mem-histone/fish3_24hpf_roi2
LCL-0044,20251022-plate1-slot1-roi08,20251022-plate1,20251022-plate1-slot1,2025-10-21,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),/clusterfs/vast/abcabc/Korra_Foundation/20251022_mem-histone/fish4_24hpf_roi1
LCL-0044,20251022-plate1-slot1-roi09,20251022-plate1,20251022-plate1-slot1,2025-10-21,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),/clusterfs/vast/abcabc/Korra_Foundation/20251022_mem-histone/fish4_24hpf_roi2
LCL-0044,20251022-plate1-slot1-roi10,20251022-plate1,20251022-plate1-slot1,2025-10-21,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),/clusterfs/vast/abcabc/Korra_Foundation/20251022_mem-histone/fish4_24hpf_roi3
LCL-0035,20251022-plate1-slot2-roi01,20251022-plate1,20251022-plate1-slot2,2025-10-20,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,/clusterfs/vast/abcabc/Aang_Foundation/20251022_mem-mito/fish1_48hpf_roi1
LCL-0035,20251022-plate1-slot2-roi02,20251022-plate1,20251022-plate1-slot2,2025-10-20,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,/clusterfs/vast/abcabc/Aang_Foundation/20251022_mem-mito/fish3_48hpf_roi1
LCL-0035,20251022-plate1-slot2-roi03,20251022-plate1,20251022-plate1-slot2,2025-10-20,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,/clusterfs/vast/abcabc/Aang_Foundation/20251022_mem-mito/fish3_48hpf_roi2
LCL-0035,20251022-plate1-slot2-roi04,20251022-plate1,20251022-plate1-slot2,2025-10-20,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,/clusterfs/vast/abcabc/Aang_Foundation/20251022_mem-mito/fish4_48hpf_roi1
LCL-0017,20251023-plate1-slot1-roi01,20251023-plate1,20251023-plate1-slot1,2025-10-22,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20251023_mem-mito/fish1_24hpf_roi1
LCL-0017,20251023-plate1-slot1-roi02,20251023-plate1,20251023-plate1-slot1,2025-10-22,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20251023_mem-mito/fish1_24hpf_roi2
LCL-0017,20251023-plate1-slot1-roi03,20251023-plate1,20251023-plate1-slot1,2025-10-22,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20251023_mem-mito/fish3_24hpf_roi1
LCL-0044,20251024-plate1-slot3-roi01,20251024-plate1,20251024-plate1-slot3,2025-10-21,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),/clusterfs/vast/abcabc/Korra_Foundation/20251024_mem-histone/fish2_72hpf_roi1
LCL-0044,20251024-plate1-slot3-roi02,20251024-plate1,20251024-plate1-slot3,2025-10-21,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),/clusterfs/vast/abcabc/Korra_Foundation/20251024_mem-histone/fish2_72hpf_roi2
LCL-0044,20251024-plate1-slot3-roi03,20251024-plate1,20251024-plate1-slot3,2025-10-21,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),/clusterfs/vast/abcabc/Korra_Foundation/20251024_mem-histone/fish2_72hpf_roi3
LCL-0044,20251024-plate1-slot3-roi04,20251024-plate1,20251024-plate1-slot3,2025-10-21,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),/clusterfs/vast/abcabc/Korra_Foundation/20251024_mem-histone/fish3_72hpf_roi1
LCL-0044,20251024-plate1-slot3-roi05,20251024-plate1,20251024-plate1-slot3,2025-10-21,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),/clusterfs/vast/abcabc/Korra_Foundation/20251024_mem-histone/fish3_72hpf_roi2
LCL-0044,20251024-plate1-slot3-roi06,20251024-plate1,20251024-plate1-slot3,2025-10-21,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),/clusterfs/vast/abcabc/Korra_Foundation/20251024_mem-histone/fish3_72hpf_roi3
LCL-0044,20251024-plate1-slot3-roi07,20251024-plate1,20251024-plate1-slot3,2025-10-21,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),/clusterfs/vast/abcabc/Korra_Foundation/20251024_mem-histone/fish3_72hpf_roi4
LCL-0044,20251024-plate1-slot3-roi08,20251024-plate1,20251024-plate1-slot3,2025-10-21,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),/clusterfs/vast/abcabc/Korra_Foundation/20251024_mem-histone/fish3_72hpf_roi5
LCL-0044,20251027-plate1-slot1-roi01,20251027-plate1,20251027-plate1-slot1,2025-10-21,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),/clusterfs/vast/abcabc/Korra_Foundation/20251027_mem-histone/fish3_72hpf_roi1
LCL-0044,20251027-plate1-slot1-roi02,20251027-plate1,20251027-plate1-slot1,2025-10-21,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),/clusterfs/vast/abcabc/Korra_Foundation/20251027_mem-histone/fish3_72hpf_roi2
LCL-0044,20251027-plate1-slot1-roi03,20251027-plate1,20251027-plate1-slot1,2025-10-21,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),/clusterfs/vast/abcabc/Korra_Foundation/20251027_mem-histone/fish3_72hpf_roi3
LCL-0044,20251027-plate1-slot1-roi04,20251027-plate1,20251027-plate1-slot1,2025-10-21,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),/clusterfs/vast/abcabc/Korra_Foundation/20251027_mem-histone/fish3_72hpf_roi4
LCL-0044,20251027-plate1-slot2-roi01,20251027-plate1,20251027-plate1-slot2,2025-10-21,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),/clusterfs/vast/abcabc/Aang_Foundation/20251027_mem-histone/fish1_120hpf_roi1
LCL-0044,20251027-plate1-slot2-roi02,20251027-plate1,20251027-plate1-slot2,2025-10-21,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),/clusterfs/vast/abcabc/Aang_Foundation/20251027_mem-histone/fish1_120hpf_roi2
LCL-0044,20251027-plate1-slot2-roi03,20251027-plate1,20251027-plate1-slot2,2025-10-21,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),/clusterfs/vast/abcabc/Aang_Foundation/20251027_mem-histone/fish3_120hpf_roi1
LCL-0044,20251027-plate1-slot2-roi04,20251027-plate1,20251027-plate1-slot2,2025-10-21,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),/clusterfs/vast/abcabc/Aang_Foundation/20251027_mem-histone/fish3_120hpf_roi2
LCL-0044,20251027-plate1-slot2-roi05,20251027-plate1,20251027-plate1-slot2,2025-10-21,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),/clusterfs/vast/abcabc/Aang_Foundation/20251027_mem-histone/fish3_120hpf_roi3
LCL-0044,20251027-plate1-slot2-roi06,20251027-plate1,20251027-plate1-slot2,2025-10-21,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),/clusterfs/vast/abcabc/Aang_Foundation/20251027_mem-histone/fish3_120hpf_roi4
LCL-0044,20251027-plate1-slot2-roi07,20251027-plate1,20251027-plate1-slot2,2025-10-21,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),/clusterfs/vast/abcabc/Aang_Foundation/20251027_mem-histone/fish3_120hpf_roi5
LCL-0044,20251027-plate1-slot2-roi08,20251027-plate1,20251027-plate1-slot2,2025-10-21,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),/clusterfs/vast/abcabc/Aang_Foundation/20251027_mem-histone/fish3_120hpf_roi6
LCL-0044,20251027-plate1-slot2-roi09,20251027-plate1,20251027-plate1-slot2,2025-10-21,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),/clusterfs/vast/abcabc/Aang_Foundation/20251027_mem-histone/fish3_120hpf_roi7
LCL-0025,20251028-plate1-slot1-roi01,20251028-plate1,20251028-plate1-slot1,2025-10-28,casper/rnf,memrane tdmScarlet3S2 (F1 of allele 325),/clusterfs/vast/abcabc/Aang_Foundation/20251028_mem-mito/fish1_24hpf_roi1
LCL-0024,20251028-plate1-slot2-roi01,20251028-plate1,20251028-plate1-slot2,2025-10-27,casper/rnf,memrane tdmScarlet3S2 (F1 of allele 325),/clusterfs/vast/abcabc/Aang_Foundation/20251028_mem-peroxi/fish1_24hpf_roi1
LCL-0024,20251028-plate1-slot2-roi02,20251028-plate1,20251028-plate1-slot2,2025-10-27,casper/rnf,memrane tdmScarlet3S2 (F1 of allele 325),/clusterfs/vast/abcabc/Aang_Foundation/20251028_mem-peroxi/fish4_24hpf_roi1
LCL-0024,20251028-plate1-slot2-roi03,20251028-plate1,20251028-plate1-slot2,2025-10-27,casper/rnf,memrane tdmScarlet3S2 (F1 of allele 325),/clusterfs/vast/abcabc/Aang_Foundation/20251028_mem-peroxi/fish4_24hpf_roi2
LCL-0024,20251028-plate1-slot2-roi04,20251028-plate1,20251028-plate1-slot2,2025-10-27,casper/rnf,memrane tdmScarlet3S2 (F1 of allele 325),/clusterfs/vast/abcabc/Aang_Foundation/20251028_mem-peroxi/fish5_24hpf_roi1
LCL-0024,20251028-plate1-slot2-roi05,20251028-plate1,20251028-plate1-slot2,2025-10-27,casper/rnf,memrane tdmScarlet3S2 (F1 of allele 325),/clusterfs/vast/abcabc/Aang_Foundation/20251028_mem-peroxi/fish5_24hpf_roi2
LCL-0024,20251028-plate1-slot3-roi01,20251028-plate1,20251028-plate1-slot3,2025-10-27,casper/rnf,memrane tdmScarlet3S2 (F1 of allele 325),/clusterfs/vast/abcabc/Aang_Foundation/20251028_mem-peroxi2/fish1_24hpf_roi1
LCL-0024,20251028-plate1-slot3-roi02,20251028-plate1,20251028-plate1-slot3,2025-10-27,casper/rnf,memrane tdmScarlet3S2 (F1 of allele 325),/clusterfs/vast/abcabc/Aang_Foundation/20251028_mem-peroxi2/fish2_24hpf_roi1
LCL-0024,20251028-plate1-slot3-roi03,20251028-plate1,20251028-plate1-slot3,2025-10-27,casper/rnf,memrane tdmScarlet3S2 (F1 of allele 325),/clusterfs/vast/abcabc/Aang_Foundation/20251028_mem-peroxi2/fish4_24hpf_roi1
LCL-0024,20251028-plate1-slot3-roi04,20251028-plate1,20251028-plate1-slot3,2025-10-27,casper/rnf,memrane tdmScarlet3S2 (F1 of allele 325),/clusterfs/vast/abcabc/Aang_Foundation/20251028_mem-peroxi2/fish5_24hpf_roi1
LCL-0024,20251028-plate1-slot3-roi05,20251028-plate1,20251028-plate1-slot3,2025-10-27,casper/rnf,memrane tdmScarlet3S2 (F1 of allele 325),/clusterfs/vast/abcabc/Aang_Foundation/20251028_mem-peroxi2/fish6_24hpf_roi1
LCL-0046,20251029-plate1-slot1-roi01,20251029-plate1,20251029-plate1-slot1,2025-10-29,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),/clusterfs/vast/abcabc/Korra_Foundation/20251029_mem-histone/fish2_24hpf_roi1
LCL-0046,20251029-plate1-slot1-roi02,20251029-plate1,20251029-plate1-slot1,2025-10-29,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),/clusterfs/vast/abcabc/Korra_Foundation/20251029_mem-histone/fish3_24hpf_roi1
LCL-0045,20251029-plate1-slot1-roi03,20251029-plate1,20251029-plate1-slot1,2025-10-28,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),/clusterfs/vast/abcabc/Korra_Foundation/20251029_mem-histone/fish5_24hpf_roi1
LCL-0045,20251029-plate1-slot1-roi04,20251029-plate1,20251029-plate1-slot1,2025-10-28,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),/clusterfs/vast/abcabc/Korra_Foundation/20251029_mem-histone/fish5_24hpf_roi2
LCL-0026,20251029-plate1-slot2-roi01,20251029-plate1,20251029-plate1-slot2,2025-10-29,casper/rnf,memrane tdmScarlet3S2 (F1 of allele 325),/clusterfs/vast/abcabc/Aang_Foundation/20251029_peroxi/fish1_roi1
LCL-0029,20251105-plate1-slot1-roi01,20251105-plate1,20251105-plate1-slot1,2025-11-04,casper,ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20251105_mem-mito/fish1_24hpf_roi1
LCL-0029,20251105-plate1-slot1-roi02,20251105-plate1,20251105-plate1-slot1,2025-11-04,casper,ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20251105_mem-mito/fish2_24hpf_roi1
LCL-0029,20251105-plate1-slot1-roi03,20251105-plate1,20251105-plate1-slot1,2025-11-04,casper,ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20251105_mem-mito/fish2_24hpf_roi2
LCL-0029,20251105-plate1-slot1-roi04,20251105-plate1,20251105-plate1-slot1,2025-11-04,casper,ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20251105_mem-mito/fish3_24hpf_roi1
LCL-0029,20251105-plate1-slot1-roi05,20251105-plate1,20251105-plate1-slot1,2025-11-04,casper,ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20251105_mem-mito/fish3_24hpf_roi2
LCL-0029,20251105-plate1-slot1-roi06,20251105-plate1,20251105-plate1-slot1,2025-11-04,casper,ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20251105_mem-mito/fish4_24hpf_roi1
LCL-0029,20251105-plate1-slot1-roi07,20251105-plate1,20251105-plate1-slot1,2025-11-04,casper,ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20251105_mem-mito/fish4_24hpf_roi2
LCL-0029,20251105-plate1-slot1-roi08,20251105-plate1,20251105-plate1-slot1,2025-11-04,casper,ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20251105_mem-mito/fish5_24hpf_roi1
LCL-0029,20251105-plate1-slot1-roi09,20251105-plate1,20251105-plate1-slot1,2025-11-04,casper,ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20251105_mem-mito/fish5_24hpf_roi2
LCL-0029,20251105-plate1-slot2-roi01,20251105-plate1,20251105-plate1-slot2,2025-11-04,casper,ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Korra_Foundation/20251106_mem-mito/fish1_48hpf_roi1
LCL-0029,20251105-plate1-slot2-roi02,20251105-plate1,20251105-plate1-slot2,2025-11-04,casper,ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Korra_Foundation/20251106_mem-mito/fish1_48hpf_roi2
LCL-0029,20251105-plate1-slot2-roi03,20251105-plate1,20251105-plate1-slot2,2025-11-04,casper,ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Korra_Foundation/20251106_mem-mito/fish1_48hpf_roi3
LCL-0029,20251105-plate1-slot2-roi04,20251105-plate1,20251105-plate1-slot2,2025-11-04,casper,ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Korra_Foundation/20251106_mem-mito/fish1_48hpf_roi4
LCL-0029,20251105-plate1-slot2-roi05,20251105-plate1,20251105-plate1-slot2,2025-11-04,casper,ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Korra_Foundation/20251106_mem-mito/fish1_48hpf_roi5
LCL-0029,20251105-plate1-slot2-roi06,20251105-plate1,20251105-plate1-slot2,2025-11-04,casper,ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Korra_Foundation/20251106_mem-mito/fish2_48hpf_roi1
LCL-0029,20251105-plate1-slot2-roi07,20251105-plate1,20251105-plate1-slot2,2025-11-04,casper,ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Korra_Foundation/20251106_mem-mito/fish2_48hpf_roi2
LCL-0029,20251105-plate1-slot2-roi08,20251105-plate1,20251105-plate1-slot2,2025-11-04,casper,ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Korra_Foundation/20251106_mem-mito/fish2_48hpf_roi3
LCL-0029,20251105-plate1-slot2-roi09,20251105-plate1,20251105-plate1-slot2,2025-11-04,casper,ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Korra_Foundation/20251106_mem-mito/fish2_48hpf_roi4
LCL-0029,20251105-plate1-slot2-roi10,20251105-plate1,20251105-plate1-slot2,2025-11-04,casper,ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Korra_Foundation/20251106_mem-mito/fish2_48hpf_roi5
LCL-0029,20251106-plate1-slot1-roi01,20251106-plate1,20251106-plate1-slot1,2025-11-04,casper,ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish1_48hpf_roi1
LCL-0029,20251106-plate1-slot1-roi02,20251106-plate1,20251106-plate1-slot1,2025-11-04,casper,ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish1_48hpf_roi2
LCL-0029,20251106-plate1-slot1-roi03,20251106-plate1,20251106-plate1-slot1,2025-11-04,casper,ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish2_48hpf_roi1
LCL-0029,20251106-plate1-slot1-roi04,20251106-plate1,20251106-plate1-slot1,2025-11-04,casper,ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish2_48hpf_roi2
LCL-0029,20251106-plate1-slot1-roi05,20251106-plate1,20251106-plate1-slot1,2025-11-04,casper,ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish2_48hpf_roi3
LCL-0029,20251106-plate1-slot1-roi06,20251106-plate1,20251106-plate1-slot1,2025-11-04,casper,ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish2_48hpf_roi4
LCL-0029,20251106-plate1-slot1-roi07,20251106-plate1,20251106-plate1-slot1,2025-11-04,casper,ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish3_48hpf_roi1
LCL-0029,20251106-plate1-slot1-roi08,20251106-plate1,20251106-plate1-slot1,2025-11-04,casper,ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish3_48hpf_roi2
LCL-0029,20251106-plate1-slot1-roi09,20251106-plate1,20251106-plate1-slot1,2025-11-04,casper,ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish3_48hpf_roi3
LCL-0029,20251106-plate1-slot1-roi10,20251106-plate1,20251106-plate1-slot1,2025-11-04,casper,ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish4_48hpf_roi1
LCL-0029,20251106-plate1-slot1-roi11,20251106-plate1,20251106-plate1-slot1,2025-11-04,casper,ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish4_48hpf_roi2
LCL-0029,20251106-plate1-slot1-roi12,20251106-plate1,20251106-plate1-slot1,2025-11-04,casper,ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish4_48hpf_roi3
LCL-0029,20251106-plate1-slot1-roi13,20251106-plate1,20251106-plate1-slot1,2025-11-04,casper,ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish4_48hpf_roi4
LCL-0029,20251106-plate1-slot1-roi14,20251106-plate1,20251106-plate1-slot1,2025-11-04,casper,ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish5_48hpf_roi1
LCL-0029,20251106-plate1-slot1-roi15,20251106-plate1,20251106-plate1-slot1,2025-11-04,casper,ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish5_48hpf_roi2
LCL-0029,20251106-plate1-slot1-roi16,20251106-plate1,20251106-plate1-slot1,2025-11-04,casper,ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish5_48hpf_roi3
LCL-0042,20251110-plate1-slot1-roi01,20251110-plate1,20251110-plate1-slot1,2025-11-08,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),/clusterfs/vast/abcabc/Korra_Foundation/20251110_mem-histone/fish1_48hpf_roi1
LCL-0042,20251110-plate1-slot1-roi02,20251110-plate1,20251110-plate1-slot1,2025-11-08,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),/clusterfs/vast/abcabc/Korra_Foundation/20251110_mem-histone/fish1_48hpf_roi2
LCL-0042,20251110-plate1-slot1-roi03,20251110-plate1,20251110-plate1-slot1,2025-11-08,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),/clusterfs/vast/abcabc/Korra_Foundation/20251110_mem-histone/fish2_48hpf_roi1
LCL-0042,20251110-plate1-slot1-roi04,20251110-plate1,20251110-plate1-slot1,2025-11-08,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),/clusterfs/vast/abcabc/Korra_Foundation/20251110_mem-histone/fish2_48hpf_roi1-2
LCL-0042,20251110-plate1-slot1-roi05,20251110-plate1,20251110-plate1-slot1,2025-11-08,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),/clusterfs/vast/abcabc/Korra_Foundation/20251110_mem-histone/fish3_48hpf_roi1
LCL-0042,20251110-plate1-slot1-roi06,20251110-plate1,20251110-plate1-slot1,2025-11-08,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),/clusterfs/vast/abcabc/Korra_Foundation/20251110_mem-histone/fish4_48hpf_roi1
