roi_dir,date_experiment,fish,roi_name,date_born,parent_female_final,parent_male_final,genotype_base_codes,genotype_allele_codes,genotype_pretty_final,genotype_marker_fluor_codes,genotype_marker_tag_codes,treatment_plasmid_base_codes,treatment_rna_base_codes,treatment_marker_fluor_codes,treatment_marker_tag_codes,all_marker_fluor_codes,additional plasmids injected,additional mRNAs injected,additonal proteins injected,additonal dye and chemicals,Date born,ZF female genotype,ZF male genotype,Data location
/clusterfs/vast/abcabc/Aang_Foundation/20250904_lifeact-mSG/fish1_24hpf_roi2,20250904_lifeact-mSG,fish1_24hpf_roi2,fish1_24hpf_roi2,2025-09-03,casper/rnf,ef1a-extended:2xLynk:tdmScarlet3-S2-tol2 (F1 of allele 325),pDQM136,pDQM136:325,casper/rnf × ef1a-extended:2xLynk:tdmScarlet3-S2-tol2 (F1 of allele 325),tdmScarlet3,2xLynk,,HC-9,mStayGold,lifeact,"mStayGold,tdmScarlet3",,HC-9 Lifeact:mStayGold,,,2025-09-03,casper/rnf,ef1a-extended:2xLynk:tdmScarlet3-S2-tol2 (F1 of allele 325),X:\abcabc\Aang_Foundation\20250904_lifeact-mSG
/clusterfs/vast/abcabc/Aang_Foundation/20250904_lifeact-mSG/fish1_24hpf_roi3,20250904_lifeact-mSG,fish1_24hpf_roi3,fish1_24hpf_roi3,2025-09-03,casper/rnf,ef1a-extended:2xLynk:tdmScarlet3-S2-tol2 (F1 of allele 325),pDQM136,pDQM136:325,casper/rnf × ef1a-extended:2xLynk:tdmScarlet3-S2-tol2 (F1 of allele 325),tdmScarlet3,2xLynk,,HC-9,mStayGold,lifeact,"mStayGold,tdmScarlet3",,HC-9 Lifeact:mStayGold,,,2025-09-03,casper/rnf,ef1a-extended:2xLynk:tdmScarlet3-S2-tol2 (F1 of allele 325),X:\abcabc\Aang_Foundation\20250904_lifeact-mSG
/clusterfs/vast/abcabc/Aang_Foundation/20250904_lifeact-mSG/fish1_24hpf_roi4,20250904_lifeact-mSG,fish1_24hpf_roi4,fish1_24hpf_roi4,2025-09-03,casper/rnf,ef1a-extended:2xLynk:tdmScarlet3-S2-tol2 (F1 of allele 325),pDQM136,pDQM136:325,casper/rnf × ef1a-extended:2xLynk:tdmScarlet3-S2-tol2 (F1 of allele 325),tdmScarlet3,2xLynk,,HC-9,mStayGold,lifeact,"mStayGold,tdmScarlet3",,HC-9 Lifeact:mStayGold,,,2025-09-03,casper/rnf,ef1a-extended:2xLynk:tdmScarlet3-S2-tol2 (F1 of allele 325),X:\abcabc\Aang_Foundation\20250904_lifeact-mSG
/clusterfs/vast/abcabc/Aang_Foundation/20250904_lifeact-mSG/fish1_24hpf_roi5,20250904_lifeact-mSG,fish1_24hpf_roi5,fish1_24hpf_roi5,2025-09-03,casper/rnf,ef1a-extended:2xLynk:tdmScarlet3-S2-tol2 (F1 of allele 325),pDQM136,pDQM136:325,casper/rnf × ef1a-extended:2xLynk:tdmScarlet3-S2-tol2 (F1 of allele 325),tdmScarlet3,2xLynk,,HC-9,mStayGold,lifeact,"mStayGold,tdmScarlet3",,HC-9 Lifeact:mStayGold,,,2025-09-03,casper/rnf,ef1a-extended:2xLynk:tdmScarlet3-S2-tol2 (F1 of allele 325),X:\abcabc\Aang_Foundation\20250904_lifeact-mSG
/clusterfs/vast/abcabc/Aang_Foundation/20250905_lifeact-mSG/fish2_72hpf_roi1,20250905_lifeact-mSG,fish2_72hpf_roi1,fish2_72hpf_roi1,2025-09-02,casper/rnf,mem:tdmChilada,pDQM082,pDQM082:315,casper/rnf × mem:tdmChilada,tdmChilada,2xLynk,,HC-9,mStayGold,lifeact,"mStayGold,tdmChilada",,HC-9 Lifeact:mStayGold,,,2025-09-02,casper/rnf,mem:tdmChilada,X:\abcabc\Aang_Foundation\20250905_lifeact-mSG
/clusterfs/vast/abcabc/Aang_Foundation/20250905_lifeact-mSG/fish2_72hpf_roi2,20250905_lifeact-mSG,fish2_72hpf_roi2,fish2_72hpf_roi2,2025-09-02,casper/rnf,mem:tdmChilada,pDQM082,pDQM082:315,casper/rnf × mem:tdmChilada,tdmChilada,2xLynk,,HC-9,mStayGold,lifeact,"mStayGold,tdmChilada",,HC-9 Lifeact:mStayGold,,,2025-09-02,casper/rnf,mem:tdmChilada,X:\abcabc\Aang_Foundation\20250905_lifeact-mSG
/clusterfs/vast/abcabc/Aang_Foundation/20250905_lifeact-mSG/fish2_72hpf_roi3,20250905_lifeact-mSG,fish2_72hpf_roi3,fish2_72hpf_roi3,2025-09-02,casper/rnf,mem:tdmChilada,pDQM082,pDQM082:315,casper/rnf × mem:tdmChilada,tdmChilada,2xLynk,,HC-9,mStayGold,lifeact,"mStayGold,tdmChilada",,HC-9 Lifeact:mStayGold,,,2025-09-02,casper/rnf,mem:tdmChilada,X:\abcabc\Aang_Foundation\20250905_lifeact-mSG
/clusterfs/vast/abcabc/Aang_Foundation/20250905_lifeact-mSG/fish2_72hpf_roi4,20250905_lifeact-mSG,fish2_72hpf_roi4,fish2_72hpf_roi4,2025-09-02,casper/rnf,mem:tdmChilada,pDQM082,pDQM082:315,casper/rnf × mem:tdmChilada,tdmChilada,2xLynk,,HC-9,mStayGold,lifeact,"mStayGold,tdmChilada",,HC-9 Lifeact:mStayGold,,,2025-09-02,casper/rnf,mem:tdmChilada,X:\abcabc\Aang_Foundation\20250905_lifeact-mSG
/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish1_24hpf_roi1,20250908_mem-mito,fish1_24hpf_roi1,fish1_24hpf_roi1,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,"pDQM082:315,pDQM082:315",ef1a:2xLynk:tdmChilada (F1 of allele 315) × ef1a:2xLynk:tdmChilada (F1 of allele 315),tdmChilada,2xLynk,,MGCO-01,mStayGold,2Xcox8A,"mStayGold,tdmChilada",,2xCox8A:mSG,,,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),X:\abcabc\Aang_Foundation\20250908_mem-mito
/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish1_24hpf_roi2,20250908_mem-mito,fish1_24hpf_roi2,fish1_24hpf_roi2,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,"pDQM082:315,pDQM082:315",ef1a:2xLynk:tdmChilada (F1 of allele 315) × ef1a:2xLynk:tdmChilada (F1 of allele 315),tdmChilada,2xLynk,,MGCO-01,mStayGold,2Xcox8A,"mStayGold,tdmChilada",,2xCox8A:mSG,,,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),X:\abcabc\Aang_Foundation\20250908_mem-mito
/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish1_24hpf_roi3,20250908_mem-mito,fish1_24hpf_roi3,fish1_24hpf_roi3,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,"pDQM082:315,pDQM082:315",ef1a:2xLynk:tdmChilada (F1 of allele 315) × ef1a:2xLynk:tdmChilada (F1 of allele 315),tdmChilada,2xLynk,,MGCO-01,mStayGold,2Xcox8A,"mStayGold,tdmChilada",,2xCox8A:mSG,,,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),X:\abcabc\Aang_Foundation\20250908_mem-mito
/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish1_24hpf_roi4,20250908_mem-mito,fish1_24hpf_roi4,fish1_24hpf_roi4,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,"pDQM082:315,pDQM082:315",ef1a:2xLynk:tdmChilada (F1 of allele 315) × ef1a:2xLynk:tdmChilada (F1 of allele 315),tdmChilada,2xLynk,,MGCO-01,mStayGold,2Xcox8A,"mStayGold,tdmChilada",,2xCox8A:mSG,,,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),X:\abcabc\Aang_Foundation\20250908_mem-mito
/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish2_24hpf_roi1,20250908_mem-mito,fish2_24hpf_roi1,fish2_24hpf_roi1,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,"pDQM082:315,pDQM082:315",ef1a:2xLynk:tdmChilada (F1 of allele 315) × ef1a:2xLynk:tdmChilada (F1 of allele 315),tdmChilada,2xLynk,,MGCO-01,mStayGold,2Xcox8A,"mStayGold,tdmChilada",,2xCox8A:mSG,,,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),X:\abcabc\Aang_Foundation\20250908_mem-mito
/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish2_24hpf_roi2,20250908_mem-mito,fish2_24hpf_roi2,fish2_24hpf_roi2,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,"pDQM082:315,pDQM082:315",ef1a:2xLynk:tdmChilada (F1 of allele 315) × ef1a:2xLynk:tdmChilada (F1 of allele 315),tdmChilada,2xLynk,,MGCO-01,mStayGold,2Xcox8A,"mStayGold,tdmChilada",,2xCox8A:mSG,,,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),X:\abcabc\Aang_Foundation\20250908_mem-mito
/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish2_24hpf_roi3,20250908_mem-mito,fish2_24hpf_roi3,fish2_24hpf_roi3,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,"pDQM082:315,pDQM082:315",ef1a:2xLynk:tdmChilada (F1 of allele 315) × ef1a:2xLynk:tdmChilada (F1 of allele 315),tdmChilada,2xLynk,,MGCO-01,mStayGold,2Xcox8A,"mStayGold,tdmChilada",,2xCox8A:mSG,,,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),X:\abcabc\Aang_Foundation\20250908_mem-mito
/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish2_72hpf_roi1,20250908_mem-mito,fish2_72hpf_roi1,fish2_72hpf_roi1,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,"pDQM082:315,pDQM082:315",ef1a:2xLynk:tdmChilada (F1 of allele 315) × ef1a:2xLynk:tdmChilada (F1 of allele 315),tdmChilada,2xLynk,,MGCO-01,mStayGold,2Xcox8A,"mStayGold,tdmChilada",,2xCox8A:mSG,,,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),X:\abcabc\Aang_Foundation\20250908_mem-mito
/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish2_72hpf_roi2,20250908_mem-mito,fish2_72hpf_roi2,fish2_72hpf_roi2,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,"pDQM082:315,pDQM082:315",ef1a:2xLynk:tdmChilada (F1 of allele 315) × ef1a:2xLynk:tdmChilada (F1 of allele 315),tdmChilada,2xLynk,,MGCO-01,mStayGold,2Xcox8A,"mStayGold,tdmChilada",,2xCox8A:mSG,,,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),X:\abcabc\Aang_Foundation\20250908_mem-mito
/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish2_72hpf_roi3,20250908_mem-mito,fish2_72hpf_roi3,fish2_72hpf_roi3,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,"pDQM082:315,pDQM082:315",ef1a:2xLynk:tdmChilada (F1 of allele 315) × ef1a:2xLynk:tdmChilada (F1 of allele 315),tdmChilada,2xLynk,,MGCO-01,mStayGold,2Xcox8A,"mStayGold,tdmChilada",,2xCox8A:mSG,,,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),X:\abcabc\Aang_Foundation\20250908_mem-mito
/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish2_72hpf_roi4,20250908_mem-mito,fish2_72hpf_roi4,fish2_72hpf_roi4,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,"pDQM082:315,pDQM082:315",ef1a:2xLynk:tdmChilada (F1 of allele 315) × ef1a:2xLynk:tdmChilada (F1 of allele 315),tdmChilada,2xLynk,,MGCO-01,mStayGold,2Xcox8A,"mStayGold,tdmChilada",,2xCox8A:mSG,,,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),X:\abcabc\Aang_Foundation\20250908_mem-mito
/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish2_72hpf_roi5,20250908_mem-mito,fish2_72hpf_roi5,fish2_72hpf_roi5,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,"pDQM082:315,pDQM082:315",ef1a:2xLynk:tdmChilada (F1 of allele 315) × ef1a:2xLynk:tdmChilada (F1 of allele 315),tdmChilada,2xLynk,,MGCO-01,mStayGold,2Xcox8A,"mStayGold,tdmChilada",,2xCox8A:mSG,,,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),X:\abcabc\Aang_Foundation\20250908_mem-mito
/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish4_24hpf_roi1,20250908_mem-mito,fish4_24hpf_roi1,fish4_24hpf_roi1,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,"pDQM082:315,pDQM082:315",ef1a:2xLynk:tdmChilada (F1 of allele 315) × ef1a:2xLynk:tdmChilada (F1 of allele 315),tdmChilada,2xLynk,,MGCO-01,mStayGold,2Xcox8A,"mStayGold,tdmChilada",,2xCox8A:mSG,,,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),X:\abcabc\Aang_Foundation\20250908_mem-mito
/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish4_24hpf_roi2,20250908_mem-mito,fish4_24hpf_roi2,fish4_24hpf_roi2,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,"pDQM082:315,pDQM082:315",ef1a:2xLynk:tdmChilada (F1 of allele 315) × ef1a:2xLynk:tdmChilada (F1 of allele 315),tdmChilada,2xLynk,,MGCO-01,mStayGold,2Xcox8A,"mStayGold,tdmChilada",,2xCox8A:mSG,,,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),X:\abcabc\Aang_Foundation\20250908_mem-mito
/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish4_24hpf_roi3,20250908_mem-mito,fish4_24hpf_roi3,fish4_24hpf_roi3,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,"pDQM082:315,pDQM082:315",ef1a:2xLynk:tdmChilada (F1 of allele 315) × ef1a:2xLynk:tdmChilada (F1 of allele 315),tdmChilada,2xLynk,,MGCO-01,mStayGold,2Xcox8A,"mStayGold,tdmChilada",,2xCox8A:mSG,,,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),X:\abcabc\Aang_Foundation\20250908_mem-mito
/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish5_24hpf_roi1,20250908_mem-mito,fish5_24hpf_roi1,fish5_24hpf_roi1,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,"pDQM082:315,pDQM082:315",ef1a:2xLynk:tdmChilada (F1 of allele 315) × ef1a:2xLynk:tdmChilada (F1 of allele 315),tdmChilada,2xLynk,,MGCO-01,mStayGold,2Xcox8A,"mStayGold,tdmChilada",,2xCox8A:mSG,,,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),X:\abcabc\Aang_Foundation\20250908_mem-mito
/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish5_24hpf_roi2,20250908_mem-mito,fish5_24hpf_roi2,fish5_24hpf_roi2,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,"pDQM082:315,pDQM082:315",ef1a:2xLynk:tdmChilada (F1 of allele 315) × ef1a:2xLynk:tdmChilada (F1 of allele 315),tdmChilada,2xLynk,,MGCO-01,mStayGold,2Xcox8A,"mStayGold,tdmChilada",,2xCox8A:mSG,,,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),X:\abcabc\Aang_Foundation\20250908_mem-mito
/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish5_24hpf_roi3,20250908_mem-mito,fish5_24hpf_roi3,fish5_24hpf_roi3,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,"pDQM082:315,pDQM082:315",ef1a:2xLynk:tdmChilada (F1 of allele 315) × ef1a:2xLynk:tdmChilada (F1 of allele 315),tdmChilada,2xLynk,,MGCO-01,mStayGold,2Xcox8A,"mStayGold,tdmChilada",,2xCox8A:mSG,,,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),X:\abcabc\Aang_Foundation\20250908_mem-mito
/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish5_24hpf_roi4,20250908_mem-mito,fish5_24hpf_roi4,fish5_24hpf_roi4,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,"pDQM082:315,pDQM082:315",ef1a:2xLynk:tdmChilada (F1 of allele 315) × ef1a:2xLynk:tdmChilada (F1 of allele 315),tdmChilada,2xLynk,,MGCO-01,mStayGold,2Xcox8A,"mStayGold,tdmChilada",,2xCox8A:mSG,,,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),X:\abcabc\Aang_Foundation\20250908_mem-mito
/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish6_24hpf_roi1,20250908_mem-mito,fish6_24hpf_roi1,fish6_24hpf_roi1,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,"pDQM082:315,pDQM082:315",ef1a:2xLynk:tdmChilada (F1 of allele 315) × ef1a:2xLynk:tdmChilada (F1 of allele 315),tdmChilada,2xLynk,,MGCO-01,mStayGold,2Xcox8A,"mStayGold,tdmChilada",,2xCox8A:mSG,,,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),X:\abcabc\Aang_Foundation\20250908_mem-mito
/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish6_24hpf_roi2,20250908_mem-mito,fish6_24hpf_roi2,fish6_24hpf_roi2,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,"pDQM082:315,pDQM082:315",ef1a:2xLynk:tdmChilada (F1 of allele 315) × ef1a:2xLynk:tdmChilada (F1 of allele 315),tdmChilada,2xLynk,,MGCO-01,mStayGold,2Xcox8A,"mStayGold,tdmChilada",,2xCox8A:mSG,,,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),X:\abcabc\Aang_Foundation\20250908_mem-mito
/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish6_24hpf_roi3,20250908_mem-mito,fish6_24hpf_roi3,fish6_24hpf_roi3,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,"pDQM082:315,pDQM082:315",ef1a:2xLynk:tdmChilada (F1 of allele 315) × ef1a:2xLynk:tdmChilada (F1 of allele 315),tdmChilada,2xLynk,,MGCO-01,mStayGold,2Xcox8A,"mStayGold,tdmChilada",,2xCox8A:mSG,,,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),X:\abcabc\Aang_Foundation\20250908_mem-mito
/clusterfs/vast/abcabc/Aang_Foundation/20250911_mem-mito/fish1_48hpf_roi1,20250911_mem-mito,fish1_48hpf_roi1,fish1_48hpf_roi1,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,"pDQM082:315,pDQM082:315",ef1a:2xLynk:tdmChilada (F1 of allele 315) × ef1a:2xLynk:tdmChilada (F1 of allele 315),tdmChilada,2xLynk,,MGCO-01,mStayGold,2Xcox8A,"mStayGold,tdmChilada",,2xCox8A:mSG,,,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),X:\abcabc\Aang_Foundation\20250911_mem-mito
/clusterfs/vast/abcabc/Aang_Foundation/20250911_mem-mito/fish1_48hpf_roi2,20250911_mem-mito,fish1_48hpf_roi2,fish1_48hpf_roi2,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,"pDQM082:315,pDQM082:315",ef1a:2xLynk:tdmChilada (F1 of allele 315) × ef1a:2xLynk:tdmChilada (F1 of allele 315),tdmChilada,2xLynk,,MGCO-01,mStayGold,2Xcox8A,"mStayGold,tdmChilada",,2xCox8A:mSG,,,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),X:\abcabc\Aang_Foundation\20250911_mem-mito
/clusterfs/vast/abcabc/Aang_Foundation/20250911_mem-mito/fish1_48hpf_roi3,20250911_mem-mito,fish1_48hpf_roi3,fish1_48hpf_roi3,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,"pDQM082:315,pDQM082:315",ef1a:2xLynk:tdmChilada (F1 of allele 315) × ef1a:2xLynk:tdmChilada (F1 of allele 315),tdmChilada,2xLynk,,MGCO-01,mStayGold,2Xcox8A,"mStayGold,tdmChilada",,2xCox8A:mSG,,,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),X:\abcabc\Aang_Foundation\20250911_mem-mito
/clusterfs/vast/abcabc/Aang_Foundation/20250911_mem-mito/fish1_48hpf_roi4,20250911_mem-mito,fish1_48hpf_roi4,fish1_48hpf_roi4,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,"pDQM082:315,pDQM082:315",ef1a:2xLynk:tdmChilada (F1 of allele 315) × ef1a:2xLynk:tdmChilada (F1 of allele 315),tdmChilada,2xLynk,,MGCO-01,mStayGold,2Xcox8A,"mStayGold,tdmChilada",,2xCox8A:mSG,,,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),X:\abcabc\Aang_Foundation\20250911_mem-mito
/clusterfs/vast/abcabc/Aang_Foundation/20250911_mem-mito/fish1_48hpf_roi5,20250911_mem-mito,fish1_48hpf_roi5,fish1_48hpf_roi5,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,"pDQM082:315,pDQM082:315",ef1a:2xLynk:tdmChilada (F1 of allele 315) × ef1a:2xLynk:tdmChilada (F1 of allele 315),tdmChilada,2xLynk,,MGCO-01,mStayGold,2Xcox8A,"mStayGold,tdmChilada",,2xCox8A:mSG,,,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),X:\abcabc\Aang_Foundation\20250911_mem-mito
/clusterfs/vast/abcabc/Aang_Foundation/20250911_mem-mito/fish2_48hpf_roi1,20250911_mem-mito,fish2_48hpf_roi1,fish2_48hpf_roi1,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,"pDQM082:315,pDQM082:315",ef1a:2xLynk:tdmChilada (F1 of allele 315) × ef1a:2xLynk:tdmChilada (F1 of allele 315),tdmChilada,2xLynk,,MGCO-01,mStayGold,2Xcox8A,"mStayGold,tdmChilada",,2xCox8A:mSG,,,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),X:\abcabc\Aang_Foundation\20250911_mem-mito
/clusterfs/vast/abcabc/Aang_Foundation/20250911_mem-mito/fish2_48hpf_roi2,20250911_mem-mito,fish2_48hpf_roi2,fish2_48hpf_roi2,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,"pDQM082:315,pDQM082:315",ef1a:2xLynk:tdmChilada (F1 of allele 315) × ef1a:2xLynk:tdmChilada (F1 of allele 315),tdmChilada,2xLynk,,MGCO-01,mStayGold,2Xcox8A,"mStayGold,tdmChilada",,2xCox8A:mSG,,,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),X:\abcabc\Aang_Foundation\20250911_mem-mito
/clusterfs/vast/abcabc/Aang_Foundation/20250911_mem-mito/fish2_48hpf_roi3,20250911_mem-mito,fish2_48hpf_roi3,fish2_48hpf_roi3,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,"pDQM082:315,pDQM082:315",ef1a:2xLynk:tdmChilada (F1 of allele 315) × ef1a:2xLynk:tdmChilada (F1 of allele 315),tdmChilada,2xLynk,,MGCO-01,mStayGold,2Xcox8A,"mStayGold,tdmChilada",,2xCox8A:mSG,,,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),X:\abcabc\Aang_Foundation\20250911_mem-mito
