date_experiment,fish_label,roi_rel,roi_name,roi_tiffs,roi_dir,dataset,experiment_name,mount_row_index_scored,date_mount,mount_id,zf_female_genotype,zf_male_genotype,additional_plasmids_injected,additional_mrnas_injected,additonal_dye_and_chemicals,data_location,female_plasmid_base_code,female_allele,male_plasmid_base_code,male_allele,additional_plasmids_plasmid_base_code,additional_mrnas_plasmid_base_code
20250523_mem_histone,fish3,roi1,roi1,4000,/clusterfs/vast/abcabc/Korra_Foundation/20250523_mem_histone/fish3/roi1,korra,mem_histone,149.0,5/23/25,,ef1a:2xLynk:tdmSG(J) (F2 of allele 302),ef1a:2xLynk:tdmSG(J) (F2 of allele 302),,mScarlet3-S2:H2B,,X:\abcabc\Korra_Foundation\20250523_mem_histone\fish5,pDQM005,302,pDQM005,302,,pDQM117
20250523_mem_histone,fish4,roi1,roi1,4000,/clusterfs/vast/abcabc/Korra_Foundation/20250523_mem_histone/fish4/roi1,korra,mem_histone,149.0,5/23/25,,ef1a:2xLynk:tdmSG(J) (F2 of allele 302),ef1a:2xLynk:tdmSG(J) (F2 of allele 302),,mScarlet3-S2:H2B,,X:\abcabc\Korra_Foundation\20250523_mem_histone\fish5,pDQM005,302,pDQM005,302,,pDQM117
20250523_mem_histone,fish5,roi1,roi1,7900,/clusterfs/vast/abcabc/Korra_Foundation/20250523_mem_histone/fish5/roi1,korra,mem_histone,149.0,5/23/25,,ef1a:2xLynk:tdmSG(J) (F2 of allele 302),ef1a:2xLynk:tdmSG(J) (F2 of allele 302),,mScarlet3-S2:H2B,,X:\abcabc\Korra_Foundation\20250523_mem_histone\fish5,pDQM005,302,pDQM005,302,,pDQM117
20250528_mem-histone,fish1,roi1_spine,roi1_spine,3192,/clusterfs/vast/abcabc/Korra_Foundation/20250528_mem-histone/fish1/roi1_spine,korra,mem-histone,147.0,5/28/25,,ef1a:2xLynk:tdmSG(J) (F2 of allele 302),ef1a:2xLynk:tdmSG(J) (F2 of allele 302),,mScarlet3-S2:H2B,,X:\abcabc\Korra_Foundation\20250528_mem-histone\fish2,pDQM005,302,pDQM005,302,,pDQM117
20250528_mem-histone,fish2,roi1_brain,roi1_brain,1300,/clusterfs/vast/abcabc/Korra_Foundation/20250528_mem-histone/fish2/roi1_brain,korra,mem-histone,147.0,5/28/25,,ef1a:2xLynk:tdmSG(J) (F2 of allele 302),ef1a:2xLynk:tdmSG(J) (F2 of allele 302),,mScarlet3-S2:H2B,,X:\abcabc\Korra_Foundation\20250528_mem-histone\fish2,pDQM005,302,pDQM005,302,,pDQM117
20250528_mem-histone,fish3,roi2_spine,roi2_spine,5642,/clusterfs/vast/abcabc/Korra_Foundation/20250528_mem-histone/fish3/roi2_spine,korra,mem-histone,147.0,5/28/25,,ef1a:2xLynk:tdmSG(J) (F2 of allele 302),ef1a:2xLynk:tdmSG(J) (F2 of allele 302),,mScarlet3-S2:H2B,,X:\abcabc\Korra_Foundation\20250528_mem-histone\fish2,pDQM005,302,pDQM005,302,,pDQM117
20250528_skittlez,fish1,roi1,roi1,24,/clusterfs/vast/abcabc/Korra_Foundation/20250528_skittlez/fish1/roi1,korra,skittlez,146.0,5/28/25,,,,,,,X:\abcabc\Korra_Foundation\20250528_skittlez\fish1,,,,,,
20250528_skittlez,fish1,roi2,roi2,24,/clusterfs/vast/abcabc/Korra_Foundation/20250528_skittlez/fish1/roi2,korra,skittlez,146.0,5/28/25,,,,,,,X:\abcabc\Korra_Foundation\20250528_skittlez\fish1,,,,,,
20250529_skittlez,fish10_roi1,fish10_roi1,fish10_roi1,96,/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish10_roi1,korra,skittlez,145.0,5/29/25,,Jim (F2 of allele 316),Ben (F2 of allele 310),,"phiC-NLS, 2xLynk:mSG, mChilada:H2B",,X:\abcabc\Korra_Foundation\20250529_skittlez,,316,,310,,
20250529_skittlez,fish11_roi1_eye,fish11_roi1_eye,fish11_roi1_eye,18,/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish11_roi1_eye,korra,skittlez,145.0,5/29/25,,Jim (F2 of allele 316),Ben (F2 of allele 310),,"phiC-NLS, 2xLynk:mSG, mChilada:H2B",,X:\abcabc\Korra_Foundation\20250529_skittlez,,316,,310,,
20250529_skittlez,fish11_roi1_eye_2,fish11_roi1_eye_2,fish11_roi1_eye_2,96,/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish11_roi1_eye_2,korra,skittlez,145.0,5/29/25,,Jim (F2 of allele 316),Ben (F2 of allele 310),,"phiC-NLS, 2xLynk:mSG, mChilada:H2B",,X:\abcabc\Korra_Foundation\20250529_skittlez,,316,,310,,
20250529_skittlez,fish12_roi1,fish12_roi1,fish12_roi1,96,/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish12_roi1,korra,skittlez,145.0,5/29/25,,Jim (F2 of allele 316),Ben (F2 of allele 310),,"phiC-NLS, 2xLynk:mSG, mChilada:H2B",,X:\abcabc\Korra_Foundation\20250529_skittlez,,316,,310,,
20250529_skittlez,fish13_roi1,fish13_roi1,fish13_roi1,96,/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish13_roi1,korra,skittlez,145.0,5/29/25,,Jim (F2 of allele 316),Ben (F2 of allele 310),,"phiC-NLS, 2xLynk:mSG, mChilada:H2B",,X:\abcabc\Korra_Foundation\20250529_skittlez,,316,,310,,
20250529_skittlez,fish14_roi1,fish14_roi1,fish14_roi1,96,/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish14_roi1,korra,skittlez,145.0,5/29/25,,Jim (F2 of allele 316),Ben (F2 of allele 310),,"phiC-NLS, 2xLynk:mSG, mChilada:H2B",,X:\abcabc\Korra_Foundation\20250529_skittlez,,316,,310,,
20250529_skittlez,fish14_roi2,fish14_roi2,fish14_roi2,96,/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish14_roi2,korra,skittlez,145.0,5/29/25,,Jim (F2 of allele 316),Ben (F2 of allele 310),,"phiC-NLS, 2xLynk:mSG, mChilada:H2B",,X:\abcabc\Korra_Foundation\20250529_skittlez,,316,,310,,
20250529_skittlez,fish14_roi3,fish14_roi3,fish14_roi3,96,/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish14_roi3,korra,skittlez,145.0,5/29/25,,Jim (F2 of allele 316),Ben (F2 of allele 310),,"phiC-NLS, 2xLynk:mSG, mChilada:H2B",,X:\abcabc\Korra_Foundation\20250529_skittlez,,316,,310,,
20250529_skittlez,fish15_roi1,fish15_roi1,fish15_roi1,144,/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish15_roi1,korra,skittlez,145.0,5/29/25,,Jim (F2 of allele 316),Ben (F2 of allele 310),,"phiC-NLS, 2xLynk:mSG, mChilada:H2B",,X:\abcabc\Korra_Foundation\20250529_skittlez,,316,,310,,
20250529_skittlez,fish1_roi1,fish1_roi1,fish1_roi1,96,/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish1_roi1,korra,skittlez,145.0,5/29/25,,Jim (F2 of allele 316),Ben (F2 of allele 310),,"phiC-NLS, 2xLynk:mSG, mChilada:H2B",,X:\abcabc\Korra_Foundation\20250529_skittlez,,316,,310,,
20250529_skittlez,fish1_roi2,fish1_roi2,fish1_roi2,96,/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish1_roi2,korra,skittlez,145.0,5/29/25,,Jim (F2 of allele 316),Ben (F2 of allele 310),,"phiC-NLS, 2xLynk:mSG, mChilada:H2B",,X:\abcabc\Korra_Foundation\20250529_skittlez,,316,,310,,
20250529_skittlez,fish1_roi3,fish1_roi3,fish1_roi3,48,/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish1_roi3,korra,skittlez,145.0,5/29/25,,Jim (F2 of allele 316),Ben (F2 of allele 310),,"phiC-NLS, 2xLynk:mSG, mChilada:H2B",,X:\abcabc\Korra_Foundation\20250529_skittlez,,316,,310,,
20250529_skittlez,fish2_roi1,fish2_roi1,fish2_roi1,90,/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish2_roi1,korra,skittlez,145.0,5/29/25,,Jim (F2 of allele 316),Ben (F2 of allele 310),,"phiC-NLS, 2xLynk:mSG, mChilada:H2B",,X:\abcabc\Korra_Foundation\20250529_skittlez,,316,,310,,
20250529_skittlez,fish2_roi2,fish2_roi2,fish2_roi2,90,/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish2_roi2,korra,skittlez,145.0,5/29/25,,Jim (F2 of allele 316),Ben (F2 of allele 310),,"phiC-NLS, 2xLynk:mSG, mChilada:H2B",,X:\abcabc\Korra_Foundation\20250529_skittlez,,316,,310,,
20250529_skittlez,fish4_roi1,fish4_roi1,fish4_roi1,90,/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish4_roi1,korra,skittlez,145.0,5/29/25,,Jim (F2 of allele 316),Ben (F2 of allele 310),,"phiC-NLS, 2xLynk:mSG, mChilada:H2B",,X:\abcabc\Korra_Foundation\20250529_skittlez,,316,,310,,
20250529_skittlez,fish5_roi1,fish5_roi1,fish5_roi1,120,/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish5_roi1,korra,skittlez,145.0,5/29/25,,Jim (F2 of allele 316),Ben (F2 of allele 310),,"phiC-NLS, 2xLynk:mSG, mChilada:H2B",,X:\abcabc\Korra_Foundation\20250529_skittlez,,316,,310,,
20250529_skittlez,fish5_roi2,fish5_roi2,fish5_roi2,120,/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish5_roi2,korra,skittlez,145.0,5/29/25,,Jim (F2 of allele 316),Ben (F2 of allele 310),,"phiC-NLS, 2xLynk:mSG, mChilada:H2B",,X:\abcabc\Korra_Foundation\20250529_skittlez,,316,,310,,
20250529_skittlez,fish6_roi1,fish6_roi1,fish6_roi1,120,/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish6_roi1,korra,skittlez,145.0,5/29/25,,Jim (F2 of allele 316),Ben (F2 of allele 310),,"phiC-NLS, 2xLynk:mSG, mChilada:H2B",,X:\abcabc\Korra_Foundation\20250529_skittlez,,316,,310,,
20250529_skittlez,fish7_roi1,fish7_roi1,fish7_roi1,72,/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish7_roi1,korra,skittlez,145.0,5/29/25,,Jim (F2 of allele 316),Ben (F2 of allele 310),,"phiC-NLS, 2xLynk:mSG, mChilada:H2B",,X:\abcabc\Korra_Foundation\20250529_skittlez,,316,,310,,
20250529_skittlez,fish8_roi1,fish8_roi1,fish8_roi1,96,/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish8_roi1,korra,skittlez,145.0,5/29/25,,Jim (F2 of allele 316),Ben (F2 of allele 310),,"phiC-NLS, 2xLynk:mSG, mChilada:H2B",,X:\abcabc\Korra_Foundation\20250529_skittlez,,316,,310,,
20250529_skittlez,fish9_roi1,fish9_roi1,fish9_roi1,96,/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish9_roi1,korra,skittlez,145.0,5/29/25,,Jim (F2 of allele 316),Ben (F2 of allele 310),,"phiC-NLS, 2xLynk:mSG, mChilada:H2B",,X:\abcabc\Korra_Foundation\20250529_skittlez,,316,,310,,
20250529_skittlez,fish9_roi2,fish9_roi2,fish9_roi2,96,/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish9_roi2,korra,skittlez,145.0,5/29/25,,Jim (F2 of allele 316),Ben (F2 of allele 310),,"phiC-NLS, 2xLynk:mSG, mChilada:H2B",,X:\abcabc\Korra_Foundation\20250529_skittlez,,316,,310,,
20250530_mem-histone,fish1_roi1,fish1_roi1,fish1_roi1,2636,/clusterfs/vast/abcabc/Korra_Foundation/20250530_mem-histone/fish1_roi1,korra,mem-histone,143.0,5/30/25,,ef1a:2xLynk:tdmSG(J) (F2 of allele 302),ef1a:2xLynk:tdmSG(J) (F2 of allele 302),,mScarlet3-S2:H2B,,X:\abcabc\Korra_Foundation\20250530_mem-histone\,pDQM005,302,pDQM005,302,,pDQM117
20250530_mem-histone,fish1_roi1-2,fish1_roi1-2,fish1_roi1-2,12200,/clusterfs/vast/abcabc/Korra_Foundation/20250530_mem-histone/fish1_roi1-2,korra,mem-histone,143.0,5/30/25,,ef1a:2xLynk:tdmSG(J) (F2 of allele 302),ef1a:2xLynk:tdmSG(J) (F2 of allele 302),,mScarlet3-S2:H2B,,X:\abcabc\Korra_Foundation\20250530_mem-histone\,pDQM005,302,pDQM005,302,,pDQM117
20250530_mem-histone,fish2_roi1,fish2_roi1,fish2_roi1,4350,/clusterfs/vast/abcabc/Korra_Foundation/20250530_mem-histone/fish2_roi1,korra,mem-histone,143.0,5/30/25,,ef1a:2xLynk:tdmSG(J) (F2 of allele 302),ef1a:2xLynk:tdmSG(J) (F2 of allele 302),,mScarlet3-S2:H2B,,X:\abcabc\Korra_Foundation\20250530_mem-histone\,pDQM005,302,pDQM005,302,,pDQM117
20250602_mem,fish2_roi1,fish2_roi1,fish2_roi1,15812,/clusterfs/vast/abcabc/Korra_Foundation/20250602_mem/fish2_roi1,korra,mem,142.0,6/2/25,,casper/rnf,ef1a:2xLynk:tdmSG(J) (F2 of allele 302),,,,X:\abcabc\Korra_Foundation\20250602_mem,,,pDQM005,302,,
20250603_skittlez,fish10_roi1,fish10_roi1,fish10_roi1,144,/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish10_roi1,korra,skittlez,141.0,6/3/25,,Liam (F2 of allele 321),Chris (F1 of allele 317),,"phiC-NLS, 2xLynk:mSG",,X:\abcabc\Korra_Foundation\20250603_skittlez,,321,pDQM034,317,,
20250603_skittlez,fish11_roi1,fish11_roi1,fish11_roi1,96,/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish11_roi1,korra,skittlez,141.0,6/3/25,,Liam (F2 of allele 321),Chris (F1 of allele 317),,"phiC-NLS, 2xLynk:mSG",,X:\abcabc\Korra_Foundation\20250603_skittlez,,321,pDQM034,317,,
20250603_skittlez,fish12_roi1,fish12_roi1,fish12_roi1,192,/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish12_roi1,korra,skittlez,141.0,6/3/25,,Liam (F2 of allele 321),Chris (F1 of allele 317),,"phiC-NLS, 2xLynk:mSG",,X:\abcabc\Korra_Foundation\20250603_skittlez,,321,pDQM034,317,,
20250603_skittlez,fish13_roi1,fish13_roi1,fish13_roi1,96,/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish13_roi1,korra,skittlez,141.0,6/3/25,,Liam (F2 of allele 321),Chris (F1 of allele 317),,"phiC-NLS, 2xLynk:mSG",,X:\abcabc\Korra_Foundation\20250603_skittlez,,321,pDQM034,317,,
20250603_skittlez,fish14_roi1,fish14_roi1,fish14_roi1,240,/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish14_roi1,korra,skittlez,141.0,6/3/25,,Liam (F2 of allele 321),Chris (F1 of allele 317),,"phiC-NLS, 2xLynk:mSG",,X:\abcabc\Korra_Foundation\20250603_skittlez,,321,pDQM034,317,,
20250603_skittlez,fish15_roi1,fish15_roi1,fish15_roi1,168,/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish15_roi1,korra,skittlez,141.0,6/3/25,,Liam (F2 of allele 321),Chris (F1 of allele 317),,"phiC-NLS, 2xLynk:mSG",,X:\abcabc\Korra_Foundation\20250603_skittlez,,321,pDQM034,317,,
20250603_skittlez,fish16_roi1,fish16_roi1,fish16_roi1,120,/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish16_roi1,korra,skittlez,141.0,6/3/25,,Liam (F2 of allele 321),Chris (F1 of allele 317),,"phiC-NLS, 2xLynk:mSG",,X:\abcabc\Korra_Foundation\20250603_skittlez,,321,pDQM034,317,,
20250603_skittlez,fish1_roi1_1,fish1_roi1_1,fish1_roi1_1,72,/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish1_roi1_1,korra,skittlez,141.0,6/3/25,,Liam (F2 of allele 321),Chris (F1 of allele 317),,"phiC-NLS, 2xLynk:mSG",,X:\abcabc\Korra_Foundation\20250603_skittlez,,321,pDQM034,317,,
20250603_skittlez,fish2_roi1,fish2_roi1,fish2_roi1,6,/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish2_roi1,korra,skittlez,141.0,6/3/25,,Liam (F2 of allele 321),Chris (F1 of allele 317),,"phiC-NLS, 2xLynk:mSG",,X:\abcabc\Korra_Foundation\20250603_skittlez,,321,pDQM034,317,,
20250603_skittlez,fish2_roi1_1,fish2_roi1_1,fish2_roi1_1,72,/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish2_roi1_1,korra,skittlez,141.0,6/3/25,,Liam (F2 of allele 321),Chris (F1 of allele 317),,"phiC-NLS, 2xLynk:mSG",,X:\abcabc\Korra_Foundation\20250603_skittlez,,321,pDQM034,317,,
20250603_skittlez,fish3_roi1,fish3_roi1,fish3_roi1,90,/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish3_roi1,korra,skittlez,141.0,6/3/25,,Liam (F2 of allele 321),Chris (F1 of allele 317),,"phiC-NLS, 2xLynk:mSG",,X:\abcabc\Korra_Foundation\20250603_skittlez,,321,pDQM034,317,,
20250603_skittlez,fish4_roi1,fish4_roi1,fish4_roi1,126,/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish4_roi1,korra,skittlez,141.0,6/3/25,,Liam (F2 of allele 321),Chris (F1 of allele 317),,"phiC-NLS, 2xLynk:mSG",,X:\abcabc\Korra_Foundation\20250603_skittlez,,321,pDQM034,317,,
20250603_skittlez,fish6_roi1,fish6_roi1,fish6_roi1,174,/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish6_roi1,korra,skittlez,141.0,6/3/25,,Liam (F2 of allele 321),Chris (F1 of allele 317),,"phiC-NLS, 2xLynk:mSG",,X:\abcabc\Korra_Foundation\20250603_skittlez,,321,pDQM034,317,,
20250603_skittlez,fish7_roi1,fish7_roi1,fish7_roi1,108,/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish7_roi1,korra,skittlez,141.0,6/3/25,,Liam (F2 of allele 321),Chris (F1 of allele 317),,"phiC-NLS, 2xLynk:mSG",,X:\abcabc\Korra_Foundation\20250603_skittlez,,321,pDQM034,317,,
20250603_skittlez,fish8_roi1,fish8_roi1,fish8_roi1,72,/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish8_roi1,korra,skittlez,141.0,6/3/25,,Liam (F2 of allele 321),Chris (F1 of allele 317),,"phiC-NLS, 2xLynk:mSG",,X:\abcabc\Korra_Foundation\20250603_skittlez,,321,pDQM034,317,,
20250603_skittlez,fish9_roi1,fish9_roi1,fish9_roi1,138,/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish9_roi1,korra,skittlez,141.0,6/3/25,,Liam (F2 of allele 321),Chris (F1 of allele 317),,"phiC-NLS, 2xLynk:mSG",,X:\abcabc\Korra_Foundation\20250603_skittlez,,321,pDQM034,317,,
20250603_skittlez,fish9_roi2,fish9_roi2,fish9_roi2,48,/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish9_roi2,korra,skittlez,141.0,6/3/25,,Liam (F2 of allele 321),Chris (F1 of allele 317),,"phiC-NLS, 2xLynk:mSG",,X:\abcabc\Korra_Foundation\20250603_skittlez,,321,pDQM034,317,,
20250603_skittlez,fish9_roi3,fish9_roi3,fish9_roi3,48,/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish9_roi3,korra,skittlez,141.0,6/3/25,,Liam (F2 of allele 321),Chris (F1 of allele 317),,"phiC-NLS, 2xLynk:mSG",,X:\abcabc\Korra_Foundation\20250603_skittlez,,321,pDQM034,317,,
20250605_skittlez,fish10_roi1,fish10_roi1,fish10_roi1,72,/clusterfs/vast/abcabc/Korra_Foundation/20250605_skittlez/fish10_roi1,korra,skittlez,140.0,6/5/25,,Dennis (F2 of allele 318),Abe (F2 of allele 309),,"phiC-NLS, 2xLynk:mSG",,X:\abcabc\Korra_Foundation\20250605_skittlez,,381,pDQM034,309,,
20250605_skittlez,fish10_roi2,fish10_roi2,fish10_roi2,72,/clusterfs/vast/abcabc/Korra_Foundation/20250605_skittlez/fish10_roi2,korra,skittlez,140.0,6/5/25,,Dennis (F2 of allele 318),Abe (F2 of allele 309),,"phiC-NLS, 2xLynk:mSG",,X:\abcabc\Korra_Foundation\20250605_skittlez,,381,pDQM034,309,,
20250605_skittlez,fish11_roi1,fish11_roi1,fish11_roi1,96,/clusterfs/vast/abcabc/Korra_Foundation/20250605_skittlez/fish11_roi1,korra,skittlez,140.0,6/5/25,,Dennis (F2 of allele 318),Abe (F2 of allele 309),,"phiC-NLS, 2xLynk:mSG",,X:\abcabc\Korra_Foundation\20250605_skittlez,,381,pDQM034,309,,
20250605_skittlez,fish11_roi2,fish11_roi2,fish11_roi2,120,/clusterfs/vast/abcabc/Korra_Foundation/20250605_skittlez/fish11_roi2,korra,skittlez,140.0,6/5/25,,Dennis (F2 of allele 318),Abe (F2 of allele 309),,"phiC-NLS, 2xLynk:mSG",,X:\abcabc\Korra_Foundation\20250605_skittlez,,381,pDQM034,309,,
20250605_skittlez,fish12_roi1,fish12_roi1,fish12_roi1,96,/clusterfs/vast/abcabc/Korra_Foundation/20250605_skittlez/fish12_roi1,korra,skittlez,140.0,6/5/25,,Dennis (F2 of allele 318),Abe (F2 of allele 309),,"phiC-NLS, 2xLynk:mSG",,X:\abcabc\Korra_Foundation\20250605_skittlez,,381,pDQM034,309,,
20250605_skittlez,fish13_roi1,fish13_roi1,fish13_roi1,96,/clusterfs/vast/abcabc/Korra_Foundation/20250605_skittlez/fish13_roi1,korra,skittlez,140.0,6/5/25,,Dennis (F2 of allele 318),Abe (F2 of allele 309),,"phiC-NLS, 2xLynk:mSG",,X:\abcabc\Korra_Foundation\20250605_skittlez,,381,pDQM034,309,,
20250605_skittlez,fish13_roi2,fish13_roi2,fish13_roi2,96,/clusterfs/vast/abcabc/Korra_Foundation/20250605_skittlez/fish13_roi2,korra,skittlez,140.0,6/5/25,,Dennis (F2 of allele 318),Abe (F2 of allele 309),,"phiC-NLS, 2xLynk:mSG",,X:\abcabc\Korra_Foundation\20250605_skittlez,,381,pDQM034,309,,
20250605_skittlez,fish14_roi1,fish14_roi1,fish14_roi1,96,/clusterfs/vast/abcabc/Korra_Foundation/20250605_skittlez/fish14_roi1,korra,skittlez,140.0,6/5/25,,Dennis (F2 of allele 318),Abe (F2 of allele 309),,"phiC-NLS, 2xLynk:mSG",,X:\abcabc\Korra_Foundation\20250605_skittlez,,381,pDQM034,309,,
20250605_skittlez,fish1_roi1,fish1_roi1,fish1_roi1,90,/clusterfs/vast/abcabc/Korra_Foundation/20250605_skittlez/fish1_roi1,korra,skittlez,140.0,6/5/25,,Dennis (F2 of allele 318),Abe (F2 of allele 309),,"phiC-NLS, 2xLynk:mSG",,X:\abcabc\Korra_Foundation\20250605_skittlez,,381,pDQM034,309,,
20250605_skittlez,fish2_roi1,fish2_roi1,fish2_roi1,72,/clusterfs/vast/abcabc/Korra_Foundation/20250605_skittlez/fish2_roi1,korra,skittlez,140.0,6/5/25,,Dennis (F2 of allele 318),Abe (F2 of allele 309),,"phiC-NLS, 2xLynk:mSG",,X:\abcabc\Korra_Foundation\20250605_skittlez,,381,pDQM034,309,,
20250605_skittlez,fish2_roi12,fish2_roi12,fish2_roi12,72,/clusterfs/vast/abcabc/Korra_Foundation/20250605_skittlez/fish2_roi12,korra,skittlez,140.0,6/5/25,,Dennis (F2 of allele 318),Abe (F2 of allele 309),,"phiC-NLS, 2xLynk:mSG",,X:\abcabc\Korra_Foundation\20250605_skittlez,,381,pDQM034,309,,
20250605_skittlez,fish3_roi12,fish3_roi12,fish3_roi12,72,/clusterfs/vast/abcabc/Korra_Foundation/20250605_skittlez/fish3_roi12,korra,skittlez,140.0,6/5/25,,Dennis (F2 of allele 318),Abe (F2 of allele 309),,"phiC-NLS, 2xLynk:mSG",,X:\abcabc\Korra_Foundation\20250605_skittlez,,381,pDQM034,309,,
20250605_skittlez,fish3_roi2,fish3_roi2,fish3_roi2,72,/clusterfs/vast/abcabc/Korra_Foundation/20250605_skittlez/fish3_roi2,korra,skittlez,140.0,6/5/25,,Dennis (F2 of allele 318),Abe (F2 of allele 309),,"phiC-NLS, 2xLynk:mSG",,X:\abcabc\Korra_Foundation\20250605_skittlez,,381,pDQM034,309,,
20250605_skittlez,fish4_roi1,fish4_roi1,fish4_roi1,72,/clusterfs/vast/abcabc/Korra_Foundation/20250605_skittlez/fish4_roi1,korra,skittlez,140.0,6/5/25,,Dennis (F2 of allele 318),Abe (F2 of allele 309),,"phiC-NLS, 2xLynk:mSG",,X:\abcabc\Korra_Foundation\20250605_skittlez,,381,pDQM034,309,,
20250605_skittlez,fish5_roi1,fish5_roi1,fish5_roi1,54,/clusterfs/vast/abcabc/Korra_Foundation/20250605_skittlez/fish5_roi1,korra,skittlez,140.0,6/5/25,,Dennis (F2 of allele 318),Abe (F2 of allele 309),,"phiC-NLS, 2xLynk:mSG",,X:\abcabc\Korra_Foundation\20250605_skittlez,,381,pDQM034,309,,
20250605_skittlez,fish5_roi2,fish5_roi2,fish5_roi2,54,/clusterfs/vast/abcabc/Korra_Foundation/20250605_skittlez/fish5_roi2,korra,skittlez,140.0,6/5/25,,Dennis (F2 of allele 318),Abe (F2 of allele 309),,"phiC-NLS, 2xLynk:mSG",,X:\abcabc\Korra_Foundation\20250605_skittlez,,381,pDQM034,309,,
20250605_skittlez,fish6_roi1,fish6_roi1,fish6_roi1,72,/clusterfs/vast/abcabc/Korra_Foundation/20250605_skittlez/fish6_roi1,korra,skittlez,140.0,6/5/25,,Dennis (F2 of allele 318),Abe (F2 of allele 309),,"phiC-NLS, 2xLynk:mSG",,X:\abcabc\Korra_Foundation\20250605_skittlez,,381,pDQM034,309,,
20250605_skittlez,fish7_roi1,fish7_roi1,fish7_roi1,72,/clusterfs/vast/abcabc/Korra_Foundation/20250605_skittlez/fish7_roi1,korra,skittlez,140.0,6/5/25,,Dennis (F2 of allele 318),Abe (F2 of allele 309),,"phiC-NLS, 2xLynk:mSG",,X:\abcabc\Korra_Foundation\20250605_skittlez,,381,pDQM034,309,,
20250605_skittlez,fish8_roi1,fish8_roi1,fish8_roi1,54,/clusterfs/vast/abcabc/Korra_Foundation/20250605_skittlez/fish8_roi1,korra,skittlez,140.0,6/5/25,,Dennis (F2 of allele 318),Abe (F2 of allele 309),,"phiC-NLS, 2xLynk:mSG",,X:\abcabc\Korra_Foundation\20250605_skittlez,,381,pDQM034,309,,
20250605_skittlez,fish9_roi1,fish9_roi1,fish9_roi1,72,/clusterfs/vast/abcabc/Korra_Foundation/20250605_skittlez/fish9_roi1,korra,skittlez,140.0,6/5/25,,Dennis (F2 of allele 318),Abe (F2 of allele 309),,"phiC-NLS, 2xLynk:mSG",,X:\abcabc\Korra_Foundation\20250605_skittlez,,381,pDQM034,309,,
20250605_skittlez,fish9_roi2,fish9_roi2,fish9_roi2,72,/clusterfs/vast/abcabc/Korra_Foundation/20250605_skittlez/fish9_roi2,korra,skittlez,140.0,6/5/25,,Dennis (F2 of allele 318),Abe (F2 of allele 309),,"phiC-NLS, 2xLynk:mSG",,X:\abcabc\Korra_Foundation\20250605_skittlez,,381,pDQM034,309,,
