date_experiment,fish,roi_rel,roi_name,roi_tiffs,roi_dir,dataset,mount_dir_norm,date_mount,mount_id,ZF female genotype,ZF male genotype,additional plasmids injected,additional mRNAs injected,additonal proteins injected,additonal dye and chemicals,Date born,Time mounted,Mounting Orientation,Date screened/Initial feedback,Date imaged,Time placed in scope,Start of imaging time,End of imaging time,Imaged Locations,Unique Targets with blanks,Unique Targets,Data location,parent_female,parent_male,roi_dir_norm,mother_fish_manual,father_fish_manual,injection plasmid,manual_injection_plasmid_codes,genotype_base_codes,genotype_allele_codes,treatment_plasmid_base_codes,treatment_rna_base_codes,treatment_rna_mapping_ambiguous,genotype_marker_fluor_codes,genotype_marker_tag_codes,genotype_marker_fusion_labels,genotype_marker_localizations,genotype_marker_fluor_loc_labels,genotype_marker_fusion_loc_labels,treatment_marker_fluor_codes,treatment_marker_tag_codes,treatment_marker_fusion_labels,treatment_marker_localizations,treatment_marker_fluor_loc_labels,treatment_marker_fusion_loc_labels,genotype_marker_localizations_norm,treatment_marker_localizations_norm,all_unique_organelles,all_fluor_organelles,n_genotype_fusions,n_treatment_fusions,n_total_fusions,n_total_fluor_locs,n_unique_organelles,n_genotype_tags,n_treatment_tags,n_total_tags,fusion_labels_inferred_from_folder
20250723_mem-halo_ER-mSG,fish3_48hpf,roi2,roi2,81,/clusterfs/vast/abcabc/Korra_Foundation/20250723_mem-halo_ER-mSG/fish3_48hpf/roi2,korra,/abcabc/Korra_Foundation/20250723_mem-halo_ER-mSG/fish3_48hpf,2025-07-23,,membrane Halo,membrane Halo,,mSG:sec61b,,JF 635,2025-07-21,,,,2025-07-23,,,,"skin, muscle, spinal_cord",ER,ER,X:\abcabc\Korra_Foundation\20250723_mem-halo_ER-mSG\fish3_48hpf,membrane Halo,membrane Halo,/abcabc/Korra_Foundation/20250723_mem-halo_ER-mSG/fish3_48hpf/roi2,,,,,Swinburne,Swinburne:Swinburne,,MGCO-04,False,,,Halo,membrane,Halo(membrane),Halo(membrane),mStayGold,sec61b,mStayGold::sec61b(N),ER,mStayGold(ER),mStayGold::sec61b(N)(ER),['membrane'],['ER'],"ER,membrane","Halo(membrane),mStayGold(ER)",0,1,1,1,1,0,1,1,
20250723_mem-halo_ER-mSG,fish3_48hpf,roi3,roi3,227,/clusterfs/vast/abcabc/Korra_Foundation/20250723_mem-halo_ER-mSG/fish3_48hpf/roi3,korra,/abcabc/Korra_Foundation/20250723_mem-halo_ER-mSG/fish3_48hpf,2025-07-23,,membrane Halo,membrane Halo,,mSG:sec61b,,JF 635,2025-07-21,,,,2025-07-23,,,,"skin, muscle, spinal_cord",ER,ER,X:\abcabc\Korra_Foundation\20250723_mem-halo_ER-mSG\fish3_48hpf,membrane Halo,membrane Halo,/abcabc/Korra_Foundation/20250723_mem-halo_ER-mSG/fish3_48hpf/roi3,,,,,Swinburne,Swinburne:Swinburne,,MGCO-04,False,,,Halo,membrane,Halo(membrane),Halo(membrane),mStayGold,sec61b,mStayGold::sec61b(N),ER,mStayGold(ER),mStayGold::sec61b(N)(ER),['membrane'],['ER'],"ER,membrane","Halo(membrane),mStayGold(ER)",0,1,1,1,1,0,1,1,
20250723_mem-halo_ER-mSG,fish3_48hpf,roi4,roi4,243,/clusterfs/vast/abcabc/Korra_Foundation/20250723_mem-halo_ER-mSG/fish3_48hpf/roi4,korra,/abcabc/Korra_Foundation/20250723_mem-halo_ER-mSG/fish3_48hpf,2025-07-23,,membrane Halo,membrane Halo,,mSG:sec61b,,JF 635,2025-07-21,,,,2025-07-23,,,,"skin, muscle, spinal_cord",ER,ER,X:\abcabc\Korra_Foundation\20250723_mem-halo_ER-mSG\fish3_48hpf,membrane Halo,membrane Halo,/abcabc/Korra_Foundation/20250723_mem-halo_ER-mSG/fish3_48hpf/roi4,,,,,Swinburne,Swinburne:Swinburne,,MGCO-04,False,,,Halo,membrane,Halo(membrane),Halo(membrane),mStayGold,sec61b,mStayGold::sec61b(N),ER,mStayGold(ER),mStayGold::sec61b(N)(ER),['membrane'],['ER'],"ER,membrane","Halo(membrane),mStayGold(ER)",0,1,1,1,1,0,1,1,
20250723_mem-halo_ER-mSG,fish3_48hpf,roi5,roi5,243,/clusterfs/vast/abcabc/Korra_Foundation/20250723_mem-halo_ER-mSG/fish3_48hpf/roi5,korra,/abcabc/Korra_Foundation/20250723_mem-halo_ER-mSG/fish3_48hpf,2025-07-23,,membrane Halo,membrane Halo,,mSG:sec61b,,JF 635,2025-07-21,,,,2025-07-23,,,,"skin, muscle, spinal_cord",ER,ER,X:\abcabc\Korra_Foundation\20250723_mem-halo_ER-mSG\fish3_48hpf,membrane Halo,membrane Halo,/abcabc/Korra_Foundation/20250723_mem-halo_ER-mSG/fish3_48hpf/roi5,,,,,Swinburne,Swinburne:Swinburne,,MGCO-04,False,,,Halo,membrane,Halo(membrane),Halo(membrane),mStayGold,sec61b,mStayGold::sec61b(N),ER,mStayGold(ER),mStayGold::sec61b(N)(ER),['membrane'],['ER'],"ER,membrane","Halo(membrane),mStayGold(ER)",0,1,1,1,1,0,1,1,
20250723_mem-halo_ER-mSG,fish3_48hpf,roi6,roi6,243,/clusterfs/vast/abcabc/Korra_Foundation/20250723_mem-halo_ER-mSG/fish3_48hpf/roi6,korra,/abcabc/Korra_Foundation/20250723_mem-halo_ER-mSG/fish3_48hpf,2025-07-23,,membrane Halo,membrane Halo,,mSG:sec61b,,JF 635,2025-07-21,,,,2025-07-23,,,,"skin, muscle, spinal_cord",ER,ER,X:\abcabc\Korra_Foundation\20250723_mem-halo_ER-mSG\fish3_48hpf,membrane Halo,membrane Halo,/abcabc/Korra_Foundation/20250723_mem-halo_ER-mSG/fish3_48hpf/roi6,,,,,Swinburne,Swinburne:Swinburne,,MGCO-04,False,,,Halo,membrane,Halo(membrane),Halo(membrane),mStayGold,sec61b,mStayGold::sec61b(N),ER,mStayGold(ER),mStayGold::sec61b(N)(ER),['membrane'],['ER'],"ER,membrane","Halo(membrane),mStayGold(ER)",0,1,1,1,1,0,1,1,
20250724_mem-mchilada_er-mSG,fish1_24hpf,roi1,roi1,97,/clusterfs/vast/abcabc/Korra_Foundation/20250724_mem-mchilada_er-mSG/fish1_24hpf/roi1,korra,/abcabc/Korra_Foundation/20250724_mem-mchilada_er-mSG/fish1_24hpf,,,,,,,,,,,,,,,,,,,,,pDQM082,casper,/abcabc/Korra_Foundation/20250724_mem-mchilada_er-mSG/fish1_24hpf/roi1,pDQM082,casper,"MGCO-01, MGCO-04","MGCO-01, MGCO-04",,,"MGCO-01,MGCO-04",,False,,,,,,,mStayGold,"2Xcox8A,sec61b","mStayGold::2Xcox8A(N),mStayGold::sec61b(N)","ER,mitochondria","mStayGold(ER),mStayGold(mitochondria)","mStayGold::2Xcox8A(N)(mitochondria),mStayGold::sec61b(N)(ER)",[],"['ER', 'mitochondria']","ER,mitochondria","mStayGold(ER),mStayGold(mitochondria)",0,2,2,2,2,0,2,2,
20250724_mem-mchilada_er-mSG,fish1_24hpf,roi1_2,roi1_2,579,/clusterfs/vast/abcabc/Korra_Foundation/20250724_mem-mchilada_er-mSG/fish1_24hpf/roi1_2,korra,/abcabc/Korra_Foundation/20250724_mem-mchilada_er-mSG/fish1_24hpf,,,,,,,,,,,,,,,,,,,,,pDQM082,casper,/abcabc/Korra_Foundation/20250724_mem-mchilada_er-mSG/fish1_24hpf/roi1_2,nan,nan,nan,,,,"MGCO-01,MGCO-04",,False,,,"Halo,mStayGold","ER,membrane","Halo(membrane),mStayGold(ER)","Halo(membrane),mStayGold(ER)",,,,,,,"['ER', 'membrane']",[],"ER,membrane","Halo(membrane),mStayGold(ER)",0,0,0,0,0,0,0,0,True
20250724_mem-mchilada_er-mSG,fish1_24hpf,roi1_3,roi1_3,579,/clusterfs/vast/abcabc/Korra_Foundation/20250724_mem-mchilada_er-mSG/fish1_24hpf/roi1_3,korra,/abcabc/Korra_Foundation/20250724_mem-mchilada_er-mSG/fish1_24hpf,,,,,,,,,,,,,,,,,,,,,pDQM082,casper,/abcabc/Korra_Foundation/20250724_mem-mchilada_er-mSG/fish1_24hpf/roi1_3,nan,nan,nan,,,,"MGCO-01,MGCO-04",,False,,,"Halo,mStayGold","ER,membrane","Halo(membrane),mStayGold(ER)","Halo(membrane),mStayGold(ER)",,,,,,,"['ER', 'membrane']",[],"ER,membrane","Halo(membrane),mStayGold(ER)",0,0,0,0,0,0,0,0,True
20250724_mem-mchilada_er-mSG,fish1_24hpf,roi2,roi2,963,/clusterfs/vast/abcabc/Korra_Foundation/20250724_mem-mchilada_er-mSG/fish1_24hpf/roi2,korra,/abcabc/Korra_Foundation/20250724_mem-mchilada_er-mSG/fish1_24hpf,,,,,,,,,,,,,,,,,,,,,pDQM082,casper,/abcabc/Korra_Foundation/20250724_mem-mchilada_er-mSG/fish1_24hpf/roi2,nan,nan,nan,,,,"MGCO-01,MGCO-04",,False,,,"Halo,mStayGold","ER,membrane","Halo(membrane),mStayGold(ER)","Halo(membrane),mStayGold(ER)",,,,,,,"['ER', 'membrane']",[],"ER,membrane","Halo(membrane),mStayGold(ER)",0,0,0,0,0,0,0,0,True
20250728_mem-histone,fish1_roi1,fish1_roi1,fish1_roi1,2160,/clusterfs/vast/abcabc/Korra_Foundation/20250728_mem-histone/fish1_roi1,korra,/abcabc/Korra_Foundation/20250728_mem-histone,2025-07-28,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),,tdmChilada:PCNA,,,2025-07-26,,,,2025-07-28,,,,"skin, muscle, spinal_cord, notochord, neuromast, hindbrain",nuclei,nuclei,X:\abcabc\Korra_Foundation\20250728_mem-histone,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),/abcabc/Korra_Foundation/20250728_mem-histone/fish1_roi1,,,,,pDQM005,pDQM005:301,,pDQM037,False,tdmSG,2xLynk,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),"tdmChilada,tdmSG","dhb,pcna","tdmChilada::pcna(C),tdmSG::dhb(N)",nucleus,"tdmChilada(nucleus),tdmSG","tdmChilada::pcna(C)(nucleus),tdmSG::dhb(N)",['membrane'],['nucleus'],"membrane,nucleus","tdmChilada(nucleus),tdmSG,tdmSG(membrane)",1,2,3,3,2,1,2,3,
20250728_mem-histone,fish1_roi2,fish1_roi2,fish1_roi2,2400,/clusterfs/vast/abcabc/Korra_Foundation/20250728_mem-histone/fish1_roi2,korra,/abcabc/Korra_Foundation/20250728_mem-histone,2025-07-28,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),,tdmChilada:PCNA,,,2025-07-26,,,,2025-07-28,,,,"skin, muscle, spinal_cord, notochord, neuromast, hindbrain",nuclei,nuclei,X:\abcabc\Korra_Foundation\20250728_mem-histone,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),/abcabc/Korra_Foundation/20250728_mem-histone/fish1_roi2,,,,,pDQM005,pDQM005:301,,pDQM037,False,tdmSG,2xLynk,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),"tdmChilada,tdmSG","dhb,pcna","tdmChilada::pcna(C),tdmSG::dhb(N)",nucleus,"tdmChilada(nucleus),tdmSG","tdmChilada::pcna(C)(nucleus),tdmSG::dhb(N)",['membrane'],['nucleus'],"membrane,nucleus","tdmChilada(nucleus),tdmSG,tdmSG(membrane)",1,2,3,3,2,1,2,3,
20250801_mem-PCNA,fish1_roi1,fish1_roi1,fish1_roi1,1344,/clusterfs/vast/abcabc/Korra_Foundation/20250801_mem-PCNA/fish1_roi1,korra,/abcabc/Korra_Foundation/20250801_mem-PCNA,2025-08-01,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),,tdmChilada:PCNA,,,2025-07-31,,DT,,2025-08-01,,,,"skin, muscle, spinal_cord, hindbrain",nuclei,nuclei,X:\abcabc\Korra_Foundation\20250801_mem-PCNA,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),/abcabc/Korra_Foundation/20250801_mem-PCNA/fish1_roi1,,,,,pDQM005,pDQM005:301,,pDQM037,False,tdmSG,2xLynk,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),"tdmChilada,tdmSG","dhb,pcna","tdmChilada::pcna(C),tdmSG::dhb(N)",nucleus,"tdmChilada(nucleus),tdmSG","tdmChilada::pcna(C)(nucleus),tdmSG::dhb(N)",['membrane'],['nucleus'],"membrane,nucleus","tdmChilada(nucleus),tdmSG,tdmSG(membrane)",1,2,3,3,2,1,2,3,
20250801_mem-PCNA,fish2_roi1,fish2_roi1,fish2_roi1,1104,/clusterfs/vast/abcabc/Korra_Foundation/20250801_mem-PCNA/fish2_roi1,korra,/abcabc/Korra_Foundation/20250801_mem-PCNA,2025-08-01,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),,tdmChilada:PCNA,,,2025-07-31,,DT,,2025-08-01,,,,"skin, muscle, spinal_cord, hindbrain",nuclei,nuclei,X:\abcabc\Korra_Foundation\20250801_mem-PCNA,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),/abcabc/Korra_Foundation/20250801_mem-PCNA/fish2_roi1,,,,,pDQM005,pDQM005:301,,pDQM037,False,tdmSG,2xLynk,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),"tdmChilada,tdmSG","dhb,pcna","tdmChilada::pcna(C),tdmSG::dhb(N)",nucleus,"tdmChilada(nucleus),tdmSG","tdmChilada::pcna(C)(nucleus),tdmSG::dhb(N)",['membrane'],['nucleus'],"membrane,nucleus","tdmChilada(nucleus),tdmSG,tdmSG(membrane)",1,2,3,3,2,1,2,3,
20250801_mem-PCNA,fish3_72hpf_roi1,fish3_72hpf_roi1,fish3_72hpf_roi1,6226,/clusterfs/vast/abcabc/Korra_Foundation/20250801_mem-PCNA/fish3_72hpf_roi1,korra,/abcabc/Korra_Foundation/20250801_mem-PCNA,2025-08-01,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),,tdmChilada:PCNA,,,2025-07-31,,DT,,2025-08-01,,,,"skin, muscle, spinal_cord, hindbrain",nuclei,nuclei,X:\abcabc\Korra_Foundation\20250801_mem-PCNA,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),/abcabc/Korra_Foundation/20250801_mem-PCNA/fish3_72hpf_roi1,,,,,pDQM005,pDQM005:301,,pDQM037,False,tdmSG,2xLynk,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),"tdmChilada,tdmSG","dhb,pcna","tdmChilada::pcna(C),tdmSG::dhb(N)",nucleus,"tdmChilada(nucleus),tdmSG","tdmChilada::pcna(C)(nucleus),tdmSG::dhb(N)",['membrane'],['nucleus'],"membrane,nucleus","tdmChilada(nucleus),tdmSG,tdmSG(membrane)",1,2,3,3,2,1,2,3,
20250801_mem-histone,fish1_roi1,fish1_roi1,fish1_roi1,300,/clusterfs/vast/abcabc/Korra_Foundation/20250801_mem-histone/fish1_roi1,korra,/abcabc/Korra_Foundation/20250801_mem-histone,,,,,,,,,,,,,,,,,,,,,pDQM005(302),pDQM133(304),/abcabc/Korra_Foundation/20250801_mem-histone/fish1_roi1,pDQM005(302),pDQM133(304),nan,,,,,,False,,,"Halo,tdmSG","membrane,nuclei","Halo(membrane),tdmSG(nuclei)","Halo(membrane),tdmSG(nuclei)",,,,,,,"['membrane', 'nucleus']",[],"membrane,nucleus","Halo(membrane),tdmSG(nucleus)",0,0,0,0,0,0,0,0,True
20251007_mem-histone,fish1_48hpf_roi1,fish1_48hpf_roi1,fish1_48hpf_roi1,82,/clusterfs/vast/abcabc/Korra_Foundation/20251007_mem-histone/fish1_48hpf_roi1,korra,/abcabc/Korra_Foundation/20251007_mem-histone,,,,,,,,,,,,,,,,,,,,,,,/abcabc/Korra_Foundation/20251007_mem-histone/fish1_48hpf_roi1,nan,nan,nan,,,,,,False,,,"Halo,tdmSG","membrane,nuclei","Halo(membrane),tdmSG(nuclei)","Halo(membrane),tdmSG(nuclei)",,,,,,,"['membrane', 'nucleus']",[],"membrane,nucleus","Halo(membrane),tdmSG(nucleus)",0,0,0,0,0,0,0,0,True
20251007_mem-histone,fish1_48hpf_roi1_test,fish1_48hpf_roi1_test,fish1_48hpf_roi1_test,12,/clusterfs/vast/abcabc/Korra_Foundation/20251007_mem-histone/fish1_48hpf_roi1_test,korra,/abcabc/Korra_Foundation/20251007_mem-histone,,,,,,,,,,,,,,,,,,,,,,,/abcabc/Korra_Foundation/20251007_mem-histone/fish1_48hpf_roi1_test,nan,nan,nan,,,,,,False,,,"Halo,tdmSG","membrane,nuclei","Halo(membrane),tdmSG(nuclei)","Halo(membrane),tdmSG(nuclei)",,,,,,,"['membrane', 'nucleus']",[],"membrane,nucleus","Halo(membrane),tdmSG(nucleus)",0,0,0,0,0,0,0,0,True
20251007_mem-histone,fish1_48hpf_roi1test,fish1_48hpf_roi1test,fish1_48hpf_roi1test,18,/clusterfs/vast/abcabc/Korra_Foundation/20251007_mem-histone/fish1_48hpf_roi1test,korra,/abcabc/Korra_Foundation/20251007_mem-histone,,,,,,,,,,,,,,,,,,,,,,,/abcabc/Korra_Foundation/20251007_mem-histone/fish1_48hpf_roi1test,nan,nan,nan,,,,,,False,,,"Halo,tdmSG","membrane,nuclei","Halo(membrane),tdmSG(nuclei)","Halo(membrane),tdmSG(nuclei)",,,,,,,"['membrane', 'nucleus']",[],"membrane,nucleus","Halo(membrane),tdmSG(nucleus)",0,0,0,0,0,0,0,0,True
20251007_mem-histone,fish3_48hpf_roi1,fish3_48hpf_roi1,fish3_48hpf_roi1,2880,/clusterfs/vast/abcabc/Korra_Foundation/20251007_mem-histone/fish3_48hpf_roi1,korra,/abcabc/Korra_Foundation/20251007_mem-histone,,,,,,,,,,,,,,,,,,,,,,,/abcabc/Korra_Foundation/20251007_mem-histone/fish3_48hpf_roi1,nan,nan,nan,,,,,,False,,,"Halo,tdmSG","membrane,nuclei","Halo(membrane),tdmSG(nuclei)","Halo(membrane),tdmSG(nuclei)",,,,,,,"['membrane', 'nucleus']",[],"membrane,nucleus","Halo(membrane),tdmSG(nucleus)",0,0,0,0,0,0,0,0,True
20251007_mem-histone,fish3_48hpf_roi1_test,fish3_48hpf_roi1_test,fish3_48hpf_roi1_test,16,/clusterfs/vast/abcabc/Korra_Foundation/20251007_mem-histone/fish3_48hpf_roi1_test,korra,/abcabc/Korra_Foundation/20251007_mem-histone,,,,,,,,,,,,,,,,,,,,,,,/abcabc/Korra_Foundation/20251007_mem-histone/fish3_48hpf_roi1_test,nan,nan,nan,,,,,,False,,,"Halo,tdmSG","membrane,nuclei","Halo(membrane),tdmSG(nuclei)","Halo(membrane),tdmSG(nuclei)",,,,,,,"['membrane', 'nucleus']",[],"membrane,nucleus","Halo(membrane),tdmSG(nucleus)",0,0,0,0,0,0,0,0,True
20251007_mem-histone,fish3_48hpf_roi2,fish3_48hpf_roi2,fish3_48hpf_roi2,2304,/clusterfs/vast/abcabc/Korra_Foundation/20251007_mem-histone/fish3_48hpf_roi2,korra,/abcabc/Korra_Foundation/20251007_mem-histone,,,,,,,,,,,,,,,,,,,,,,,/abcabc/Korra_Foundation/20251007_mem-histone/fish3_48hpf_roi2,nan,nan,nan,,,,,,False,,,"Halo,tdmSG","membrane,nuclei","Halo(membrane),tdmSG(nuclei)","Halo(membrane),tdmSG(nuclei)",,,,,,,"['membrane', 'nucleus']",[],"membrane,nucleus","Halo(membrane),tdmSG(nucleus)",0,0,0,0,0,0,0,0,True
20251007_mem-histone,fish3_48hpf_roi2_test,fish3_48hpf_roi2_test,fish3_48hpf_roi2_test,52,/clusterfs/vast/abcabc/Korra_Foundation/20251007_mem-histone/fish3_48hpf_roi2_test,korra,/abcabc/Korra_Foundation/20251007_mem-histone,,,,,,,,,,,,,,,,,,,,,,,/abcabc/Korra_Foundation/20251007_mem-histone/fish3_48hpf_roi2_test,nan,nan,nan,,,,,,False,,,"Halo,tdmSG","membrane,nuclei","Halo(membrane),tdmSG(nuclei)","Halo(membrane),tdmSG(nuclei)",,,,,,,"['membrane', 'nucleus']",[],"membrane,nucleus","Halo(membrane),tdmSG(nucleus)",0,0,0,0,0,0,0,0,True
20251009_skittlez,fish1_roi1,fish1_roi1,fish1_roi1,22,/clusterfs/vast/abcabc/Korra_Foundation/20251009_skittlez/fish1_roi1,korra,/abcabc/Korra_Foundation/20251009_skittlez,,,,,,,,,,,,,,,,,,,,,,,/abcabc/Korra_Foundation/20251009_skittlez/fish1_roi1,,,,,,,,,False,,,,,,,,,,,,,[],[],,,0,0,0,0,0,0,0,0,
20251010_mem-histone,fish1_24hpf_roi1,fish1_24hpf_roi1,fish1_24hpf_roi1,9216,/clusterfs/vast/abcabc/Korra_Foundation/20251010_mem-histone/fish1_24hpf_roi1,korra,/abcabc/Korra_Foundation/20251010_mem-histone,2025-10-10,2,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-10-09,11:00:00,DH,,2025-10-10,,,,,"membrane, nuclei",,X:\abcabc\Korra_Foundation\20251010_mem-histone,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),/abcabc/Korra_Foundation/20251010_mem-histone/fish1_24hpf_roi1,,,,,"pDQM005,pDQM133","pDQM005:301,pDQM133:324",,,False,"tdmSG,tdmScarlet3","2xLynk,H2B","tdmSG::2xLynk(N),tdmScarlet3::H2B(C)","histone,membrane","tdmSG(membrane),tdmScarlet3(histone)","tdmSG::2xLynk(N)(membrane),tdmScarlet3::H2B(C)(histone)",,,,,,,"['histone', 'membrane']",[],"histone,membrane","tdmSG(membrane),tdmScarlet3(histone)",2,0,2,2,2,2,0,2,
20251013_mem-histone,fish1_96hpf_roi0_test,fish1_96hpf_roi0_test,fish1_96hpf_roi0_test,2986,/clusterfs/vast/abcabc/Korra_Foundation/20251013_mem-histone/fish1_96hpf_roi0_test,korra,/abcabc/Korra_Foundation/20251013_mem-histone,2025-10-13,2,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-10-09,09:00:00,DH,,2025-10-13,,,,,"membrane, nuclei",,X:\abcabc\Korra_Foundation\20251013_mem-histone,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),/abcabc/Korra_Foundation/20251013_mem-histone/fish1_96hpf_roi0_test,,,,,"pDQM005,pDQM133","pDQM005:301,pDQM133:324",,,False,"tdmSG,tdmScarlet3","2xLynk,H2B","tdmSG::2xLynk(N),tdmScarlet3::H2B(C)","histone,membrane","tdmSG(membrane),tdmScarlet3(histone)","tdmSG::2xLynk(N)(membrane),tdmScarlet3::H2B(C)(histone)",,,,,,,"['histone', 'membrane']",[],"histone,membrane","tdmSG(membrane),tdmScarlet3(histone)",2,0,2,2,2,2,0,2,
20251013_mem-histone,fish1_96hpf_roi1,fish1_96hpf_roi1,fish1_96hpf_roi1,2880,/clusterfs/vast/abcabc/Korra_Foundation/20251013_mem-histone/fish1_96hpf_roi1,korra,/abcabc/Korra_Foundation/20251013_mem-histone,2025-10-13,2,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-10-09,09:00:00,DH,,2025-10-13,,,,,"membrane, nuclei",,X:\abcabc\Korra_Foundation\20251013_mem-histone,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),/abcabc/Korra_Foundation/20251013_mem-histone/fish1_96hpf_roi1,,,,,"pDQM005,pDQM133","pDQM005:301,pDQM133:324",,,False,"tdmSG,tdmScarlet3","2xLynk,H2B","tdmSG::2xLynk(N),tdmScarlet3::H2B(C)","histone,membrane","tdmSG(membrane),tdmScarlet3(histone)","tdmSG::2xLynk(N)(membrane),tdmScarlet3::H2B(C)(histone)",,,,,,,"['histone', 'membrane']",[],"histone,membrane","tdmSG(membrane),tdmScarlet3(histone)",2,0,2,2,2,2,0,2,
20251013_mem-histone,fish1_96hpf_roi2,fish1_96hpf_roi2,fish1_96hpf_roi2,2880,/clusterfs/vast/abcabc/Korra_Foundation/20251013_mem-histone/fish1_96hpf_roi2,korra,/abcabc/Korra_Foundation/20251013_mem-histone,2025-10-13,2,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-10-09,09:00:00,DH,,2025-10-13,,,,,"membrane, nuclei",,X:\abcabc\Korra_Foundation\20251013_mem-histone,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),/abcabc/Korra_Foundation/20251013_mem-histone/fish1_96hpf_roi2,,,,,"pDQM005,pDQM133","pDQM005:301,pDQM133:324",,,False,"tdmSG,tdmScarlet3","2xLynk,H2B","tdmSG::2xLynk(N),tdmScarlet3::H2B(C)","histone,membrane","tdmSG(membrane),tdmScarlet3(histone)","tdmSG::2xLynk(N)(membrane),tdmScarlet3::H2B(C)(histone)",,,,,,,"['histone', 'membrane']",[],"histone,membrane","tdmSG(membrane),tdmScarlet3(histone)",2,0,2,2,2,2,0,2,
20251013_mem-histone,fish1_96hpf_roi3,fish1_96hpf_roi3,fish1_96hpf_roi3,2880,/clusterfs/vast/abcabc/Korra_Foundation/20251013_mem-histone/fish1_96hpf_roi3,korra,/abcabc/Korra_Foundation/20251013_mem-histone,2025-10-13,2,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-10-09,09:00:00,DH,,2025-10-13,,,,,"membrane, nuclei",,X:\abcabc\Korra_Foundation\20251013_mem-histone,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),/abcabc/Korra_Foundation/20251013_mem-histone/fish1_96hpf_roi3,,,,,"pDQM005,pDQM133","pDQM005:301,pDQM133:324",,,False,"tdmSG,tdmScarlet3","2xLynk,H2B","tdmSG::2xLynk(N),tdmScarlet3::H2B(C)","histone,membrane","tdmSG(membrane),tdmScarlet3(histone)","tdmSG::2xLynk(N)(membrane),tdmScarlet3::H2B(C)(histone)",,,,,,,"['histone', 'membrane']",[],"histone,membrane","tdmSG(membrane),tdmScarlet3(histone)",2,0,2,2,2,2,0,2,
