date_experiment,fish,roi_rel,roi_name,roi_tiffs,roi_dir,dataset,date_mount,mount_id,ZF female genotype,ZF male genotype,additional plasmids injected,additional mRNAs injected,additonal proteins injected,additonal dye and chemicals,Date born,Time mounted,Mounting Orientation,Date screened/Initial feedback,Date imaged,Time placed in scope,Start of imaging time,End of imaging time,Imaged Locations,Unique Targets with blanks,Unique Targets,Data location
20250926_mem-mito,fish2_48hpf_roi3,fish2_48hpf_roi3,fish2_48hpf_roi3,600,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish2_48hpf_roi3,aang,,,,,,,,,,,,,,,,,,,,
20250926_mem-mito,fish2_48hpf_roi4,fish2_48hpf_roi4,fish2_48hpf_roi4,407,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish2_48hpf_roi4,aang,,,,,,,,,,,,,,,,,,,,
20250926_mem-mito,fish3_48hpf_roi1,fish3_48hpf_roi1,fish3_48hpf_roi1,600,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish3_48hpf_roi1,aang,,,,,,,,,,,,,,,,,,,,
20250926_mem-mito,fish3_48hpf_roi2,fish3_48hpf_roi2,fish3_48hpf_roi2,600,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish3_48hpf_roi2,aang,,,,,,,,,,,,,,,,,,,,
20250926_mem-mito,fish3_48hpf_roi3,fish3_48hpf_roi3,fish3_48hpf_roi3,600,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish3_48hpf_roi3,aang,,,,,,,,,,,,,,,,,,,,
20250926_mem-mito,fish3_48hpf_roi4,fish3_48hpf_roi4,fish3_48hpf_roi4,600,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish3_48hpf_roi4,aang,,,,,,,,,,,,,,,,,,,,
20250926_mem-mito,fish_48hpf_roi1,fish_48hpf_roi1,fish_48hpf_roi1,600,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish_48hpf_roi1,aang,,,,,,,,,,,,,,,,,,,,
20250926_mem-mito,fish_48hpf_roi2,fish_48hpf_roi2,fish_48hpf_roi2,600,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish_48hpf_roi2,aang,,,,,,,,,,,,,,,,,,,,
20250926_mem-mito,fish_48hpf_roi3,fish_48hpf_roi3,fish_48hpf_roi3,600,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish_48hpf_roi3,aang,,,,,,,,,,,,,,,,,,,,
20250926_mem-mito,fish_48hpf_roi4,fish_48hpf_roi4,fish_48hpf_roi4,600,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish_48hpf_roi4,aang,,,,,,,,,,,,,,,,,,,,
20251001_mem-histone,fish1_24hpf_roi1,fish1_24hpf_roi1,fish1_24hpf_roi1,2340,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish1_24hpf_roi1,aang,,,,,,,,,,,,,,,,,,,,
20251001_mem-histone,fish1_24hpf_roi2,fish1_24hpf_roi2,fish1_24hpf_roi2,1920,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish1_24hpf_roi2,aang,,,,,,,,,,,,,,,,,,,,
20251001_mem-histone,fish2_24hpf_roi1,fish2_24hpf_roi1,fish2_24hpf_roi1,1920,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish2_24hpf_roi1,aang,,,,,,,,,,,,,,,,,,,,
20251001_mem-histone,fish2_24hpf_roi2,fish2_24hpf_roi2,fish2_24hpf_roi2,1920,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish2_24hpf_roi2,aang,,,,,,,,,,,,,,,,,,,,
20251001_mem-histone,fish2_24hpf_roi3,fish2_24hpf_roi3,fish2_24hpf_roi3,1920,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish2_24hpf_roi3,aang,,,,,,,,,,,,,,,,,,,,
20251001_mem-histone,fish4_24hpf_roi1,fish4_24hpf_roi1,fish4_24hpf_roi1,1920,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish4_24hpf_roi1,aang,,,,,,,,,,,,,,,,,,,,
20251001_mem-histone,fish4_24hpf_roi2,fish4_24hpf_roi2,fish4_24hpf_roi2,1920,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish4_24hpf_roi2,aang,,,,,,,,,,,,,,,,,,,,
20251001_mem-histone,fish5_24hpf_roi1,fish5_24hpf_roi1,fish5_24hpf_roi1,1920,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish5_24hpf_roi1,aang,,,,,,,,,,,,,,,,,,,,
20251001_mem-histone,fish5_24hpf_roi2,fish5_24hpf_roi2,fish5_24hpf_roi2,1920,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish5_24hpf_roi2,aang,,,,,,,,,,,,,,,,,,,,
20251001_mem-histone,fish5_24hpf_roi3,fish5_24hpf_roi3,fish5_24hpf_roi3,1920,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish5_24hpf_roi3,aang,,,,,,,,,,,,,,,,,,,,
20251001_mem-histone,fish5_24hpf_roi4,fish5_24hpf_roi4,fish5_24hpf_roi4,1920,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish5_24hpf_roi4,aang,,,,,,,,,,,,,,,,,,,,
20251002_mem_mito,fish10_24hpf_roi1,fish10_24hpf_roi1,fish10_24hpf_roi1,272,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish10_24hpf_roi1,aang,,,,,,,,,,,,,,,,,,,,
20251002_mem_mito,fish10_24hpf_roi2,fish10_24hpf_roi2,fish10_24hpf_roi2,272,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish10_24hpf_roi2,aang,,,,,,,,,,,,,,,,,,,,
20251002_mem_mito,fish11_24hpf_roi1,fish11_24hpf_roi1,fish11_24hpf_roi1,400,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish11_24hpf_roi1,aang,,,,,,,,,,,,,,,,,,,,
20251002_mem_mito,fish11_24hpf_roi2,fish11_24hpf_roi2,fish11_24hpf_roi2,400,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish11_24hpf_roi2,aang,,,,,,,,,,,,,,,,,,,,
20251002_mem_mito,fish11_24hpf_roi3,fish11_24hpf_roi3,fish11_24hpf_roi3,400,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish11_24hpf_roi3,aang,,,,,,,,,,,,,,,,,,,,
20251002_mem_mito,fish12_24hpf_roi1,fish12_24hpf_roi1,fish12_24hpf_roi1,400,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish12_24hpf_roi1,aang,,,,,,,,,,,,,,,,,,,,
20251002_mem_mito,fish12_24hpf_roi2,fish12_24hpf_roi2,fish12_24hpf_roi2,400,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish12_24hpf_roi2,aang,,,,,,,,,,,,,,,,,,,,
20251002_mem_mito,fish12_24hpf_roi3,fish12_24hpf_roi3,fish12_24hpf_roi3,400,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish12_24hpf_roi3,aang,,,,,,,,,,,,,,,,,,,,
20251002_mem_mito,fish12_24hpf_roi4,fish12_24hpf_roi4,fish12_24hpf_roi4,400,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish12_24hpf_roi4,aang,,,,,,,,,,,,,,,,,,,,
20251002_mem_mito,fish1_24hpf_roi1,fish1_24hpf_roi1,fish1_24hpf_roi1,333,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish1_24hpf_roi1,aang,,,,,,,,,,,,,,,,,,,,
20251002_mem_mito,fish3_24hpf_roi1,fish3_24hpf_roi1,fish3_24hpf_roi1,277,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish3_24hpf_roi1,aang,,,,,,,,,,,,,,,,,,,,
20251002_mem_mito,fish3_24hpf_roi2,fish3_24hpf_roi2,fish3_24hpf_roi2,144,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish3_24hpf_roi2,aang,,,,,,,,,,,,,,,,,,,,
20251002_mem_mito,fish5_24hpf_roi1,fish5_24hpf_roi1,fish5_24hpf_roi1,144,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish5_24hpf_roi1,aang,,,,,,,,,,,,,,,,,,,,
20251002_mem_mito,fish5_24hpf_roi2,fish5_24hpf_roi2,fish5_24hpf_roi2,144,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish5_24hpf_roi2,aang,,,,,,,,,,,,,,,,,,,,
20251002_mem_mito,fish5_24hpf_roi3,fish5_24hpf_roi3,fish5_24hpf_roi3,144,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish5_24hpf_roi3,aang,,,,,,,,,,,,,,,,,,,,
20251002_mem_mito,fish6_24hpf_roi1,fish6_24hpf_roi1,fish6_24hpf_roi1,408,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish6_24hpf_roi1,aang,,,,,,,,,,,,,,,,,,,,
20251002_mem_mito,fish6_24hpf_roi2,fish6_24hpf_roi2,fish6_24hpf_roi2,408,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish6_24hpf_roi2,aang,,,,,,,,,,,,,,,,,,,,
20251002_mem_mito,fish6_24hpf_roi3,fish6_24hpf_roi3,fish6_24hpf_roi3,238,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish6_24hpf_roi3,aang,,,,,,,,,,,,,,,,,,,,
20251002_mem_mito,fish7_24hpf_roi1,fish7_24hpf_roi1,fish7_24hpf_roi1,272,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish7_24hpf_roi1,aang,,,,,,,,,,,,,,,,,,,,
20251002_mem_mito,fish7_24hpf_roi2,fish7_24hpf_roi2,fish7_24hpf_roi2,272,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish7_24hpf_roi2,aang,,,,,,,,,,,,,,,,,,,,
20251002_mem_mito,fish8_24hpf_roi1,fish8_24hpf_roi1,fish8_24hpf_roi1,272,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish8_24hpf_roi1,aang,,,,,,,,,,,,,,,,,,,,
20251002_mem_mito,fish8_24hpf_roi2,fish8_24hpf_roi2,fish8_24hpf_roi2,272,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish8_24hpf_roi2,aang,,,,,,,,,,,,,,,,,,,,
20251002_mem_mito,fish9_24hpf_roi1,fish9_24hpf_roi1,fish9_24hpf_roi1,408,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish9_24hpf_roi1,aang,,,,,,,,,,,,,,,,,,,,
20251002_mem_mito,fish9_24hpf_roi2,fish9_24hpf_roi2,fish9_24hpf_roi2,408,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish9_24hpf_roi2,aang,,,,,,,,,,,,,,,,,,,,
20251003_mem_tester,fish1_48hpf_xscan_roi1_brain,fish1_48hpf_xscan_roi1_brain,fish1_48hpf_xscan_roi1_brain,31,/clusterfs/vast/abcabc/Aang_Foundation/20251003_mem_tester/fish1_48hpf_xscan_roi1_brain,aang,,,,,,,,,,,,,,,,,,,,
20251003_mem_tester,fish1_48hpf_xscan_roi2_spine_muscle,fish1_48hpf_xscan_roi2_spine_muscle,fish1_48hpf_xscan_roi2_spine_muscle,20,/clusterfs/vast/abcabc/Aang_Foundation/20251003_mem_tester/fish1_48hpf_xscan_roi2_spine_muscle,aang,,,,,,,,,,,,,,,,,,,,
20251003_mem_tester,fish1_48hpf_xscan_roi3_spine_muscle_tail,fish1_48hpf_xscan_roi3_spine_muscle_tail,fish1_48hpf_xscan_roi3_spine_muscle_tail,20,/clusterfs/vast/abcabc/Aang_Foundation/20251003_mem_tester/fish1_48hpf_xscan_roi3_spine_muscle_tail,aang,,,,,,,,,,,,,,,,,,,,
20251003_mem_tester,fish1_48hpf_xscan_roi4_spine_muscle_tail,fish1_48hpf_xscan_roi4_spine_muscle_tail,fish1_48hpf_xscan_roi4_spine_muscle_tail,20,/clusterfs/vast/abcabc/Aang_Foundation/20251003_mem_tester/fish1_48hpf_xscan_roi4_spine_muscle_tail,aang,,,,,,,,,,,,,,,,,,,,
20251003_mem_tester,fish1_48hpf_xscan_roi5_spine_muscle_tail,fish1_48hpf_xscan_roi5_spine_muscle_tail,fish1_48hpf_xscan_roi5_spine_muscle_tail,20,/clusterfs/vast/abcabc/Aang_Foundation/20251003_mem_tester/fish1_48hpf_xscan_roi5_spine_muscle_tail,aang,,,,,,,,,,,,,,,,,,,,
20251003_mem_tester,fish1_48hpf_xscan_roi6_spine_muscle_tail,fish1_48hpf_xscan_roi6_spine_muscle_tail,fish1_48hpf_xscan_roi6_spine_muscle_tail,20,/clusterfs/vast/abcabc/Aang_Foundation/20251003_mem_tester/fish1_48hpf_xscan_roi6_spine_muscle_tail,aang,,,,,,,,,,,,,,,,,,,,
20251003_mem_tester,fish1_48hpf_xscan_roi7_spine_muscle_tail,fish1_48hpf_xscan_roi7_spine_muscle_tail,fish1_48hpf_xscan_roi7_spine_muscle_tail,20,/clusterfs/vast/abcabc/Aang_Foundation/20251003_mem_tester/fish1_48hpf_xscan_roi7_spine_muscle_tail,aang,,,,,,,,,,,,,,,,,,,,
20251006_mem_histone,fish1_24hpf_roi1,fish1_24hpf_roi1,fish1_24hpf_roi1,1280,/clusterfs/vast/abcabc/Aang_Foundation/20251006_mem_histone/fish1_24hpf_roi1,aang,,,,,,,,,,,,,,,,,,,,
20251006_mem_histone,fish1_24hpf_roi2,fish1_24hpf_roi2,fish1_24hpf_roi2,1280,/clusterfs/vast/abcabc/Aang_Foundation/20251006_mem_histone/fish1_24hpf_roi2,aang,,,,,,,,,,,,,,,,,,,,
20251006_mem_histone,fish1_24hpf_roi3,fish1_24hpf_roi3,fish1_24hpf_roi3,1280,/clusterfs/vast/abcabc/Aang_Foundation/20251006_mem_histone/fish1_24hpf_roi3,aang,,,,,,,,,,,,,,,,,,,,
20251006_mem_histone,fish1_24hpf_roi4,fish1_24hpf_roi4,fish1_24hpf_roi4,1280,/clusterfs/vast/abcabc/Aang_Foundation/20251006_mem_histone/fish1_24hpf_roi4,aang,,,,,,,,,,,,,,,,,,,,
20251006_mem_histone,fish3_24hpf_roi1,fish3_24hpf_roi1,fish3_24hpf_roi1,1024,/clusterfs/vast/abcabc/Aang_Foundation/20251006_mem_histone/fish3_24hpf_roi1,aang,,,,,,,,,,,,,,,,,,,,
20251006_mem_histone,fish3_24hpf_roi2,fish3_24hpf_roi2,fish3_24hpf_roi2,1024,/clusterfs/vast/abcabc/Aang_Foundation/20251006_mem_histone/fish3_24hpf_roi2,aang,,,,,,,,,,,,,,,,,,,,
20251006_mem_histone,fish4_24hpf_roi1,fish4_24hpf_roi1,fish4_24hpf_roi1,1024,/clusterfs/vast/abcabc/Aang_Foundation/20251006_mem_histone/fish4_24hpf_roi1,aang,,,,,,,,,,,,,,,,,,,,
20251006_mem_histone,fish4_24hpf_roi2,fish4_24hpf_roi2,fish4_24hpf_roi2,1024,/clusterfs/vast/abcabc/Aang_Foundation/20251006_mem_histone/fish4_24hpf_roi2,aang,,,,,,,,,,,,,,,,,,,,
20251006_mem_histone,fish4_24hpf_roi3,fish4_24hpf_roi3,fish4_24hpf_roi3,1024,/clusterfs/vast/abcabc/Aang_Foundation/20251006_mem_histone/fish4_24hpf_roi3,aang,,,,,,,,,,,,,,,,,,,,
20251006_mem_histone,fish6_24hpf_roi1,fish6_24hpf_roi1,fish6_24hpf_roi1,1024,/clusterfs/vast/abcabc/Aang_Foundation/20251006_mem_histone/fish6_24hpf_roi1,aang,,,,,,,,,,,,,,,,,,,,
20251006_mem_histone,fish6_24hpf_roi2,fish6_24hpf_roi2,fish6_24hpf_roi2,1024,/clusterfs/vast/abcabc/Aang_Foundation/20251006_mem_histone/fish6_24hpf_roi2,aang,,,,,,,,,,,,,,,,,,,,
20251007_mem_histone,fish2_48hpf_roi1,fish2_48hpf_roi1,fish2_48hpf_roi1,1024,/clusterfs/vast/abcabc/Aang_Foundation/20251007_mem_histone/fish2_48hpf_roi1,aang,,,,,,,,,,,,,,,,,,,,
20251007_mem_histone,fish2_48hpf_roi2,fish2_48hpf_roi2,fish2_48hpf_roi2,46,/clusterfs/vast/abcabc/Aang_Foundation/20251007_mem_histone/fish2_48hpf_roi2,aang,,,,,,,,,,,,,,,,,,,,
20251007_mem_histone,fish2_48hpf_roi2_test,fish2_48hpf_roi2_test,fish2_48hpf_roi2_test,70,/clusterfs/vast/abcabc/Aang_Foundation/20251007_mem_histone/fish2_48hpf_roi2_test,aang,,,,,,,,,,,,,,,,,,,,
20251007_mem_histone,fish2_48hpf_roi3,fish2_48hpf_roi3,fish2_48hpf_roi3,1024,/clusterfs/vast/abcabc/Aang_Foundation/20251007_mem_histone/fish2_48hpf_roi3,aang,,,,,,,,,,,,,,,,,,,,
20251007_mem_histone,fish2_48hpf_roi4,fish2_48hpf_roi4,fish2_48hpf_roi4,1024,/clusterfs/vast/abcabc/Aang_Foundation/20251007_mem_histone/fish2_48hpf_roi4,aang,,,,,,,,,,,,,,,,,,,,
20251007_mem_histone,fish2_48hpf_roi5,fish2_48hpf_roi5,fish2_48hpf_roi5,1024,/clusterfs/vast/abcabc/Aang_Foundation/20251007_mem_histone/fish2_48hpf_roi5,aang,,,,,,,,,,,,,,,,,,,,
20251007_mem_histone,fish3_48hpf_roi1,fish3_48hpf_roi1,fish3_48hpf_roi1,1024,/clusterfs/vast/abcabc/Aang_Foundation/20251007_mem_histone/fish3_48hpf_roi1,aang,,,,,,,,,,,,,,,,,,,,
20251009_mem-mito,fish3_48hpf_roi1,fish3_48hpf_roi1,fish3_48hpf_roi1,271,/clusterfs/vast/abcabc/Aang_Foundation/20251009_mem-mito/fish3_48hpf_roi1,aang,,,,,,,,,,,,,,,,,,,,
20251009_mem-mito,fish3_48hpf_roi2,fish3_48hpf_roi2,fish3_48hpf_roi2,408,/clusterfs/vast/abcabc/Aang_Foundation/20251009_mem-mito/fish3_48hpf_roi2,aang,,,,,,,,,,,,,,,,,,,,
20251009_mem-mito,fish3_48hpf_roi3,fish3_48hpf_roi3,fish3_48hpf_roi3,408,/clusterfs/vast/abcabc/Aang_Foundation/20251009_mem-mito/fish3_48hpf_roi3,aang,,,,,,,,,,,,,,,,,,,,
20251009_mem-mito,fish3_48hpf_roi4,fish3_48hpf_roi4,fish3_48hpf_roi4,408,/clusterfs/vast/abcabc/Aang_Foundation/20251009_mem-mito/fish3_48hpf_roi4,aang,,,,,,,,,,,,,,,,,,,,
20251010_mem-mito,fish1_24hpf_roi1,fish1_24hpf_roi1,fish1_24hpf_roi1,1024,/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish1_24hpf_roi1,aang,,,,,,,,,,,,,,,,,,,,
20251010_mem-mito,fish1_24hpf_roi2,fish1_24hpf_roi2,fish1_24hpf_roi2,1024,/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish1_24hpf_roi2,aang,,,,,,,,,,,,,,,,,,,,
20251010_mem-mito,fish2_24hpf_roi1,fish2_24hpf_roi1,fish2_24hpf_roi1,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish2_24hpf_roi1,aang,,,,,,,,,,,,,,,,,,,,
20251010_mem-mito,fish2_24hpf_roi2,fish2_24hpf_roi2,fish2_24hpf_roi2,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish2_24hpf_roi2,aang,,,,,,,,,,,,,,,,,,,,
20251010_mem-mito,fish3_24hpf_roi1,fish3_24hpf_roi1,fish3_24hpf_roi1,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish3_24hpf_roi1,aang,,,,,,,,,,,,,,,,,,,,
20251010_mem-mito,fish3_24hpf_roi2,fish3_24hpf_roi2,fish3_24hpf_roi2,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish3_24hpf_roi2,aang,,,,,,,,,,,,,,,,,,,,
20251010_mem-mito,fish4_24hpf_roi1,fish4_24hpf_roi1,fish4_24hpf_roi1,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish4_24hpf_roi1,aang,,,,,,,,,,,,,,,,,,,,
20251010_mem-mito,fish4_24hpf_roi2,fish4_24hpf_roi2,fish4_24hpf_roi2,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish4_24hpf_roi2,aang,,,,,,,,,,,,,,,,,,,,
20251010_mem-mito,fish5_24hpf_roi1,fish5_24hpf_roi1,fish5_24hpf_roi1,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish5_24hpf_roi1,aang,,,,,,,,,,,,,,,,,,,,
20251010_mem-mito,fish5_24hpf_roi2,fish5_24hpf_roi2,fish5_24hpf_roi2,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish5_24hpf_roi2,aang,,,,,,,,,,,,,,,,,,,,
20251010_mem-mito,fish6_24hpf_roi1,fish6_24hpf_roi1,fish6_24hpf_roi1,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish6_24hpf_roi1,aang,,,,,,,,,,,,,,,,,,,,
20251010_mem-mito,fish6_24hpf_roi2,fish6_24hpf_roi2,fish6_24hpf_roi2,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish6_24hpf_roi2,aang,,,,,,,,,,,,,,,,,,,,
20251013_mem-histone,fish1_96hpf_roi1,fish1_96hpf_roi1,fish1_96hpf_roi1,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251013_mem-histone/fish1_96hpf_roi1,aang,,,,,,,,,,,,,,,,,,,,
20251013_mem-histone,fish1_96hpf_roi3,fish1_96hpf_roi3,fish1_96hpf_roi3,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251013_mem-histone/fish1_96hpf_roi3,aang,,,,,,,,,,,,,,,,,,,,
20251013_mem-histone,fish3_96hpf_roi1,fish3_96hpf_roi1,fish3_96hpf_roi1,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251013_mem-histone/fish3_96hpf_roi1,aang,,,,,,,,,,,,,,,,,,,,
20251013_mem-histone,fish3_96hpf_roi2,fish3_96hpf_roi2,fish3_96hpf_roi2,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251013_mem-histone/fish3_96hpf_roi2,aang,,,,,,,,,,,,,,,,,,,,
20251013_mem-histone,fish3_96hpf_roi3,fish3_96hpf_roi3,fish3_96hpf_roi3,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251013_mem-histone/fish3_96hpf_roi3,aang,,,,,,,,,,,,,,,,,,,,
20251013_mem-histone,fish3_96hpf_roi4,fish3_96hpf_roi4,fish3_96hpf_roi4,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251013_mem-histone/fish3_96hpf_roi4,aang,,,,,,,,,,,,,,,,,,,,
20251015_mem-histone,fish1_48hpf_roi1,fish1_48hpf_roi1,fish1_48hpf_roi1,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish1_48hpf_roi1,aang,,,,,,,,,,,,,,,,,,,,
20251015_mem-histone,fish1_48hpf_roi2,fish1_48hpf_roi2,fish1_48hpf_roi2,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish1_48hpf_roi2,aang,,,,,,,,,,,,,,,,,,,,
20251015_mem-histone,fish1_48hpf_roi3,fish1_48hpf_roi3,fish1_48hpf_roi3,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish1_48hpf_roi3,aang,,,,,,,,,,,,,,,,,,,,
20251015_mem-histone,fish2_48hpf_roi1,fish2_48hpf_roi1,fish2_48hpf_roi1,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish2_48hpf_roi1,aang,,,,,,,,,,,,,,,,,,,,
20251015_mem-histone,fish3_48hpf_roi1,fish3_48hpf_roi1,fish3_48hpf_roi1,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish3_48hpf_roi1,aang,,,,,,,,,,,,,,,,,,,,
20251015_mem-histone,fish3_48hpf_roi2,fish3_48hpf_roi2,fish3_48hpf_roi2,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish3_48hpf_roi2,aang,,,,,,,,,,,,,,,,,,,,
20251015_mem-histone,fish4_48hpf_roi1,fish4_48hpf_roi1,fish4_48hpf_roi1,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish4_48hpf_roi1,aang,,,,,,,,,,,,,,,,,,,,
20251015_mem-histone,fish4_48hpf_roi2,fish4_48hpf_roi2,fish4_48hpf_roi2,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish4_48hpf_roi2,aang,,,,,,,,,,,,,,,,,,,,
20251015_mem-histone,fish4_48hpf_roi3,fish4_48hpf_roi3,fish4_48hpf_roi3,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish4_48hpf_roi3,aang,,,,,,,,,,,,,,,,,,,,
20251015_mem-histone,fish5_48hpf_roi1,fish5_48hpf_roi1,fish5_48hpf_roi1,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish5_48hpf_roi1,aang,,,,,,,,,,,,,,,,,,,,
20251015_mem-histone,fish6_48hpf_roi1,fish6_48hpf_roi1,fish6_48hpf_roi1,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish6_48hpf_roi1,aang,,,,,,,,,,,,,,,,,,,,
20251016_mem-mito,fish1_72hpf_roi1,fish1_72hpf_roi1,fish1_72hpf_roi1,272,/clusterfs/vast/abcabc/Aang_Foundation/20251016_mem-mito/fish1_72hpf_roi1,aang,,,,,,,,,,,,,,,,,,,,
20251016_mem-mito_v2,fish1_72hpf_roi1,fish1_72hpf_roi1,fish1_72hpf_roi1,272,/clusterfs/vast/abcabc/Aang_Foundation/20251016_mem-mito_v2/fish1_72hpf_roi1,aang,,,,,,,,,,,,,,,,,,,,
20251016_mem-mito_v2,fish1_72hpf_roi2,fish1_72hpf_roi2,fish1_72hpf_roi2,272,/clusterfs/vast/abcabc/Aang_Foundation/20251016_mem-mito_v2/fish1_72hpf_roi2,aang,,,,,,,,,,,,,,,,,,,,
20251017_nuclear_envelope,fish1_24hpf_roi1_test,fish1_24hpf_roi1_test,fish1_24hpf_roi1_test,8,/clusterfs/vast/abcabc/Aang_Foundation/20251017_nuclear_envelope/fish1_24hpf_roi1_test,aang,,,,,,,,,,,,,,,,,,,,
20251017_nuclear_envelope,fish1_24hpf_roi1_test_SIM,fish1_24hpf_roi1_test_SIM,fish1_24hpf_roi1_test_SIM,256,/clusterfs/vast/abcabc/Aang_Foundation/20251017_nuclear_envelope/fish1_24hpf_roi1_test_SIM,aang,,,,,,,,,,,,,,,,,,,,
20251020_mem-histone,fish1_72hpf_roi1,fish1_72hpf_roi1,fish1_72hpf_roi1,3072,/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish1_72hpf_roi1,aang,,,,,,,,,,,,,,,,,,,,
20251020_mem-histone,fish1_72hpf_roi2,fish1_72hpf_roi2,fish1_72hpf_roi2,3072,/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish1_72hpf_roi2,aang,,,,,,,,,,,,,,,,,,,,
