roi_dir,date_experiment,date_mount,parent_female,parent_male,genotype_base_codes,genotype_allele_codes,genotype_marker_fusion_labels,genotype_marker_localizations,genotype_marker_fluor_loc_labels,genotype_marker_fusion_loc_labels,treatment_plasmid_base_codes,treatment_rna_base_codes,treatment_marker_fusion_labels,treatment_marker_localizations,treatment_marker_fluor_loc_labels,treatment_marker_fusion_loc_labels,all_unique_organelles,all_fluor_organelles
/clusterfs/vast/abcabc/Korra_Foundation/20250613_skittlez/fish10_roi1,20250613_skittlez,2025-03-24,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,pDQM117,mScarlet3S2::H2B(N),histone,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),"histone,membrane","tdmSG(membrane),mScarlet3S2(histone)"
/clusterfs/vast/abcabc/Korra_Foundation/20250613_skittlez/fish11_roi1,20250613_skittlez,2025-03-24,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,pDQM117,mScarlet3S2::H2B(N),histone,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),"histone,membrane","tdmSG(membrane),mScarlet3S2(histone)"
/clusterfs/vast/abcabc/Korra_Foundation/20250613_skittlez/fish12_roi1,20250613_skittlez,2025-03-21,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),casper/rnf,pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,pDQM117,mScarlet3S2::H2B(N),histone,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),"histone,membrane","tdmSG(membrane),mScarlet3S2(histone)"
/clusterfs/vast/abcabc/Korra_Foundation/20250613_skittlez/fish1_roi1,20250613_skittlez,2025-03-21,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),casper/rnf,pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,pDQM117,mScarlet3S2::H2B(N),histone,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),"histone,membrane","tdmSG(membrane),mScarlet3S2(histone)"
/clusterfs/vast/abcabc/Korra_Foundation/20250613_skittlez/fish2_roi1,20250613_skittlez,2025-03-21,casper/rnf,ef1a:<exorh:GFP>mKate2/mCitrine/Electra2/mKOK/mTFP1 (F1 of allele 313),pDQM036,pDQM036:318,,,,,,,,,,,,
/clusterfs/vast/abcabc/Korra_Foundation/20250613_skittlez/fish3_roi1,20250613_skittlez,2025-03-20,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),casper/rnf,pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,pDQM117,mScarlet3S2::H2B(N),histone,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),"histone,membrane","tdmSG(membrane),mScarlet3S2(histone)"
/clusterfs/vast/abcabc/Korra_Foundation/20250613_skittlez/fish4_roi1,20250613_skittlez,2025-03-20,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),casper/rnf,pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,pDQM117,mScarlet3S2::H2B(N),histone,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),"histone,membrane","tdmSG(membrane),mScarlet3S2(histone)"
/clusterfs/vast/abcabc/Korra_Foundation/20250613_skittlez/fish5_roi1,20250613_skittlez,2025-03-19,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),casper/rnf,pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,pDQM117,mScarlet3S2::H2B(N),histone,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),"histone,membrane","tdmSG(membrane),mScarlet3S2(histone)"
/clusterfs/vast/abcabc/Korra_Foundation/20250613_skittlez/fish6_roi1,20250613_skittlez,2025-03-19,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),casper/rnf,pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,pDQM117,mScarlet3S2::H2B(N),histone,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),"histone,membrane","tdmSG(membrane),mScarlet3S2(histone)"
/clusterfs/vast/abcabc/Korra_Foundation/20250613_skittlez/fish7_roi,20250613_skittlez,2025-03-18,casper/rnf,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,pDQM117,mScarlet3S2::H2B(N),histone,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),"histone,membrane","tdmSG(membrane),mScarlet3S2(histone)"
/clusterfs/vast/abcabc/Korra_Foundation/20250613_skittlez/fish8_roi1,20250613_skittlez,2025-03-18,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),casper/rnf,pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,pDQM117,mScarlet3S2::H2B(N),histone,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),"histone,membrane","tdmSG(membrane),mScarlet3S2(histone)"
/clusterfs/vast/abcabc/Korra_Foundation/20250613_skittlez/fish9_roi1,20250613_skittlez,2025-03-18,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),casper/rnf,pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,pDQM117,mScarlet3S2::H2B(N),histone,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),"histone,membrane","tdmSG(membrane),mScarlet3S2(histone)"
/clusterfs/vast/abcabc/Korra_Foundation/20250616_mem-histone/fish1_24hpf_roi1_brain,20250616_mem-histone,2025-03-17,casper/rnf,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,pDQM117,mScarlet3S2::H2B(N),histone,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),"histone,membrane","tdmSG(membrane),mScarlet3S2(histone)"
/clusterfs/vast/abcabc/Korra_Foundation/20250616_mem-histone/fish1_72hpf_roi1-ear,20250616_mem-histone,2025-03-17,casper/rnf,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,pDQM117,mScarlet3S2::H2B(N),histone,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),"histone,membrane","tdmSG(membrane),mScarlet3S2(histone)"
/clusterfs/vast/abcabc/Korra_Foundation/20250616_mem-histone/fish1_72hpf_roi2_muscle,20250616_mem-histone,2025-03-14,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:<cryaa:mSc>mKate2/mCitrine/Electra2/mKOK/mTFP1 (F1 of allele 309),pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,,,,,,"histone,membrane",tdmSG(membrane)
/clusterfs/vast/abcabc/Korra_Foundation/20250616_mem-histone/fish2_24hpf_roi1_brain,20250616_mem-histone,2025-03-14,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:<cryaa:mSc>mKate2/mCitrine/Electra2/mKOK/mTFP1 (F1 of allele 309),pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,,,,,,"histone,membrane",tdmSG(membrane)
/clusterfs/vast/abcabc/Korra_Foundation/20250616_mem-histone/fish3_24hpf_roi1_brain,20250616_mem-histone,2025-03-14,casper/rnf,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,pDQM117,mScarlet3S2::H2B(N),histone,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),"histone,membrane","tdmSG(membrane),mScarlet3S2(histone)"
/clusterfs/vast/abcabc/Korra_Foundation/20250616_mem-histone/fish4_24hpf_roi1_brain,20250616_mem-histone,2025-03-14,casper/rnf,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,pDQM117,mScarlet3S2::H2B(N),histone,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),"histone,membrane","tdmSG(membrane),mScarlet3S2(histone)"
/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish10_roi1,20250618_skittlez,2025-03-13,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:<cryaa:mSc>mKate2/mCitrine/Electra2/mKOK/mTFP1 (F1 of allele 309),pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,,,,,,membrane,tdmSG(membrane)
/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish10_roi2,20250618_skittlez,2025-03-13,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:<cryaa:mSc>mKate2/mCitrine/Electra2/mKOK/mTFP1 (F1 of allele 309),pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,,,,,,membrane,tdmSG(membrane)
/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish10_roi3,20250618_skittlez,2025-03-12,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,pDQM117,mScarlet3S2::H2B(N),histone,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),"histone,membrane","tdmSG(membrane),mScarlet3S2(histone)"
/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish10_roi4,20250618_skittlez,2025-03-12,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),"pDQM087,pDQM120",,"mBeRFP,mTFP1",,"mBeRFP,mTFP1","mBeRFP,mTFP1",membrane,"tdmSG(membrane),mBeRFP,mTFP1"
/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish11_roi1,20250618_skittlez,2025-03-12,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),"pDQM087,pDQM120",,"mBeRFP,mTFP1",,"mBeRFP,mTFP1","mBeRFP,mTFP1",membrane,"tdmSG(membrane),mBeRFP,mTFP1"
/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish1_roi1,20250618_skittlez,2025-03-12,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,pDQM117,mScarlet3S2::H2B(N),histone,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),"histone,membrane","tdmSG(membrane),mScarlet3S2(histone)"
/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish1_roi1_2,20250618_skittlez,2025-03-12,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,pDQM117,mScarlet3S2::H2B(N),histone,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),"histone,membrane","tdmSG(membrane),mScarlet3S2(histone)"
/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish2_roi1,20250618_skittlez,2025-03-11,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,pDQM117,mScarlet3S2::H2B(N),histone,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),"histone,membrane","tdmSG(membrane),mScarlet3S2(histone)"
/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish3_roi1,20250618_skittlez,2025-03-11,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,pDQM117,mScarlet3S2::H2B(N),histone,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),"histone,membrane","tdmSG(membrane),mScarlet3S2(histone)"
/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish4_roi1,20250618_skittlez,2025-03-10,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,,,,,,membrane,tdmSG(membrane)
/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish5_roi1,20250618_skittlez,2025-03-07,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),casper/rnf,pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,pDQM117,mScarlet3S2::H2B(N),histone,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),"histone,membrane","tdmSG(membrane),mScarlet3S2(histone)"
/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish6_roi1,20250618_skittlez,2025-03-06,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,pDQM105,mYH::h2b(N),,mYH,mYH::h2b(N),membrane,"tdmSG(membrane),mYH"
/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish6_roi2,20250618_skittlez,2025-03-06,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,pDQM105,mYH::h2b(N),,mYH,mYH::h2b(N),membrane,"tdmSG(membrane),mYH"
/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish7_roi1,20250618_skittlez,2025-03-06,casper/rnf,ef1a:<cryaa:mSc>mKate2/mCitrine/Electra2/mKOK/mTFP1 (F1 of allele 309),pDQM034,pDQM034:310,"Electra2,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,mCitrine,mKOK,mKate2,mTFP1","Electra2,mCitrine,mKOK,mKate2,mTFP1",,,,,,,,"Electra2,mCitrine,mKOK,mKate2,mTFP1"
/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish7_roi2,20250618_skittlez,2025-03-05,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,pDQM105,mYH::h2b(N),,mYH,mYH::h2b(N),membrane,"tdmSG(membrane),mYH"
/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish7_roi3,20250618_skittlez,2025-03-05,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,pDQM105,mYH::h2b(N),,mYH,mYH::h2b(N),membrane,"tdmSG(membrane),mYH"
/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish7_roi4,20250618_skittlez,2025-03-05,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,pDQM105,mYH::h2b(N),,mYH,mYH::h2b(N),membrane,"tdmSG(membrane),mYH"
/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish8_roi1,20250618_skittlez,2025-03-05,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,pDQM105,mYH::h2b(N),,mYH,mYH::h2b(N),membrane,"tdmSG(membrane),mYH"
/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish8_roi2,20250618_skittlez,2025-03-04,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,pDQM105,mYH::h2b(N),,mYH,mYH::h2b(N),membrane,"tdmSG(membrane),mYH"
/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish8_roi3,20250618_skittlez,2025-03-04,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,pDQM105,mYH::h2b(N),,mYH,mYH::h2b(N),membrane,"tdmSG(membrane),mYH"
/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish8_roi4,20250618_skittlez,2025-03-03,casper/rnf,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,pDQM105,mYH::h2b(N),,mYH,mYH::h2b(N),membrane,"tdmSG(membrane),mYH"
/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish9_roi1,20250618_skittlez,2025-03-03,casper/rnf,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,pDQM105,mYH::h2b(N),,mYH,mYH::h2b(N),membrane,"tdmSG(membrane),mYH"
/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish9_roi2,20250618_skittlez,2025-03-03,casper/rnf,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,pDQM105,mYH::h2b(N),,mYH,mYH::h2b(N),membrane,"tdmSG(membrane),mYH"
/clusterfs/vast/abcabc/Korra_Foundation/20250619_skittlez/fish1_roi1,20250619_skittlez,2025-02-28,casper/rnf,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,pDQM105,mYH::h2b(N),,mYH,mYH::h2b(N),membrane,"tdmSG(membrane),mYH"
/clusterfs/vast/abcabc/Korra_Foundation/20250619_skittlez/fish1_roi2,20250619_skittlez,2025-02-28,casper/rnf,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,pDQM105,mYH::h2b(N),,mYH,mYH::h2b(N),membrane,"tdmSG(membrane),mYH"
/clusterfs/vast/abcabc/Korra_Foundation/20250619_skittlez/fish2_roi1,20250619_skittlez,2025-02-27,casper/rnf,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,pDQM105,mYH::h2b(N),,mYH,mYH::h2b(N),membrane,"tdmSG(membrane),mYH"
/clusterfs/vast/abcabc/Korra_Foundation/20250619_skittlez/fish3_roi1,20250619_skittlez,2025-02-27,casper/rnf,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,pDQM105,mYH::h2b(N),,mYH,mYH::h2b(N),membrane,"tdmSG(membrane),mYH"
/clusterfs/vast/abcabc/Korra_Foundation/20250619_skittlez/fish3_roi2,20250619_skittlez,2025-02-27,casper/rnf,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,pDQM105,mYH::h2b(N),,mYH,mYH::h2b(N),membrane,"tdmSG(membrane),mYH"
/clusterfs/vast/abcabc/Korra_Foundation/20250619_skittlez/fish4_roi1,20250619_skittlez,2025-02-27,casper/rnf,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,pDQM105,mYH::h2b(N),,mYH,mYH::h2b(N),membrane,"tdmSG(membrane),mYH"
/clusterfs/vast/abcabc/Korra_Foundation/20250619_skittlez/fish5_roi1,20250619_skittlez,2025-02-27,casper/rnf,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,pDQM105,mYH::h2b(N),,mYH,mYH::h2b(N),membrane,"tdmSG(membrane),mYH"
/clusterfs/vast/abcabc/Korra_Foundation/20250619_skittlez/fish5_roi2,20250619_skittlez,2025-02-27,casper/rnf,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,pDQM105,mYH::h2b(N),,mYH,mYH::h2b(N),membrane,"tdmSG(membrane),mYH"
/clusterfs/vast/abcabc/Korra_Foundation/20250620_mitomSG/fish1_roi1,20250620_mitomSG,2025-02-26,casper/rnf,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,pDQM105,mYH::h2b(N),,mYH,mYH::h2b(N),"membrane,mitochondria","tdmSG(membrane),mYH"
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish2_roi1,20250624_skittlez_Chris_x_Liam,2025-02-26,casper/rnf,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,pDQM105,mYH::h2b(N),,mYH,mYH::h2b(N),membrane,"tdmSG(membrane),mYH"
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish3_roi1,20250624_skittlez_Chris_x_Liam,2025-02-26,casper/rnf,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,pDQM105,mYH::h2b(N),,mYH,mYH::h2b(N),membrane,"tdmSG(membrane),mYH"
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish3_roi2,20250624_skittlez_Chris_x_Liam,2025-02-26,casper/rnf,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,pDQM105,mYH::h2b(N),,mYH,mYH::h2b(N),membrane,"tdmSG(membrane),mYH"
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish3_roi3,20250624_skittlez_Chris_x_Liam,2025-02-25,casper/rnf,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,pDQM105,mYH::h2b(N),,mYH,mYH::h2b(N),membrane,"tdmSG(membrane),mYH"
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish4_roi1,20250624_skittlez_Chris_x_Liam,2025-02-25,casper/rnf,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,pDQM105,mYH::h2b(N),,mYH,mYH::h2b(N),membrane,"tdmSG(membrane),mYH"
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish4_roi2,20250624_skittlez_Chris_x_Liam,2025-02-25,casper/rnf,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,pDQM105,mYH::h2b(N),,mYH,mYH::h2b(N),membrane,"tdmSG(membrane),mYH"
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish4_roi3,20250624_skittlez_Chris_x_Liam,2025-02-25,casper/rnf,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,pDQM105,mYH::h2b(N),,mYH,mYH::h2b(N),membrane,"tdmSG(membrane),mYH"
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish4_roi4,20250624_skittlez_Chris_x_Liam,2025-02-21,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:<cryaa:mSc>mKate2/mCitrine/Electra2/mKOK/mTFP1 (F1 of allele 309),pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,,,,,,membrane,tdmSG(membrane)
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish5_roi1,20250624_skittlez_Chris_x_Liam,2025-02-21,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:<cryaa:mSc>mKate2/mCitrine/Electra2/mKOK/mTFP1 (F1 of allele 309),pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,,,,,,membrane,tdmSG(membrane)
