dataset_source,clutch_code,clutch_date,genotype_cross_label,genotype_base_codes,genotype_allele_codes,genotype_pretty,genotype_marker_fluor_codes,genotype_marker_tag_codes,treat_code,treat_text,treatment_plasmid_base_codes,treatment_rna_base_codes,treatment_dye_base_codes,treatment_marker_fluor_codes,treatment_marker_tag_codes,all_marker_fluor_codes,sheet_row_index,date_born,zf_female_genotype_text,zf_male_genotype_text,date_mount,mount_id,experimental_plate_id,experimental_slot_id,data_location,roi_index,roi_name,data_path
cluster_linked,IMG_CLT_20251001_01,2025-10-01,pDQM136_325,pDQM136,pDQM136:325,pDQM136(325),tdmScarlet3,2xLynk,IMG_TRT_045,MGCO01,"","","",,,"tdmScarlet3,mStayGold",48,,,,2025-10-02,1,20251002-plate1,20251002-plate1-slot1,,,,
cluster_linked,IMG_CLT_20251001_02,2025-10-01,pDQM082_315,pDQM082,pDQM082:315,pDQM082(315),tdmChilada,2xLynk,IMG_TRT_046,MGCO01; MGCO28,MGCO-28,"","",mStayGold,2Xcox8A,"tdmChilada,mStayGold",46,,,,2025-10-03,1.1,20251003-plate1,20251003-plate1-slot1,,,,
cluster_linked,IMG_CLT_20251001_02,2025-10-01,pDQM082_315,pDQM082,pDQM082:315,pDQM082(315),tdmChilada,2xLynk,IMG_TRT_046,MGCO01; MGCO28,MGCO-28,"","",mStayGold,2Xcox8A,"tdmChilada,mStayGold",47,,,,2025-10-03,1.2,20251003-plate1,20251003-plate1-slot2,,,,
cluster_linked,IMG_CLT_20251001_02,2025-10-01,pDQM082_315,pDQM082,pDQM082:315,pDQM082(315),tdmChilada,2xLynk,IMG_TRT_046,MGCO01; MGCO28,MGCO-28,"","",mStayGold,2Xcox8A,"tdmChilada,mStayGold",49,,,,2025-10-02,2,20251002-plate1,20251002-plate1-slot2,,,,
cluster_linked,IMG_CLT_20251001_02,2025-10-01,pDQM082_315,pDQM082,pDQM082:315,pDQM082(315),tdmChilada,2xLynk,IMG_TRT_046,MGCO01; MGCO28,MGCO-28,"","",mStayGold,2Xcox8A,"tdmChilada,mStayGold",50,,,,2025-10-02,3,20251002-plate1,20251002-plate1-slot3,,,,
cluster_linked,IMG_CLT_20251005_01,2025-10-05,pDQM005_302_304,pDQM005,"pDQM005:302,pDQM005:304",pDQM005(302)/pDQM005(304),"tdmSG,tdmStayGold","",IMG_TRT_023,IMG_TRT_023,"","","",,,"tdmSG,tdmStayGold",41,,,,2025-10-07,1,20251007-plate1,20251007-plate1-slot1,,,,
cluster_linked,IMG_CLT_20251005_01,2025-10-05,pDQM005_302_304,pDQM005,"pDQM005:302,pDQM005:304",pDQM005(302)/pDQM005(304),"tdmSG,tdmStayGold","",IMG_TRT_023,IMG_TRT_023,"","","",,,"tdmSG,tdmStayGold",42,,,,2025-10-06,1,20251006-plate1,20251006-plate1-slot1,,,,
cluster_linked,IMG_CLT_20251005_01,2025-10-05,pDQM005_302_304,pDQM005,"pDQM005:302,pDQM005:304",pDQM005(302)/pDQM005(304),"tdmSG,tdmStayGold","",IMG_TRT_023,IMG_TRT_023,"","","",,,"tdmSG,tdmStayGold",43,,,,2025-10-06,2,20251006-plate1,20251006-plate1-slot2,,,,
cluster_linked,IMG_CLT_20251007_01,2025-10-07,pDQM136_325,pDQM136,pDQM136:325,pDQM136(325),tdmScarlet3,2xLynk,IMG_TRT_023,IMG_TRT_023,"","","",,,tdmScarlet3,40,,,,2025-10-08,3,20251008-plate1,20251008-plate1-slot3,,,,
cluster_linked,IMG_CLT_20251007_02,2025-10-07,pDQM034_310,pDQM034,pDQM034:310,pDQM034(310),"Electra2,mCitrine,mKate2,mKOK,mTFP1","",IMG_TRT_023,IMG_TRT_023,"","","",,,"Electra2,mCitrine,mKate2,mKOK,mTFP1",39,,,,2025-10-08,2,20251008-plate1,20251008-plate1-slot2,,,,
cluster_linked,IMG_CLT_20251007_03,2025-10-07,pDQM034_310_317,pDQM034,"pDQM034:310,pDQM034:317",pDQM034(310)/pDQM034(317),"Electra2,mCitrine,mKate2,mKOK,mTFP1","",IMG_TRT_023,IMG_TRT_023,"","","",,,"Electra2,mCitrine,mKate2,mKOK,mTFP1",38,,,,2025-10-08,1,20251008-plate1,20251008-plate1-slot1,,,,
cluster_linked,IMG_CLT_20251008_01,2025-10-08,pDQM082_315,pDQM082,pDQM082:315,pDQM082(315),tdmChilada,2xLynk,IMG_TRT_047,MGCO-28(ef1a-extended-2Xcox8A-linker-mStayGold-SV40-attb-tol2),"","","",,,tdmChilada,29,,,,2025-10-16,2,20251016-plate1,20251016-plate1-slot2,X:\abcabc\Aang_Foundation\20251016_mem-mito_v2,,,
cluster_linked,IMG_CLT_20251008_01,2025-10-08,pDQM082_315,pDQM082,pDQM082:315,pDQM082(315),tdmChilada,2xLynk,IMG_TRT_047,MGCO-28(ef1a-extended-2Xcox8A-linker-mStayGold-SV40-attb-tol2),"","","",,,tdmChilada,37,,,,2025-10-09,1,20251009-plate1,20251009-plate1-slot1,X:\abcabc\Aang_Foundation\20251010_mem-mito,,,
cluster_linked,IMG_CLT_20251009_01,2025-10-09,pDQM005_301_324,"pDQM005,pDQM133","pDQM005:301,pDQM133:324",pDQM005(301)/pDQM133(324),"tdmScarlet3,tdmSG,tdmStayGold","",IMG_TRT_023,IMG_TRT_023,"","","",,,"tdmScarlet3,tdmSG,tdmStayGold",33,,,,2025-10-13,1,20251013-plate1,20251013-plate1-slot1,X:\abcabc\Aang_Foundation\20251013_mem-histone,,,
cluster_linked,IMG_CLT_20251009_01,2025-10-09,pDQM005_301_324,"pDQM005,pDQM133","pDQM005:301,pDQM133:324",pDQM005(301)/pDQM133(324),"tdmScarlet3,tdmSG,tdmStayGold","",IMG_TRT_023,IMG_TRT_023,"","","",,,"tdmScarlet3,tdmSG,tdmStayGold",34,,,,2025-10-13,2,20251013-plate1,20251013-plate1-slot2,X:\abcabc\Korra_Foundation\20251013_mem-histone,,,
cluster_linked,IMG_CLT_20251009_01,2025-10-09,pDQM005_301_324,"pDQM005,pDQM133","pDQM005:301,pDQM133:324",pDQM005(301)/pDQM133(324),"tdmScarlet3,tdmSG,tdmStayGold","",IMG_TRT_023,IMG_TRT_023,"","","",,,"tdmScarlet3,tdmSG,tdmStayGold",35,,,,2025-10-10,1,20251010-plate1,20251010-plate1-slot1,,,,
cluster_linked,IMG_CLT_20251009_01,2025-10-09,pDQM005_301_324,"pDQM005,pDQM133","pDQM005:301,pDQM133:324",pDQM005(301)/pDQM133(324),"tdmScarlet3,tdmSG,tdmStayGold","",IMG_TRT_023,IMG_TRT_023,"","","",,,"tdmScarlet3,tdmSG,tdmStayGold",36,,,,2025-10-10,2,20251010-plate1,20251010-plate1-slot2,X:\abcabc\Korra_Foundation\20251010_mem-histone,,,
cluster_linked,IMG_CLT_20251013_01,2025-10-13,pDQM082_315,pDQM082,pDQM082:315,pDQM082(315),tdmChilada,2xLynk,IMG_TRT_023,IMG_TRT_023,"","","",,,tdmChilada,32,,,,2025-10-14,2,20251014-plate1,20251014-plate1-slot2,X:\abcabc\Aang_Foundation\20251016_mem-mito,,,
cluster_linked,IMG_CLT_20251013_02,2025-10-13,pDQM005_302_324,"pDQM005,pDQM133","pDQM005:302,pDQM133:324",pDQM005(302)/pDQM133(324),"tdmScarlet3,tdmSG,tdmStayGold","",IMG_TRT_023,IMG_TRT_023,"","","",,,"tdmScarlet3,tdmSG,tdmStayGold",28,,,,2025-10-16,1,20251016-plate1,20251016-plate1-slot1,X:\abcabc\Korra_Foundation\20251016_mem-histone,,,
cluster_linked,IMG_CLT_20251013_02,2025-10-13,pDQM005_302_324,"pDQM005,pDQM133","pDQM005:302,pDQM133:324",pDQM005(302)/pDQM133(324),"tdmScarlet3,tdmSG,tdmStayGold","",IMG_TRT_023,IMG_TRT_023,"","","",,,"tdmScarlet3,tdmSG,tdmStayGold",30,,,,2025-10-15,1,20251015-plate1,20251015-plate1-slot1,X:\abcabc\Korra_Foundation\20251015_mem-histone,,,
cluster_linked,IMG_CLT_20251013_02,2025-10-13,pDQM005_302_324,"pDQM005,pDQM133","pDQM005:302,pDQM133:324",pDQM005(302)/pDQM133(324),"tdmScarlet3,tdmSG,tdmStayGold","",IMG_TRT_023,IMG_TRT_023,"","","",,,"tdmScarlet3,tdmSG,tdmStayGold",31,,,,2025-10-14,1,20251014-plate1,20251014-plate1-slot1,X:\abcabc\Aang_Foundation\20251015_mem-histone,,,
cluster_linked,IMG_CLT_20251017_01,2025-10-17,pDQM005_301_324,"pDQM005,pDQM133","pDQM005:301,pDQM133:324",pDQM005(301)/pDQM133(324),"tdmScarlet3,tdmSG,tdmStayGold","",IMG_TRT_023,IMG_TRT_023,"","","",,,"tdmScarlet3,tdmSG,tdmStayGold",24,,,,2025-10-20,1,20251020-plate1,20251020-plate1-slot1,X:\abcabc\Aang_Foundation\20251020_mem-histone,,,
cluster_linked,IMG_CLT_20251017_01,2025-10-17,pDQM005_301_324,"pDQM005,pDQM133","pDQM005:301,pDQM133:324",pDQM005(301)/pDQM133(324),"tdmScarlet3,tdmSG,tdmStayGold","",IMG_TRT_023,IMG_TRT_023,"","","",,,"tdmScarlet3,tdmSG,tdmStayGold",25,,,,2025-10-20,2,20251020-plate1,20251020-plate1-slot2,X:\abcabc\Korra_Foundation\20251020_mem-histone,,,
cluster_linked,IMG_CLT_20251020_01,2025-10-20,pDQM136_325,pDQM136,pDQM136:325,pDQM136(325),tdmScarlet3,2xLynk,IMG_TRT_030,2xCox8A:mSG,"","","",,,tdmScarlet3,23,,,,2025-10-21,2,20251021-plate1,20251021-plate1-slot2,X:\abcabc\Aang_Foundation\20251021_mem-mito_v2,,,
cluster_linked,IMG_CLT_20251020_02,2025-10-20,pDQM082_315,pDQM082,pDQM082:315,pDQM082(315),tdmChilada,2xLynk,IMG_TRT_030,2xCox8A:mSG,"","","",,,tdmChilada,20,,,,2025-10-22,2,20251022-plate1,20251022-plate1-slot2,X:\abcabc\Aang_Foundation\20251022_mem-mito,,,
cluster_linked,IMG_CLT_20251020_02,2025-10-20,pDQM082_315,pDQM082,pDQM082:315,pDQM082(315),tdmChilada,2xLynk,IMG_TRT_030,2xCox8A:mSG,"","","",,,tdmChilada,22,,,,2025-10-21,1,20251021-plate1,20251021-plate1-slot1,X:\abcabc\Aang_Foundation\20251021_mem-mito,,,
cluster_linked,IMG_CLT_20251021_01,2025-10-21,MGCO-35_336,MGCO-35,MGCO-35:336,MGCO-35(336),mScarlet3S2,2Xcox8A,IMG_TRT_023,IMG_TRT_023,"","","",,,mScarlet3S2,21,,,,2025-10-22,3,20251022-plate1,20251022-plate1-slot3,X:\abcabc\Exploratory_fish\20251023_mScarlet3S2_2Xcox8A,,,
cluster_linked,IMG_CLT_20251021_02,2025-10-21,pDQM005_302_324,"pDQM005,pDQM133","pDQM005:302,pDQM133:324",pDQM005(302)/pDQM133(324),"tdmScarlet3,tdmSG,tdmStayGold","",IMG_TRT_023,IMG_TRT_023,"","","",,,"tdmScarlet3,tdmSG,tdmStayGold",13,,,,2025-10-27,1,20251027-plate1,20251027-plate1-slot1,X:\abcabc\Korra_Foundation\20251027_mem-histone,,,
cluster_linked,IMG_CLT_20251021_02,2025-10-21,pDQM005_302_324,"pDQM005,pDQM133","pDQM005:302,pDQM133:324",pDQM005(302)/pDQM133(324),"tdmScarlet3,tdmSG,tdmStayGold","",IMG_TRT_023,IMG_TRT_023,"","","",,,"tdmScarlet3,tdmSG,tdmStayGold",14,,,,2025-10-27,2,20251027-plate1,20251027-plate1-slot2,X:\abcabc\Aang_Foundation\20251027_mem-histone,,,
cluster_linked,IMG_CLT_20251021_02,2025-10-21,pDQM005_302_324,"pDQM005,pDQM133","pDQM005:302,pDQM133:324",pDQM005(302)/pDQM133(324),"tdmScarlet3,tdmSG,tdmStayGold","",IMG_TRT_023,IMG_TRT_023,"","","",,,"tdmScarlet3,tdmSG,tdmStayGold",17,,,,2025-10-24,3,20251024-plate1,20251024-plate1-slot3,X:\abcabc\Korra_Foundation\20251024_mem-histone,,,
cluster_linked,IMG_CLT_20251021_02,2025-10-21,pDQM005_302_324,"pDQM005,pDQM133","pDQM005:302,pDQM133:324",pDQM005(302)/pDQM133(324),"tdmScarlet3,tdmSG,tdmStayGold","",IMG_TRT_023,IMG_TRT_023,"","","",,,"tdmScarlet3,tdmSG,tdmStayGold",19,,,,2025-10-22,1,20251022-plate1,20251022-plate1-slot1,X:\abcabc\Korra_Foundation\20251022_mem-histone,,,
cluster_linked,IMG_CLT_20251022_02,2025-10-22,pDQM082_315,pDQM082,pDQM082:315,pDQM082(315),tdmChilada,2xLynk,IMG_TRT_030,2xCox8A:mSG,"","","",,,tdmChilada,18,,,,2025-10-23,1,20251023-plate1,20251023-plate1-slot1,X:\abcabc\Aang_Foundation\20251023_mem-mito,,,
cluster_linked,IMG_CLT_20251022_03,2025-10-22,pDQM136_325,pDQM136,pDQM136:325,pDQM136(325),tdmScarlet3,2xLynk,IMG_TRT_050,MGCO-51-lamellipodia-A2UCOE-attb_entire+PDQM148-mStayGold-C4-cortactin,"","","",,,tdmScarlet3,16,,,,2025-10-24,2,20251024-plate1,20251024-plate1-slot2,X:\abcabc\Exploratory_fish\20251025_lamellipodia_F-actin,,,
cluster_linked,IMG_CLT_20251027_01,2025-10-27,pDQM136_325,pDQM136,pDQM136:325,pDQM136(325),tdmScarlet3,2xLynk,IMG_TRT_051,MGCO-49_peroxisome-A2UCOE-ef1aextra-mStayGold-SKL; MGCO-52-peroxisome-A2UCOE-attb_entire+pDQM147-ABCDpmp70-mStayGold,"","","",,,tdmScarlet3,9,,,,2025-10-29,2,20251029-plate1,20251029-plate1-slot2,X:\abcabc\Aang_Foundation\20251029_peroxi,,,
cluster_linked,IMG_CLT_20251027_01,2025-10-27,pDQM136_325,pDQM136,pDQM136:325,pDQM136(325),tdmScarlet3,2xLynk,IMG_TRT_051,MGCO-49_peroxisome-A2UCOE-ef1aextra-mStayGold-SKL; MGCO-52-peroxisome-A2UCOE-attb_entire+pDQM147-ABCDpmp70-mStayGold,"","","",,,tdmScarlet3,10,,,,2025-10-28,1,20251028-plate1,20251028-plate1-slot1,X:\abcabc\Aang_Foundation\20251028_mem-mito,,,
cluster_linked,IMG_CLT_20251027_01,2025-10-27,pDQM136_325,pDQM136,pDQM136:325,pDQM136(325),tdmScarlet3,2xLynk,IMG_TRT_051,MGCO-49_peroxisome-A2UCOE-ef1aextra-mStayGold-SKL; MGCO-52-peroxisome-A2UCOE-attb_entire+pDQM147-ABCDpmp70-mStayGold,"","","",,,tdmScarlet3,11,,,,2025-10-28,2,20251028-plate1,20251028-plate1-slot2,X:\abcabc\Aang_Foundation\20251028_mem-peroxi,,,
cluster_linked,IMG_CLT_20251027_01,2025-10-27,pDQM136_325,pDQM136,pDQM136:325,pDQM136(325),tdmScarlet3,2xLynk,IMG_TRT_051,MGCO-49_peroxisome-A2UCOE-ef1aextra-mStayGold-SKL; MGCO-52-peroxisome-A2UCOE-attb_entire+pDQM147-ABCDpmp70-mStayGold,"","","",,,tdmScarlet3,12,,,,2025-10-28,3,20251028-plate1,20251028-plate1-slot3,X:\abcabc\Aang_Foundation\20251028_mem-peroxi2,,,
cluster_linked,IMG_CLT_20251028_01,2025-10-28,pDQM005_302_324,"pDQM005,pDQM133","pDQM005:302,pDQM133:324",pDQM005(302)/pDQM133(324),"tdmScarlet3,tdmSG,tdmStayGold","",IMG_TRT_030,2xCox8A:mSG,"","","",,,"tdmScarlet3,tdmSG,tdmStayGold",8,,,,2025-10-29,1,20251029-plate1,20251029-plate1-slot1,X:\abcabc\Korra_Foundation\20251029_mem-histone,,,
cluster_linked,IMG_CLT_20251104_01,2025-11-04,pDQM082_315,pDQM082,pDQM082:315,pDQM082(315),tdmChilada,2xLynk,IMG_TRT_030,2xCox8A:mSG,"","","",,,tdmChilada,5,,,,2025-11-06,1.1,20251106-plate1,20251106-plate1-slot1,X:\abcabc\Aang_Foundation\20251106_mem-mito,,,
cluster_linked,IMG_CLT_20251104_01,2025-11-04,pDQM082_315,pDQM082,pDQM082:315,pDQM082(315),tdmChilada,2xLynk,IMG_TRT_030,2xCox8A:mSG,"","","",,,tdmChilada,6,,,,2025-11-05,1,20251105-plate1,20251105-plate1-slot1,X:\abcabc\Aang_Foundation\20251105_mem-mito,,,
cluster_linked,IMG_CLT_20251104_01,2025-11-04,pDQM082_315,pDQM082,pDQM082:315,pDQM082(315),tdmChilada,2xLynk,IMG_TRT_030,2xCox8A:mSG,"","","",,,tdmChilada,7,,,,2025-11-05,1,20251105-plate1,20251105-plate1-slot2,X:\abcabc\Korra_Foundation\20251106_mem-mito,,,
cluster_linked,IMG_CLT_20251108_01,2025-11-08,pDQM136_325,pDQM136,pDQM136:325,pDQM136(325),tdmScarlet3,2xLynk,IMG_TRT_052,MGCO-01(ef1a-2Xcox8A-linker-mStayGold-SV40-attb-tol2),"","","",,,tdmScarlet3,3,,,,2025-11-11,1,20251111-plate1,20251111-plate1-slot1,X:\abcabc\Aang_Foundation\20251107_mem-mito,,,
cluster_linked,IMG_CLT_20251108_02,2025-11-08,pDQM005_301_324,"pDQM005,pDQM133","pDQM005:301,pDQM133:324",pDQM005(301)/pDQM133(324),"tdmScarlet3,tdmSG,tdmStayGold","",IMG_TRT_023,IMG_TRT_023,"","","",,,"tdmScarlet3,tdmSG,tdmStayGold",4,,,,2025-11-10,1,20251110-plate1,20251110-plate1-slot1,X:\abcabc\Korra_Foundation\20251110_mem-histone,,,
cluster_linked,IMG_CLT_20251110_01,2025-11-10,pDQM136_325,pDQM136,pDQM136:325,pDQM136(325),tdmScarlet3,2xLynk,IMG_TRT_053,MGCO-01(ef1a-2Xcox8A-linker-mStayGold-SV40-attb-tol2); MGCO-60-Factin-A2UCOE-attb_entire+PDQM148-mStayGold-C4-moesin,"","","",,,tdmScarlet3,1,,,,2025-11-12,1,20251112-plate1,20251112-plate1-slot1,X:\abcabc\Korra_Foundation\20251112_mem-mito,,,
cluster_linked,IMG_CLT_20251110_01,2025-11-10,pDQM136_325,pDQM136,pDQM136:325,pDQM136(325),tdmScarlet3,2xLynk,IMG_TRT_053,MGCO-01(ef1a-2Xcox8A-linker-mStayGold-SV40-attb-tol2); MGCO-60-Factin-A2UCOE-attb_entire+PDQM148-mStayGold-C4-moesin,"","","",,,tdmScarlet3,2,,,,2025-11-12,2,20251112-plate1,20251112-plate1-slot2,X:\abcabc\Exploratory_fish\20251112_mem-moesin,,,
mem_histone,IMG_CLT_20250131_01,2025-01-31,pDQM005_304,pDQM005,pDQM005:304,pDQM005(304),"tdmSG,tdmStayGold","",IMG_TRT_002,Skittles-lite (ef1a:mTFP1 / ef1a:mChilada / ef1a:miRFP670-2),"","","",,,"tdmSG,tdmStayGold",294,2025-01-31,casper/rnf,ef1a:2xLynk:tdmSG(J) (F1 of allele 304),,,,,,1,,
mem_histone,IMG_CLT_20250131_02,2025-01-31,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_002,Skittles-lite (ef1a:mTFP1 / ef1a:mChilada / ef1a:miRFP670-2),"","","",,,"tdmSG,tdmStayGold",293,2025-01-31,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),casper/rnf,,,,,,1,,
mem_histone,IMG_CLT_20250203_01,2025-02-03,pDQM005_305,pDQM005,pDQM005:305,pDQM005(305),"tdmSG,tdmStayGold","",IMG_TRT_003,Skittles-lite (ef1a:mTFP1 / ef1a:mChilada / ef1a:miRFP670-2),"","","",,,"tdmSG,tdmStayGold",297,2025-02-03,casper/rnf,ef1a:2xLynk:tdmSG(J) (F1 of allele 305),,,,,,1,,
mem_histone,IMG_CLT_20250203_01,2025-02-03,pDQM005_305,pDQM005,pDQM005:305,pDQM005(305),"tdmSG,tdmStayGold","",IMG_TRT_003,Skittles-lite (ef1a:mTFP1 / ef1a:mChilada / ef1a:miRFP670-2),"","","",,,"tdmSG,tdmStayGold",298,2025-02-03,casper/rnf,ef1a:2xLynk:tdmSG(J) (F1 of allele 305),,,,,,1,,
mem_histone,IMG_CLT_20250203_01,2025-02-03,pDQM005_305,pDQM005,pDQM005:305,pDQM005(305),"tdmSG,tdmStayGold","",IMG_TRT_003,Skittles-lite (ef1a:mTFP1 / ef1a:mChilada / ef1a:miRFP670-2),"","","",,,"tdmSG,tdmStayGold",299,2025-02-03,casper/rnf,ef1a:2xLynk:tdmSG(J) (F1 of allele 305),,,,,,1,,
mem_histone,IMG_CLT_20250203_02,2025-02-03,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_004,mChilada:H2B (80 pg); mYH:H2B (80 pg),"","","",,,"tdmSG,tdmStayGold",281,2025-02-03,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),casper/rnf,2025-02-06,,,,,1,U:\Data\20240911_Korra_Foundation\20250204_mem_histone\fish6_72hpf_mYH,U:\Data\20240911_Korra_Foundation\20250204_mem_histone\fish6_72hpf_mYH
mem_histone,IMG_CLT_20250203_02,2025-02-03,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_004,mChilada:H2B (80 pg); mYH:H2B (80 pg),"","","",,,"tdmSG,tdmStayGold",282,2025-02-03,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),casper/rnf,2025-02-06,,,,,1,,
mem_histone,IMG_CLT_20250203_02,2025-02-03,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_004,mChilada:H2B (80 pg); mYH:H2B (80 pg),"","","",,,"tdmSG,tdmStayGold",285,2025-02-03,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),casper/rnf,2025-02-05,,,,,1,U:\Data\20240911_Korra_Foundation\20250204_mem_histone\fish3_48hpf_mYH,U:\Data\20240911_Korra_Foundation\20250204_mem_histone\fish3_48hpf_mYH
mem_histone,IMG_CLT_20250203_02,2025-02-03,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_004,mChilada:H2B (80 pg); mYH:H2B (80 pg),"","","",,,"tdmSG,tdmStayGold",286,2025-02-03,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),casper/rnf,2025-02-05,,,,,1,U:\Data\20240911_Korra_Foundation\20250204_mem_histone\fish4_48hpf_mYH,U:\Data\20240911_Korra_Foundation\20250204_mem_histone\fish4_48hpf_mYH
mem_histone,IMG_CLT_20250203_02,2025-02-03,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_004,mChilada:H2B (80 pg); mYH:H2B (80 pg),"","","",,,"tdmSG,tdmStayGold",287,2025-02-03,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),casper/rnf,2025-02-05,,,,,1,U:\Data\20240911_Korra_Foundation\20250204_mem_histone\fish5_48hpf_mYH\roi1_mb,U:\Data\20240911_Korra_Foundation\20250204_mem_histone\fish5_48hpf_mYH\roi1_mb
mem_histone,IMG_CLT_20250203_02,2025-02-03,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_004,mChilada:H2B (80 pg); mYH:H2B (80 pg),"","","",,,"tdmSG,tdmStayGold",288,2025-02-03,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),casper/rnf,2025-02-05,,,,,1,U:\Data\20240911_Korra_Foundation\20250204_mem_histone\fish5_48hpf_mYH\roi2_mb,U:\Data\20240911_Korra_Foundation\20250204_mem_histone\fish5_48hpf_mYH\roi2_mb
mem_histone,IMG_CLT_20250203_02,2025-02-03,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_004,mChilada:H2B (80 pg); mYH:H2B (80 pg),"","","",,,"tdmSG,tdmStayGold",289,2025-02-03,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),casper/rnf,2025-02-04,,,,,1,U:\Data\20240911_Korra_Foundation\20250204_mem_histone\fish1_24hpf_mchilada,U:\Data\20240911_Korra_Foundation\20250204_mem_histone\fish1_24hpf_mchilada
mem_histone,IMG_CLT_20250203_02,2025-02-03,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_004,mChilada:H2B (80 pg); mYH:H2B (80 pg),"","","",,,"tdmSG,tdmStayGold",290,2025-02-03,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),casper/rnf,2025-02-04,,,,,1,U:\Data\20240911_Korra_Foundation\20250204_mem_histone\fish2_24hpf_mYH,U:\Data\20240911_Korra_Foundation\20250204_mem_histone\fish2_24hpf_mYH
mem_histone,IMG_CLT_20250203_02,2025-02-03,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_004,mChilada:H2B (80 pg); mYH:H2B (80 pg),"","","",,,"tdmSG,tdmStayGold",295,2025-02-03,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),casper/rnf,,,,,,1,,
mem_histone,IMG_CLT_20250203_02,2025-02-03,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_004,mChilada:H2B (80 pg); mYH:H2B (80 pg),"","","",,,"tdmSG,tdmStayGold",296,2025-02-03,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),casper/rnf,,,,,,1,,
mem_histone,IMG_CLT_20250205_01,2025-02-05,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_005,mChilada:H2B (80 pg),"","","",,,"tdmSG,tdmStayGold",280,2025-02-05,casper/rnf,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),2025-02-07,,,,,1,,
mem_histone,IMG_CLT_20250205_01,2025-02-05,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_005,mChilada:H2B (80 pg),"","","",,,"tdmSG,tdmStayGold",283,2025-02-05,casper/rnf,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),2025-02-06,,,,,1,U:\Data\20240911_Korra_Foundation\20250206_mem_histone\fish1_24hpf_mChilada,U:\Data\20240911_Korra_Foundation\20250206_mem_histone\fish1_24hpf_mChilada
mem_histone,IMG_CLT_20250205_01,2025-02-05,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_005,mChilada:H2B (80 pg),"","","",,,"tdmSG,tdmStayGold",284,2025-02-05,casper/rnf,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),2025-02-06,,,,,1,U:\Data\20240911_Korra_Foundation\20250206_mem_histone\fish2_24hpf_mChilada,U:\Data\20240911_Korra_Foundation\20250206_mem_histone\fish2_24hpf_mChilada
mem_histone,IMG_CLT_20250205_01,2025-02-05,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_005,mChilada:H2B (80 pg),"","","",,,"tdmSG,tdmStayGold",300,2025-02-05,casper/rnf,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),,,,,,1,,
mem_histone,IMG_CLT_20250205_01,2025-02-05,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_005,mChilada:H2B (80 pg),"","","",,,"tdmSG,tdmStayGold",301,2025-02-05,casper/rnf,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),,,,,,1,,
