dataset_source,clutch_code,clutch_date,genotype_cross_label,genotype_base_codes,genotype_allele_codes,genotype_pretty,genotype_marker_fluor_codes,genotype_marker_tag_codes,treat_code,treat_text,treatment_plasmid_base_codes,treatment_rna_base_codes,treatment_dye_base_codes,treatment_marker_fluor_codes,treatment_marker_tag_codes,all_marker_fluor_codes,sheet_row_index,birthday_filled,parent_female_filled,parent_male_filled,date_mount,mount_id,plate_id_filled,slot_id_filled,data_location_filled,roi_index,roi_name,data_path
mem_histone,IMG_CLT_20250822_02,2025-08-22,"pDQM005, pDQM104_301, n/a","pDQM005, pDQM104","pDQM005, pDQM104:301, n/a","pDQM005, pDQM104(301, n/a)","mchilada,mChilada,tdmSG,tdmStayGold","",IMG_TRT_023,IMG_TRT_023,"","","",,,"mchilada,mChilada,tdmSG,tdmStayGold",82,2025-08-22,casper/rnf,tandem mem:mStayGold; tdmChilada(MAGPV):Histone,2025-08-25,,SYN_20250825_plate1,SYN_20250825_plate1-slot1,X:\abcabc\Exploratory_fish\20250825_pqdm094_mem-histone,1,X:\abcabc\Exploratory_fish\20250825_pqdm094_mem-histone,X:\abcabc\Exploratory_fish\20250825_pqdm094_mem-histone
mem_histone,IMG_CLT_20250822_03,2025-08-22,"pDQM005, pDQM104_301, n/a","pDQM005, pDQM104","pDQM005, pDQM104:301, n/a","pDQM005, pDQM104(301, n/a)","mchilada,mChilada,tdmSG,tdmStayGold","",IMG_TRT_023,IMG_TRT_023,"","","",,,"mchilada,mChilada,tdmSG,tdmStayGold",81,2025-08-22,casper/rnf,tandem mem:mStayGold; tdmChilada:Histone,2025-08-25,,SYN_20250825_plate1,SYN_20250825_plate1-slot1,X:\abcabc\Exploratory_fish\20250825_pqdm065_mem-histone,1,X:\abcabc\Exploratory_fish\20250825_pqdm065_mem-histone,X:\abcabc\Exploratory_fish\20250825_pqdm065_mem-histone
mem_histone,IMG_CLT_20250825_01,2025-08-25,pDQM082_315,pDQM082,pDQM082:315,pDQM082(315),tdmChilada,2xLynk,IMG_TRT_040,Lifeact:mSG,MGCO-23,"","",mStayGold,lifeact,"tdmChilada,mStayGold",75,2025-08-25,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),2025-08-27,2025-W35-3,SYN_20250827_plate2025-W35-3,SYN_20250827_plate2025-W35-3-slot1,X:\abcabc\Aang_Foundation\20250827_mem_actin,1,X:\abcabc\Aang_Foundation\20250827_mem_actin,X:\abcabc\Aang_Foundation\20250827_mem_actin
mem_histone,IMG_CLT_20250825_02,2025-08-25,pDQM082_315,pDQM082,pDQM082:315,pDQM082(315),tdmChilada,2xLynk,IMG_TRT_033,2xCox8A:mSG; Lifeact:mSG,MGCO-23,"","",mStayGold,lifeact,"tdmChilada,mStayGold",79,2025-08-25,casper/rnf,mem:tdmChilada,2025-08-26,,SYN_20250826_plate1,SYN_20250826_plate1-slot1,X:\abcabc\Aang_Foundation\20250826_mem_actin,1,X:\abcabc\Aang_Foundation\20250826_mem_actin,X:\abcabc\Aang_Foundation\20250826_mem_actin
mem_histone,IMG_CLT_20250826_01,2025-08-26,,,,,,,IMG_TRT_042,MGCO34(lifeact-mStayGold),"","","",,,"",73,2025-08-26,csp/pIGLET 14a,csp/pIGLET 14a,2025-08-29,2025-W35-7,SYN_20250829_plate2025-W35-7,SYN_20250829_plate2025-W35-7-slot1,X:\abcabc\Janelia_Fish\20250903_lifeact-mSG,1,X:\abcabc\Janelia_Fish\20250903_lifeact-mSG,X:\abcabc\Janelia_Fish\20250903_lifeact-mSG
mem_histone,IMG_CLT_20250827_01,2025-08-27,pDQM082_315,pDQM082,pDQM082:315,pDQM082(315),tdmChilada,2xLynk,IMG_TRT_040,Lifeact:mSG,MGCO-23,"","",mStayGold,lifeact,"tdmChilada,mStayGold",74,2025-08-27,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),2025-08-28,2025-W35-6,SYN_20250828_plate2025-W35-6,SYN_20250828_plate2025-W35-6-slot1,X:\abcabc\Aang_Foundation\20250828_mem_actin,1,X:\abcabc\Aang_Foundation\20250828_mem_actin,X:\abcabc\Aang_Foundation\20250828_mem_actin
mem_histone,IMG_CLT_20250902_01,2025-09-02,pDQM082_315,pDQM082,pDQM082:315,pDQM082(315),tdmChilada,2xLynk,IMG_TRT_043,HC-9 Lifeact:mStayGold,HC-9,"","",mStayGold,lifeact,"tdmChilada,mStayGold",69,2025-09-02,casper/rnf,mem:tdmChilada,2025-09-05,2,SYN_20250905_plate2,SYN_20250905_plate2-slot1,X:\abcabc\Aang_Foundation\20250905_lifeact-mSG,1,X:\abcabc\Aang_Foundation\20250905_lifeact-mSG,X:\abcabc\Aang_Foundation\20250905_lifeact-mSG
mem_histone,IMG_CLT_20250902_01,2025-09-02,pDQM082_315,pDQM082,pDQM082:315,pDQM082(315),tdmChilada,2xLynk,IMG_TRT_043,HC-9 Lifeact:mStayGold,HC-9,"","",mStayGold,lifeact,"tdmChilada,mStayGold",71,2025-09-02,casper/rnf,mem:tdmChilada,2025-09-03,2025-W36-1,SYN_20250903_plate2025-W36-1,SYN_20250903_plate2025-W36-1-slot1,X:\abcabc\Aang_Foundation\20250903_lifeact-mSG,1,X:\abcabc\Aang_Foundation\20250903_lifeact-mSG,X:\abcabc\Aang_Foundation\20250903_lifeact-mSG
mem_histone,IMG_CLT_20250903_01,2025-09-03,pDQM136_325,pDQM136,pDQM136:325,pDQM136(325),tdmScarlet3,2xLynk,IMG_TRT_043,HC-9 Lifeact:mStayGold,HC-9,"","",mStayGold,lifeact,"tdmScarlet3,mStayGold",70,2025-09-03,casper/rnf,ef1a-extended:2xLynk:tdmScarlet3-S2-tol2 (F1 of allele 325),2025-09-04,3,SYN_20250904_plate3,SYN_20250904_plate3-slot1,X:\abcabc\Aang_Foundation\20250904_lifeact-mSG,1,X:\abcabc\Aang_Foundation\20250904_lifeact-mSG,X:\abcabc\Aang_Foundation\20250904_lifeact-mSG
mem_histone,IMG_CLT_20250905_01,2025-09-05,pDQM082_315,pDQM082,pDQM082:315,pDQM082(315),tdmChilada,2xLynk,IMG_TRT_030,2xCox8A:mSG,"","","",,,tdmChilada,67,2025-09-05,ef1a:2xLynk:tdm:mChilada,ef1a:2xLynk:tdm:mChilada,2025-09-08,1,SYN_20250908_plate1,SYN_20250908_plate1-slot1,X:\abcabc\Aang_Foundation\20250908_mem-mito,1,X:\abcabc\Aang_Foundation\20250908_mem-mito,X:\abcabc\Aang_Foundation\20250908_mem-mito
mem_histone,IMG_CLT_20250909_01,2025-09-09,pDQM082_315,pDQM082,pDQM082:315,pDQM082(315),tdmChilada,2xLynk,IMG_TRT_030,2xCox8A:mSG,"","","",,,tdmChilada,62,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),2025-09-12,2,SYN_20250912_plate2,SYN_20250912_plate2-slot1,X:\abcabc\Aang_Foundation\20250912_mem-mito,1,X:\abcabc\Aang_Foundation\20250912_mem-mito,X:\abcabc\Aang_Foundation\20250912_mem-mito
mem_histone,IMG_CLT_20250909_01,2025-09-09,pDQM082_315,pDQM082,pDQM082:315,pDQM082(315),tdmChilada,2xLynk,IMG_TRT_030,2xCox8A:mSG,"","","",,,tdmChilada,63,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),2025-09-11,1,SYN_20250911_plate1,SYN_20250911_plate1-slot1,X:\abcabc\Aang_Foundation\20250911_mem-mito,1,X:\abcabc\Aang_Foundation\20250911_mem-mito,X:\abcabc\Aang_Foundation\20250911_mem-mito
mem_histone,IMG_CLT_20250909_01,2025-09-09,pDQM082_315,pDQM082,pDQM082:315,pDQM082(315),tdmChilada,2xLynk,IMG_TRT_030,2xCox8A:mSG,"","","",,,tdmChilada,64,2025-09-09,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),2025-09-10,1,SYN_20250910_plate1,SYN_20250910_plate1-slot1,X:\abcabc\Aang_Foundation\20250908_mem-mito,1,X:\abcabc\Aang_Foundation\20250908_mem-mito,X:\abcabc\Aang_Foundation\20250908_mem-mito
mem_histone,IMG_CLT_20250912_01,2025-09-12,Swinburne_Swinburne,Swinburne,Swinburne:Swinburne,Swinburne(Swinburne),,,IMG_TRT_030,2xCox8A:mSG,"","","",,,"",61,2025-09-12,unknown_female_parent,ef1a:2xLynk:tdm:Halo,2025-09-15,1,SYN_20250915_plate1,SYN_20250915_plate1-slot1,X:\abcabc\Aang_Foundation\20250915_mem-mito,1,X:\abcabc\Aang_Foundation\20250915_mem-mito,X:\abcabc\Aang_Foundation\20250915_mem-mito
mem_histone,IMG_CLT_20250915_01,2025-09-15,pDQM082_315,pDQM082,pDQM082:315,pDQM082(315),tdmChilada,2xLynk,IMG_TRT_030,2xCox8A:mSG,"","","",,,tdmChilada,58,2025-09-15,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),2025-09-18,1,SYN_20250918_plate1,SYN_20250918_plate1-slot1,X:\abcabc\Aang_Foundation\20250918_mem-mito,1,X:\abcabc\Aang_Foundation\20250918_mem-mito,X:\abcabc\Aang_Foundation\20250918_mem-mito
mem_histone,IMG_CLT_20250915_01,2025-09-15,pDQM082_315,pDQM082,pDQM082:315,pDQM082(315),tdmChilada,2xLynk,IMG_TRT_030,2xCox8A:mSG,"","","",,,tdmChilada,59,2025-09-15,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),2025-09-16,top,SYN_20250916_platetop,SYN_20250916_platetop-slot1,X:\abcabc\Aang_Foundation\20250917_mem-mito,1,X:\abcabc\Aang_Foundation\20250917_mem-mito,X:\abcabc\Aang_Foundation\20250917_mem-mito
mem_histone,IMG_CLT_20250915_02,2025-09-15,pDQM136_325,pDQM136,pDQM136:325,pDQM136(325),tdmScarlet3,2xLynk,IMG_TRT_030,2xCox8A:mSG,"","","",,,tdmScarlet3,60,2025-09-15,tdmScarlet3S2 (F1 of allele 325),tdmScarlet3S2 (F1 of allele 325),2025-09-16,bottom,SYN_20250916_platebottom,SYN_20250916_platebottom-slot1,X:\abcabc\Aang_Foundation\20250917_mem-mito,1,X:\abcabc\Aang_Foundation\20250917_mem-mito,X:\abcabc\Aang_Foundation\20250917_mem-mito
mem_histone,IMG_CLT_20250917_01,2025-09-17,pDQM082_315,pDQM082,pDQM082:315,pDQM082(315),tdmChilada,2xLynk,IMG_TRT_030,2xCox8A:mSG,"","","",,,tdmChilada,57,2025-09-17,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),2025-09-19,1,SYN_20250919_plate1,SYN_20250919_plate1-slot1,X:\abcabc\Aang_Foundation\20250919_mem-mito,1,X:\abcabc\Aang_Foundation\20250919_mem-mito,X:\abcabc\Aang_Foundation\20250919_mem-mito
mem_histone,IMG_CLT_20250919_01,2025-09-19,pDQM136_325,pDQM136,pDQM136:325,pDQM136(325),tdmScarlet3,2xLynk,IMG_TRT_030,2xCox8A:mSG,"","","",,,tdmScarlet3,56,2025-09-19,casper/rnf,tdmScarlet3S2 (F1 of allele 325),2025-09-22,1,SYN_20250922_plate1,SYN_20250922_plate1-slot1,X:\abcabc\Aang_Foundation\20250922_mem-mito,1,X:\abcabc\Aang_Foundation\20250922_mem-mito,X:\abcabc\Aang_Foundation\20250922_mem-mito
mem_histone,IMG_CLT_20250923_01,2025-09-23,Swinburne_Swinburne,Swinburne,Swinburne:Swinburne,Swinburne(Swinburne),,,IMG_TRT_030,2xCox8A:mSG,"","","",,,"",54,2025-09-23,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),2025-09-25,2,SYN_20250925_plate2,SYN_20250925_plate2-slot1,X:\abcabc\Aang_Foundation\20250925_mem-mito,1,X:\abcabc\Aang_Foundation\20250925_mem-mito,X:\abcabc\Aang_Foundation\20250925_mem-mito
mem_histone,IMG_CLT_20250923_01,2025-09-23,Swinburne_Swinburne,Swinburne,Swinburne:Swinburne,Swinburne(Swinburne),,,IMG_TRT_030,2xCox8A:mSG,"","","",,,"",55,2025-09-23,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),2025-09-24,1,SYN_20250924_plate1,SYN_20250924_plate1-slot1,X:\abcabc\Aang_Foundation\20250924_mem-mito,1,X:\abcabc\Aang_Foundation\20250924_mem-mito,X:\abcabc\Aang_Foundation\20250924_mem-mito
mem_histone,IMG_CLT_20250924_01,2025-09-24,pDQM082_315,pDQM082,pDQM082:315,pDQM082(315),tdmChilada,2xLynk,IMG_TRT_030,2xCox8A:mSG,"","","",,,tdmChilada,53,2025-09-24,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),2025-09-26,1,SYN_20250926_plate1,SYN_20250926_plate1-slot1,X:\abcabc\Aang_Foundation\20250926_mem-mito,1,X:\abcabc\Aang_Foundation\20250926_mem-mito,X:\abcabc\Aang_Foundation\20250926_mem-mito
mem_histone,IMG_CLT_20250930_01,2025-09-30,pDQM005_301_324,"pDQM005,pDQM133","pDQM005:301,pDQM133:324",pDQM005(301)/pDQM133(324),"tdmScarlet3,tdmSG,tdmStayGold","",IMG_TRT_023,IMG_TRT_023,"","","",,,"tdmScarlet3,tdmSG,tdmStayGold",52,2025-09-30,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),2025-10-01,2,SYN_20251001_plate2,SYN_20251001_plate2-slot1,X:\abcabc\Aang_Foundation\20251001_mem-histone,1,X:\abcabc\Aang_Foundation\20251001_mem-histone,X:\abcabc\Aang_Foundation\20251001_mem-histone
mem_histone,IMG_CLT_20251008_01,2025-10-08,pDQM082_315,pDQM082,pDQM082:315,pDQM082(315),tdmChilada,2xLynk,IMG_TRT_047,MGCO-28(ef1a-extended-2Xcox8A-linker-mStayGold-SV40-attb-tol2),"","","",,,tdmChilada,29,2025-10-08,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,2025-10-16,2,SYN_20251016_plate2,SYN_20251016_plate2-slot1,X:\abcabc\Aang_Foundation\20251016_mem-mito_v2,1,X:\abcabc\Aang_Foundation\20251016_mem-mito_v2,X:\abcabc\Aang_Foundation\20251016_mem-mito_v2
mem_histone,IMG_CLT_20251008_01,2025-10-08,pDQM082_315,pDQM082,pDQM082:315,pDQM082(315),tdmChilada,2xLynk,IMG_TRT_047,MGCO-28(ef1a-extended-2Xcox8A-linker-mStayGold-SV40-attb-tol2),"","","",,,tdmChilada,37,2025-10-08,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,2025-10-09,1,SYN_20251009_plate1,SYN_20251009_plate1-slot1,X:\abcabc\Aang_Foundation\20251010_mem-mito,1,X:\abcabc\Aang_Foundation\20251010_mem-mito,X:\abcabc\Aang_Foundation\20251010_mem-mito
mem_histone,IMG_CLT_20251009_01,2025-10-09,pDQM005_301_324,"pDQM005,pDQM133","pDQM005:301,pDQM133:324",pDQM005(301)/pDQM133(324),"tdmScarlet3,tdmSG,tdmStayGold","",IMG_TRT_023,IMG_TRT_023,"","","",,,"tdmScarlet3,tdmSG,tdmStayGold",33,2025-10-09,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),2025-10-13,1,SYN_20251013_plate1,SYN_20251013_plate1-slot1,X:\abcabc\Aang_Foundation\20251013_mem-histone,1,X:\abcabc\Aang_Foundation\20251013_mem-histone,X:\abcabc\Aang_Foundation\20251013_mem-histone
mem_histone,IMG_CLT_20251009_01,2025-10-09,pDQM005_301_324,"pDQM005,pDQM133","pDQM005:301,pDQM133:324",pDQM005(301)/pDQM133(324),"tdmScarlet3,tdmSG,tdmStayGold","",IMG_TRT_023,IMG_TRT_023,"","","",,,"tdmScarlet3,tdmSG,tdmStayGold",34,2025-10-09,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),2025-10-13,2,SYN_20251013_plate2,SYN_20251013_plate2-slot1,X:\abcabc\Korra_Foundation\20251013_mem-histone,1,X:\abcabc\Korra_Foundation\20251013_mem-histone,X:\abcabc\Korra_Foundation\20251013_mem-histone
mem_histone,IMG_CLT_20251009_01,2025-10-09,pDQM005_301_324,"pDQM005,pDQM133","pDQM005:301,pDQM133:324",pDQM005(301)/pDQM133(324),"tdmScarlet3,tdmSG,tdmStayGold","",IMG_TRT_023,IMG_TRT_023,"","","",,,"tdmScarlet3,tdmSG,tdmStayGold",36,2025-10-09,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),2025-10-10,2,SYN_20251010_plate2,SYN_20251010_plate2-slot1,X:\abcabc\Korra_Foundation\20251010_mem-histone,1,X:\abcabc\Korra_Foundation\20251010_mem-histone,X:\abcabc\Korra_Foundation\20251010_mem-histone
mem_histone,IMG_CLT_20251013_01,2025-10-13,pDQM082_315,pDQM082,pDQM082:315,pDQM082(315),tdmChilada,2xLynk,IMG_TRT_023,IMG_TRT_023,"","","",,,tdmChilada,32,2025-10-13,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,2025-10-14,2,SYN_20251014_plate2,SYN_20251014_plate2-slot1,X:\abcabc\Aang_Foundation\20251016_mem-mito,1,X:\abcabc\Aang_Foundation\20251016_mem-mito,X:\abcabc\Aang_Foundation\20251016_mem-mito
mem_histone,IMG_CLT_20251013_02,2025-10-13,pDQM005_302_324,"pDQM005,pDQM133","pDQM005:302,pDQM133:324",pDQM005(302)/pDQM133(324),"tdmScarlet3,tdmSG,tdmStayGold","",IMG_TRT_023,IMG_TRT_023,"","","",,,"tdmScarlet3,tdmSG,tdmStayGold",28,2025-10-13,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),2025-10-16,1,SYN_20251016_plate1,SYN_20251016_plate1-slot1,X:\abcabc\Korra_Foundation\20251016_mem-histone,1,X:\abcabc\Korra_Foundation\20251016_mem-histone,X:\abcabc\Korra_Foundation\20251016_mem-histone
mem_histone,IMG_CLT_20251013_02,2025-10-13,pDQM005_302_324,"pDQM005,pDQM133","pDQM005:302,pDQM133:324",pDQM005(302)/pDQM133(324),"tdmScarlet3,tdmSG,tdmStayGold","",IMG_TRT_023,IMG_TRT_023,"","","",,,"tdmScarlet3,tdmSG,tdmStayGold",30,2025-10-13,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),2025-10-15,1,SYN_20251015_plate1,SYN_20251015_plate1-slot1,X:\abcabc\Korra_Foundation\20251015_mem-histone,1,X:\abcabc\Korra_Foundation\20251015_mem-histone,X:\abcabc\Korra_Foundation\20251015_mem-histone
mem_histone,IMG_CLT_20251013_02,2025-10-13,pDQM005_302_324,"pDQM005,pDQM133","pDQM005:302,pDQM133:324",pDQM005(302)/pDQM133(324),"tdmScarlet3,tdmSG,tdmStayGold","",IMG_TRT_023,IMG_TRT_023,"","","",,,"tdmScarlet3,tdmSG,tdmStayGold",31,2025-10-13,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),2025-10-14,1,SYN_20251014_plate1,SYN_20251014_plate1-slot1,X:\abcabc\Aang_Foundation\20251015_mem-histone,1,X:\abcabc\Aang_Foundation\20251015_mem-histone,X:\abcabc\Aang_Foundation\20251015_mem-histone
mem_histone,IMG_CLT_20251016_01,2025-10-16,,,,,,,IMG_TRT_048,MGCO50(microtubule-A2UCOE-attb_entire+pDQM147-EB3-mStayGold); MGCO54(nuclearenvelope-A2UCOE-attb_entire+pDQM147-LEMD2-mStayGold),"","","",,,"",26,2025-10-16,casper/rnf,casper/rnf,2025-10-17,1,SYN_20251017_plate1,SYN_20251017_plate1-slot1,X:\abcabc\Korra_Foundation\20251017_microtubules,1,X:\abcabc\Korra_Foundation\20251017_microtubules,X:\abcabc\Korra_Foundation\20251017_microtubules
mem_histone,IMG_CLT_20251016_01,2025-10-16,,,,,,,IMG_TRT_048,MGCO50(microtubule-A2UCOE-attb_entire+pDQM147-EB3-mStayGold); MGCO54(nuclearenvelope-A2UCOE-attb_entire+pDQM147-LEMD2-mStayGold),"","","",,,"",27,2025-10-16,casper/rnf,casper/rnf,2025-10-17,2,SYN_20251017_plate2,SYN_20251017_plate2-slot1,X:\abcabc\Aang_Foundation\20251017_nuclear_envelope,1,X:\abcabc\Aang_Foundation\20251017_nuclear_envelope,X:\abcabc\Aang_Foundation\20251017_nuclear_envelope
mem_histone,IMG_CLT_20251017_01,2025-10-17,pDQM005_301_324,"pDQM005,pDQM133","pDQM005:301,pDQM133:324",pDQM005(301)/pDQM133(324),"tdmScarlet3,tdmSG,tdmStayGold","",IMG_TRT_023,IMG_TRT_023,"","","",,,"tdmScarlet3,tdmSG,tdmStayGold",24,2025-10-17,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),2025-10-20,1,SYN_20251020_plate1,SYN_20251020_plate1-slot1,X:\abcabc\Aang_Foundation\20251020_mem-histone,1,X:\abcabc\Aang_Foundation\20251020_mem-histone,X:\abcabc\Aang_Foundation\20251020_mem-histone
mem_histone,IMG_CLT_20251017_01,2025-10-17,pDQM005_301_324,"pDQM005,pDQM133","pDQM005:301,pDQM133:324",pDQM005(301)/pDQM133(324),"tdmScarlet3,tdmSG,tdmStayGold","",IMG_TRT_023,IMG_TRT_023,"","","",,,"tdmScarlet3,tdmSG,tdmStayGold",25,2025-10-17,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),2025-10-20,2,SYN_20251020_plate2,SYN_20251020_plate2-slot1,X:\abcabc\Korra_Foundation\20251020_mem-histone,1,X:\abcabc\Korra_Foundation\20251020_mem-histone,X:\abcabc\Korra_Foundation\20251020_mem-histone
mem_histone,IMG_CLT_20251020_01,2025-10-20,pDQM136_325,pDQM136,pDQM136:325,pDQM136(325),tdmScarlet3,2xLynk,IMG_TRT_030,2xCox8A:mSG,"","","",,,tdmScarlet3,23,2025-10-20,casper/rnf,tdmScarlet3S2 (F1 of allele 325),2025-10-21,2,SYN_20251021_plate2,SYN_20251021_plate2-slot1,X:\abcabc\Aang_Foundation\20251021_mem-mito_v2,1,X:\abcabc\Aang_Foundation\20251021_mem-mito_v2,X:\abcabc\Aang_Foundation\20251021_mem-mito_v2
mem_histone,IMG_CLT_20251020_02,2025-10-20,pDQM082_315,pDQM082,pDQM082:315,pDQM082(315),tdmChilada,2xLynk,IMG_TRT_030,2xCox8A:mSG,"","","",,,tdmChilada,20,2025-10-20,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,2025-10-22,2,SYN_20251022_plate2,SYN_20251022_plate2-slot1,X:\abcabc\Aang_Foundation\20251022_mem-mito,1,X:\abcabc\Aang_Foundation\20251022_mem-mito,X:\abcabc\Aang_Foundation\20251022_mem-mito
mem_histone,IMG_CLT_20251020_02,2025-10-20,pDQM082_315,pDQM082,pDQM082:315,pDQM082(315),tdmChilada,2xLynk,IMG_TRT_030,2xCox8A:mSG,"","","",,,tdmChilada,22,2025-10-20,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,2025-10-21,1,SYN_20251021_plate1,SYN_20251021_plate1-slot1,X:\abcabc\Aang_Foundation\20251021_mem-mito,1,X:\abcabc\Aang_Foundation\20251021_mem-mito,X:\abcabc\Aang_Foundation\20251021_mem-mito
mem_histone,IMG_CLT_20251021_01,2025-10-21,MGCO-35_336,MGCO-35,MGCO-35:336,MGCO-35(336),mScarlet3S2,2Xcox8A,IMG_TRT_023,IMG_TRT_023,"","","",,,mScarlet3S2,21,2025-10-21,MGCO35 (F1 of allele 336),casper/rnf,2025-10-22,3,SYN_20251022_plate3,SYN_20251022_plate3-slot1,X:\abcabc\Exploratory_fish\20251023_mScarlet3S2_2Xcox8A,1,X:\abcabc\Exploratory_fish\20251023_mScarlet3S2_2Xcox8A,X:\abcabc\Exploratory_fish\20251023_mScarlet3S2_2Xcox8A
mem_histone,IMG_CLT_20251021_02,2025-10-21,pDQM005_302_324,"pDQM005,pDQM133","pDQM005:302,pDQM133:324",pDQM005(302)/pDQM133(324),"tdmScarlet3,tdmSG,tdmStayGold","",IMG_TRT_023,IMG_TRT_023,"","","",,,"tdmScarlet3,tdmSG,tdmStayGold",13,2025-10-21,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),2025-10-27,1,SYN_20251027_plate1,SYN_20251027_plate1-slot1,X:\abcabc\Korra_Foundation\20251027_mem-histone,1,X:\abcabc\Korra_Foundation\20251027_mem-histone,X:\abcabc\Korra_Foundation\20251027_mem-histone
mem_histone,IMG_CLT_20251021_02,2025-10-21,pDQM005_302_324,"pDQM005,pDQM133","pDQM005:302,pDQM133:324",pDQM005(302)/pDQM133(324),"tdmScarlet3,tdmSG,tdmStayGold","",IMG_TRT_023,IMG_TRT_023,"","","",,,"tdmScarlet3,tdmSG,tdmStayGold",14,2025-10-21,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),2025-10-27,2,SYN_20251027_plate2,SYN_20251027_plate2-slot1,X:\abcabc\Aang_Foundation\20251027_mem-histone,1,X:\abcabc\Aang_Foundation\20251027_mem-histone,X:\abcabc\Aang_Foundation\20251027_mem-histone
mem_histone,IMG_CLT_20251021_02,2025-10-21,pDQM005_302_324,"pDQM005,pDQM133","pDQM005:302,pDQM133:324",pDQM005(302)/pDQM133(324),"tdmScarlet3,tdmSG,tdmStayGold","",IMG_TRT_023,IMG_TRT_023,"","","",,,"tdmScarlet3,tdmSG,tdmStayGold",17,2025-10-21,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),2025-10-24,3,SYN_20251024_plate3,SYN_20251024_plate3-slot1,X:\abcabc\Korra_Foundation\20251024_mem-histone,1,X:\abcabc\Korra_Foundation\20251024_mem-histone,X:\abcabc\Korra_Foundation\20251024_mem-histone
mem_histone,IMG_CLT_20251021_02,2025-10-21,pDQM005_302_324,"pDQM005,pDQM133","pDQM005:302,pDQM133:324",pDQM005(302)/pDQM133(324),"tdmScarlet3,tdmSG,tdmStayGold","",IMG_TRT_023,IMG_TRT_023,"","","",,,"tdmScarlet3,tdmSG,tdmStayGold",19,2025-10-21,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),2025-10-22,1,SYN_20251022_plate1,SYN_20251022_plate1-slot1,X:\abcabc\Korra_Foundation\20251022_mem-histone,1,X:\abcabc\Korra_Foundation\20251022_mem-histone,X:\abcabc\Korra_Foundation\20251022_mem-histone
mem_histone,IMG_CLT_20251022_01,2025-10-22,,,,,,,IMG_TRT_049,MGCO-53-ER-A2UCOE-attb_entire+pDQM147-calnexin-mStayGold,"","","",,,"",15,2025-10-22,casper/rnf,casper/rnf,2025-10-24,1,SYN_20251024_plate1,SYN_20251024_plate1-slot1,X:\abcabc\Exploratory_fish\20251025_er,1,X:\abcabc\Exploratory_fish\20251025_er,X:\abcabc\Exploratory_fish\20251025_er
