roi_dir,bruker_roi_id,plate_date,plate_id_filled,slot_id_filled,roi_index_within_slot,dataset_slug,experiment_folder,fish_id,fish_number,fish_age_hpf,roi_anatomy,roi_tiffs,date_experiment,Date imaged,date_mount,ZF female genotype,ZF male genotype,genotype_base_codes,genotype_allele_codes,treatment_plasmid_base_codes,treatment_rna_base_codes,genotype_marker_fluor_codes,genotype_marker_tag_codes,genotype_marker_localizations,genotype_marker_fusion_labels,all_unique_organelles,all_fluor_organelles,link_source,treatment_plasmid_names_sheet,treatment_rna_names_sheet,treatment_protein_names_sheet,treatment_dye_names_sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250520_mem_histone/fish4/roi1_tailbud_2,20250520-plate6-slot2-roi4,20250520,6,2,4,20250520_mem_histone,20250520_mem_histone,fish4,4.0,,tailbud,1026,20250520_mem_histone,2025-05-20,2025-05-20,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,301,,,tdmSG,2xLynk,membrane,tdmSG::2xLynk,membrane,tdmSG(membrane)|mScarlet3S2(histone),sheet,,mScarlet3-S2:H2B,,
/clusterfs/vast/abcabc/Korra_Foundation/20250520_mem_histone/fish4/roi1_tailbud_2,20250520-plate6-slot2-roi5,20250520,6,2,5,20250520_mem_histone,20250520_mem_histone,fish4,4.0,,tailbud,1026,20250520_mem_histone,2025-05-20,2025-05-20,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,301,,,tdmSG,2xLynk,membrane,tdmSG::2xLynk,membrane,tdmSG(membrane)|mScarlet3S2(histone),sheet,,mScarlet3-S2:H2B,,
/clusterfs/vast/abcabc/Korra_Foundation/20250520_mem_histone/fish4/roi1_tailbud_2,20250520-plate6-slot2-roi6,20250520,6,2,6,20250520_mem_histone,20250520_mem_histone,fish4,4.0,,tailbud,1026,20250520_mem_histone,2025-05-20,2025-05-20,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,301,,,tdmSG,2xLynk,membrane,tdmSG::2xLynk,membrane,tdmSG(membrane)|mScarlet3S2(histone),sheet,,mScarlet3-S2:H2B,,
/clusterfs/vast/abcabc/Korra_Foundation/20250520_mem_histone/fish5/roi1_tailbud,20250520-plate6-slot3-roi1,20250520,6,3,1,20250520_mem_histone,20250520_mem_histone,fish5,5.0,,tailbud,3040,20250520_mem_histone,2025-05-20,2025-05-20,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,301,,,tdmSG,2xLynk,membrane,tdmSG::2xLynk,membrane,tdmSG(membrane)|mScarlet3S2(histone),sheet,,mScarlet3-S2:H2B,,
/clusterfs/vast/abcabc/Korra_Foundation/20250520_mem_histone/fish5/roi1_tailbud,20250520-plate6-slot3-roi2,20250520,6,3,2,20250520_mem_histone,20250520_mem_histone,fish5,5.0,,tailbud,3040,20250520_mem_histone,2025-05-20,2025-05-20,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,301,,,tdmSG,2xLynk,membrane,tdmSG::2xLynk,membrane,tdmSG(membrane)|mScarlet3S2(histone),sheet,,mScarlet3-S2:H2B,,
/clusterfs/vast/abcabc/Korra_Foundation/20250520_mem_histone/fish5/roi1_tailbud,20250520-plate6-slot3-roi3,20250520,6,3,3,20250520_mem_histone,20250520_mem_histone,fish5,5.0,,tailbud,3040,20250520_mem_histone,2025-05-20,2025-05-20,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,301,,,tdmSG,2xLynk,membrane,tdmSG::2xLynk,membrane,tdmSG(membrane)|mScarlet3S2(histone),sheet,,mScarlet3-S2:H2B,,
/clusterfs/vast/abcabc/Korra_Foundation/20250521_skittles_no-membrane/fish2/roi1,20250521-plate7-slot1-roi1,20250521,7,1,1,20250521_skittles_no-membrane,20250521_skittles_no-membrane,fish2,2.0,,,60,20250521_skittles_no-membrane,2025-05-21,2025-05-21,Dennis (F2 of allele 318),Abe (F2 of allele 309),pDQM036|pDQM034,318|309,,,nan|mKate2|mCitrine|Electra2|mKOK|mTFP1,nan,nan,,nan,,sheet,,phiC-NLS,,
/clusterfs/vast/abcabc/Korra_Foundation/20250521_skittles_no-membrane/fish2/roi2,20250521-plate7-slot1-roi2,20250521,7,1,2,20250521_skittles_no-membrane,20250521_skittles_no-membrane,fish2,2.0,,,20,20250521_skittles_no-membrane,2025-05-21,2025-05-21,Dennis (F2 of allele 318),Abe (F2 of allele 309),pDQM036|pDQM034,318|309,,,nan|mKate2|mCitrine|Electra2|mKOK|mTFP1,nan,nan,,nan,,sheet,,phiC-NLS,,
/clusterfs/vast/abcabc/Korra_Foundation/20250521_skittles_no-membrane/fish3/roi1,20250521-plate7-slot2-roi1,20250521,7,2,1,20250521_skittles_no-membrane,20250521_skittles_no-membrane,fish3,3.0,,,25,20250521_skittles_no-membrane,2025-05-21,2025-05-21,Dennis (F2 of allele 318),Abe (F2 of allele 309),pDQM036|pDQM034,318|309,,,nan|mKate2|mCitrine|Electra2|mKOK|mTFP1,nan,nan,,nan,,sheet,,phiC-NLS,,
/clusterfs/vast/abcabc/Korra_Foundation/20250521_skittles_no-membrane/fish4/roi1,20250521-plate7-slot3-roi1,20250521,7,3,1,20250521_skittles_no-membrane,20250521_skittles_no-membrane,fish4,4.0,,,30,20250521_skittles_no-membrane,2025-05-21,2025-05-21,Dennis (F2 of allele 318),Abe (F2 of allele 309),pDQM036|pDQM034,318|309,,,nan|mKate2|mCitrine|Electra2|mKOK|mTFP1,nan,nan,,nan,,sheet,,phiC-NLS,,
/clusterfs/vast/abcabc/Korra_Foundation/20250521_skittles_no-membrane/fish4/roi2,20250521-plate7-slot3-roi2,20250521,7,3,2,20250521_skittles_no-membrane,20250521_skittles_no-membrane,fish4,4.0,,,30,20250521_skittles_no-membrane,2025-05-21,2025-05-21,Dennis (F2 of allele 318),Abe (F2 of allele 309),pDQM036|pDQM034,318|309,,,nan|mKate2|mCitrine|Electra2|mKOK|mTFP1,nan,nan,,nan,,sheet,,phiC-NLS,,
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish1/roi1,20250522-plate8-slot1-roi1,20250522,8,1,1,20250522_skittlez,20250522_skittlez,fish1,1.0,,,72,20250522_skittlez,2025-05-22,2025-05-22,,,,,,,,,,,,,sheet,,,,
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish1/roi2,20250522-plate8-slot1-roi2,20250522,8,1,2,20250522_skittlez,20250522_skittlez,fish1,1.0,,,72,20250522_skittlez,2025-05-22,2025-05-22,,,,,,,,,,,,,sheet,,,,
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish2/roi1,20250522-plate8-slot2-roi1,20250522,8,2,1,20250522_skittlez,20250522_skittlez,fish2,2.0,,,72,20250522_skittlez,2025-05-22,2025-05-22,,,,,,,,,,,,,sheet,,,,
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish2/roi2,20250522-plate8-slot2-roi2,20250522,8,2,2,20250522_skittlez,20250522_skittlez,fish2,2.0,,,72,20250522_skittlez,2025-05-22,2025-05-22,,,,,,,,,,,,,sheet,,,,
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish3/roi1,20250522-plate8-slot3-roi1,20250522,8,3,1,20250522_skittlez,20250522_skittlez,fish3,3.0,,,72,20250522_skittlez,2025-05-22,2025-05-22,,,,,,,,,,,,,sheet,,,,
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish3/roi2,20250522-plate8-slot3-roi2,20250522,8,3,2,20250522_skittlez,20250522_skittlez,fish3,3.0,,,72,20250522_skittlez,2025-05-22,2025-05-22,,,,,,,,,,,,,sheet,,,,
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish3/roi3,20250522-plate8-slot3-roi3,20250522,8,3,3,20250522_skittlez,20250522_skittlez,fish3,3.0,,,72,20250522_skittlez,2025-05-22,2025-05-22,,,,,,,,,,,,,sheet,,,,
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish4/roi1,20250522-plate8-slot4-roi1,20250522,8,4,1,20250522_skittlez,20250522_skittlez,fish4,4.0,,,36,20250522_skittlez,2025-05-22,2025-05-22,,,,,,,,,,,,,sheet,,,,
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish4/roi2,20250522-plate8-slot4-roi2,20250522,8,4,2,20250522_skittlez,20250522_skittlez,fish4,4.0,,,36,20250522_skittlez,2025-05-22,2025-05-22,,,,,,,,,,,,,sheet,,,,
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish5/roi1,20250522-plate8-slot5-roi1,20250522,8,5,1,20250522_skittlez,20250522_skittlez,fish5,5.0,,,90,20250522_skittlez,2025-05-22,2025-05-22,,,,,,,,,,,,,sheet,,,,
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish6/roi1,20250522-plate8-slot6-roi1,20250522,8,6,1,20250522_skittlez,20250522_skittlez,fish6,6.0,,,90,20250522_skittlez,2025-05-22,2025-05-22,,,,,,,,,,,,,sheet,,,,
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish6/roi2,20250522-plate8-slot6-roi2,20250522,8,6,2,20250522_skittlez,20250522_skittlez,fish6,6.0,,,90,20250522_skittlez,2025-05-22,2025-05-22,,,,,,,,,,,,,sheet,,,,
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish7/roi1,20250522-plate9-slot1-roi1,20250522,9,1,1,20250522_skittlez,20250522_skittlez,fish7,7.0,,,90,20250522_skittlez,2025-05-22,2025-05-22,,,,,,,,,,,,,sheet,,,,
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish7/roi2,20250522-plate9-slot1-roi2,20250522,9,1,2,20250522_skittlez,20250522_skittlez,fish7,7.0,,,90,20250522_skittlez,2025-05-22,2025-05-22,,,,,,,,,,,,,sheet,,,,
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish7/roi3,20250522-plate9-slot1-roi3,20250522,9,1,3,20250522_skittlez,20250522_skittlez,fish7,7.0,,,90,20250522_skittlez,2025-05-22,2025-05-22,,,,,,,,,,,,,sheet,,,,
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish8/roi1,20250522-plate9-slot2-roi1,20250522,9,2,1,20250522_skittlez,20250522_skittlez,fish8,8.0,,,90,20250522_skittlez,2025-05-22,2025-05-22,,,,,,,,,,,,,sheet,,,,
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish8/roi2,20250522-plate9-slot2-roi2,20250522,9,2,2,20250522_skittlez,20250522_skittlez,fish8,8.0,,,90,20250522_skittlez,2025-05-22,2025-05-22,,,,,,,,,,,,,sheet,,,,
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish8/roi3,20250522-plate9-slot2-roi3,20250522,9,2,3,20250522_skittlez,20250522_skittlez,fish8,8.0,,,90,20250522_skittlez,2025-05-22,2025-05-22,,,,,,,,,,,,,sheet,,,,
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish9/roi1,20250522-plate9-slot3-roi1,20250522,9,3,1,20250522_skittlez,20250522_skittlez,fish9,9.0,,,120,20250522_skittlez,2025-05-22,2025-05-22,,,,,,,,,,,,,sheet,,,,
/clusterfs/vast/abcabc/Korra_Foundation/20250523_mem_histone/fish1/roi1,20250523-plate10-slot1-roi1,20250523,10,1,1,20250523_mem_histone,20250523_mem_histone,fish1,1.0,,,4000,20250523_mem_histone,2025-05-23,2025-05-23,ef1a:2xLynk:tdmSG(J) (F2 of allele 302),ef1a:2xLynk:tdmSG(J) (F2 of allele 302),pDQM005,302,,,tdmSG,2xLynk,membrane,tdmSG::2xLynk,membrane,tdmSG(membrane)|mScarlet3S2(histone),sheet,,mScarlet3-S2:H2B,,
/clusterfs/vast/abcabc/Korra_Foundation/20250523_mem_histone/fish1/roi1,20250523-plate10-slot1-roi2,20250523,10,1,2,20250523_mem_histone,20250523_mem_histone,fish1,1.0,,,4000,20250523_mem_histone,2025-05-23,2025-05-23,ef1a:2xLynk:tdmSG(J) (F2 of allele 302),ef1a:2xLynk:tdmSG(J) (F2 of allele 302),pDQM005,302,,,tdmSG,2xLynk,membrane,tdmSG::2xLynk,membrane,tdmSG(membrane)|mScarlet3S2(histone),sheet,,mScarlet3-S2:H2B,,
/clusterfs/vast/abcabc/Korra_Foundation/20250523_mem_histone/fish2/roi1,20250523-plate10-slot2-roi1,20250523,10,2,1,20250523_mem_histone,20250523_mem_histone,fish2,2.0,,,8600,20250523_mem_histone,2025-05-23,2025-05-23,ef1a:2xLynk:tdmSG(J) (F2 of allele 302),ef1a:2xLynk:tdmSG(J) (F2 of allele 302),pDQM005,302,,,tdmSG,2xLynk,membrane,tdmSG::2xLynk,membrane,tdmSG(membrane)|mScarlet3S2(histone),sheet,,mScarlet3-S2:H2B,,
/clusterfs/vast/abcabc/Korra_Foundation/20250523_mem_histone/fish2/roi1,20250523-plate10-slot2-roi2,20250523,10,2,2,20250523_mem_histone,20250523_mem_histone,fish2,2.0,,,8600,20250523_mem_histone,2025-05-23,2025-05-23,ef1a:2xLynk:tdmSG(J) (F2 of allele 302),ef1a:2xLynk:tdmSG(J) (F2 of allele 302),pDQM005,302,,,tdmSG,2xLynk,membrane,tdmSG::2xLynk,membrane,tdmSG(membrane)|mScarlet3S2(histone),sheet,,mScarlet3-S2:H2B,,
/clusterfs/vast/abcabc/Korra_Foundation/20250523_mem_histone/fish3/roi1,20250523-plate10-slot3-roi1,20250523,10,3,1,20250523_mem_histone,20250523_mem_histone,fish3,3.0,,,4000,20250523_mem_histone,2025-05-23,2025-05-23,ef1a:2xLynk:tdmSG(J) (F2 of allele 302),ef1a:2xLynk:tdmSG(J) (F2 of allele 302),pDQM005,302,,,tdmSG,2xLynk,membrane,tdmSG::2xLynk,membrane,tdmSG(membrane)|mScarlet3S2(histone),sheet,,mScarlet3-S2:H2B,,
/clusterfs/vast/abcabc/Korra_Foundation/20250523_mem_histone/fish3/roi1,20250523-plate10-slot3-roi2,20250523,10,3,2,20250523_mem_histone,20250523_mem_histone,fish3,3.0,,,4000,20250523_mem_histone,2025-05-23,2025-05-23,ef1a:2xLynk:tdmSG(J) (F2 of allele 302),ef1a:2xLynk:tdmSG(J) (F2 of allele 302),pDQM005,302,,,tdmSG,2xLynk,membrane,tdmSG::2xLynk,membrane,tdmSG(membrane)|mScarlet3S2(histone),sheet,,mScarlet3-S2:H2B,,
/clusterfs/vast/abcabc/Korra_Foundation/20250523_mem_histone/fish4/roi1,20250523-plate10-slot4-roi1,20250523,10,4,1,20250523_mem_histone,20250523_mem_histone,fish4,4.0,,,4000,20250523_mem_histone,2025-05-23,2025-05-23,ef1a:2xLynk:tdmSG(J) (F2 of allele 302),ef1a:2xLynk:tdmSG(J) (F2 of allele 302),pDQM005,302,,,tdmSG,2xLynk,membrane,tdmSG::2xLynk,membrane,tdmSG(membrane)|mScarlet3S2(histone),sheet,,mScarlet3-S2:H2B,,
/clusterfs/vast/abcabc/Korra_Foundation/20250523_mem_histone/fish4/roi1,20250523-plate10-slot4-roi2,20250523,10,4,2,20250523_mem_histone,20250523_mem_histone,fish4,4.0,,,4000,20250523_mem_histone,2025-05-23,2025-05-23,ef1a:2xLynk:tdmSG(J) (F2 of allele 302),ef1a:2xLynk:tdmSG(J) (F2 of allele 302),pDQM005,302,,,tdmSG,2xLynk,membrane,tdmSG::2xLynk,membrane,tdmSG(membrane)|mScarlet3S2(histone),sheet,,mScarlet3-S2:H2B,,
/clusterfs/vast/abcabc/Korra_Foundation/20250523_mem_histone/fish5/roi1,20250523-plate10-slot5-roi1,20250523,10,5,1,20250523_mem_histone,20250523_mem_histone,fish5,5.0,,,7900,20250523_mem_histone,2025-05-23,2025-05-23,ef1a:2xLynk:tdmSG(J) (F2 of allele 302),ef1a:2xLynk:tdmSG(J) (F2 of allele 302),pDQM005,302,,,tdmSG,2xLynk,membrane,tdmSG::2xLynk,membrane,tdmSG(membrane)|mScarlet3S2(histone),sheet,,mScarlet3-S2:H2B,,
/clusterfs/vast/abcabc/Korra_Foundation/20250523_mem_histone/fish5/roi1,20250523-plate10-slot5-roi2,20250523,10,5,2,20250523_mem_histone,20250523_mem_histone,fish5,5.0,,,7900,20250523_mem_histone,2025-05-23,2025-05-23,ef1a:2xLynk:tdmSG(J) (F2 of allele 302),ef1a:2xLynk:tdmSG(J) (F2 of allele 302),pDQM005,302,,,tdmSG,2xLynk,membrane,tdmSG::2xLynk,membrane,tdmSG(membrane)|mScarlet3S2(histone),sheet,,mScarlet3-S2:H2B,,
/clusterfs/vast/abcabc/Korra_Foundation/20250528_mem-histone/fish1/roi1_spine,20250528-plate11-slot1-roi1,20250528,11,1,1,20250528_mem-histone,20250528_mem-histone,fish1,1.0,,spine,3192,20250528_mem-histone,2025-05-28,2025-05-28,ef1a:2xLynk:tdmSG(J) (F2 of allele 302),ef1a:2xLynk:tdmSG(J) (F2 of allele 302),pDQM005,302,,,tdmSG,2xLynk,membrane,tdmSG::2xLynk,membrane,tdmSG(membrane)|mScarlet3S2(histone),sheet,,mScarlet3-S2:H2B,,
/clusterfs/vast/abcabc/Korra_Foundation/20250528_mem-histone/fish1/roi1_spine,20250528-plate11-slot1-roi2,20250528,11,1,2,20250528_mem-histone,20250528_mem-histone,fish1,1.0,,spine,3192,20250528_mem-histone,2025-05-28,2025-05-28,ef1a:2xLynk:tdmSG(J) (F2 of allele 302),ef1a:2xLynk:tdmSG(J) (F2 of allele 302),pDQM005,302,,,tdmSG,2xLynk,membrane,tdmSG::2xLynk,membrane,tdmSG(membrane)|mScarlet3S2(histone),sheet,,mScarlet3-S2:H2B,,
/clusterfs/vast/abcabc/Korra_Foundation/20250528_mem-histone/fish2/roi1_brain,20250528-plate11-slot2-roi1,20250528,11,2,1,20250528_mem-histone,20250528_mem-histone,fish2,2.0,,brain,1300,20250528_mem-histone,2025-05-28,2025-05-28,ef1a:2xLynk:tdmSG(J) (F2 of allele 302),ef1a:2xLynk:tdmSG(J) (F2 of allele 302),pDQM005,302,,,tdmSG,2xLynk,membrane,tdmSG::2xLynk,membrane,tdmSG(membrane)|mScarlet3S2(histone),sheet,,mScarlet3-S2:H2B,,
/clusterfs/vast/abcabc/Korra_Foundation/20250528_mem-histone/fish2/roi1_brain,20250528-plate11-slot2-roi2,20250528,11,2,2,20250528_mem-histone,20250528_mem-histone,fish2,2.0,,brain,1300,20250528_mem-histone,2025-05-28,2025-05-28,ef1a:2xLynk:tdmSG(J) (F2 of allele 302),ef1a:2xLynk:tdmSG(J) (F2 of allele 302),pDQM005,302,,,tdmSG,2xLynk,membrane,tdmSG::2xLynk,membrane,tdmSG(membrane)|mScarlet3S2(histone),sheet,,mScarlet3-S2:H2B,,
/clusterfs/vast/abcabc/Korra_Foundation/20250528_mem-histone/fish3/roi2_spine,20250528-plate11-slot3-roi1,20250528,11,3,1,20250528_mem-histone,20250528_mem-histone,fish3,3.0,,spine,5642,20250528_mem-histone,2025-05-28,2025-05-28,ef1a:2xLynk:tdmSG(J) (F2 of allele 302),ef1a:2xLynk:tdmSG(J) (F2 of allele 302),pDQM005,302,,,tdmSG,2xLynk,membrane,tdmSG::2xLynk,membrane,tdmSG(membrane)|mScarlet3S2(histone),sheet,,mScarlet3-S2:H2B,,
/clusterfs/vast/abcabc/Korra_Foundation/20250528_mem-histone/fish3/roi2_spine,20250528-plate11-slot3-roi2,20250528,11,3,2,20250528_mem-histone,20250528_mem-histone,fish3,3.0,,spine,5642,20250528_mem-histone,2025-05-28,2025-05-28,ef1a:2xLynk:tdmSG(J) (F2 of allele 302),ef1a:2xLynk:tdmSG(J) (F2 of allele 302),pDQM005,302,,,tdmSG,2xLynk,membrane,tdmSG::2xLynk,membrane,tdmSG(membrane)|mScarlet3S2(histone),sheet,,mScarlet3-S2:H2B,,
/clusterfs/vast/abcabc/Korra_Foundation/20250528_skittlez/fish1/roi1,20250528-plate12-slot1-roi1,20250528,12,1,1,20250528_skittlez,20250528_skittlez,fish1,1.0,,,24,20250528_skittlez,2025-05-28,2025-05-28,,,,,,,,,,,,,sheet,,,,
/clusterfs/vast/abcabc/Korra_Foundation/20250528_skittlez/fish1/roi2,20250528-plate12-slot1-roi2,20250528,12,1,2,20250528_skittlez,20250528_skittlez,fish1,1.0,,,24,20250528_skittlez,2025-05-28,2025-05-28,,,,,,,,,,,,,sheet,,,,
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish10_roi1,20250529-plate13-slot2-roi1,20250529,13,2,1,20250529_skittlez,20250529_skittlez,fish10,10.0,,,96,20250529_skittlez,2025-05-29,2025-05-29,Jim (F2 of allele 316),Ben (F2 of allele 310),pDQM059|pDQM034,316|310,,,gfp|mKate2|mCitrine|Electra2|mKOK|mTFP1,nan,nan,,nan,,sheet,,"phiC-NLS, 2xLynk:mSG, mChilada:H2B",,
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish11_roi1_eye,20250529-plate13-slot3-roi1,20250529,13,3,1,20250529_skittlez,20250529_skittlez,fish11,11.0,,eye,18,20250529_skittlez,2025-05-29,2025-05-29,Jim (F2 of allele 316),Ben (F2 of allele 310),pDQM059|pDQM034,316|310,,,gfp|mKate2|mCitrine|Electra2|mKOK|mTFP1,nan,nan,,nan,,sheet,,"phiC-NLS, 2xLynk:mSG, mChilada:H2B",,
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish11_roi1_eye_2,20250529-plate13-slot3-roi2,20250529,13,3,2,20250529_skittlez,20250529_skittlez,fish11,11.0,,eye,96,20250529_skittlez,2025-05-29,2025-05-29,Jim (F2 of allele 316),Ben (F2 of allele 310),pDQM059|pDQM034,316|310,,,gfp|mKate2|mCitrine|Electra2|mKOK|mTFP1,nan,nan,,nan,,sheet,,"phiC-NLS, 2xLynk:mSG, mChilada:H2B",,
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish12_roi1,20250529-plate13-slot4-roi1,20250529,13,4,1,20250529_skittlez,20250529_skittlez,fish12,12.0,,,96,20250529_skittlez,2025-05-29,2025-05-29,Jim (F2 of allele 316),Ben (F2 of allele 310),pDQM059|pDQM034,316|310,,,gfp|mKate2|mCitrine|Electra2|mKOK|mTFP1,nan,nan,,nan,,sheet,,"phiC-NLS, 2xLynk:mSG, mChilada:H2B",,
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish13_roi1,20250529-plate13-slot5-roi1,20250529,13,5,1,20250529_skittlez,20250529_skittlez,fish13,13.0,,,96,20250529_skittlez,2025-05-29,2025-05-29,Jim (F2 of allele 316),Ben (F2 of allele 310),pDQM059|pDQM034,316|310,,,gfp|mKate2|mCitrine|Electra2|mKOK|mTFP1,nan,nan,,nan,,sheet,,"phiC-NLS, 2xLynk:mSG, mChilada:H2B",,
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish14_roi1,20250529-plate13-slot6-roi1,20250529,13,6,1,20250529_skittlez,20250529_skittlez,fish14,14.0,,,96,20250529_skittlez,2025-05-29,2025-05-29,Jim (F2 of allele 316),Ben (F2 of allele 310),pDQM059|pDQM034,316|310,,,gfp|mKate2|mCitrine|Electra2|mKOK|mTFP1,nan,nan,,nan,,sheet,,"phiC-NLS, 2xLynk:mSG, mChilada:H2B",,
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish14_roi2,20250529-plate13-slot6-roi2,20250529,13,6,2,20250529_skittlez,20250529_skittlez,fish14,14.0,,,96,20250529_skittlez,2025-05-29,2025-05-29,Jim (F2 of allele 316),Ben (F2 of allele 310),pDQM059|pDQM034,316|310,,,gfp|mKate2|mCitrine|Electra2|mKOK|mTFP1,nan,nan,,nan,,sheet,,"phiC-NLS, 2xLynk:mSG, mChilada:H2B",,
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish14_roi3,20250529-plate13-slot6-roi3,20250529,13,6,3,20250529_skittlez,20250529_skittlez,fish14,14.0,,,96,20250529_skittlez,2025-05-29,2025-05-29,Jim (F2 of allele 316),Ben (F2 of allele 310),pDQM059|pDQM034,316|310,,,gfp|mKate2|mCitrine|Electra2|mKOK|mTFP1,nan,nan,,nan,,sheet,,"phiC-NLS, 2xLynk:mSG, mChilada:H2B",,
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish15_roi1,20250529-plate14-slot1-roi1,20250529,14,1,1,20250529_skittlez,20250529_skittlez,fish15,15.0,,,144,20250529_skittlez,2025-05-29,2025-05-29,Jim (F2 of allele 316),Ben (F2 of allele 310),pDQM059|pDQM034,316|310,,,gfp|mKate2|mCitrine|Electra2|mKOK|mTFP1,nan,nan,,nan,,sheet,,"phiC-NLS, 2xLynk:mSG, mChilada:H2B",,
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish1_roi1,20250529-plate13-slot1-roi1,20250529,13,1,1,20250529_skittlez,20250529_skittlez,fish1,1.0,,,96,20250529_skittlez,2025-05-29,2025-05-29,Jim (F2 of allele 316),Ben (F2 of allele 310),pDQM059|pDQM034,316|310,,,gfp|mKate2|mCitrine|Electra2|mKOK|mTFP1,nan,nan,,nan,,sheet,,"phiC-NLS, 2xLynk:mSG, mChilada:H2B",,
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish1_roi2,20250529-plate13-slot1-roi2,20250529,13,1,2,20250529_skittlez,20250529_skittlez,fish1,1.0,,,96,20250529_skittlez,2025-05-29,2025-05-29,Jim (F2 of allele 316),Ben (F2 of allele 310),pDQM059|pDQM034,316|310,,,gfp|mKate2|mCitrine|Electra2|mKOK|mTFP1,nan,nan,,nan,,sheet,,"phiC-NLS, 2xLynk:mSG, mChilada:H2B",,
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish1_roi3,20250529-plate13-slot1-roi3,20250529,13,1,3,20250529_skittlez,20250529_skittlez,fish1,1.0,,,48,20250529_skittlez,2025-05-29,2025-05-29,Jim (F2 of allele 316),Ben (F2 of allele 310),pDQM059|pDQM034,316|310,,,gfp|mKate2|mCitrine|Electra2|mKOK|mTFP1,nan,nan,,nan,,sheet,,"phiC-NLS, 2xLynk:mSG, mChilada:H2B",,
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish2_roi1,20250529-plate14-slot2-roi1,20250529,14,2,1,20250529_skittlez,20250529_skittlez,fish2,2.0,,,90,20250529_skittlez,2025-05-29,2025-05-29,Jim (F2 of allele 316),Ben (F2 of allele 310),pDQM059|pDQM034,316|310,,,gfp|mKate2|mCitrine|Electra2|mKOK|mTFP1,nan,nan,,nan,,sheet,,"phiC-NLS, 2xLynk:mSG, mChilada:H2B",,
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish2_roi2,20250529-plate14-slot2-roi2,20250529,14,2,2,20250529_skittlez,20250529_skittlez,fish2,2.0,,,90,20250529_skittlez,2025-05-29,2025-05-29,Jim (F2 of allele 316),Ben (F2 of allele 310),pDQM059|pDQM034,316|310,,,gfp|mKate2|mCitrine|Electra2|mKOK|mTFP1,nan,nan,,nan,,sheet,,"phiC-NLS, 2xLynk:mSG, mChilada:H2B",,
