roi_dir,dataset_slug,experiment_folder,roi_path_date_yyyymmdd,date_mount,Date imaged,mount_id,plate_date,mount_id_inferred,mount_id_source,plate_id_filled,slot_id_filled,roi_index_within_slot,bruker_roi_id,link_source
/clusterfs/vast/abcabc/Korra_Foundation/20250619_skittlez/fish5_roi1,20250619_skittlez,20250619_skittlez,20250619.0,2025-06-19,2025-06-19,,20250619.0,1.0,inferred,35.0,5.0,1.0,20250619-plate35-slot5-roi1,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250619_skittlez/fish5_roi2,20250619_skittlez,20250619_skittlez,20250619.0,2025-06-19,2025-06-19,,20250619.0,1.0,inferred,35.0,5.0,2.0,20250619-plate35-slot5-roi2,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250620_mitomSG/fish1_roi1,20250620_mitomSG,20250620_mitomSG,20250620.0,,,,20250620.0,1.0,inferred,36.0,1.0,1.0,20250620-plate36-slot1-roi1,unmatched
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish2_roi1,20250624_skittlez_Chris_x_Liam,20250624_skittlez_Chris_x_Liam,20250624.0,2025-06-24,2025-06-24,,20250624.0,1.0,inferred,37.0,1.0,1.0,20250624-plate37-slot1-roi1,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish3_roi1,20250624_skittlez_Chris_x_Liam,20250624_skittlez_Chris_x_Liam,20250624.0,2025-06-24,2025-06-24,,20250624.0,1.0,inferred,37.0,2.0,1.0,20250624-plate37-slot2-roi1,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish3_roi2,20250624_skittlez_Chris_x_Liam,20250624_skittlez_Chris_x_Liam,20250624.0,2025-06-24,2025-06-24,,20250624.0,1.0,inferred,37.0,2.0,2.0,20250624-plate37-slot2-roi2,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish3_roi3,20250624_skittlez_Chris_x_Liam,20250624_skittlez_Chris_x_Liam,20250624.0,2025-06-24,2025-06-24,,20250624.0,1.0,inferred,37.0,2.0,3.0,20250624-plate37-slot2-roi3,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish4_roi1,20250624_skittlez_Chris_x_Liam,20250624_skittlez_Chris_x_Liam,20250624.0,2025-06-24,2025-06-24,,20250624.0,1.0,inferred,37.0,3.0,1.0,20250624-plate37-slot3-roi1,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish4_roi2,20250624_skittlez_Chris_x_Liam,20250624_skittlez_Chris_x_Liam,20250624.0,2025-06-24,2025-06-24,,20250624.0,1.0,inferred,37.0,3.0,2.0,20250624-plate37-slot3-roi2,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish4_roi3,20250624_skittlez_Chris_x_Liam,20250624_skittlez_Chris_x_Liam,20250624.0,2025-06-24,2025-06-24,,20250624.0,1.0,inferred,37.0,3.0,3.0,20250624-plate37-slot3-roi3,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish4_roi4,20250624_skittlez_Chris_x_Liam,20250624_skittlez_Chris_x_Liam,20250624.0,2025-06-24,2025-06-24,,20250624.0,1.0,inferred,37.0,3.0,4.0,20250624-plate37-slot3-roi4,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish5_roi1,20250624_skittlez_Chris_x_Liam,20250624_skittlez_Chris_x_Liam,20250624.0,2025-06-24,2025-06-24,,20250624.0,1.0,inferred,37.0,4.0,1.0,20250624-plate37-slot4-roi1,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish5_roi1-1,20250624_skittlez_Chris_x_Liam,20250624_skittlez_Chris_x_Liam,20250624.0,2025-06-24,2025-06-24,,20250624.0,1.0,inferred,37.0,4.0,2.0,20250624-plate37-slot4-roi2,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish6_roi1,20250624_skittlez_Chris_x_Liam,20250624_skittlez_Chris_x_Liam,20250624.0,2025-06-24,2025-06-24,,20250624.0,1.0,inferred,37.0,5.0,1.0,20250624-plate37-slot5-roi1,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish6_roi2,20250624_skittlez_Chris_x_Liam,20250624_skittlez_Chris_x_Liam,20250624.0,2025-06-24,2025-06-24,,20250624.0,1.0,inferred,37.0,5.0,2.0,20250624-plate37-slot5-roi2,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish6_roi3,20250624_skittlez_Chris_x_Liam,20250624_skittlez_Chris_x_Liam,20250624.0,2025-06-24,2025-06-24,,20250624.0,1.0,inferred,37.0,5.0,3.0,20250624-plate37-slot5-roi3,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish7_roi1,20250624_skittlez_Chris_x_Liam,20250624_skittlez_Chris_x_Liam,20250624.0,2025-06-24,2025-06-24,,20250624.0,1.0,inferred,37.0,6.0,1.0,20250624-plate37-slot6-roi1,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish7_roi2,20250624_skittlez_Chris_x_Liam,20250624_skittlez_Chris_x_Liam,20250624.0,2025-06-24,2025-06-24,,20250624.0,1.0,inferred,37.0,6.0,2.0,20250624-plate37-slot6-roi2,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish7_roi3,20250624_skittlez_Chris_x_Liam,20250624_skittlez_Chris_x_Liam,20250624.0,2025-06-24,2025-06-24,,20250624.0,1.0,inferred,37.0,6.0,3.0,20250624-plate37-slot6-roi3,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish7_roi4,20250624_skittlez_Chris_x_Liam,20250624_skittlez_Chris_x_Liam,20250624.0,2025-06-24,2025-06-24,,20250624.0,1.0,inferred,37.0,6.0,4.0,20250624-plate37-slot6-roi4,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Issac_x_Ken/fish1_roi1,20250624_skittlez_Issac_x_Ken,20250624_skittlez_Issac_x_Ken,20250624.0,2025-06-24,2025-06-24,,20250624.0,1.0,inferred,38.0,1.0,1.0,20250624-plate38-slot1-roi1,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Issac_x_Ken/fish2_roi1,20250624_skittlez_Issac_x_Ken,20250624_skittlez_Issac_x_Ken,20250624.0,2025-06-24,2025-06-24,,20250624.0,1.0,inferred,38.0,2.0,1.0,20250624-plate38-slot2-roi1,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Issac_x_Ken/fish2_roi2,20250624_skittlez_Issac_x_Ken,20250624_skittlez_Issac_x_Ken,20250624.0,2025-06-24,2025-06-24,,20250624.0,1.0,inferred,38.0,2.0,2.0,20250624-plate38-slot2-roi2,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Issac_x_Ken/fish3_roi1,20250624_skittlez_Issac_x_Ken,20250624_skittlez_Issac_x_Ken,20250624.0,2025-06-24,2025-06-24,,20250624.0,1.0,inferred,38.0,3.0,1.0,20250624-plate38-slot3-roi1,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Issac_x_Ken/fish4_roi1,20250624_skittlez_Issac_x_Ken,20250624_skittlez_Issac_x_Ken,20250624.0,2025-06-24,2025-06-24,,20250624.0,1.0,inferred,38.0,4.0,1.0,20250624-plate38-slot4-roi1,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250625_skittlez/fish1_roi1,20250625_skittlez,20250625_skittlez,20250625.0,2025-06-25,2025-06-25,,20250625.0,1.0,inferred,39.0,1.0,1.0,20250625-plate39-slot1-roi1,date_match
/clusterfs/vast/abcabc/Korra_Foundation/20250625_skittlez/fish1_roi2,20250625_skittlez,20250625_skittlez,20250625.0,2025-06-25,2025-06-25,,20250625.0,1.0,inferred,39.0,1.0,2.0,20250625-plate39-slot1-roi2,date_match
/clusterfs/vast/abcabc/Korra_Foundation/20250625_skittlez/fish3_roi1,20250625_skittlez,20250625_skittlez,20250625.0,2025-06-25,2025-06-25,,20250625.0,1.0,inferred,39.0,2.0,1.0,20250625-plate39-slot2-roi1,date_match
/clusterfs/vast/abcabc/Korra_Foundation/20250625_skittlez/fish4_roi1,20250625_skittlez,20250625_skittlez,20250625.0,2025-06-25,2025-06-25,,20250625.0,1.0,inferred,39.0,3.0,1.0,20250625-plate39-slot3-roi1,date_match
/clusterfs/vast/abcabc/Korra_Foundation/20250625_skittlez/fish5_roi1,20250625_skittlez,20250625_skittlez,20250625.0,2025-06-25,2025-06-25,,20250625.0,1.0,inferred,39.0,4.0,1.0,20250625-plate39-slot4-roi1,date_match
/clusterfs/vast/abcabc/Korra_Foundation/20250625_skittlez/fish5_roi2,20250625_skittlez,20250625_skittlez,20250625.0,2025-06-25,2025-06-25,,20250625.0,1.0,inferred,39.0,4.0,2.0,20250625-plate39-slot4-roi2,date_match
/clusterfs/vast/abcabc/Korra_Foundation/20250625_skittlez/fish7_roi1,20250625_skittlez,20250625_skittlez,20250625.0,2025-06-25,2025-06-25,,20250625.0,1.0,inferred,39.0,5.0,1.0,20250625-plate39-slot5-roi1,date_match
/clusterfs/vast/abcabc/Korra_Foundation/20250625_skittlez/fish8_roi1,20250625_skittlez,20250625_skittlez,20250625.0,2025-06-25,2025-06-25,,20250625.0,1.0,inferred,39.0,6.0,1.0,20250625-plate39-slot6-roi1,date_match
/clusterfs/vast/abcabc/Korra_Foundation/20250625_skittlez/fish8_roi2,20250625_skittlez,20250625_skittlez,20250625.0,2025-06-25,2025-06-25,,20250625.0,1.0,inferred,39.0,6.0,2.0,20250625-plate39-slot6-roi2,date_match
/clusterfs/vast/abcabc/Korra_Foundation/20250625_skittlez/fish9_roi1,20250625_skittlez,20250625_skittlez,20250625.0,2025-06-25,2025-06-25,,20250625.0,2.0,inferred,40.0,1.0,1.0,20250625-plate40-slot1-roi1,date_match
/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish10_roi1,20250627_skittlez,20250627_skittlez,20250627.0,2025-06-27,2025-06-27,,20250627.0,1.0,inferred,41.0,2.0,1.0,20250627-plate41-slot2-roi1,date_match
/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish1_roi1,20250627_skittlez,20250627_skittlez,20250627.0,2025-06-27,2025-06-27,,20250627.0,1.0,inferred,41.0,1.0,1.0,20250627-plate41-slot1-roi1,date_match
/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish1_roi2,20250627_skittlez,20250627_skittlez,20250627.0,2025-06-27,2025-06-27,,20250627.0,1.0,inferred,41.0,1.0,2.0,20250627-plate41-slot1-roi2,date_match
/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish1_roi3,20250627_skittlez,20250627_skittlez,20250627.0,2025-06-27,2025-06-27,,20250627.0,1.0,inferred,41.0,1.0,3.0,20250627-plate41-slot1-roi3,date_match
/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish2_roi1,20250627_skittlez,20250627_skittlez,20250627.0,2025-06-27,2025-06-27,,20250627.0,1.0,inferred,41.0,3.0,1.0,20250627-plate41-slot3-roi1,date_match
/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish3_roi1,20250627_skittlez,20250627_skittlez,20250627.0,2025-06-27,2025-06-27,,20250627.0,1.0,inferred,41.0,4.0,1.0,20250627-plate41-slot4-roi1,date_match
/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish4_roi1,20250627_skittlez,20250627_skittlez,20250627.0,2025-06-27,2025-06-27,,20250627.0,1.0,inferred,41.0,5.0,1.0,20250627-plate41-slot5-roi1,date_match
/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish4_roi2,20250627_skittlez,20250627_skittlez,20250627.0,2025-06-27,2025-06-27,,20250627.0,1.0,inferred,41.0,5.0,2.0,20250627-plate41-slot5-roi2,date_match
/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish5_roi1,20250627_skittlez,20250627_skittlez,20250627.0,2025-06-27,2025-06-27,,20250627.0,1.0,inferred,41.0,6.0,1.0,20250627-plate41-slot6-roi1,date_match
/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish7_roi1,20250627_skittlez,20250627_skittlez,20250627.0,2025-06-27,2025-06-27,,20250627.0,2.0,inferred,42.0,1.0,1.0,20250627-plate42-slot1-roi1,date_match
/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish8_roi1,20250627_skittlez,20250627_skittlez,20250627.0,2025-06-27,2025-06-27,,20250627.0,2.0,inferred,42.0,2.0,1.0,20250627-plate42-slot2-roi1,date_match
/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish9_roi1,20250627_skittlez,20250627_skittlez,20250627.0,2025-06-27,2025-06-27,,20250627.0,2.0,inferred,42.0,3.0,1.0,20250627-plate42-slot3-roi1,date_match
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish1_mem_sg_mito_msc3/roi1,20250715_mem_organelle,20250715_mem_organelle,20250715.0,2025-07-15,2025-07-15,,20250715.0,1.0,inferred,43.0,1.0,1.0,20250715-plate43-slot1-roi1,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish1_mem_sg_mito_msc3/roi1,20250715_mem_organelle,20250715_mem_organelle,20250715.0,2025-07-15,2025-07-15,,20250715.0,1.0,inferred,43.0,1.0,2.0,20250715-plate43-slot1-roi2,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish1_mem_sg_mito_msc3/roi2,20250715_mem_organelle,20250715_mem_organelle,20250715.0,2025-07-15,2025-07-15,,20250715.0,1.0,inferred,43.0,1.0,3.0,20250715-plate43-slot1-roi3,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish1_mem_sg_mito_msc3/roi2,20250715_mem_organelle,20250715_mem_organelle,20250715.0,2025-07-15,2025-07-15,,20250715.0,1.0,inferred,43.0,1.0,4.0,20250715-plate43-slot1-roi4,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish2_24hpf_mem_mito_msc3_er_halo/roi1_eye,20250715_mem_organelle,20250715_mem_organelle,20250715.0,2025-07-15,2025-07-15,,20250715.0,1.0,inferred,43.0,2.0,1.0,20250715-plate43-slot2-roi1,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish2_24hpf_mem_mito_msc3_er_halo/roi1_eye,20250715_mem_organelle,20250715_mem_organelle,20250715.0,2025-07-15,2025-07-15,,20250715.0,1.0,inferred,43.0,2.0,2.0,20250715-plate43-slot2-roi2,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish3_24hpf_mem_mito_msc3_er_halo/roi1,20250715_mem_organelle,20250715_mem_organelle,20250715.0,2025-07-15,2025-07-15,,20250715.0,1.0,inferred,43.0,3.0,1.0,20250715-plate43-slot3-roi1,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish3_24hpf_mem_mito_msc3_er_halo/roi1,20250715_mem_organelle,20250715_mem_organelle,20250715.0,2025-07-15,2025-07-15,,20250715.0,1.0,inferred,43.0,3.0,2.0,20250715-plate43-slot3-roi2,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish3_24hpf_mem_mito_msc3_er_halo/roi2,20250715_mem_organelle,20250715_mem_organelle,20250715.0,2025-07-15,2025-07-15,,20250715.0,1.0,inferred,43.0,3.0,3.0,20250715-plate43-slot3-roi3,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish3_24hpf_mem_mito_msc3_er_halo/roi2,20250715_mem_organelle,20250715_mem_organelle,20250715.0,2025-07-15,2025-07-15,,20250715.0,1.0,inferred,43.0,3.0,4.0,20250715-plate43-slot3-roi4,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish4_24hpf_mem_mito_msc3_er_halo/roi1,20250715_mem_organelle,20250715_mem_organelle,20250715.0,2025-07-15,2025-07-15,,20250715.0,1.0,inferred,43.0,4.0,1.0,20250715-plate43-slot4-roi1,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish4_24hpf_mem_mito_msc3_er_halo/roi1,20250715_mem_organelle,20250715_mem_organelle,20250715.0,2025-07-15,2025-07-15,,20250715.0,1.0,inferred,43.0,4.0,2.0,20250715-plate43-slot4-roi2,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish4_24hpf_mem_mito_msc3_er_halo/roi2,20250715_mem_organelle,20250715_mem_organelle,20250715.0,2025-07-15,2025-07-15,,20250715.0,1.0,inferred,43.0,4.0,3.0,20250715-plate43-slot4-roi3,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish4_24hpf_mem_mito_msc3_er_halo/roi2,20250715_mem_organelle,20250715_mem_organelle,20250715.0,2025-07-15,2025-07-15,,20250715.0,1.0,inferred,43.0,4.0,4.0,20250715-plate43-slot4-roi4,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish4_24hpf_mem_mito_msc3_er_halo/roi3,20250715_mem_organelle,20250715_mem_organelle,20250715.0,2025-07-15,2025-07-15,,20250715.0,1.0,inferred,43.0,4.0,5.0,20250715-plate43-slot4-roi5,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish4_24hpf_mem_mito_msc3_er_halo/roi3,20250715_mem_organelle,20250715_mem_organelle,20250715.0,2025-07-15,2025-07-15,,20250715.0,1.0,inferred,43.0,4.0,6.0,20250715-plate43-slot4-roi6,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish5_48hpf_mem_mito_halo_er_msc2/roi1,20250715_mem_organelle,20250715_mem_organelle,20250715.0,2025-07-15,2025-07-15,,20250715.0,1.0,inferred,43.0,5.0,1.0,20250715-plate43-slot5-roi1,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish5_48hpf_mem_mito_halo_er_msc2/roi1,20250715_mem_organelle,20250715_mem_organelle,20250715.0,2025-07-15,2025-07-15,,20250715.0,1.0,inferred,43.0,5.0,2.0,20250715-plate43-slot5-roi2,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish5_48hpf_mem_mito_halo_er_msc2/roi2,20250715_mem_organelle,20250715_mem_organelle,20250715.0,2025-07-15,2025-07-15,,20250715.0,1.0,inferred,43.0,5.0,3.0,20250715-plate43-slot5-roi3,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish5_48hpf_mem_mito_halo_er_msc2/roi2,20250715_mem_organelle,20250715_mem_organelle,20250715.0,2025-07-15,2025-07-15,,20250715.0,1.0,inferred,43.0,5.0,4.0,20250715-plate43-slot5-roi4,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish5_48hpf_mem_mito_halo_er_msc2/roi3,20250715_mem_organelle,20250715_mem_organelle,20250715.0,2025-07-15,2025-07-15,,20250715.0,1.0,inferred,43.0,5.0,5.0,20250715-plate43-slot5-roi5,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish5_48hpf_mem_mito_halo_er_msc2/roi3,20250715_mem_organelle,20250715_mem_organelle,20250715.0,2025-07-15,2025-07-15,,20250715.0,1.0,inferred,43.0,5.0,6.0,20250715-plate43-slot5-roi6,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish5_48hpf_mem_mito_halo_er_msc2/roi4,20250715_mem_organelle,20250715_mem_organelle,20250715.0,2025-07-15,2025-07-15,,20250715.0,1.0,inferred,43.0,5.0,7.0,20250715-plate43-slot5-roi7,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish5_48hpf_mem_mito_halo_er_msc2/roi4,20250715_mem_organelle,20250715_mem_organelle,20250715.0,2025-07-15,2025-07-15,,20250715.0,1.0,inferred,43.0,5.0,8.0,20250715-plate43-slot5-roi8,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish6_48hpf_mem_mito_halo_er_msc2/roi1,20250715_mem_organelle,20250715_mem_organelle,20250715.0,2025-07-15,2025-07-15,,20250715.0,1.0,inferred,43.0,6.0,1.0,20250715-plate43-slot6-roi1,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish6_48hpf_mem_mito_halo_er_msc2/roi1,20250715_mem_organelle,20250715_mem_organelle,20250715.0,2025-07-15,2025-07-15,,20250715.0,1.0,inferred,43.0,6.0,2.0,20250715-plate43-slot6-roi2,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish6_48hpf_mem_mito_halo_er_msc2/roi2,20250715_mem_organelle,20250715_mem_organelle,20250715.0,2025-07-15,2025-07-15,,20250715.0,1.0,inferred,43.0,6.0,3.0,20250715-plate43-slot6-roi3,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish6_48hpf_mem_mito_halo_er_msc2/roi2,20250715_mem_organelle,20250715_mem_organelle,20250715.0,2025-07-15,2025-07-15,,20250715.0,1.0,inferred,43.0,6.0,4.0,20250715-plate43-slot6-roi4,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish6_48hpf_mem_mito_halo_er_msc2/roi3,20250715_mem_organelle,20250715_mem_organelle,20250715.0,2025-07-15,2025-07-15,,20250715.0,1.0,inferred,43.0,6.0,5.0,20250715-plate43-slot6-roi5,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish6_48hpf_mem_mito_halo_er_msc2/roi3,20250715_mem_organelle,20250715_mem_organelle,20250715.0,2025-07-15,2025-07-15,,20250715.0,1.0,inferred,43.0,6.0,6.0,20250715-plate43-slot6-roi6,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish6_48hpf_mem_mito_halo_er_msc2/roi4,20250715_mem_organelle,20250715_mem_organelle,20250715.0,2025-07-15,2025-07-15,,20250715.0,1.0,inferred,43.0,6.0,7.0,20250715-plate43-slot6-roi7,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish6_48hpf_mem_mito_halo_er_msc2/roi4,20250715_mem_organelle,20250715_mem_organelle,20250715.0,2025-07-15,2025-07-15,,20250715.0,1.0,inferred,43.0,6.0,8.0,20250715-plate43-slot6-roi8,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish6_48hpf_mem_mito_halo_er_msc2/roi5,20250715_mem_organelle,20250715_mem_organelle,20250715.0,2025-07-15,2025-07-15,,20250715.0,1.0,inferred,43.0,6.0,9.0,20250715-plate43-slot6-roi9,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish6_48hpf_mem_mito_halo_er_msc2/roi5,20250715_mem_organelle,20250715_mem_organelle,20250715.0,2025-07-15,2025-07-15,,20250715.0,1.0,inferred,43.0,6.0,10.0,20250715-plate43-slot6-roi10,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish7_48hpf_mem_mito_halo_er_msc2/roi1,20250715_mem_organelle,20250715_mem_organelle,20250715.0,2025-07-15,2025-07-15,,20250715.0,2.0,inferred,44.0,1.0,1.0,20250715-plate44-slot1-roi1,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish7_48hpf_mem_mito_halo_er_msc2/roi1,20250715_mem_organelle,20250715_mem_organelle,20250715.0,2025-07-15,2025-07-15,,20250715.0,2.0,inferred,44.0,1.0,2.0,20250715-plate44-slot1-roi2,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish8_72hpf_mem_mito_msc3_er_halo/roi1,20250715_mem_organelle,20250715_mem_organelle,20250715.0,2025-07-15,2025-07-15,,20250715.0,2.0,inferred,44.0,2.0,1.0,20250715-plate44-slot2-roi1,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish8_72hpf_mem_mito_msc3_er_halo/roi1,20250715_mem_organelle,20250715_mem_organelle,20250715.0,2025-07-15,2025-07-15,,20250715.0,2.0,inferred,44.0,2.0,2.0,20250715-plate44-slot2-roi2,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish8_72hpf_mem_mito_msc3_er_halo/roi2,20250715_mem_organelle,20250715_mem_organelle,20250715.0,2025-07-15,2025-07-15,,20250715.0,2.0,inferred,44.0,2.0,3.0,20250715-plate44-slot2-roi3,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish8_72hpf_mem_mito_msc3_er_halo/roi2,20250715_mem_organelle,20250715_mem_organelle,20250715.0,2025-07-15,2025-07-15,,20250715.0,2.0,inferred,44.0,2.0,4.0,20250715-plate44-slot2-roi4,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish8_72hpf_mem_mito_msc3_er_halo/roi3,20250715_mem_organelle,20250715_mem_organelle,20250715.0,2025-07-15,2025-07-15,,20250715.0,2.0,inferred,44.0,2.0,5.0,20250715-plate44-slot2-roi5,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish8_72hpf_mem_mito_msc3_er_halo/roi3,20250715_mem_organelle,20250715_mem_organelle,20250715.0,2025-07-15,2025-07-15,,20250715.0,2.0,inferred,44.0,2.0,6.0,20250715-plate44-slot2-roi6,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250723_mem-halo_ER-mSG/fish3_48hpf/roi1_mb,20250723_mem-halo_ER-mSG,20250723_mem-halo_ER-mSG,20250723.0,2025-07-23,2025-07-23,,20250723.0,1.0,inferred,45.0,1.0,1.0,20250723-plate45-slot1-roi1,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250723_mem-halo_ER-mSG/fish3_48hpf/roi2,20250723_mem-halo_ER-mSG,20250723_mem-halo_ER-mSG,20250723.0,2025-07-23,2025-07-23,,20250723.0,1.0,inferred,45.0,1.0,2.0,20250723-plate45-slot1-roi2,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250723_mem-halo_ER-mSG/fish3_48hpf/roi3,20250723_mem-halo_ER-mSG,20250723_mem-halo_ER-mSG,20250723.0,2025-07-23,2025-07-23,,20250723.0,1.0,inferred,45.0,1.0,3.0,20250723-plate45-slot1-roi3,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250723_mem-halo_ER-mSG/fish3_48hpf/roi4,20250723_mem-halo_ER-mSG,20250723_mem-halo_ER-mSG,20250723.0,2025-07-23,2025-07-23,,20250723.0,1.0,inferred,45.0,1.0,4.0,20250723-plate45-slot1-roi4,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250723_mem-halo_ER-mSG/fish3_48hpf/roi5,20250723_mem-halo_ER-mSG,20250723_mem-halo_ER-mSG,20250723.0,2025-07-23,2025-07-23,,20250723.0,1.0,inferred,45.0,1.0,5.0,20250723-plate45-slot1-roi5,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250723_mem-halo_ER-mSG/fish3_48hpf/roi6,20250723_mem-halo_ER-mSG,20250723_mem-halo_ER-mSG,20250723.0,2025-07-23,2025-07-23,,20250723.0,1.0,inferred,45.0,1.0,6.0,20250723-plate45-slot1-roi6,sheet
