plate_code,slot_code,roi_code,roi_index,roi_name,roi_dir,date_imaged,notes
aang_20250821_mem_mito_mem_mito,fish7_48hpf_roi1,fish7_48hpf_roi1,1,fish7_48hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20250821_mem_mito/fish7_48hpf_roi1,8/21/25,
korra_20250603_skittlez_skittlez,fish1_roi1_1,fish1_roi1_1,1,fish1_roi1_1,/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish1_roi1_1,6/3/25,
aang_20251013_mem_histone_mem_histone,fish1_96hpf_roi3,fish1_96hpf_roi3,1,fish1_96hpf_roi3,/clusterfs/vast/abcabc/Aang_Foundation/20251013_mem-histone/fish1_96hpf_roi3,10/13/25,
aang_20251002_mem_mito_mem_mito,fish5_24hpf_roi3,fish5_24hpf_roi3,5,fish5_24hpf_roi3,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish5_24hpf_roi3,9/8/25,
korra_20250529_skittlez_skittlez,fish12_roi1,fish12_roi1,1,fish12_roi1,/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish12_roi1,6/6/25,
korra_20250616_mem_histone_mem_histone,fish4_24hpf_roi1_brain,fish4_24hpf_roi1_brain,1,fish4_24hpf_roi1_brain,/clusterfs/vast/abcabc/Korra_Foundation/20250616_mem-histone/fish4_24hpf_roi1_brain,6/16/25,
korra_20250619_skittlez_skittlez,fish5_roi2,fish5_roi2,4,fish5_roi2,/clusterfs/vast/abcabc/Korra_Foundation/20250619_skittlez/fish5_roi2,6/5/25,
aang_20250918_mem_mito_mem_mito,fish3_72hpf_roi5,fish3_72hpf_roi5,3,fish3_72hpf_roi5,/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi5,9/18/25,
korra_20250715_mem_organelle_mem_organelle,fish5_48hpf_mem_mito_halo_er_msc2,roi1,1,roi1,/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish5_48hpf_mem_mito_halo_er_msc2/roi1,7/15/25,
aang_20251016_mem_mito_mem_mito,fish1_72hpf_roi1,fish1_72hpf_roi1,6,fish1_72hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20251016_mem-mito/fish1_72hpf_roi1,9/22/25,
korra_20250715_mem_organelle_mem_organelle,fish8_72hpf_mem_mito_msc3_er_halo,roi1,1,roi1,/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish8_72hpf_mem_mito_msc3_er_halo/roi1,7/15/25,
korra_20250625_skittlez_skittlez,fish1_roi2,fish1_roi2,3,fish1_roi2,/clusterfs/vast/abcabc/Korra_Foundation/20250625_skittlez/fish1_roi2,7/28/25,
korra_20250530_mem_histone_mem_histone,fish2_roi1,fish2_roi1,2,fish2_roi1,/clusterfs/vast/abcabc/Korra_Foundation/20250530_mem-histone/fish2_roi1,8/1/25,
aang_20250918_mem_mito_mem_mito,fish1_72hpf_roi4,fish1_72hpf_roi4,3,fish1_72hpf_roi4,/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish1_72hpf_roi4,9/22/25,
aang_20250926_mem_mito_mem_mito,fish1_48hpf_roi4,fish1_48hpf_roi4,3,fish1_48hpf_roi4,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish1_48hpf_roi4,9/26/25,
korra_analysis_test_test,fish1_roi1,fish1_roi1,17,fish1_roi1,/clusterfs/vast/abcabc/Korra_Foundation/analysis_test/fish1_roi1,8/1/25,
aang_20251001_mem_histone_mem_histone,fish2_24hpf_roi2,fish2_24hpf_roi2,11,fish2_24hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish2_24hpf_roi2,9/8/25,
aang_20251027_mem_histone_mem_histone,fish3_120hpf_roi3,fish3_120hpf_roi3,1,fish3_120hpf_roi3,/clusterfs/vast/abcabc/Aang_Foundation/20251027_mem-histone/fish3_120hpf_roi3,10/27/25,
aang_20251027_mem_histone_mem_histone,fish1_120hpf_roi1,fish1_120hpf_roi1,1,fish1_120hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20251027_mem-histone/fish1_120hpf_roi1,10/27/25,
aang_20250821_mem_mito_mem_mito,fish7_48hpf_roi2,fish7_48hpf_roi2,1,fish7_48hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20250821_mem_mito/fish7_48hpf_roi2,8/21/25,
korra_20250429_mem_cytosol_mem_cytosol,fish2_48hpf,roi1,1,roi1,/clusterfs/vast/abcabc/Korra_Foundation/20250429_mem_cytosol/fish2_48hpf/roi1,4/29/25,
korra_20250529_skittlez_skittlez,fish15_roi1,fish15_roi1,1,fish15_roi1,/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish15_roi1,6/6/25,
korra_20250603_skittlez_skittlez,fish9_roi2,fish9_roi2,2,fish9_roi2,/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish9_roi2,6/3/25,
korra_20250429_mem_cytosol_mem_cytosol,fish1_24hpf,roi1,1,roi1,/clusterfs/vast/abcabc/Korra_Foundation/20250429_mem_cytosol/fish1_24hpf/roi1,7/24/25,
aang_20250912_mem_mito_mem_mito,fish4_72hpf_roi4,fish4_72hpf_roi4,1,fish4_72hpf_roi4,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish4_72hpf_roi4,9/12/25,
aang_20251020_mem_histone_mem_histone,fish3_72hpf_roi3,fish3_72hpf_roi3,4,fish3_72hpf_roi3,/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish3_72hpf_roi3,9/18/25,
korra_20250513_skittles_skittles,fish1,roi2_2,3,roi2_2,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish1/roi2_2,5/13/25,
aang_20251006_mem_histone_mem_histone,fish6_24hpf_roi1,fish6_24hpf_roi1,6,fish6_24hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20251006_mem_histone/fish6_24hpf_roi1,9/8/25,
aang_20250917_mem_mito_mem_mito,fish4_48hpf_roi5,fish4_48hpf_roi5,2,fish4_48hpf_roi5,/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish4_48hpf_roi5,9/17/25,
korra_20251020_mem_histone_mem_histone,fish1_72hpf_roi1,fish1_72hpf_roi1,2,fish1_72hpf_roi1,/clusterfs/vast/abcabc/Korra_Foundation/20251020_mem-histone/fish1_72hpf_roi1,10/20/25,
aang_20250922_mem_mito_mem_mito,fish5_72hpf_roi2,fish5_72hpf_roi2,3,fish5_72hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20250922_mem-mito/fish5_72hpf_roi2,9/22/25,
aang_20250805_mito_mem_halo_mito_mem_halo,fish2_24hpf_roi2,fish2_24hpf_roi2,2,fish2_24hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20250805_mito_mem-halo/fish2_24hpf_roi2,8/5/25,
aang_20250904_lifeact_mSG_lifeact_mSG,fish1_24hpf_roi1,fish1_24hpf_roi1,9,fish1_24hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20250904_lifeact-mSG/fish1_24hpf_roi1,9/8/25,
aang_20250805_mito_mem_halo_mito_mem_halo,fish3_24hpf_roi2,fish3_24hpf_roi2,1,fish3_24hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20250805_mito_mem-halo/fish3_24hpf_roi2,8/5/25,
korra_20250606_skittlez_skittlez,fish15_roi1,fish15_roi1,3,fish15_roi1,/clusterfs/vast/abcabc/Korra_Foundation/20250606_skittlez/fish15_roi1,6/6/25,
aang_20250917_mem_mito_mem_mito,fish1_48hpf_roi2,fish1_48hpf_roi2,3,fish1_48hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish1_48hpf_roi2,9/17/25,
aang_20250926_mem_mito_mem_mito,fish_48hpf_roi1,fish_48hpf_roi1,1,fish_48hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish_48hpf_roi1,9/26/25,
aang_20250828_mem_actin_mem_actin,fish2_24hpf_roi1,fish2_24hpf_roi1,7,fish2_24hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20250828_mem_actin/fish2_24hpf_roi1,9/8/25,
aang_20251002_mem_mito_mem_mito,fish7_24hpf_roi1,fish7_24hpf_roi1,2,fish7_24hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish7_24hpf_roi1,9/19/25,
aang_20251016_mem_mito_v2_mem_mito_v2,fish1_72hpf_roi1,fish1_72hpf_roi1,5,fish1_72hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20251016_mem-mito_v2/fish1_72hpf_roi1,9/22/25,
aang_20250819_mem_mito_mem_mito,fish1_24hpf_roi4,fish1_24hpf_roi4,3,fish1_24hpf_roi4,/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish1_24hpf_roi4,9/8/25,
aang_20250915_mem_mito_mem_mito,fish2_72hpf_roi1,fish2_72hpf_roi1,4,fish2_72hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20250915_mem-mito/fish2_72hpf_roi1,9/15/25,
aang_20250918_mem_mito_mem_mito,fish3_72hpf_roi11,fish3_72hpf_roi11,2,fish3_72hpf_roi11,/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi11,9/18/25,
aang_20250924_mem_mito_mem_mito,fish1_24hpf_roi5,fish1_24hpf_roi5,5,fish1_24hpf_roi5,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish1_24hpf_roi5,9/4/25,
aang_20250826_mem_actin_mem_actin,fish6_24hpf_roi1,fish6_24hpf_roi1,2,fish6_24hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20250826_mem_actin/fish6_24hpf_roi1,8/26/25,
korra_20250612_skittlez_skittlez,fish6_roi1,fish6_roi1,5,fish6_roi1,/clusterfs/vast/abcabc/Korra_Foundation/20250612_skittlez/fish6_roi1,6/6/25,
korra_20251112_mem_mito_mem_mito,fish4_48hpf_roi1,fish4_48hpf_roi1,3,fish4_48hpf_roi1,/clusterfs/vast/abcabc/Korra_Foundation/20251112_mem-mito/fish4_48hpf_roi1,11/12/25,
korra_20250618_skittlez_skittlez,fish2_roi1,fish2_roi1,9,fish2_roi1,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish2_roi1,8/1/25,
korra_20251022_mem_histone_mem_histone,fish2_24hpf_roi1,fish2_24hpf_roi1,2,fish2_24hpf_roi1,/clusterfs/vast/abcabc/Korra_Foundation/20251022_mem-histone/fish2_24hpf_roi1,6/9/25,
korra_20250513_skittles_skittles,fish11,roi1,1,roi1,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish11/roi1,5/13/25,
aang_20250819_mem_mito_mem_mito,fish4_48hpf_roi7,fish4_48hpf_roi7,1,fish4_48hpf_roi7,/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish4_48hpf_roi7,8/19/25,
aang_20250821_mem_mito_mem_mito,fish2_24hpf_roi2,fish2_24hpf_roi2,5,fish2_24hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20250821_mem_mito/fish2_24hpf_roi2,9/8/25,
korra_20250627_skittlez_skittlez,fish9_roi1,fish9_roi1,8,fish9_roi1,/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish9_roi1,6/6/25,
korra_20251106_mem_mito_mem_mito,fish2_48hpf_roi3,fish2_48hpf_roi3,1,fish2_48hpf_roi3,/clusterfs/vast/abcabc/Korra_Foundation/20251106_mem-mito/fish2_48hpf_roi3,11/5/25,
korra_20251013_mem_histone_mem_histone,fish2_96hpf_roi1,fish2_96hpf_roi1,1,fish2_96hpf_roi1,/clusterfs/vast/abcabc/Korra_Foundation/20251013_mem-histone/fish2_96hpf_roi1,10/13/25,
korra_20251027_mem_histone_mem_histone,fish3_72hpf_roi2,fish3_72hpf_roi2,3,fish3_72hpf_roi2,/clusterfs/vast/abcabc/Korra_Foundation/20251027_mem-histone/fish3_72hpf_roi2,10/27/25,
korra_20250603_skittlez_skittlez,fish16_roi1,fish16_roi1,1,fish16_roi1,/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish16_roi1,6/3/25,
aang_20250805_lifeact_mem_halo_lifeact_mem_halo,fish1_48hpf_roi4,fish1_48hpf_roi4,1,fish1_48hpf_roi4,/clusterfs/vast/abcabc/Aang_Foundation/20250805_lifeact_mem-halo/fish1_48hpf_roi4,9/26/25,
aang_20250828_mem_actin_mem_actin,fish2_24hpf_roi2,fish2_24hpf_roi2,6,fish2_24hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20250828_mem_actin/fish2_24hpf_roi2,8/28/25,
aang_20250911_mem_mito_mem_mito,fish2_48hpf_roi1,fish2_48hpf_roi1,2,fish2_48hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20250911_mem-mito/fish2_48hpf_roi1,9/26/25,
korra_20250605_skittlez_skittlez,fish5_roi2,fish5_roi2,2,fish5_roi2,/clusterfs/vast/abcabc/Korra_Foundation/20250605_skittlez/fish5_roi2,6/5/25,
korra_20251013_mem_histone_mem_histone,fish1_96hpf_roi3,fish1_96hpf_roi3,1,fish1_96hpf_roi3,/clusterfs/vast/abcabc/Korra_Foundation/20251013_mem-histone/fish1_96hpf_roi3,10/13/25,
korra_20250724_mem_mchilada_er_mSG_mem_mchilada_er_mSG,fish1_24hpf,roi2,6,roi2,/clusterfs/vast/abcabc/Korra_Foundation/20250724_mem-mchilada_er-mSG/fish1_24hpf/roi2,7/24/25,
korra_20250613_skittlez_skittlez,fish1_roi1,fish1_roi1,6,fish1_roi1,/clusterfs/vast/abcabc/Korra_Foundation/20250613_skittlez/fish1_roi1,6/13/25,
korra_20250529_skittlez_skittlez,fish14_roi1,fish14_roi1,1,fish14_roi1,/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish14_roi1,6/6/25,
aang_20250819_mem_mito_mem_mito,fish1_24hpf_roi8,fish1_24hpf_roi8,1,fish1_24hpf_roi8,/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish1_24hpf_roi8,8/19/25,
korra_20250603_skittlez_skittlez,fish9_roi3,fish9_roi3,1,fish9_roi3,/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish9_roi3,6/3/25,
aang_20250908_mem_mito_mem_mito,fish4_24hpf_roi2,fish4_24hpf_roi2,3,fish4_24hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish4_24hpf_roi2,9/8/25,
aang_20251106_mem_mito_mem_mito,fish4_48hpf_roi3,fish4_48hpf_roi3,4,fish4_48hpf_roi3,/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish4_48hpf_roi3,9/17/25,
aang_20250808_mem_organelle_mem_organelle,fish2_24hpf_mem_mchilada_lyso_mSG,roi2,2,roi2,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish2_24hpf_mem-mchilada_lyso-mSG/roi2,8/8/25,
aang_20251002_mem_mito_mem_mito,fish12_24hpf_roi1,fish12_24hpf_roi1,1,fish12_24hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish12_24hpf_roi1,10/1/25,
korra_20251029_mem_histone_mem_histone,fish5_24hpf_roi1,fish5_24hpf_roi1,2,fish5_24hpf_roi1,/clusterfs/vast/abcabc/Korra_Foundation/20251029_mem-histone/fish5_24hpf_roi1,10/29/25,
korra_20250513_skittles_skittles,fish4,roi2,2,roi2,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish4/roi2,5/23/25,
aang_20250808_mem_organelle_mem_organelle,fish1_24hpf_mem_mchilada_lyso_mSG,roi2,4,roi2,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish1_24hpf_mem-mchilada_lyso-mSG/roi2,8/8/25,
korra_20250529_skittlez_skittlez,fish9_roi1,fish9_roi1,1,fish9_roi1,/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish9_roi1,6/6/25,
aang_20250915_mem_mito_mem_mito,fish3_72hpf_roi6,fish3_72hpf_roi6,2,fish3_72hpf_roi6,/clusterfs/vast/abcabc/Aang_Foundation/20250915_mem-mito/fish3_72hpf_roi6,9/15/25,
aang_20251106_mem_mito_mem_mito,fish1_48hpf_roi2,fish1_48hpf_roi2,7,fish1_48hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish1_48hpf_roi2,11/6/25,
aang_20250915_mem_mito_mem_mito,fish5_72hpf_roi3,fish5_72hpf_roi3,1,fish5_72hpf_roi3,/clusterfs/vast/abcabc/Aang_Foundation/20250915_mem-mito/fish5_72hpf_roi3,9/22/25,
aang_20251022_mem_mito_mem_mito,fish3_48hpf_roi2,fish3_48hpf_roi2,8,fish3_48hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20251022_mem-mito/fish3_48hpf_roi2,9/26/25,
aang_20251001_mem_histone_mem_histone,fish4_24hpf_roi2,fish4_24hpf_roi2,6,fish4_24hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish4_24hpf_roi2,9/8/25,
aang_20250915_mem_mito_mem_mito,fish3_72hpf_roi4,fish3_72hpf_roi4,2,fish3_72hpf_roi4,/clusterfs/vast/abcabc/Aang_Foundation/20250915_mem-mito/fish3_72hpf_roi4,9/18/25,
aang_20250924_mem_mito_mem_mito,fish3_24hpf_roi4,fish3_24hpf_roi4,1,fish3_24hpf_roi4,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish3_24hpf_roi4,9/24/25,
korra_20250624_skittlez_Chris_x_Liam_skittlez_Chris_x_Liam,fish6_roi1,fish6_roi1,8,fish6_roi1,/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish6_roi1,6/6/25,
aang_20250917_mem_mito_mem_mito,fish6_48hpf_roi1,fish6_48hpf_roi1,2,fish6_48hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish6_48hpf_roi1,9/17/25,
korra_20250613_skittlez_skittlez,fish12_roi1,fish12_roi1,5,fish12_roi1,/clusterfs/vast/abcabc/Korra_Foundation/20250613_skittlez/fish12_roi1,6/6/25,
korra_20250715_mem_organelle_mem_organelle,fish5_48hpf_mem_mito_halo_er_msc2,roi3,3,roi3,/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish5_48hpf_mem_mito_halo_er_msc2/roi3,7/15/25,
korra_20250605_skittlez_skittlez,fish11_roi1,fish11_roi1,2,fish11_roi1,/clusterfs/vast/abcabc/Korra_Foundation/20250605_skittlez/fish11_roi1,6/5/25,
korra_20250618_skittlez_skittlez,fish7_roi4,fish7_roi4,1,fish7_roi4,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish7_roi4,6/24/25,
korra_20250715_mem_organelle_mem_organelle,fish6_48hpf_mem_mito_halo_er_msc2,roi5,5,roi5,/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish6_48hpf_mem_mito_halo_er_msc2/roi5,7/15/25,
aang_20250912_mem_mito_mem_mito,fish2_72hpf_roi1,fish2_72hpf_roi1,3,fish2_72hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish2_72hpf_roi1,9/8/25,
aang_20250808_mem_organelle_mem_organelle,fish4_24hpf_mem_mchilada_mito_mSG,roi5,5,roi5,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish4_24hpf_mem-mchilada_mito-mSG/roi5,8/8/25,
korra_20250522_skittlez_skittlez,fish1,roi1,4,roi1,/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish1/roi1,5/28/25,
aang_20250826_mem_actin_mem_actin,fish1_24hpf_roi1,fish1_24hpf_roi1,6,fish1_24hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20250826_mem_actin/fish1_24hpf_roi1,8/26/25,
aang_20251010_mem_mito_mem_mito,fish1_24hpf_roi2,fish1_24hpf_roi2,15,fish1_24hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish1_24hpf_roi2,9/8/25,
aang_20251013_mem_histone_mem_histone,fish3_96hpf_roi4,fish3_96hpf_roi4,1,fish3_96hpf_roi4,/clusterfs/vast/abcabc/Aang_Foundation/20251013_mem-histone/fish3_96hpf_roi4,10/13/25,
aang_20250912_mem_mito_mem_mito,fish2_72hpf_roi4,fish2_72hpf_roi4,3,fish2_72hpf_roi4,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish2_72hpf_roi4,9/12/25,
korra_20250624_skittlez_Issac_x_Ken_skittlez_Issac_x_Ken,fish1_roi1,fish1_roi1,10,fish1_roi1,/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Issac_x_Ken/fish1_roi1,8/1/25,
aang_20251010_mem_mito_mem_mito,fish3_24hpf_roi2,fish3_24hpf_roi2,6,fish3_24hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish3_24hpf_roi2,8/5/25,
aang_20250926_mem_mito_mem_mito,fish1_48hpf_roi1,fish1_48hpf_roi1,5,fish1_48hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish1_48hpf_roi1,9/26/25,
korra_20250618_skittlez_skittlez,fish10_roi4,fish10_roi4,1,fish10_roi4,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish10_roi4,6/18/25,
korra_20250613_skittlez_skittlez,fish9_roi1,fish9_roi1,5,fish9_roi1,/clusterfs/vast/abcabc/Korra_Foundation/20250613_skittlez/fish9_roi1,6/6/25,
aang_20251015_mem_histone_mem_histone,fish3_48hpf_roi1,fish3_48hpf_roi1,8,fish3_48hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish3_48hpf_roi1,9/26/25,
korra_20251015_mem_histone_mem_histone,fish1_48hpf_roi1,fish1_48hpf_roi1,2,fish1_48hpf_roi1,/clusterfs/vast/abcabc/Korra_Foundation/20251015_mem-histone/fish1_48hpf_roi1,10/15/25,
aang_20251022_mem_mito_mem_mito,fish1_48hpf_roi1,fish1_48hpf_roi1,7,fish1_48hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20251022_mem-mito/fish1_48hpf_roi1,9/26/25,
korra_20251010_mem_histone_mem_histone,fish1_24hpf_roi1,fish1_24hpf_roi1,1,fish1_24hpf_roi1,/clusterfs/vast/abcabc/Korra_Foundation/20251010_mem-histone/fish1_24hpf_roi1,10/10/25,
korra_20250618_skittlez_skittlez,fish7_roi3,fish7_roi3,1,fish7_roi3,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish7_roi3,6/18/25,
korra_20250612_skittlez_skittlez,fish5_roi3,fish5_roi3,1,fish5_roi3,/clusterfs/vast/abcabc/Korra_Foundation/20250612_skittlez/fish5_roi3,6/12/25,
korra_20250627_skittlez_skittlez,fish3_roi1,fish3_roi1,10,fish3_roi1,/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish3_roi1,6/6/25,
aang_20250912_mem_mito_mem_mito,fish3_72hpf_roi3,fish3_72hpf_roi3,1,fish3_72hpf_roi3,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish3_72hpf_roi3,9/18/25,
korra_20250616_mem_histone_mem_histone,fish1_24hpf_roi1_brain,fish1_24hpf_roi1_brain,1,fish1_24hpf_roi1_brain,/clusterfs/vast/abcabc/Korra_Foundation/20250616_mem-histone/fish1_24hpf_roi1_brain,6/16/25,
aang_20250919_mem_mito_mem_mito,fish8_24hpf_roi1,fish8_24hpf_roi1,1,fish8_24hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish8_24hpf_roi1,9/19/25,
korra_20250627_skittlez_skittlez,fish4_roi1,fish4_roi1,12,fish4_roi1,/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish4_roi1,6/6/25,
aang_20250819_mem_mito_mem_mito,fish5_48hpf_roi11,fish5_48hpf_roi11,1,fish5_48hpf_roi11,/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish5_48hpf_roi11,8/19/25,
aang_20250919_mem_mito_mem_mito,fish8_24hpf_roi4,fish8_24hpf_roi4,1,fish8_24hpf_roi4,/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish8_24hpf_roi4,9/19/25,
korra_20250603_skittlez_skittlez,fish2_roi1,fish2_roi1,4,fish2_roi1,/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish2_roi1,6/3/25,
aang_20250918_mem_mito_mem_mito,fish2_72hpf_roi2,fish2_72hpf_roi2,5,fish2_72hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish2_72hpf_roi2,9/8/25,
korra_20251112_mem_mito_mem_mito,fish3_48hpf_roi1,fish3_48hpf_roi1,4,fish3_48hpf_roi1,/clusterfs/vast/abcabc/Korra_Foundation/20251112_mem-mito/fish3_48hpf_roi1,11/12/25,
aang_20250903_lifeact_mSG_lifeact_mSG,fish1_24hpf_roi2,fish1_24hpf_roi2,8,fish1_24hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20250903_lifeact-mSG/fish1_24hpf_roi2,,
aang_20250819_mem_mito_mem_mito,fish6_48hpf_roi1,fish6_48hpf_roi1,1,fish6_48hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish6_48hpf_roi1,9/17/25,
korra_20250429_mem_cytosol_mem_cytosol,fish3_mem_halo_24hpf,roi2,2,roi2,/clusterfs/vast/abcabc/Korra_Foundation/20250429_mem_cytosol/fish3_mem-halo_24hpf/roi2,4/29/25,
korra_20250603_skittlez_skittlez,fish9_roi1,fish9_roi1,2,fish9_roi1,/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish9_roi1,6/6/25,
korra_20250513_skittles_skittles,fish1,roi2,2,roi2,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish1/roi2,5/13/25,
aang_20251002_mem_mito_mem_mito,fish3_24hpf_roi1,fish3_24hpf_roi1,6,fish3_24hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish3_24hpf_roi1,9/24/25,
korra_20250715_mem_organelle_mem_organelle,fish5_48hpf_mem_mito_halo_er_msc2,roi4,4,roi4,/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish5_48hpf_mem_mito_halo_er_msc2/roi4,7/15/25,
korra_20250627_skittlez_skittlez,fish1_roi1,fish1_roi1,12,fish1_roi1,/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish1_roi1,6/27/25,
aang_20250924_mem_mito_mem_mito,fish3_24hpf_roi3,fish3_24hpf_roi3,1,fish3_24hpf_roi3,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish3_24hpf_roi3,9/24/25,
korra_20250801_mem_PCNA_mem_PCNA,fish1_roi1,fish1_roi1,15,fish1_roi1,/clusterfs/vast/abcabc/Korra_Foundation/20250801_mem-PCNA/fish1_roi1,8/1/25,
aang_20250919_mem_mito_mem_mito,fish5_24hpf_roi4,fish5_24hpf_roi4,2,fish5_24hpf_roi4,/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish5_24hpf_roi4,9/19/25,
