date_experiment,fish,roi_rel,roi_name,roi_tiffs,roi_dir,dataset,experiment_folder,roi_path_date_yyyymmdd,fish_folder,roi_folder,fish_id,fish_number,fish_age_hpf,fish_nickname,fish_raw_norm,roi_anatomy_tokens,roi_anatomy,fish_folder_patched,dataset_slug,dataset_slug_norm,sheet_slug_norm,date_mount_yyyymmdd,date_mount,Date imaged,mount_id,ZF female genotype,ZF male genotype,additional plasmids injected,additional mRNAs injected,additonal proteins injected,additonal dye and chemicals,Date born,Imaged Locations,Unique Targets with blanks,Unique Targets,Data location,link_source,plate_date,mount_id_inferred,mount_id_source,plate_key,plate_id_filled,slot_id_filled,roi_index_within_slot,bruker_roi_id
20250613_skittlez,fish6_roi1,fish6_roi1,fish6_roi1,60,/clusterfs/vast/abcabc/Korra_Foundation/20250613_skittlez/fish6_roi1,korra,20250613_skittlez,20250613,fish6_roi1,fish6_roi1,fish6,6.0,,,fish6,[],,fish6_roi1,20250613_skittlez,20250613_skittlez,20250613_skittlez,20250613,2025-06-13,2025-06-13,,Jim (F2 of allele 316),Dennis (F2 of allele 318),,"phiC-NLS, 2xLynk:mSG",this cross is very good,,2025-06-12,"spinal_cord, skin, muscle, hindbrain, brain, tail, ear, eye",",membrane",membrane,X:\abcabc\Korra_Foundation\20250613_skittlez,sheet,20250613,2,inferred,20250613::20250613_skittlez::2,31,3,1,20250613-plate31-slot3-roi1
20250613_skittlez,fish7_roi,fish7_roi,fish7_roi,108,/clusterfs/vast/abcabc/Korra_Foundation/20250613_skittlez/fish7_roi,korra,20250613_skittlez,20250613,fish7_roi,fish7_roi,fish7,7.0,,,fish7,[],,fish7_roi,20250613_skittlez,20250613_skittlez,20250613_skittlez,20250613,2025-06-13,2025-06-13,,Jim (F2 of allele 316),Dennis (F2 of allele 318),,"phiC-NLS, 2xLynk:mSG",this cross is very good,,2025-06-12,"spinal_cord, skin, muscle, hindbrain, brain, tail, ear, eye",",membrane",membrane,X:\abcabc\Korra_Foundation\20250613_skittlez,sheet,20250613,2,inferred,20250613::20250613_skittlez::2,31,4,1,20250613-plate31-slot4-roi1
20250613_skittlez,fish8_roi1,fish8_roi1,fish8_roi1,90,/clusterfs/vast/abcabc/Korra_Foundation/20250613_skittlez/fish8_roi1,korra,20250613_skittlez,20250613,fish8_roi1,fish8_roi1,fish8,8.0,,,fish8,[],,fish8_roi1,20250613_skittlez,20250613_skittlez,20250613_skittlez,20250613,2025-06-13,2025-06-13,,Jim (F2 of allele 316),Dennis (F2 of allele 318),,"phiC-NLS, 2xLynk:mSG",this cross is very good,,2025-06-12,"spinal_cord, skin, muscle, hindbrain, brain, tail, ear, eye",",membrane",membrane,X:\abcabc\Korra_Foundation\20250613_skittlez,sheet,20250613,2,inferred,20250613::20250613_skittlez::2,31,5,1,20250613-plate31-slot5-roi1
20250613_skittlez,fish9_roi1,fish9_roi1,fish9_roi1,240,/clusterfs/vast/abcabc/Korra_Foundation/20250613_skittlez/fish9_roi1,korra,20250613_skittlez,20250613,fish9_roi1,fish9_roi1,fish9,9.0,,,fish9,[],,fish9_roi1,20250613_skittlez,20250613_skittlez,20250613_skittlez,20250613,2025-06-13,2025-06-13,,Jim (F2 of allele 316),Dennis (F2 of allele 318),,"phiC-NLS, 2xLynk:mSG",this cross is very good,,2025-06-12,"spinal_cord, skin, muscle, hindbrain, brain, tail, ear, eye",",membrane",membrane,X:\abcabc\Korra_Foundation\20250613_skittlez,sheet,20250613,2,inferred,20250613::20250613_skittlez::2,31,6,1,20250613-plate31-slot6-roi1
20250616_mem-histone,fish1_24hpf_roi1_brain,fish1_24hpf_roi1_brain,fish1_24hpf_roi1_brain,1812,/clusterfs/vast/abcabc/Korra_Foundation/20250616_mem-histone/fish1_24hpf_roi1_brain,korra,20250616_mem-histone,20250616,fish1_24hpf_roi1_brain,fish1_24hpf_roi1_brain,fish1,1.0,24.0,,fish1,['brain'],brain,fish1_24hpf_roi1_brain,20250616_mem-histone,20250616_mem-histone,20250616_mem-histone,20250616,2025-06-16,2025-06-16,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),,mScarlet3-S2:H2B,,,2025-06-14,"ear, muscle, skin, blood vessel",nuclei,nuclei,X:\abcabc\Korra_Foundation\20250616_mem-histone\fish1,sheet,20250616,1,inferred,20250616::20250616_mem-histone::1,32,1,1,20250616-plate32-slot1-roi1
20250616_mem-histone,fish1_72hpf_roi1-ear,fish1_72hpf_roi1-ear,fish1_72hpf_roi1-ear,1144,/clusterfs/vast/abcabc/Korra_Foundation/20250616_mem-histone/fish1_72hpf_roi1-ear,korra,20250616_mem-histone,20250616,fish1_72hpf_roi1-ear,fish1_72hpf_roi1-ear,fish1,1.0,72.0,,fish1,['ear'],ear,fish1_72hpf_roi1-ear,20250616_mem-histone,20250616_mem-histone,20250616_mem-histone,20250616,2025-06-16,2025-06-16,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),,mScarlet3-S2:H2B,,,2025-06-14,"ear, muscle, skin, blood vessel",nuclei,nuclei,X:\abcabc\Korra_Foundation\20250616_mem-histone\fish1,sheet,20250616,1,inferred,20250616::20250616_mem-histone::1,32,1,2,20250616-plate32-slot1-roi2
20250616_mem-histone,fish1_72hpf_roi2_muscle,fish1_72hpf_roi2_muscle,fish1_72hpf_roi2_muscle,8600,/clusterfs/vast/abcabc/Korra_Foundation/20250616_mem-histone/fish1_72hpf_roi2_muscle,korra,20250616_mem-histone,20250616,fish1_72hpf_roi2_muscle,fish1_72hpf_roi2_muscle,fish1,1.0,72.0,,fish1,['muscle'],muscle,fish1_72hpf_roi2_muscle,20250616_mem-histone,20250616_mem-histone,20250616_mem-histone,20250616,2025-06-16,2025-06-16,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),,mScarlet3-S2:H2B,,,2025-06-14,"ear, muscle, skin, blood vessel",nuclei,nuclei,X:\abcabc\Korra_Foundation\20250616_mem-histone\fish1,sheet,20250616,1,inferred,20250616::20250616_mem-histone::1,32,1,3,20250616-plate32-slot1-roi3
20250616_mem-histone,fish2_24hpf_roi1_brain,fish2_24hpf_roi1_brain,fish2_24hpf_roi1_brain,3248,/clusterfs/vast/abcabc/Korra_Foundation/20250616_mem-histone/fish2_24hpf_roi1_brain,korra,20250616_mem-histone,20250616,fish2_24hpf_roi1_brain,fish2_24hpf_roi1_brain,fish2,2.0,24.0,,fish2,['brain'],brain,fish2_24hpf_roi1_brain,20250616_mem-histone,20250616_mem-histone,20250616_mem-histone,20250616,2025-06-16,2025-06-16,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),,mScarlet3-S2:H2B,,,2025-06-14,"ear, muscle, skin, blood vessel",nuclei,nuclei,X:\abcabc\Korra_Foundation\20250616_mem-histone\fish1,sheet,20250616,1,inferred,20250616::20250616_mem-histone::1,32,2,1,20250616-plate32-slot2-roi1
20250616_mem-histone,fish3_24hpf_roi1_brain,fish3_24hpf_roi1_brain,fish3_24hpf_roi1_brain,3584,/clusterfs/vast/abcabc/Korra_Foundation/20250616_mem-histone/fish3_24hpf_roi1_brain,korra,20250616_mem-histone,20250616,fish3_24hpf_roi1_brain,fish3_24hpf_roi1_brain,fish3,3.0,24.0,,fish3,['brain'],brain,fish3_24hpf_roi1_brain,20250616_mem-histone,20250616_mem-histone,20250616_mem-histone,20250616,2025-06-16,2025-06-16,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),,mScarlet3-S2:H2B,,,2025-06-14,"ear, muscle, skin, blood vessel",nuclei,nuclei,X:\abcabc\Korra_Foundation\20250616_mem-histone\fish1,sheet,20250616,1,inferred,20250616::20250616_mem-histone::1,32,3,1,20250616-plate32-slot3-roi1
20250616_mem-histone,fish4_24hpf_roi1_brain,fish4_24hpf_roi1_brain,fish4_24hpf_roi1_brain,1664,/clusterfs/vast/abcabc/Korra_Foundation/20250616_mem-histone/fish4_24hpf_roi1_brain,korra,20250616_mem-histone,20250616,fish4_24hpf_roi1_brain,fish4_24hpf_roi1_brain,fish4,4.0,24.0,,fish4,['brain'],brain,fish4_24hpf_roi1_brain,20250616_mem-histone,20250616_mem-histone,20250616_mem-histone,20250616,2025-06-16,2025-06-16,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),,mScarlet3-S2:H2B,,,2025-06-14,"ear, muscle, skin, blood vessel",nuclei,nuclei,X:\abcabc\Korra_Foundation\20250616_mem-histone\fish1,sheet,20250616,1,inferred,20250616::20250616_mem-histone::1,32,4,1,20250616-plate32-slot4-roi1
20250618_skittlez,fish10_roi1,fish10_roi1,fish10_roi1,72,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish10_roi1,korra,20250618_skittlez,20250618,fish10_roi1,fish10_roi1,fish10,10.0,,,fish10,[],,fish10_roi1,20250618_skittlez,20250618_skittlez,20250618_skittlez,20250618,2025-06-18,2025-06-18,,Ben (F2 of allele 310),Abe (F2 of allele 309),,"phiC-NLS, 2xLynk:mSG",,,2025-06-17,"spinal_cord, skin, muscle, hindbrain, brain, tail, ear, eye",",membrane",membrane,X:\abcabc\Korra_Foundation\20250618_skittlez,sheet,20250618,1,inferred,20250618::20250618_skittlez::1,33,2,1,20250618-plate33-slot2-roi1
20250618_skittlez,fish10_roi2,fish10_roi2,fish10_roi2,72,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish10_roi2,korra,20250618_skittlez,20250618,fish10_roi2,fish10_roi2,fish10,10.0,,,fish10,[],,fish10_roi2,20250618_skittlez,20250618_skittlez,20250618_skittlez,20250618,2025-06-18,2025-06-18,,Ben (F2 of allele 310),Abe (F2 of allele 309),,"phiC-NLS, 2xLynk:mSG",,,2025-06-17,"spinal_cord, skin, muscle, hindbrain, brain, tail, ear, eye",",membrane",membrane,X:\abcabc\Korra_Foundation\20250618_skittlez,sheet,20250618,1,inferred,20250618::20250618_skittlez::1,33,2,2,20250618-plate33-slot2-roi2
20250618_skittlez,fish10_roi3,fish10_roi3,fish10_roi3,72,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish10_roi3,korra,20250618_skittlez,20250618,fish10_roi3,fish10_roi3,fish10,10.0,,,fish10,[],,fish10_roi3,20250618_skittlez,20250618_skittlez,20250618_skittlez,20250618,2025-06-18,2025-06-18,,Ben (F2 of allele 310),Abe (F2 of allele 309),,"phiC-NLS, 2xLynk:mSG",,,2025-06-17,"spinal_cord, skin, muscle, hindbrain, brain, tail, ear, eye",",membrane",membrane,X:\abcabc\Korra_Foundation\20250618_skittlez,sheet,20250618,1,inferred,20250618::20250618_skittlez::1,33,2,3,20250618-plate33-slot2-roi3
20250618_skittlez,fish10_roi4,fish10_roi4,fish10_roi4,72,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish10_roi4,korra,20250618_skittlez,20250618,fish10_roi4,fish10_roi4,fish10,10.0,,,fish10,[],,fish10_roi4,20250618_skittlez,20250618_skittlez,20250618_skittlez,20250618,2025-06-18,2025-06-18,,Ben (F2 of allele 310),Abe (F2 of allele 309),,"phiC-NLS, 2xLynk:mSG",,,2025-06-17,"spinal_cord, skin, muscle, hindbrain, brain, tail, ear, eye",",membrane",membrane,X:\abcabc\Korra_Foundation\20250618_skittlez,sheet,20250618,1,inferred,20250618::20250618_skittlez::1,33,2,4,20250618-plate33-slot2-roi4
20250618_skittlez,fish11_roi1,fish11_roi1,fish11_roi1,90,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish11_roi1,korra,20250618_skittlez,20250618,fish11_roi1,fish11_roi1,fish11,11.0,,,fish11,[],,fish11_roi1,20250618_skittlez,20250618_skittlez,20250618_skittlez,20250618,2025-06-18,2025-06-18,,Ben (F2 of allele 310),Abe (F2 of allele 309),,"phiC-NLS, 2xLynk:mSG",,,2025-06-17,"spinal_cord, skin, muscle, hindbrain, brain, tail, ear, eye",",membrane",membrane,X:\abcabc\Korra_Foundation\20250618_skittlez,sheet,20250618,1,inferred,20250618::20250618_skittlez::1,33,3,1,20250618-plate33-slot3-roi1
20250618_skittlez,fish1_roi1,fish1_roi1,fish1_roi1,24,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish1_roi1,korra,20250618_skittlez,20250618,fish1_roi1,fish1_roi1,fish1,1.0,,,fish1,[],,fish1_roi1,20250618_skittlez,20250618_skittlez,20250618_skittlez,20250618,2025-06-18,2025-06-18,,Ben (F2 of allele 310),Abe (F2 of allele 309),,"phiC-NLS, 2xLynk:mSG",,,2025-06-17,"spinal_cord, skin, muscle, hindbrain, brain, tail, ear, eye",",membrane",membrane,X:\abcabc\Korra_Foundation\20250618_skittlez,sheet,20250618,1,inferred,20250618::20250618_skittlez::1,33,1,1,20250618-plate33-slot1-roi1
20250618_skittlez,fish1_roi1_2,fish1_roi1_2,fish1_roi1_2,96,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish1_roi1_2,korra,20250618_skittlez,20250618,fish1_roi1_2,fish1_roi1_2,fish1,1.0,,,fish1,[],,fish1_roi1_2,20250618_skittlez,20250618_skittlez,20250618_skittlez,20250618,2025-06-18,2025-06-18,,Ben (F2 of allele 310),Abe (F2 of allele 309),,"phiC-NLS, 2xLynk:mSG",,,2025-06-17,"spinal_cord, skin, muscle, hindbrain, brain, tail, ear, eye",",membrane",membrane,X:\abcabc\Korra_Foundation\20250618_skittlez,sheet,20250618,1,inferred,20250618::20250618_skittlez::1,33,1,2,20250618-plate33-slot1-roi2
20250618_skittlez,fish2_roi1,fish2_roi1,fish2_roi1,120,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish2_roi1,korra,20250618_skittlez,20250618,fish2_roi1,fish2_roi1,fish2,2.0,,,fish2,[],,fish2_roi1,20250618_skittlez,20250618_skittlez,20250618_skittlez,20250618,2025-06-18,2025-06-18,,Ben (F2 of allele 310),Abe (F2 of allele 309),,"phiC-NLS, 2xLynk:mSG",,,2025-06-17,"spinal_cord, skin, muscle, hindbrain, brain, tail, ear, eye",",membrane",membrane,X:\abcabc\Korra_Foundation\20250618_skittlez,sheet,20250618,1,inferred,20250618::20250618_skittlez::1,33,4,1,20250618-plate33-slot4-roi1
20250618_skittlez,fish3_roi1,fish3_roi1,fish3_roi1,72,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish3_roi1,korra,20250618_skittlez,20250618,fish3_roi1,fish3_roi1,fish3,3.0,,,fish3,[],,fish3_roi1,20250618_skittlez,20250618_skittlez,20250618_skittlez,20250618,2025-06-18,2025-06-18,,Ben (F2 of allele 310),Abe (F2 of allele 309),,"phiC-NLS, 2xLynk:mSG",,,2025-06-17,"spinal_cord, skin, muscle, hindbrain, brain, tail, ear, eye",",membrane",membrane,X:\abcabc\Korra_Foundation\20250618_skittlez,sheet,20250618,1,inferred,20250618::20250618_skittlez::1,33,5,1,20250618-plate33-slot5-roi1
20250618_skittlez,fish4_roi1,fish4_roi1,fish4_roi1,72,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish4_roi1,korra,20250618_skittlez,20250618,fish4_roi1,fish4_roi1,fish4,4.0,,,fish4,[],,fish4_roi1,20250618_skittlez,20250618_skittlez,20250618_skittlez,20250618,2025-06-18,2025-06-18,,Ben (F2 of allele 310),Abe (F2 of allele 309),,"phiC-NLS, 2xLynk:mSG",,,2025-06-17,"spinal_cord, skin, muscle, hindbrain, brain, tail, ear, eye",",membrane",membrane,X:\abcabc\Korra_Foundation\20250618_skittlez,sheet,20250618,1,inferred,20250618::20250618_skittlez::1,33,6,1,20250618-plate33-slot6-roi1
20250618_skittlez,fish5_roi1,fish5_roi1,fish5_roi1,72,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish5_roi1,korra,20250618_skittlez,20250618,fish5_roi1,fish5_roi1,fish5,5.0,,,fish5,[],,fish5_roi1,20250618_skittlez,20250618_skittlez,20250618_skittlez,20250618,2025-06-18,2025-06-18,,Ben (F2 of allele 310),Abe (F2 of allele 309),,"phiC-NLS, 2xLynk:mSG",,,2025-06-17,"spinal_cord, skin, muscle, hindbrain, brain, tail, ear, eye",",membrane",membrane,X:\abcabc\Korra_Foundation\20250618_skittlez,sheet,20250618,2,inferred,20250618::20250618_skittlez::2,34,1,1,20250618-plate34-slot1-roi1
20250618_skittlez,fish6_roi1,fish6_roi1,fish6_roi1,54,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish6_roi1,korra,20250618_skittlez,20250618,fish6_roi1,fish6_roi1,fish6,6.0,,,fish6,[],,fish6_roi1,20250618_skittlez,20250618_skittlez,20250618_skittlez,20250618,2025-06-18,2025-06-18,,Ben (F2 of allele 310),Abe (F2 of allele 309),,"phiC-NLS, 2xLynk:mSG",,,2025-06-17,"spinal_cord, skin, muscle, hindbrain, brain, tail, ear, eye",",membrane",membrane,X:\abcabc\Korra_Foundation\20250618_skittlez,sheet,20250618,2,inferred,20250618::20250618_skittlez::2,34,2,1,20250618-plate34-slot2-roi1
20250618_skittlez,fish6_roi2,fish6_roi2,fish6_roi2,72,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish6_roi2,korra,20250618_skittlez,20250618,fish6_roi2,fish6_roi2,fish6,6.0,,,fish6,[],,fish6_roi2,20250618_skittlez,20250618_skittlez,20250618_skittlez,20250618,2025-06-18,2025-06-18,,Ben (F2 of allele 310),Abe (F2 of allele 309),,"phiC-NLS, 2xLynk:mSG",,,2025-06-17,"spinal_cord, skin, muscle, hindbrain, brain, tail, ear, eye",",membrane",membrane,X:\abcabc\Korra_Foundation\20250618_skittlez,sheet,20250618,2,inferred,20250618::20250618_skittlez::2,34,2,2,20250618-plate34-slot2-roi2
20250618_skittlez,fish7_roi1,fish7_roi1,fish7_roi1,72,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish7_roi1,korra,20250618_skittlez,20250618,fish7_roi1,fish7_roi1,fish7,7.0,,,fish7,[],,fish7_roi1,20250618_skittlez,20250618_skittlez,20250618_skittlez,20250618,2025-06-18,2025-06-18,,Ben (F2 of allele 310),Abe (F2 of allele 309),,"phiC-NLS, 2xLynk:mSG",,,2025-06-17,"spinal_cord, skin, muscle, hindbrain, brain, tail, ear, eye",",membrane",membrane,X:\abcabc\Korra_Foundation\20250618_skittlez,sheet,20250618,2,inferred,20250618::20250618_skittlez::2,34,3,1,20250618-plate34-slot3-roi1
20250618_skittlez,fish7_roi2,fish7_roi2,fish7_roi2,72,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish7_roi2,korra,20250618_skittlez,20250618,fish7_roi2,fish7_roi2,fish7,7.0,,,fish7,[],,fish7_roi2,20250618_skittlez,20250618_skittlez,20250618_skittlez,20250618,2025-06-18,2025-06-18,,Ben (F2 of allele 310),Abe (F2 of allele 309),,"phiC-NLS, 2xLynk:mSG",,,2025-06-17,"spinal_cord, skin, muscle, hindbrain, brain, tail, ear, eye",",membrane",membrane,X:\abcabc\Korra_Foundation\20250618_skittlez,sheet,20250618,2,inferred,20250618::20250618_skittlez::2,34,3,2,20250618-plate34-slot3-roi2
20250618_skittlez,fish7_roi3,fish7_roi3,fish7_roi3,48,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish7_roi3,korra,20250618_skittlez,20250618,fish7_roi3,fish7_roi3,fish7,7.0,,,fish7,[],,fish7_roi3,20250618_skittlez,20250618_skittlez,20250618_skittlez,20250618,2025-06-18,2025-06-18,,Ben (F2 of allele 310),Abe (F2 of allele 309),,"phiC-NLS, 2xLynk:mSG",,,2025-06-17,"spinal_cord, skin, muscle, hindbrain, brain, tail, ear, eye",",membrane",membrane,X:\abcabc\Korra_Foundation\20250618_skittlez,sheet,20250618,2,inferred,20250618::20250618_skittlez::2,34,3,3,20250618-plate34-slot3-roi3
20250618_skittlez,fish7_roi4,fish7_roi4,fish7_roi4,48,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish7_roi4,korra,20250618_skittlez,20250618,fish7_roi4,fish7_roi4,fish7,7.0,,,fish7,[],,fish7_roi4,20250618_skittlez,20250618_skittlez,20250618_skittlez,20250618,2025-06-18,2025-06-18,,Ben (F2 of allele 310),Abe (F2 of allele 309),,"phiC-NLS, 2xLynk:mSG",,,2025-06-17,"spinal_cord, skin, muscle, hindbrain, brain, tail, ear, eye",",membrane",membrane,X:\abcabc\Korra_Foundation\20250618_skittlez,sheet,20250618,2,inferred,20250618::20250618_skittlez::2,34,3,4,20250618-plate34-slot3-roi4
20250618_skittlez,fish8_roi1,fish8_roi1,fish8_roi1,48,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish8_roi1,korra,20250618_skittlez,20250618,fish8_roi1,fish8_roi1,fish8,8.0,,,fish8,[],,fish8_roi1,20250618_skittlez,20250618_skittlez,20250618_skittlez,20250618,2025-06-18,2025-06-18,,Ben (F2 of allele 310),Abe (F2 of allele 309),,"phiC-NLS, 2xLynk:mSG",,,2025-06-17,"spinal_cord, skin, muscle, hindbrain, brain, tail, ear, eye",",membrane",membrane,X:\abcabc\Korra_Foundation\20250618_skittlez,sheet,20250618,2,inferred,20250618::20250618_skittlez::2,34,4,1,20250618-plate34-slot4-roi1
20250618_skittlez,fish8_roi2,fish8_roi2,fish8_roi2,48,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish8_roi2,korra,20250618_skittlez,20250618,fish8_roi2,fish8_roi2,fish8,8.0,,,fish8,[],,fish8_roi2,20250618_skittlez,20250618_skittlez,20250618_skittlez,20250618,2025-06-18,2025-06-18,,Ben (F2 of allele 310),Abe (F2 of allele 309),,"phiC-NLS, 2xLynk:mSG",,,2025-06-17,"spinal_cord, skin, muscle, hindbrain, brain, tail, ear, eye",",membrane",membrane,X:\abcabc\Korra_Foundation\20250618_skittlez,sheet,20250618,2,inferred,20250618::20250618_skittlez::2,34,4,2,20250618-plate34-slot4-roi2
20250618_skittlez,fish8_roi3,fish8_roi3,fish8_roi3,48,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish8_roi3,korra,20250618_skittlez,20250618,fish8_roi3,fish8_roi3,fish8,8.0,,,fish8,[],,fish8_roi3,20250618_skittlez,20250618_skittlez,20250618_skittlez,20250618,2025-06-18,2025-06-18,,Ben (F2 of allele 310),Abe (F2 of allele 309),,"phiC-NLS, 2xLynk:mSG",,,2025-06-17,"spinal_cord, skin, muscle, hindbrain, brain, tail, ear, eye",",membrane",membrane,X:\abcabc\Korra_Foundation\20250618_skittlez,sheet,20250618,2,inferred,20250618::20250618_skittlez::2,34,4,3,20250618-plate34-slot4-roi3
20250618_skittlez,fish8_roi4,fish8_roi4,fish8_roi4,48,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish8_roi4,korra,20250618_skittlez,20250618,fish8_roi4,fish8_roi4,fish8,8.0,,,fish8,[],,fish8_roi4,20250618_skittlez,20250618_skittlez,20250618_skittlez,20250618,2025-06-18,2025-06-18,,Ben (F2 of allele 310),Abe (F2 of allele 309),,"phiC-NLS, 2xLynk:mSG",,,2025-06-17,"spinal_cord, skin, muscle, hindbrain, brain, tail, ear, eye",",membrane",membrane,X:\abcabc\Korra_Foundation\20250618_skittlez,sheet,20250618,2,inferred,20250618::20250618_skittlez::2,34,4,4,20250618-plate34-slot4-roi4
20250618_skittlez,fish9_roi1,fish9_roi1,fish9_roi1,48,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish9_roi1,korra,20250618_skittlez,20250618,fish9_roi1,fish9_roi1,fish9,9.0,,,fish9,[],,fish9_roi1,20250618_skittlez,20250618_skittlez,20250618_skittlez,20250618,2025-06-18,2025-06-18,,Ben (F2 of allele 310),Abe (F2 of allele 309),,"phiC-NLS, 2xLynk:mSG",,,2025-06-17,"spinal_cord, skin, muscle, hindbrain, brain, tail, ear, eye",",membrane",membrane,X:\abcabc\Korra_Foundation\20250618_skittlez,sheet,20250618,2,inferred,20250618::20250618_skittlez::2,34,5,1,20250618-plate34-slot5-roi1
20250618_skittlez,fish9_roi2,fish9_roi2,fish9_roi2,48,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish9_roi2,korra,20250618_skittlez,20250618,fish9_roi2,fish9_roi2,fish9,9.0,,,fish9,[],,fish9_roi2,20250618_skittlez,20250618_skittlez,20250618_skittlez,20250618,2025-06-18,2025-06-18,,Ben (F2 of allele 310),Abe (F2 of allele 309),,"phiC-NLS, 2xLynk:mSG",,,2025-06-17,"spinal_cord, skin, muscle, hindbrain, brain, tail, ear, eye",",membrane",membrane,X:\abcabc\Korra_Foundation\20250618_skittlez,sheet,20250618,2,inferred,20250618::20250618_skittlez::2,34,5,2,20250618-plate34-slot5-roi2
20250619_skittlez,fish1_roi1,fish1_roi1,fish1_roi1,72,/clusterfs/vast/abcabc/Korra_Foundation/20250619_skittlez/fish1_roi1,korra,20250619_skittlez,20250619,fish1_roi1,fish1_roi1,fish1,1.0,,,fish1,[],,fish1_roi1,20250619_skittlez,20250619_skittlez,20250619_skittlez,20250619,2025-06-19,2025-06-19,,Dennis (F2 of allele 318),Abe (F2 of allele 309),,"phiC-NLS, 2xLynk:mSG",,,2025-06-18,"spinal_cord, skin, muscle, hindbrain, brain, tail, ear, eye",",membrane",membrane,X:\abcabc\Korra_Foundation\20250619_skittlez,sheet,20250619,1,inferred,20250619::20250619_skittlez::1,35,1,1,20250619-plate35-slot1-roi1
20250619_skittlez,fish1_roi2,fish1_roi2,fish1_roi2,72,/clusterfs/vast/abcabc/Korra_Foundation/20250619_skittlez/fish1_roi2,korra,20250619_skittlez,20250619,fish1_roi2,fish1_roi2,fish1,1.0,,,fish1,[],,fish1_roi2,20250619_skittlez,20250619_skittlez,20250619_skittlez,20250619,2025-06-19,2025-06-19,,Dennis (F2 of allele 318),Abe (F2 of allele 309),,"phiC-NLS, 2xLynk:mSG",,,2025-06-18,"spinal_cord, skin, muscle, hindbrain, brain, tail, ear, eye",",membrane",membrane,X:\abcabc\Korra_Foundation\20250619_skittlez,sheet,20250619,1,inferred,20250619::20250619_skittlez::1,35,1,2,20250619-plate35-slot1-roi2
