roi_dir,bruker_roi_id,plate_date,plate_id_filled,slot_id_filled,roi_index_within_slot,dataset_slug,experiment_folder,fish_id,fish_number,fish_age_hpf,roi_anatomy,roi_tiffs,date_experiment,Date imaged,date_mount,genotype_base_codes,genotype_allele_codes,treatment_rna_rna_base_code,treatment_plasmid_plasmid_base_code,genotype_marker_fluor_codes,genotype_marker_tag_codes,genotype_marker_localizations,genotype_marker_fusion_labels,treatment_marker_fluor_codes,treatment_marker_tag_codes,treatment_marker_localizations,treatment_marker_fluor_loc_labels,all_unique_organelles,all_fluor_organelles,link_source,day_plate_num
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish6_roi2,20250624-plate1-slot5-roi2,20250624,37.0,5.0,2.0,20250624_skittlez_Chris_x_Liam,20250624_skittlez_Chris_x_Liam,fish6,6.0,,,48,20250624_skittlez_Chris_x_Liam,2025-06-24,2025-06-24,pDQM034,309.0,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,,cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),,,,,cytosol,"mKate2(cytosol),mCitrine(cytosol),Electra2(cytosol),mKOK(cytosol),mTFP1(cytosol)",sheet,1
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish6_roi3,20250624-plate1-slot5-roi3,20250624,37.0,5.0,3.0,20250624_skittlez_Chris_x_Liam,20250624_skittlez_Chris_x_Liam,fish6,6.0,,,48,20250624_skittlez_Chris_x_Liam,2025-06-24,2025-06-24,pDQM034,309.0,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,,cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),,,,,cytosol,"mKate2(cytosol),mCitrine(cytosol),Electra2(cytosol),mKOK(cytosol),mTFP1(cytosol)",sheet,1
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish7_roi1,20250624-plate1-slot6-roi1,20250624,37.0,6.0,1.0,20250624_skittlez_Chris_x_Liam,20250624_skittlez_Chris_x_Liam,fish7,7.0,,,48,20250624_skittlez_Chris_x_Liam,2025-06-24,2025-06-24,pDQM034,309.0,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,,cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),,,,,cytosol,"mKate2(cytosol),mCitrine(cytosol),Electra2(cytosol),mKOK(cytosol),mTFP1(cytosol)",sheet,1
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish7_roi2,20250624-plate1-slot6-roi2,20250624,37.0,6.0,2.0,20250624_skittlez_Chris_x_Liam,20250624_skittlez_Chris_x_Liam,fish7,7.0,,,48,20250624_skittlez_Chris_x_Liam,2025-06-24,2025-06-24,pDQM034,309.0,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,,cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),,,,,cytosol,"mKate2(cytosol),mCitrine(cytosol),Electra2(cytosol),mKOK(cytosol),mTFP1(cytosol)",sheet,1
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish7_roi3,20250624-plate1-slot6-roi3,20250624,37.0,6.0,3.0,20250624_skittlez_Chris_x_Liam,20250624_skittlez_Chris_x_Liam,fish7,7.0,,,48,20250624_skittlez_Chris_x_Liam,2025-06-24,2025-06-24,pDQM034,309.0,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,,cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),,,,,cytosol,"mKate2(cytosol),mCitrine(cytosol),Electra2(cytosol),mKOK(cytosol),mTFP1(cytosol)",sheet,1
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish7_roi4,20250624-plate1-slot6-roi4,20250624,37.0,6.0,4.0,20250624_skittlez_Chris_x_Liam,20250624_skittlez_Chris_x_Liam,fish7,7.0,,,48,20250624_skittlez_Chris_x_Liam,2025-06-24,2025-06-24,pDQM034,309.0,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,,cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),,,,,cytosol,"mKate2(cytosol),mCitrine(cytosol),Electra2(cytosol),mKOK(cytosol),mTFP1(cytosol)",sheet,1
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Issac_x_Ken/fish1_roi1,20250624-plate2-slot1-roi1,20250624,38.0,1.0,1.0,20250624_skittlez_Issac_x_Ken,20250624_skittlez_Issac_x_Ken,fish1,1.0,,,54,20250624_skittlez_Issac_x_Ken,2025-06-24,2025-06-24,pDQM034,309.0,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,,cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),,,,,cytosol,"mKate2(cytosol),mCitrine(cytosol),Electra2(cytosol),mKOK(cytosol),mTFP1(cytosol)",sheet,2
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Issac_x_Ken/fish2_roi1,20250624-plate2-slot2-roi1,20250624,38.0,2.0,1.0,20250624_skittlez_Issac_x_Ken,20250624_skittlez_Issac_x_Ken,fish2,2.0,,,72,20250624_skittlez_Issac_x_Ken,2025-06-24,2025-06-24,pDQM034,309.0,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,,cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),,,,,cytosol,"mKate2(cytosol),mCitrine(cytosol),Electra2(cytosol),mKOK(cytosol),mTFP1(cytosol)",sheet,2
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Issac_x_Ken/fish2_roi2,20250624-plate2-slot2-roi2,20250624,38.0,2.0,2.0,20250624_skittlez_Issac_x_Ken,20250624_skittlez_Issac_x_Ken,fish2,2.0,,,72,20250624_skittlez_Issac_x_Ken,2025-06-24,2025-06-24,pDQM034,309.0,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,,cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),,,,,cytosol,"mKate2(cytosol),mCitrine(cytosol),Electra2(cytosol),mKOK(cytosol),mTFP1(cytosol)",sheet,2
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Issac_x_Ken/fish3_roi1,20250624-plate2-slot3-roi1,20250624,38.0,3.0,1.0,20250624_skittlez_Issac_x_Ken,20250624_skittlez_Issac_x_Ken,fish3,3.0,,,60,20250624_skittlez_Issac_x_Ken,2025-06-24,2025-06-24,pDQM034,309.0,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,,cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),,,,,cytosol,"mKate2(cytosol),mCitrine(cytosol),Electra2(cytosol),mKOK(cytosol),mTFP1(cytosol)",sheet,2
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Issac_x_Ken/fish4_roi1,20250624-plate2-slot4-roi1,20250624,38.0,4.0,1.0,20250624_skittlez_Issac_x_Ken,20250624_skittlez_Issac_x_Ken,fish4,4.0,,,72,20250624_skittlez_Issac_x_Ken,2025-06-24,2025-06-24,pDQM034,309.0,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,,cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),,,,,cytosol,"mKate2(cytosol),mCitrine(cytosol),Electra2(cytosol),mKOK(cytosol),mTFP1(cytosol)",sheet,2
/clusterfs/vast/abcabc/Korra_Foundation/20250625_skittlez/fish1_roi1,20250625-plate1-slot1-roi1,20250625,39.0,1.0,1.0,20250625_skittlez,20250625_skittlez,fish1,1.0,,,72,20250625_skittlez,2025-06-25,2025-06-25,pDQM034,309,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,,cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),,,,,cytosol,"mKate2(cytosol),mCitrine(cytosol),Electra2(cytosol),mKOK(cytosol),mTFP1(cytosol)",date_match,1
/clusterfs/vast/abcabc/Korra_Foundation/20250625_skittlez/fish1_roi2,20250625-plate1-slot1-roi2,20250625,39.0,1.0,2.0,20250625_skittlez,20250625_skittlez,fish1,1.0,,,72,20250625_skittlez,2025-06-25,2025-06-25,pDQM034,309,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,,cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),,,,,cytosol,"mKate2(cytosol),mCitrine(cytosol),Electra2(cytosol),mKOK(cytosol),mTFP1(cytosol)",date_match,1
/clusterfs/vast/abcabc/Korra_Foundation/20250625_skittlez/fish3_roi1,20250625-plate1-slot2-roi1,20250625,39.0,2.0,1.0,20250625_skittlez,20250625_skittlez,fish3,3.0,,,90,20250625_skittlez,2025-06-25,2025-06-25,pDQM034,309,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,,cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),,,,,cytosol,"mKate2(cytosol),mCitrine(cytosol),Electra2(cytosol),mKOK(cytosol),mTFP1(cytosol)",date_match,1
/clusterfs/vast/abcabc/Korra_Foundation/20250625_skittlez/fish4_roi1,20250625-plate1-slot3-roi1,20250625,39.0,3.0,1.0,20250625_skittlez,20250625_skittlez,fish4,4.0,,,72,20250625_skittlez,2025-06-25,2025-06-25,pDQM034,309,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,,cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),,,,,cytosol,"mKate2(cytosol),mCitrine(cytosol),Electra2(cytosol),mKOK(cytosol),mTFP1(cytosol)",date_match,1
/clusterfs/vast/abcabc/Korra_Foundation/20250625_skittlez/fish5_roi1,20250625-plate1-slot4-roi1,20250625,39.0,4.0,1.0,20250625_skittlez,20250625_skittlez,fish5,5.0,,,72,20250625_skittlez,2025-06-25,2025-06-25,pDQM034,309,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,,cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),,,,,cytosol,"mKate2(cytosol),mCitrine(cytosol),Electra2(cytosol),mKOK(cytosol),mTFP1(cytosol)",date_match,1
/clusterfs/vast/abcabc/Korra_Foundation/20250625_skittlez/fish5_roi2,20250625-plate1-slot4-roi2,20250625,39.0,4.0,2.0,20250625_skittlez,20250625_skittlez,fish5,5.0,,,72,20250625_skittlez,2025-06-25,2025-06-25,pDQM034,309,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,,cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),,,,,cytosol,"mKate2(cytosol),mCitrine(cytosol),Electra2(cytosol),mKOK(cytosol),mTFP1(cytosol)",date_match,1
/clusterfs/vast/abcabc/Korra_Foundation/20250625_skittlez/fish7_roi1,20250625-plate1-slot5-roi1,20250625,39.0,5.0,1.0,20250625_skittlez,20250625_skittlez,fish7,7.0,,,90,20250625_skittlez,2025-06-25,2025-06-25,pDQM034,309,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,,cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),,,,,cytosol,"mKate2(cytosol),mCitrine(cytosol),Electra2(cytosol),mKOK(cytosol),mTFP1(cytosol)",date_match,1
/clusterfs/vast/abcabc/Korra_Foundation/20250625_skittlez/fish8_roi1,20250625-plate1-slot6-roi1,20250625,39.0,6.0,1.0,20250625_skittlez,20250625_skittlez,fish8,8.0,,,72,20250625_skittlez,2025-06-25,2025-06-25,pDQM034,309,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,,cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),,,,,cytosol,"mKate2(cytosol),mCitrine(cytosol),Electra2(cytosol),mKOK(cytosol),mTFP1(cytosol)",date_match,1
/clusterfs/vast/abcabc/Korra_Foundation/20250625_skittlez/fish8_roi2,20250625-plate1-slot6-roi2,20250625,39.0,6.0,2.0,20250625_skittlez,20250625_skittlez,fish8,8.0,,,72,20250625_skittlez,2025-06-25,2025-06-25,pDQM034,309,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,,cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),,,,,cytosol,"mKate2(cytosol),mCitrine(cytosol),Electra2(cytosol),mKOK(cytosol),mTFP1(cytosol)",date_match,1
/clusterfs/vast/abcabc/Korra_Foundation/20250625_skittlez/fish9_roi1,20250625-plate2-slot1-roi1,20250625,40.0,1.0,1.0,20250625_skittlez,20250625_skittlez,fish9,9.0,,,90,20250625_skittlez,2025-06-25,2025-06-25,pDQM034,309,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,,cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),,,,,cytosol,"mKate2(cytosol),mCitrine(cytosol),Electra2(cytosol),mKOK(cytosol),mTFP1(cytosol)",date_match,2
/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish10_roi1,20250627-plate1-slot2-roi1,20250627,41.0,2.0,1.0,20250627_skittlez,20250627_skittlez,fish10,10.0,,,108,20250627_skittlez,2025-06-27,2025-06-27,pDQM034,309,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,,cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),,,,,cytosol,"mKate2(cytosol),mCitrine(cytosol),Electra2(cytosol),mKOK(cytosol),mTFP1(cytosol)",date_match,1
/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish1_roi1,20250627-plate1-slot1-roi1,20250627,41.0,1.0,1.0,20250627_skittlez,20250627_skittlez,fish1,1.0,,,72,20250627_skittlez,2025-06-27,2025-06-27,pDQM034,309,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,,cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),,,,,cytosol,"mKate2(cytosol),mCitrine(cytosol),Electra2(cytosol),mKOK(cytosol),mTFP1(cytosol)",date_match,1
/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish1_roi2,20250627-plate1-slot1-roi2,20250627,41.0,1.0,2.0,20250627_skittlez,20250627_skittlez,fish1,1.0,,,72,20250627_skittlez,2025-06-27,2025-06-27,pDQM034,309,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,,cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),,,,,cytosol,"mKate2(cytosol),mCitrine(cytosol),Electra2(cytosol),mKOK(cytosol),mTFP1(cytosol)",date_match,1
/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish1_roi3,20250627-plate1-slot1-roi3,20250627,41.0,1.0,3.0,20250627_skittlez,20250627_skittlez,fish1,1.0,,,72,20250627_skittlez,2025-06-27,2025-06-27,pDQM034,309,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,,cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),,,,,cytosol,"mKate2(cytosol),mCitrine(cytosol),Electra2(cytosol),mKOK(cytosol),mTFP1(cytosol)",date_match,1
/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish2_roi1,20250627-plate1-slot3-roi1,20250627,41.0,3.0,1.0,20250627_skittlez,20250627_skittlez,fish2,2.0,,,72,20250627_skittlez,2025-06-27,2025-06-27,pDQM034,309,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,,cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),,,,,cytosol,"mKate2(cytosol),mCitrine(cytosol),Electra2(cytosol),mKOK(cytosol),mTFP1(cytosol)",date_match,1
/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish3_roi1,20250627-plate1-slot4-roi1,20250627,41.0,4.0,1.0,20250627_skittlez,20250627_skittlez,fish3,3.0,,,90,20250627_skittlez,2025-06-27,2025-06-27,pDQM034,309,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,,cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),,,,,cytosol,"mKate2(cytosol),mCitrine(cytosol),Electra2(cytosol),mKOK(cytosol),mTFP1(cytosol)",date_match,1
/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish4_roi1,20250627-plate1-slot5-roi1,20250627,41.0,5.0,1.0,20250627_skittlez,20250627_skittlez,fish4,4.0,,,72,20250627_skittlez,2025-06-27,2025-06-27,pDQM034,309,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,,cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),,,,,cytosol,"mKate2(cytosol),mCitrine(cytosol),Electra2(cytosol),mKOK(cytosol),mTFP1(cytosol)",date_match,1
/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish4_roi2,20250627-plate1-slot5-roi2,20250627,41.0,5.0,2.0,20250627_skittlez,20250627_skittlez,fish4,4.0,,,72,20250627_skittlez,2025-06-27,2025-06-27,pDQM034,309,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,,cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),,,,,cytosol,"mKate2(cytosol),mCitrine(cytosol),Electra2(cytosol),mKOK(cytosol),mTFP1(cytosol)",date_match,1
/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish5_roi1,20250627-plate1-slot6-roi1,20250627,41.0,6.0,1.0,20250627_skittlez,20250627_skittlez,fish5,5.0,,,90,20250627_skittlez,2025-06-27,2025-06-27,pDQM034,309,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,,cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),,,,,cytosol,"mKate2(cytosol),mCitrine(cytosol),Electra2(cytosol),mKOK(cytosol),mTFP1(cytosol)",date_match,1
/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish7_roi1,20250627-plate2-slot1-roi1,20250627,42.0,1.0,1.0,20250627_skittlez,20250627_skittlez,fish7,7.0,,,90,20250627_skittlez,2025-06-27,2025-06-27,pDQM034,309,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,,cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),,,,,cytosol,"mKate2(cytosol),mCitrine(cytosol),Electra2(cytosol),mKOK(cytosol),mTFP1(cytosol)",date_match,2
/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish8_roi1,20250627-plate2-slot2-roi1,20250627,42.0,2.0,1.0,20250627_skittlez,20250627_skittlez,fish8,8.0,,,90,20250627_skittlez,2025-06-27,2025-06-27,pDQM034,309,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,,cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),,,,,cytosol,"mKate2(cytosol),mCitrine(cytosol),Electra2(cytosol),mKOK(cytosol),mTFP1(cytosol)",date_match,2
/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish9_roi1,20250627-plate2-slot3-roi1,20250627,42.0,3.0,1.0,20250627_skittlez,20250627_skittlez,fish9,9.0,,,108,20250627_skittlez,2025-06-27,2025-06-27,pDQM034,309,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,,cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),,,,,cytosol,"mKate2(cytosol),mCitrine(cytosol),Electra2(cytosol),mKOK(cytosol),mTFP1(cytosol)",date_match,2
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish1_mem_sg_mito_msc3/roi1,20250715-plate1-slot1-roi1,20250715,43.0,1.0,1.0,20250715_mem_organelle,20250715_mem_organelle,fish1,1.0,,,384,20250715_mem_organelle,2025-07-15,2025-07-15,,,MGCO-40|MGCO-36,MGCO-35|MGCO-39,,,,,Halo|mScarlet3S2,sec61b|2Xcox8A,ER|mitochondria,Halo(ER)|mScarlet3S2(ER)|mScarlet3S2(mitochondria)|Halo(mitochondria),"ER,mitochondria","Halo(ER),mScarlet3S2(ER),mScarlet3S2(mitochondria),Halo(mitochondria)",sheet,1
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish1_mem_sg_mito_msc3/roi2,20250715-plate1-slot1-roi4,20250715,43.0,1.0,4.0,20250715_mem_organelle,20250715_mem_organelle,fish1,1.0,,,640,20250715_mem_organelle,2025-07-15,2025-07-15,,,MGCO-36|MGCO-40,MGCO-39|MGCO-35,,,,,mScarlet3S2|Halo,sec61b|2Xcox8A,ER|mitochondria,mScarlet3S2(ER)|Halo(ER)|Halo(mitochondria)|mScarlet3S2(mitochondria),"ER,mitochondria","mScarlet3S2(ER),Halo(ER),Halo(mitochondria),mScarlet3S2(mitochondria)",sheet,1
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish2_24hpf_mem_mito_msc3_er_halo/roi1_eye,20250715-plate1-slot2-roi1,20250715,43.0,2.0,1.0,20250715_mem_organelle,20250715_mem_organelle,fish2,2.0,24.0,eye,1922,20250715_mem_organelle,2025-07-15,2025-07-15,,,MGCO-40|MGCO-36,MGCO-35|MGCO-39,,,,,Halo|mScarlet3S2,sec61b|2Xcox8A,ER|mitochondria,Halo(ER)|mScarlet3S2(ER)|mScarlet3S2(mitochondria)|Halo(mitochondria),"ER,mitochondria","Halo(ER),mScarlet3S2(ER),mScarlet3S2(mitochondria),Halo(mitochondria)",sheet,1
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish3_24hpf_mem_mito_msc3_er_halo/roi1,20250715-plate1-slot3-roi1,20250715,43.0,3.0,1.0,20250715_mem_organelle,20250715_mem_organelle,fish3,3.0,24.0,,960,20250715_mem_organelle,2025-07-15,2025-07-15,,,MGCO-40|MGCO-36,MGCO-35|MGCO-39,,,,,Halo|mScarlet3S2,sec61b|2Xcox8A,ER|mitochondria,Halo(ER)|mScarlet3S2(ER)|mScarlet3S2(mitochondria)|Halo(mitochondria),"ER,mitochondria","Halo(ER),mScarlet3S2(ER),mScarlet3S2(mitochondria),Halo(mitochondria)",sheet,1
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish3_24hpf_mem_mito_msc3_er_halo/roi2,20250715-plate1-slot3-roi3,20250715,43.0,3.0,3.0,20250715_mem_organelle,20250715_mem_organelle,fish3,3.0,24.0,,960,20250715_mem_organelle,2025-07-15,2025-07-15,,,MGCO-40|MGCO-36,MGCO-35|MGCO-39,,,,,Halo|mScarlet3S2,sec61b|2Xcox8A,ER|mitochondria,Halo(ER)|mScarlet3S2(ER)|mScarlet3S2(mitochondria)|Halo(mitochondria),"ER,mitochondria","Halo(ER),mScarlet3S2(ER),mScarlet3S2(mitochondria),Halo(mitochondria)",sheet,1
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish4_24hpf_mem_mito_msc3_er_halo/roi1,20250715-plate1-slot4-roi1,20250715,43.0,4.0,1.0,20250715_mem_organelle,20250715_mem_organelle,fish4,4.0,24.0,,960,20250715_mem_organelle,2025-07-15,2025-07-15,,,MGCO-40|MGCO-36,MGCO-35|MGCO-39,,,,,Halo|mScarlet3S2,sec61b|2Xcox8A,ER|mitochondria,Halo(ER)|mScarlet3S2(ER)|mScarlet3S2(mitochondria)|Halo(mitochondria),"ER,mitochondria","Halo(ER),mScarlet3S2(ER),mScarlet3S2(mitochondria),Halo(mitochondria)",sheet,1
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish4_24hpf_mem_mito_msc3_er_halo/roi2,20250715-plate1-slot4-roi3,20250715,43.0,4.0,3.0,20250715_mem_organelle,20250715_mem_organelle,fish4,4.0,24.0,,960,20250715_mem_organelle,2025-07-15,2025-07-15,,,MGCO-40|MGCO-36,MGCO-35|MGCO-39,,,,,Halo|mScarlet3S2,sec61b|2Xcox8A,ER|mitochondria,Halo(ER)|mScarlet3S2(ER)|mScarlet3S2(mitochondria)|Halo(mitochondria),"ER,mitochondria","Halo(ER),mScarlet3S2(ER),mScarlet3S2(mitochondria),Halo(mitochondria)",sheet,1
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish4_24hpf_mem_mito_msc3_er_halo/roi3,20250715-plate1-slot4-roi5,20250715,43.0,4.0,5.0,20250715_mem_organelle,20250715_mem_organelle,fish4,4.0,24.0,,960,20250715_mem_organelle,2025-07-15,2025-07-15,,,MGCO-40|MGCO-36,MGCO-35|MGCO-39,,,,,Halo|mScarlet3S2,sec61b|2Xcox8A,ER|mitochondria,Halo(ER)|mScarlet3S2(ER)|mScarlet3S2(mitochondria)|Halo(mitochondria),"ER,mitochondria","Halo(ER),mScarlet3S2(ER),mScarlet3S2(mitochondria),Halo(mitochondria)",sheet,1
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish5_48hpf_mem_mito_halo_er_msc2/roi1,20250715-plate1-slot5-roi2,20250715,43.0,5.0,2.0,20250715_mem_organelle,20250715_mem_organelle,fish5,5.0,48.0,,1329,20250715_mem_organelle,2025-07-15,2025-07-15,,,MGCO-36|MGCO-40,MGCO-39|MGCO-35,,,,,mScarlet3S2|Halo,sec61b|2Xcox8A,ER|mitochondria,mScarlet3S2(ER)|Halo(ER)|Halo(mitochondria)|mScarlet3S2(mitochondria),"ER,mitochondria","mScarlet3S2(ER),Halo(ER),Halo(mitochondria),mScarlet3S2(mitochondria)",sheet,1
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish5_48hpf_mem_mito_halo_er_msc2/roi2,20250715-plate1-slot5-roi4,20250715,43.0,5.0,4.0,20250715_mem_organelle,20250715_mem_organelle,fish5,5.0,48.0,,1300,20250715_mem_organelle,2025-07-15,2025-07-15,,,MGCO-36|MGCO-40,MGCO-39|MGCO-35,,,,,mScarlet3S2|Halo,sec61b|2Xcox8A,ER|mitochondria,mScarlet3S2(ER)|Halo(ER)|Halo(mitochondria)|mScarlet3S2(mitochondria),"ER,mitochondria","mScarlet3S2(ER),Halo(ER),Halo(mitochondria),mScarlet3S2(mitochondria)",sheet,1
