date_experiment,fish,roi_rel,roi_name,roi_tiffs,roi_dir,dataset,experiment_folder,roi_path_date_yyyymmdd,fish_folder,roi_folder,fish_id,fish_number,fish_age_hpf,fish_nickname,fish_raw_norm,roi_anatomy_tokens,roi_anatomy,fish_folder_patched,dataset_slug,dataset_slug_norm,sheet_slug_norm,date_mount_yyyymmdd,date_mount,Date imaged,mount_id,plate_date,mount_id_inferred,mount_id_source,plate_key,plate_id_filled,slot_id_filled,ZF female genotype,ZF male genotype,additional plasmids injected,additional mRNAs injected,additonal proteins injected,additonal dye and chemicals,Date born,Imaged Locations,Unique Targets with blanks,Unique Targets,Data location,link_source,treatment_rna_names_sheet,treatment_plasmid_names_sheet,exp_slug_norm,parent_slug_norm,geno_base_codes_v7_map,geno_alleles_v7_map,inj_rna_names_v7_map,inj_plasmid_names_v7_map,genotype_base_codes,genotype_allele_codes,parent_slug_norm_hole,geno_base_codes_v7_holes,geno_alleles_v7_holes,inj_rna_names_v7_holes,inj_plasmid_names_v7_holes,treatment_rna_rna_base_code,treatment_plasmid_plasmid_base_code,genotype_marker_fluor_codes,genotype_marker_tag_codes,genotype_marker_localizations,genotype_marker_fusion_labels,treatment_marker_fluor_codes,treatment_marker_tag_codes,treatment_marker_localizations,treatment_marker_fluor_loc_labels,all_unique_organelles,all_fluor_organelles
20250805_lifeact_mem-halo,fish1_48hpf_roi1,fish1_48hpf_roi1,fish1_48hpf_roi1,390,/clusterfs/vast/abcabc/Aang_Foundation/20250805_lifeact_mem-halo/fish1_48hpf_roi1,aang,20250805_lifeact_mem-halo,20250805.0,fish1_48hpf_roi1,fish1_48hpf_roi1,fish1,1.0,48.0,,fish1,[],,fish1_48hpf_roi1,20250805_lifeact_mem-halo,20250805_lifeact_mem-halo,,,,,,20250805.0,1.0,inferred,20250805::20250805_lifeact_mem-halo::1,69.0,1.0,,,,,,,,,,,,unmatched,,,lifeactmemhalo,,,,,,,,,,,,,,,,,,,,,,,,
20250805_lifeact_mem-halo,fish1_48hpf_roi2,fish1_48hpf_roi2,fish1_48hpf_roi2,390,/clusterfs/vast/abcabc/Aang_Foundation/20250805_lifeact_mem-halo/fish1_48hpf_roi2,aang,20250805_lifeact_mem-halo,20250805.0,fish1_48hpf_roi2,fish1_48hpf_roi2,fish1,1.0,48.0,,fish1,[],,fish1_48hpf_roi2,20250805_lifeact_mem-halo,20250805_lifeact_mem-halo,,,,,,20250805.0,1.0,inferred,20250805::20250805_lifeact_mem-halo::1,69.0,1.0,,,,,,,,,,,,unmatched,,,lifeactmemhalo,,,,,,,,,,,,,,,,,,,,,,,,
20250805_lifeact_mem-halo,fish1_48hpf_roi3,fish1_48hpf_roi3,fish1_48hpf_roi3,390,/clusterfs/vast/abcabc/Aang_Foundation/20250805_lifeact_mem-halo/fish1_48hpf_roi3,aang,20250805_lifeact_mem-halo,20250805.0,fish1_48hpf_roi3,fish1_48hpf_roi3,fish1,1.0,48.0,,fish1,[],,fish1_48hpf_roi3,20250805_lifeact_mem-halo,20250805_lifeact_mem-halo,,,,,,20250805.0,1.0,inferred,20250805::20250805_lifeact_mem-halo::1,69.0,1.0,,,,,,,,,,,,unmatched,,,lifeactmemhalo,,,,,,,,,,,,,,,,,,,,,,,,
20250805_lifeact_mem-halo,fish1_48hpf_roi4,fish1_48hpf_roi4,fish1_48hpf_roi4,390,/clusterfs/vast/abcabc/Aang_Foundation/20250805_lifeact_mem-halo/fish1_48hpf_roi4,aang,20250805_lifeact_mem-halo,20250805.0,fish1_48hpf_roi4,fish1_48hpf_roi4,fish1,1.0,48.0,,fish1,[],,fish1_48hpf_roi4,20250805_lifeact_mem-halo,20250805_lifeact_mem-halo,,,,,,20250805.0,1.0,inferred,20250805::20250805_lifeact_mem-halo::1,69.0,1.0,,,,,,,,,,,,unmatched,,,lifeactmemhalo,,,,,,,,,,,,,,,,,,,,,,,,
20250805_lifeact_mem-halo,fish1_48hpf_roi5,fish1_48hpf_roi5,fish1_48hpf_roi5,390,/clusterfs/vast/abcabc/Aang_Foundation/20250805_lifeact_mem-halo/fish1_48hpf_roi5,aang,20250805_lifeact_mem-halo,20250805.0,fish1_48hpf_roi5,fish1_48hpf_roi5,fish1,1.0,48.0,,fish1,[],,fish1_48hpf_roi5,20250805_lifeact_mem-halo,20250805_lifeact_mem-halo,,,,,,20250805.0,1.0,inferred,20250805::20250805_lifeact_mem-halo::1,69.0,1.0,,,,,,,,,,,,unmatched,,,lifeactmemhalo,,,,,,,,,,,,,,,,,,,,,,,,
20250805_mito_mem-halo,fish1_24hpf_roi1,fish1_24hpf_roi1,fish1_24hpf_roi1,390,/clusterfs/vast/abcabc/Aang_Foundation/20250805_mito_mem-halo/fish1_24hpf_roi1,aang,20250805_mito_mem-halo,20250805.0,fish1_24hpf_roi1,fish1_24hpf_roi1,fish1,1.0,24.0,,fish1,[],,fish1_24hpf_roi1,20250805_mito_mem-halo,20250805_mito_mem-halo,20250805_mito_mem-halo,20250805.0,2025-08-05,2025-08-05,,20250805.0,1.0,inferred,20250805::20250805_mito_mem-halo::1,70.0,1.0,membrane Halo,membrane Halo,,2xCox8A:mSG,,,2025-08-04,"skin, muscle, spinal_cord",Mitochondria,Mitochondria,X:\abcabc\Aang_Foundation\20250805_mito_mem-halo,sheet,2xCox8A:mSG,,mitomemhalo,,,,,,,,,,,,,MGCO-01,,,,,,mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),mitochondria,mStayGold(mitochondria)
20250805_mito_mem-halo,fish1_24hpf_roi2,fish1_24hpf_roi2,fish1_24hpf_roi2,390,/clusterfs/vast/abcabc/Aang_Foundation/20250805_mito_mem-halo/fish1_24hpf_roi2,aang,20250805_mito_mem-halo,20250805.0,fish1_24hpf_roi2,fish1_24hpf_roi2,fish1,1.0,24.0,,fish1,[],,fish1_24hpf_roi2,20250805_mito_mem-halo,20250805_mito_mem-halo,20250805_mito_mem-halo,20250805.0,2025-08-05,2025-08-05,,20250805.0,1.0,inferred,20250805::20250805_mito_mem-halo::1,70.0,1.0,membrane Halo,membrane Halo,,2xCox8A:mSG,,,2025-08-04,"skin, muscle, spinal_cord",Mitochondria,Mitochondria,X:\abcabc\Aang_Foundation\20250805_mito_mem-halo,sheet,2xCox8A:mSG,,mitomemhalo,,,,,,,,,,,,,MGCO-01,,,,,,mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),mitochondria,mStayGold(mitochondria)
20250805_mito_mem-halo,fish2_24hpf_roi1,fish2_24hpf_roi1,fish2_24hpf_roi1,390,/clusterfs/vast/abcabc/Aang_Foundation/20250805_mito_mem-halo/fish2_24hpf_roi1,aang,20250805_mito_mem-halo,20250805.0,fish2_24hpf_roi1,fish2_24hpf_roi1,fish2,2.0,24.0,,fish2,[],,fish2_24hpf_roi1,20250805_mito_mem-halo,20250805_mito_mem-halo,20250805_mito_mem-halo,20250805.0,2025-08-05,2025-08-05,,20250805.0,1.0,inferred,20250805::20250805_mito_mem-halo::1,70.0,2.0,membrane Halo,membrane Halo,,2xCox8A:mSG,,,2025-08-04,"skin, muscle, spinal_cord",Mitochondria,Mitochondria,X:\abcabc\Aang_Foundation\20250805_mito_mem-halo,sheet,2xCox8A:mSG,,mitomemhalo,,,,,,,,,,,,,MGCO-01,,,,,,mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),mitochondria,mStayGold(mitochondria)
20250805_mito_mem-halo,fish2_24hpf_roi2,fish2_24hpf_roi2,fish2_24hpf_roi2,390,/clusterfs/vast/abcabc/Aang_Foundation/20250805_mito_mem-halo/fish2_24hpf_roi2,aang,20250805_mito_mem-halo,20250805.0,fish2_24hpf_roi2,fish2_24hpf_roi2,fish2,2.0,24.0,,fish2,[],,fish2_24hpf_roi2,20250805_mito_mem-halo,20250805_mito_mem-halo,20250805_mito_mem-halo,20250805.0,2025-08-05,2025-08-05,,20250805.0,1.0,inferred,20250805::20250805_mito_mem-halo::1,70.0,2.0,membrane Halo,membrane Halo,,2xCox8A:mSG,,,2025-08-04,"skin, muscle, spinal_cord",Mitochondria,Mitochondria,X:\abcabc\Aang_Foundation\20250805_mito_mem-halo,sheet,2xCox8A:mSG,,mitomemhalo,,,,,,,,,,,,,MGCO-01,,,,,,mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),mitochondria,mStayGold(mitochondria)
20250805_mito_mem-halo,fish2_24hpf_roi3,fish2_24hpf_roi3,fish2_24hpf_roi3,390,/clusterfs/vast/abcabc/Aang_Foundation/20250805_mito_mem-halo/fish2_24hpf_roi3,aang,20250805_mito_mem-halo,20250805.0,fish2_24hpf_roi3,fish2_24hpf_roi3,fish2,2.0,24.0,,fish2,[],,fish2_24hpf_roi3,20250805_mito_mem-halo,20250805_mito_mem-halo,20250805_mito_mem-halo,20250805.0,2025-08-05,2025-08-05,,20250805.0,1.0,inferred,20250805::20250805_mito_mem-halo::1,70.0,2.0,membrane Halo,membrane Halo,,2xCox8A:mSG,,,2025-08-04,"skin, muscle, spinal_cord",Mitochondria,Mitochondria,X:\abcabc\Aang_Foundation\20250805_mito_mem-halo,sheet,2xCox8A:mSG,,mitomemhalo,,,,,,,,,,,,,MGCO-01,,,,,,mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),mitochondria,mStayGold(mitochondria)
20250805_mito_mem-halo,fish3_24hpf_roi1,fish3_24hpf_roi1,fish3_24hpf_roi1,390,/clusterfs/vast/abcabc/Aang_Foundation/20250805_mito_mem-halo/fish3_24hpf_roi1,aang,20250805_mito_mem-halo,20250805.0,fish3_24hpf_roi1,fish3_24hpf_roi1,fish3,3.0,24.0,,fish3,[],,fish3_24hpf_roi1,20250805_mito_mem-halo,20250805_mito_mem-halo,20250805_mito_mem-halo,20250805.0,2025-08-05,2025-08-05,,20250805.0,1.0,inferred,20250805::20250805_mito_mem-halo::1,70.0,3.0,membrane Halo,membrane Halo,,2xCox8A:mSG,,,2025-08-04,"skin, muscle, spinal_cord",Mitochondria,Mitochondria,X:\abcabc\Aang_Foundation\20250805_mito_mem-halo,sheet,2xCox8A:mSG,,mitomemhalo,,,,,,,,,,,,,MGCO-01,,,,,,mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),mitochondria,mStayGold(mitochondria)
20250805_mito_mem-halo,fish3_24hpf_roi2,fish3_24hpf_roi2,fish3_24hpf_roi2,780,/clusterfs/vast/abcabc/Aang_Foundation/20250805_mito_mem-halo/fish3_24hpf_roi2,aang,20250805_mito_mem-halo,20250805.0,fish3_24hpf_roi2,fish3_24hpf_roi2,fish3,3.0,24.0,,fish3,[],,fish3_24hpf_roi2,20250805_mito_mem-halo,20250805_mito_mem-halo,20250805_mito_mem-halo,20250805.0,2025-08-05,2025-08-05,,20250805.0,1.0,inferred,20250805::20250805_mito_mem-halo::1,70.0,3.0,membrane Halo,membrane Halo,,2xCox8A:mSG,,,2025-08-04,"skin, muscle, spinal_cord",Mitochondria,Mitochondria,X:\abcabc\Aang_Foundation\20250805_mito_mem-halo,sheet,2xCox8A:mSG,,mitomemhalo,,,,,,,,,,,,,MGCO-01,,,,,,mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),mitochondria,mStayGold(mitochondria)
20250808_mem_organelle,fish1_24hpf_mem-mchilada_lyso-mSG,roi1,roi1,108,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish1_24hpf_mem-mchilada_lyso-mSG/roi1,aang,20250808_mem_organelle,20250808.0,fish1_24hpf_mem-mchilada_lyso-mSG,roi1,fish1,1.0,24.0,,fish1,[],,fish1_24hpf_mem-mchilada_lyso-mSG,20250808_mem_organelle,20250808_mem_organelle,20250808_mem_organelle,20250808.0,2025-08-08,2025-08-08,,20250808.0,1.0,inferred,20250808::20250808_mem_organelle::1,71.0,1.0,membrane mChilada,membrane mChilada,,2xCox8A:mSG|LAMP1:mSG,,,2025-08-07,"skin, muscle, spinal_cord, hindbrain",Mitochondria|Lysosomes,Mitochondria|Lysosomes,X:\abcabc\Aang_Foundation\20250808_mem_organelle,sheet,2xCox8A:mSG|LAMP1:mSG,,memorganelle,,,,,,,,,,,,,MGCO-01|MGCO-15,,,,,,mStayGold,2Xcox8A|LAMP1,mitochondria|lysosome,mStayGold(mitochondria)|mStayGold(lysosome),mitochondria|lysosome,mStayGold(mitochondria)|mStayGold(lysosome)
20250808_mem_organelle,fish1_24hpf_mem-mchilada_lyso-mSG,roi1_1,roi1_1,300,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish1_24hpf_mem-mchilada_lyso-mSG/roi1_1,aang,20250808_mem_organelle,20250808.0,fish1_24hpf_mem-mchilada_lyso-mSG,roi1_1,fish1,1.0,24.0,,fish1,[],,fish1_24hpf_mem-mchilada_lyso-mSG,20250808_mem_organelle,20250808_mem_organelle,20250808_mem_organelle,20250808.0,2025-08-08,2025-08-08,,20250808.0,1.0,inferred,20250808::20250808_mem_organelle::1,71.0,1.0,membrane mChilada,membrane mChilada,,2xCox8A:mSG|LAMP1:mSG,,,2025-08-07,"skin, muscle, spinal_cord, hindbrain",Mitochondria|Lysosomes,Mitochondria|Lysosomes,X:\abcabc\Aang_Foundation\20250808_mem_organelle,sheet,2xCox8A:mSG|LAMP1:mSG,,memorganelle,,,,,,,,,,,,,MGCO-01|MGCO-15,,,,,,mStayGold,2Xcox8A|LAMP1,mitochondria|lysosome,mStayGold(mitochondria)|mStayGold(lysosome),mitochondria|lysosome,mStayGold(mitochondria)|mStayGold(lysosome)
20250808_mem_organelle,fish1_24hpf_mem-mchilada_lyso-mSG,roi1_test,roi1_test,6,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish1_24hpf_mem-mchilada_lyso-mSG/roi1_test,aang,20250808_mem_organelle,20250808.0,fish1_24hpf_mem-mchilada_lyso-mSG,roi1_test,fish1,1.0,24.0,,fish1,[],,fish1_24hpf_mem-mchilada_lyso-mSG,20250808_mem_organelle,20250808_mem_organelle,20250808_mem_organelle,20250808.0,2025-08-08,2025-08-08,,20250808.0,1.0,inferred,20250808::20250808_mem_organelle::1,71.0,1.0,membrane mChilada,membrane mChilada,,2xCox8A:mSG|LAMP1:mSG,,,2025-08-07,"skin, muscle, spinal_cord, hindbrain",Mitochondria|Lysosomes,Mitochondria|Lysosomes,X:\abcabc\Aang_Foundation\20250808_mem_organelle,sheet,2xCox8A:mSG|LAMP1:mSG,,memorganelle,,,,,,,,,,,,,MGCO-01|MGCO-15,,,,,,mStayGold,2Xcox8A|LAMP1,mitochondria|lysosome,mStayGold(mitochondria)|mStayGold(lysosome),mitochondria|lysosome,mStayGold(mitochondria)|mStayGold(lysosome)
20250808_mem_organelle,fish1_24hpf_mem-mchilada_lyso-mSG,roi2,roi2,300,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish1_24hpf_mem-mchilada_lyso-mSG/roi2,aang,20250808_mem_organelle,20250808.0,fish1_24hpf_mem-mchilada_lyso-mSG,roi2,fish1,1.0,24.0,,fish1,[],,fish1_24hpf_mem-mchilada_lyso-mSG,20250808_mem_organelle,20250808_mem_organelle,20250808_mem_organelle,20250808.0,2025-08-08,2025-08-08,,20250808.0,1.0,inferred,20250808::20250808_mem_organelle::1,71.0,1.0,membrane mChilada,membrane mChilada,,2xCox8A:mSG|LAMP1:mSG,,,2025-08-07,"skin, muscle, spinal_cord, hindbrain",Mitochondria|Lysosomes,Mitochondria|Lysosomes,X:\abcabc\Aang_Foundation\20250808_mem_organelle,sheet,2xCox8A:mSG|LAMP1:mSG,,memorganelle,,,,,,,,,,,,,MGCO-01|MGCO-15,,,,,,mStayGold,2Xcox8A|LAMP1,mitochondria|lysosome,mStayGold(mitochondria)|mStayGold(lysosome),mitochondria|lysosome,mStayGold(mitochondria)|mStayGold(lysosome)
20250808_mem_organelle,fish1_24hpf_mem-mchilada_lyso-mSG,roi3,roi3,300,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish1_24hpf_mem-mchilada_lyso-mSG/roi3,aang,20250808_mem_organelle,20250808.0,fish1_24hpf_mem-mchilada_lyso-mSG,roi3,fish1,1.0,24.0,,fish1,[],,fish1_24hpf_mem-mchilada_lyso-mSG,20250808_mem_organelle,20250808_mem_organelle,20250808_mem_organelle,20250808.0,2025-08-08,2025-08-08,,20250808.0,1.0,inferred,20250808::20250808_mem_organelle::1,71.0,1.0,membrane mChilada,membrane mChilada,,2xCox8A:mSG|LAMP1:mSG,,,2025-08-07,"skin, muscle, spinal_cord, hindbrain",Mitochondria|Lysosomes,Mitochondria|Lysosomes,X:\abcabc\Aang_Foundation\20250808_mem_organelle,sheet,2xCox8A:mSG|LAMP1:mSG,,memorganelle,,,,,,,,,,,,,MGCO-01|MGCO-15,,,,,,mStayGold,2Xcox8A|LAMP1,mitochondria|lysosome,mStayGold(mitochondria)|mStayGold(lysosome),mitochondria|lysosome,mStayGold(mitochondria)|mStayGold(lysosome)
20250808_mem_organelle,fish2_24hpf_mem-mchilada_lyso-mSG,roi1,roi1,300,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish2_24hpf_mem-mchilada_lyso-mSG/roi1,aang,20250808_mem_organelle,20250808.0,fish2_24hpf_mem-mchilada_lyso-mSG,roi1,fish2,2.0,24.0,,fish2,[],,fish2_24hpf_mem-mchilada_lyso-mSG,20250808_mem_organelle,20250808_mem_organelle,20250808_mem_organelle,20250808.0,2025-08-08,2025-08-08,,20250808.0,1.0,inferred,20250808::20250808_mem_organelle::1,71.0,2.0,membrane mChilada,membrane mChilada,,2xCox8A:mSG|LAMP1:mSG,,,2025-08-07,"skin, muscle, spinal_cord, hindbrain",Mitochondria|Lysosomes,Mitochondria|Lysosomes,X:\abcabc\Aang_Foundation\20250808_mem_organelle,sheet,2xCox8A:mSG|LAMP1:mSG,,memorganelle,,,,,,,,,,,,,MGCO-01|MGCO-15,,,,,,mStayGold,2Xcox8A|LAMP1,mitochondria|lysosome,mStayGold(mitochondria)|mStayGold(lysosome),mitochondria|lysosome,mStayGold(mitochondria)|mStayGold(lysosome)
20250808_mem_organelle,fish2_24hpf_mem-mchilada_lyso-mSG,roi2,roi2,300,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish2_24hpf_mem-mchilada_lyso-mSG/roi2,aang,20250808_mem_organelle,20250808.0,fish2_24hpf_mem-mchilada_lyso-mSG,roi2,fish2,2.0,24.0,,fish2,[],,fish2_24hpf_mem-mchilada_lyso-mSG,20250808_mem_organelle,20250808_mem_organelle,20250808_mem_organelle,20250808.0,2025-08-08,2025-08-08,,20250808.0,1.0,inferred,20250808::20250808_mem_organelle::1,71.0,2.0,membrane mChilada,membrane mChilada,,2xCox8A:mSG|LAMP1:mSG,,,2025-08-07,"skin, muscle, spinal_cord, hindbrain",Mitochondria|Lysosomes,Mitochondria|Lysosomes,X:\abcabc\Aang_Foundation\20250808_mem_organelle,sheet,2xCox8A:mSG|LAMP1:mSG,,memorganelle,,,,,,,,,,,,,MGCO-01|MGCO-15,,,,,,mStayGold,2Xcox8A|LAMP1,mitochondria|lysosome,mStayGold(mitochondria)|mStayGold(lysosome),mitochondria|lysosome,mStayGold(mitochondria)|mStayGold(lysosome)
20250808_mem_organelle,fish2_24hpf_mem-mchilada_lyso-mSG,roi3,roi3,300,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish2_24hpf_mem-mchilada_lyso-mSG/roi3,aang,20250808_mem_organelle,20250808.0,fish2_24hpf_mem-mchilada_lyso-mSG,roi3,fish2,2.0,24.0,,fish2,[],,fish2_24hpf_mem-mchilada_lyso-mSG,20250808_mem_organelle,20250808_mem_organelle,20250808_mem_organelle,20250808.0,2025-08-08,2025-08-08,,20250808.0,1.0,inferred,20250808::20250808_mem_organelle::1,71.0,2.0,membrane mChilada,membrane mChilada,,2xCox8A:mSG|LAMP1:mSG,,,2025-08-07,"skin, muscle, spinal_cord, hindbrain",Mitochondria|Lysosomes,Mitochondria|Lysosomes,X:\abcabc\Aang_Foundation\20250808_mem_organelle,sheet,2xCox8A:mSG|LAMP1:mSG,,memorganelle,,,,,,,,,,,,,MGCO-01|MGCO-15,,,,,,mStayGold,2Xcox8A|LAMP1,mitochondria|lysosome,mStayGold(mitochondria)|mStayGold(lysosome),mitochondria|lysosome,mStayGold(mitochondria)|mStayGold(lysosome)
20250808_mem_organelle,fish3_24hpf_mem-mchilada_mito-mSG,roi1,roi1,300,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish3_24hpf_mem-mchilada_mito-mSG/roi1,aang,20250808_mem_organelle,20250808.0,fish3_24hpf_mem-mchilada_mito-mSG,roi1,fish3,3.0,24.0,,fish3,[],,fish3_24hpf_mem-mchilada_mito-mSG,20250808_mem_organelle,20250808_mem_organelle,20250808_mem_organelle,20250808.0,2025-08-08,2025-08-08,,20250808.0,1.0,inferred,20250808::20250808_mem_organelle::1,71.0,3.0,membrane mChilada,membrane mChilada,,2xCox8A:mSG|LAMP1:mSG,,,2025-08-07,"skin, muscle, spinal_cord, hindbrain",Mitochondria|Lysosomes,Mitochondria|Lysosomes,X:\abcabc\Aang_Foundation\20250808_mem_organelle,sheet,2xCox8A:mSG|LAMP1:mSG,,memorganelle,,,,,,,,,,,,,MGCO-01|MGCO-15,,,,,,mStayGold,2Xcox8A|LAMP1,mitochondria|lysosome,mStayGold(mitochondria)|mStayGold(lysosome),mitochondria|lysosome,mStayGold(mitochondria)|mStayGold(lysosome)
20250808_mem_organelle,fish3_24hpf_mem-mchilada_mito-mSG,roi2,roi2,300,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish3_24hpf_mem-mchilada_mito-mSG/roi2,aang,20250808_mem_organelle,20250808.0,fish3_24hpf_mem-mchilada_mito-mSG,roi2,fish3,3.0,24.0,,fish3,[],,fish3_24hpf_mem-mchilada_mito-mSG,20250808_mem_organelle,20250808_mem_organelle,20250808_mem_organelle,20250808.0,2025-08-08,2025-08-08,,20250808.0,1.0,inferred,20250808::20250808_mem_organelle::1,71.0,3.0,membrane mChilada,membrane mChilada,,2xCox8A:mSG|LAMP1:mSG,,,2025-08-07,"skin, muscle, spinal_cord, hindbrain",Mitochondria|Lysosomes,Mitochondria|Lysosomes,X:\abcabc\Aang_Foundation\20250808_mem_organelle,sheet,2xCox8A:mSG|LAMP1:mSG,,memorganelle,,,,,,,,,,,,,MGCO-01|MGCO-15,,,,,,mStayGold,2Xcox8A|LAMP1,mitochondria|lysosome,mStayGold(mitochondria)|mStayGold(lysosome),mitochondria|lysosome,mStayGold(mitochondria)|mStayGold(lysosome)
20250808_mem_organelle,fish3_24hpf_mem-mchilada_mito-mSG,roi3,roi3,300,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish3_24hpf_mem-mchilada_mito-mSG/roi3,aang,20250808_mem_organelle,20250808.0,fish3_24hpf_mem-mchilada_mito-mSG,roi3,fish3,3.0,24.0,,fish3,[],,fish3_24hpf_mem-mchilada_mito-mSG,20250808_mem_organelle,20250808_mem_organelle,20250808_mem_organelle,20250808.0,2025-08-08,2025-08-08,,20250808.0,1.0,inferred,20250808::20250808_mem_organelle::1,71.0,3.0,membrane mChilada,membrane mChilada,,2xCox8A:mSG|LAMP1:mSG,,,2025-08-07,"skin, muscle, spinal_cord, hindbrain",Mitochondria|Lysosomes,Mitochondria|Lysosomes,X:\abcabc\Aang_Foundation\20250808_mem_organelle,sheet,2xCox8A:mSG|LAMP1:mSG,,memorganelle,,,,,,,,,,,,,MGCO-01|MGCO-15,,,,,,mStayGold,2Xcox8A|LAMP1,mitochondria|lysosome,mStayGold(mitochondria)|mStayGold(lysosome),mitochondria|lysosome,mStayGold(mitochondria)|mStayGold(lysosome)
20250808_mem_organelle,fish3_24hpf_mem-mchilada_mito-mSG,roi4,roi4,300,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish3_24hpf_mem-mchilada_mito-mSG/roi4,aang,20250808_mem_organelle,20250808.0,fish3_24hpf_mem-mchilada_mito-mSG,roi4,fish3,3.0,24.0,,fish3,[],,fish3_24hpf_mem-mchilada_mito-mSG,20250808_mem_organelle,20250808_mem_organelle,20250808_mem_organelle,20250808.0,2025-08-08,2025-08-08,,20250808.0,1.0,inferred,20250808::20250808_mem_organelle::1,71.0,3.0,membrane mChilada,membrane mChilada,,2xCox8A:mSG|LAMP1:mSG,,,2025-08-07,"skin, muscle, spinal_cord, hindbrain",Mitochondria|Lysosomes,Mitochondria|Lysosomes,X:\abcabc\Aang_Foundation\20250808_mem_organelle,sheet,2xCox8A:mSG|LAMP1:mSG,,memorganelle,,,,,,,,,,,,,MGCO-01|MGCO-15,,,,,,mStayGold,2Xcox8A|LAMP1,mitochondria|lysosome,mStayGold(mitochondria)|mStayGold(lysosome),mitochondria|lysosome,mStayGold(mitochondria)|mStayGold(lysosome)
20250808_mem_organelle,fish4_24hpf_mem-mchilada_mito-mSG,roi1,roi1,300,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish4_24hpf_mem-mchilada_mito-mSG/roi1,aang,20250808_mem_organelle,20250808.0,fish4_24hpf_mem-mchilada_mito-mSG,roi1,fish4,4.0,24.0,,fish4,[],,fish4_24hpf_mem-mchilada_mito-mSG,20250808_mem_organelle,20250808_mem_organelle,20250808_mem_organelle,20250808.0,2025-08-08,2025-08-08,,20250808.0,1.0,inferred,20250808::20250808_mem_organelle::1,71.0,4.0,membrane mChilada,membrane mChilada,,2xCox8A:mSG|LAMP1:mSG,,,2025-08-07,"skin, muscle, spinal_cord, hindbrain",Mitochondria|Lysosomes,Mitochondria|Lysosomes,X:\abcabc\Aang_Foundation\20250808_mem_organelle,sheet,2xCox8A:mSG|LAMP1:mSG,,memorganelle,,,,,,,,,,,,,MGCO-01|MGCO-15,,,,,,mStayGold,2Xcox8A|LAMP1,mitochondria|lysosome,mStayGold(mitochondria)|mStayGold(lysosome),mitochondria|lysosome,mStayGold(mitochondria)|mStayGold(lysosome)
20250808_mem_organelle,fish4_24hpf_mem-mchilada_mito-mSG,roi2,roi2,300,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish4_24hpf_mem-mchilada_mito-mSG/roi2,aang,20250808_mem_organelle,20250808.0,fish4_24hpf_mem-mchilada_mito-mSG,roi2,fish4,4.0,24.0,,fish4,[],,fish4_24hpf_mem-mchilada_mito-mSG,20250808_mem_organelle,20250808_mem_organelle,20250808_mem_organelle,20250808.0,2025-08-08,2025-08-08,,20250808.0,1.0,inferred,20250808::20250808_mem_organelle::1,71.0,4.0,membrane mChilada,membrane mChilada,,2xCox8A:mSG|LAMP1:mSG,,,2025-08-07,"skin, muscle, spinal_cord, hindbrain",Mitochondria|Lysosomes,Mitochondria|Lysosomes,X:\abcabc\Aang_Foundation\20250808_mem_organelle,sheet,2xCox8A:mSG|LAMP1:mSG,,memorganelle,,,,,,,,,,,,,MGCO-01|MGCO-15,,,,,,mStayGold,2Xcox8A|LAMP1,mitochondria|lysosome,mStayGold(mitochondria)|mStayGold(lysosome),mitochondria|lysosome,mStayGold(mitochondria)|mStayGold(lysosome)
