date_experiment,fish,roi_rel,roi_name,roi_tiffs,roi_dir,dataset,roi_path_date_yyyymmdd,experiment_folder,fish_folder,roi_folder,fish_number,fish_id,fish_age_token,fish_age_hpf,roi_index_token,roi_index,fish_nickname,roi_anatomy_tokens,roi_anatomy,dataset_slug,imaging_date_from_sheet,date_mount,Date imaged,Data location,ZF female genotype,ZF male genotype,link_source,plate_date,mount_id_inferred,mount_id_source,plate_key,plate_id_filled,slot_id_filled,roi_index_within_slot,bruker_roi_id,parent_female_name,parent_male_name,parent_female_norm,parent_male_norm,female_parent_name_norm,female_plasmid_base_code,female_allele,female_injected_rna,female_injected_plasmid,male_parent_name_norm,male_plasmid_base_code,male_allele,male_injected_rna,male_injected_plasmid,genotype_base_codes,genotype_allele_codes,treatment_plasmid_base_codes,treatment_rna_base_codes,genotype_marker_fluor_codes,genotype_marker_tag_codes,genotype_marker_localizations,genotype_marker_fusion_labels,all_unique_organelles,all_fluor_organelles,data_location_norm,treatment_plasmid_names_sheet,treatment_rna_names_sheet,treatment_protein_names_sheet,treatment_dye_names_sheet,treatment_rna_names_norm,treatment_plasmid_names_norm,treatment_marker_fluor_codes_x,treatment_marker_tag_codes_x,treatment_marker_localizations_x,treatment_marker_fusion_labels_x,treatment_fluor_organelles_x,treatment_marker_fluor_codes_y,treatment_marker_tag_codes_y,treatment_marker_localizations_y,treatment_marker_fusion_labels_y,treatment_fluor_organelles_y
20251015_mem-histone,fish3_48hpf_roi2,fish3_48hpf_roi2,fish3_48hpf_roi2,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish3_48hpf_roi2,aang,20251015,20251015_mem-histone,fish3_48hpf_roi2,fish3_48hpf_roi2,3.0,fish3,48hpf,48.0,roi2,2.0,,[],,20251015_mem-histone,20251015,2025-10-14,2025-10-15,X:\abcabc\Aang_Foundation\20251015_mem-histone,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),sheet,20251014,1,inferred,20251014::20251015_mem-histone::1,55,3,4,20251014-plate55-slot3-roi4,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),ef1a:2xlynk:tdmsg(j) (f1 of allele 302),tdmscarlet3s2:h2b-tol2 (f1 of allele 324),ef1a:2xlynk:tdmsg(j) (f1 of allele 302),pDQM005,302,,,tdmscarlet3s2:h2b-tol2 (f1 of allele 324),pDQM133,324,,,pDQM005|pDQM133,302|324,,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG::2xLynk|tdmScarlet3::H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),X:/abcabc/Aang_Foundation/20251015_mem-histone,,,,,,,,,,,,,,,,
20251015_mem-histone,fish4_48hpf_roi1,fish4_48hpf_roi1,fish4_48hpf_roi1,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish4_48hpf_roi1,aang,20251015,20251015_mem-histone,fish4_48hpf_roi1,fish4_48hpf_roi1,4.0,fish4,48hpf,48.0,roi1,1.0,,[],,20251015_mem-histone,20251015,2025-10-15,2025-10-15,X:\abcabc\Korra_Foundation\20251015_mem-histone,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),sheet,20251015,1,inferred,20251015::20251015_mem-histone::1,54,4,2,20251015-plate54-slot4-roi2,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),ef1a:2xlynk:tdmsg(j) (f1 of allele 302),tdmscarlet3s2:h2b-tol2 (f1 of allele 324),ef1a:2xlynk:tdmsg(j) (f1 of allele 302),pDQM005,302,,,tdmscarlet3s2:h2b-tol2 (f1 of allele 324),pDQM133,324,,,pDQM005|pDQM133,302|324,,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG::2xLynk|tdmScarlet3::H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),X:/abcabc/Korra_Foundation/20251015_mem-histone,,,,,,,,,,,,,,,,
20251015_mem-histone,fish4_48hpf_roi1,fish4_48hpf_roi1,fish4_48hpf_roi1,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish4_48hpf_roi1,aang,20251015,20251015_mem-histone,fish4_48hpf_roi1,fish4_48hpf_roi1,4.0,fish4,48hpf,48.0,roi1,1.0,,[],,20251015_mem-histone,20251015,2025-10-14,2025-10-15,X:\abcabc\Aang_Foundation\20251015_mem-histone,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),sheet,20251014,1,inferred,20251014::20251015_mem-histone::1,55,4,2,20251014-plate55-slot4-roi2,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),ef1a:2xlynk:tdmsg(j) (f1 of allele 302),tdmscarlet3s2:h2b-tol2 (f1 of allele 324),ef1a:2xlynk:tdmsg(j) (f1 of allele 302),pDQM005,302,,,tdmscarlet3s2:h2b-tol2 (f1 of allele 324),pDQM133,324,,,pDQM005|pDQM133,302|324,,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG::2xLynk|tdmScarlet3::H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),X:/abcabc/Aang_Foundation/20251015_mem-histone,,,,,,,,,,,,,,,,
20251015_mem-histone,fish4_48hpf_roi2,fish4_48hpf_roi2,fish4_48hpf_roi2,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish4_48hpf_roi2,aang,20251015,20251015_mem-histone,fish4_48hpf_roi2,fish4_48hpf_roi2,4.0,fish4,48hpf,48.0,roi2,2.0,,[],,20251015_mem-histone,20251015,2025-10-15,2025-10-15,X:\abcabc\Korra_Foundation\20251015_mem-histone,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),sheet,20251015,1,inferred,20251015::20251015_mem-histone::1,54,4,3,20251015-plate54-slot4-roi3,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),ef1a:2xlynk:tdmsg(j) (f1 of allele 302),tdmscarlet3s2:h2b-tol2 (f1 of allele 324),ef1a:2xlynk:tdmsg(j) (f1 of allele 302),pDQM005,302,,,tdmscarlet3s2:h2b-tol2 (f1 of allele 324),pDQM133,324,,,pDQM005|pDQM133,302|324,,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG::2xLynk|tdmScarlet3::H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),X:/abcabc/Korra_Foundation/20251015_mem-histone,,,,,,,,,,,,,,,,
20251015_mem-histone,fish4_48hpf_roi2,fish4_48hpf_roi2,fish4_48hpf_roi2,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish4_48hpf_roi2,aang,20251015,20251015_mem-histone,fish4_48hpf_roi2,fish4_48hpf_roi2,4.0,fish4,48hpf,48.0,roi2,2.0,,[],,20251015_mem-histone,20251015,2025-10-14,2025-10-15,X:\abcabc\Aang_Foundation\20251015_mem-histone,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),sheet,20251014,1,inferred,20251014::20251015_mem-histone::1,55,4,3,20251014-plate55-slot4-roi3,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),ef1a:2xlynk:tdmsg(j) (f1 of allele 302),tdmscarlet3s2:h2b-tol2 (f1 of allele 324),ef1a:2xlynk:tdmsg(j) (f1 of allele 302),pDQM005,302,,,tdmscarlet3s2:h2b-tol2 (f1 of allele 324),pDQM133,324,,,pDQM005|pDQM133,302|324,,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG::2xLynk|tdmScarlet3::H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),X:/abcabc/Aang_Foundation/20251015_mem-histone,,,,,,,,,,,,,,,,
20251015_mem-histone,fish4_48hpf_roi3,fish4_48hpf_roi3,fish4_48hpf_roi3,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish4_48hpf_roi3,aang,20251015,20251015_mem-histone,fish4_48hpf_roi3,fish4_48hpf_roi3,4.0,fish4,48hpf,48.0,roi3,3.0,,[],,20251015_mem-histone,20251015,2025-10-15,2025-10-15,X:\abcabc\Korra_Foundation\20251015_mem-histone,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),sheet,20251015,1,inferred,20251015::20251015_mem-histone::1,54,4,4,20251015-plate54-slot4-roi4,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),ef1a:2xlynk:tdmsg(j) (f1 of allele 302),tdmscarlet3s2:h2b-tol2 (f1 of allele 324),ef1a:2xlynk:tdmsg(j) (f1 of allele 302),pDQM005,302,,,tdmscarlet3s2:h2b-tol2 (f1 of allele 324),pDQM133,324,,,pDQM005|pDQM133,302|324,,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG::2xLynk|tdmScarlet3::H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),X:/abcabc/Korra_Foundation/20251015_mem-histone,,,,,,,,,,,,,,,,
20251015_mem-histone,fish4_48hpf_roi3,fish4_48hpf_roi3,fish4_48hpf_roi3,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish4_48hpf_roi3,aang,20251015,20251015_mem-histone,fish4_48hpf_roi3,fish4_48hpf_roi3,4.0,fish4,48hpf,48.0,roi3,3.0,,[],,20251015_mem-histone,20251015,2025-10-14,2025-10-15,X:\abcabc\Aang_Foundation\20251015_mem-histone,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),sheet,20251014,1,inferred,20251014::20251015_mem-histone::1,55,4,4,20251014-plate55-slot4-roi4,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),ef1a:2xlynk:tdmsg(j) (f1 of allele 302),tdmscarlet3s2:h2b-tol2 (f1 of allele 324),ef1a:2xlynk:tdmsg(j) (f1 of allele 302),pDQM005,302,,,tdmscarlet3s2:h2b-tol2 (f1 of allele 324),pDQM133,324,,,pDQM005|pDQM133,302|324,,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG::2xLynk|tdmScarlet3::H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),X:/abcabc/Aang_Foundation/20251015_mem-histone,,,,,,,,,,,,,,,,
20251015_mem-histone,fish5_48hpf_roi1,fish5_48hpf_roi1,fish5_48hpf_roi1,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish5_48hpf_roi1,aang,20251015,20251015_mem-histone,fish5_48hpf_roi1,fish5_48hpf_roi1,5.0,fish5,48hpf,48.0,roi1,1.0,,[],,20251015_mem-histone,20251015,2025-10-15,2025-10-15,X:\abcabc\Korra_Foundation\20251015_mem-histone,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),sheet,20251015,1,inferred,20251015::20251015_mem-histone::1,54,5,1,20251015-plate54-slot5-roi1,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),ef1a:2xlynk:tdmsg(j) (f1 of allele 302),tdmscarlet3s2:h2b-tol2 (f1 of allele 324),ef1a:2xlynk:tdmsg(j) (f1 of allele 302),pDQM005,302,,,tdmscarlet3s2:h2b-tol2 (f1 of allele 324),pDQM133,324,,,pDQM005|pDQM133,302|324,,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG::2xLynk|tdmScarlet3::H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),X:/abcabc/Korra_Foundation/20251015_mem-histone,,,,,,,,,,,,,,,,
20251015_mem-histone,fish5_48hpf_roi1,fish5_48hpf_roi1,fish5_48hpf_roi1,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish5_48hpf_roi1,aang,20251015,20251015_mem-histone,fish5_48hpf_roi1,fish5_48hpf_roi1,5.0,fish5,48hpf,48.0,roi1,1.0,,[],,20251015_mem-histone,20251015,2025-10-14,2025-10-15,X:\abcabc\Aang_Foundation\20251015_mem-histone,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),sheet,20251014,1,inferred,20251014::20251015_mem-histone::1,55,5,1,20251014-plate55-slot5-roi1,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),ef1a:2xlynk:tdmsg(j) (f1 of allele 302),tdmscarlet3s2:h2b-tol2 (f1 of allele 324),ef1a:2xlynk:tdmsg(j) (f1 of allele 302),pDQM005,302,,,tdmscarlet3s2:h2b-tol2 (f1 of allele 324),pDQM133,324,,,pDQM005|pDQM133,302|324,,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG::2xLynk|tdmScarlet3::H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),X:/abcabc/Aang_Foundation/20251015_mem-histone,,,,,,,,,,,,,,,,
20251015_mem-histone,fish6_48hpf_roi1,fish6_48hpf_roi1,fish6_48hpf_roi1,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish6_48hpf_roi1,aang,20251015,20251015_mem-histone,fish6_48hpf_roi1,fish6_48hpf_roi1,6.0,fish6,48hpf,48.0,roi1,1.0,,[],,20251015_mem-histone,20251015,2025-10-15,2025-10-15,X:\abcabc\Korra_Foundation\20251015_mem-histone,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),sheet,20251015,1,inferred,20251015::20251015_mem-histone::1,54,6,1,20251015-plate54-slot6-roi1,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),ef1a:2xlynk:tdmsg(j) (f1 of allele 302),tdmscarlet3s2:h2b-tol2 (f1 of allele 324),ef1a:2xlynk:tdmsg(j) (f1 of allele 302),pDQM005,302,,,tdmscarlet3s2:h2b-tol2 (f1 of allele 324),pDQM133,324,,,pDQM005|pDQM133,302|324,,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG::2xLynk|tdmScarlet3::H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),X:/abcabc/Korra_Foundation/20251015_mem-histone,,,,,,,,,,,,,,,,
20251015_mem-histone,fish6_48hpf_roi1,fish6_48hpf_roi1,fish6_48hpf_roi1,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish6_48hpf_roi1,aang,20251015,20251015_mem-histone,fish6_48hpf_roi1,fish6_48hpf_roi1,6.0,fish6,48hpf,48.0,roi1,1.0,,[],,20251015_mem-histone,20251015,2025-10-14,2025-10-15,X:\abcabc\Aang_Foundation\20251015_mem-histone,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),sheet,20251014,1,inferred,20251014::20251015_mem-histone::1,55,6,1,20251014-plate55-slot6-roi1,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),ef1a:2xlynk:tdmsg(j) (f1 of allele 302),tdmscarlet3s2:h2b-tol2 (f1 of allele 324),ef1a:2xlynk:tdmsg(j) (f1 of allele 302),pDQM005,302,,,tdmscarlet3s2:h2b-tol2 (f1 of allele 324),pDQM133,324,,,pDQM005|pDQM133,302|324,,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG::2xLynk|tdmScarlet3::H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),X:/abcabc/Aang_Foundation/20251015_mem-histone,,,,,,,,,,,,,,,,
20251016_mem-mito,fish1_72hpf_roi1,fish1_72hpf_roi1,fish1_72hpf_roi1,272,/clusterfs/vast/abcabc/Aang_Foundation/20251016_mem-mito/fish1_72hpf_roi1,aang,20251016,20251016_mem-mito,fish1_72hpf_roi1,fish1_72hpf_roi1,1.0,fish1,72hpf,72.0,roi1,1.0,,[],,20251016_mem-mito,20251016,2025-10-14,2025-10-16,X:\abcabc\Aang_Foundation\20251016_mem-mito,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,sheet,20251014,1,inferred,20251014::20251016_mem-mito::1,103,1,1,20251014-plate103-slot1-roi1,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,ef1a:2xlynk:tdmchilada (f1 of allele 315),casper/rnf,ef1a:2xlynk:tdmchilada (f1 of allele 315),pDQM082,315,,,casper/rnf,,,,,pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane),X:/abcabc/Aang_Foundation/20251016_mem-mito,,,,,,,,,,,,,,,,
20251016_mem-mito_v2,fish1_72hpf_roi1,fish1_72hpf_roi1,fish1_72hpf_roi1,272,/clusterfs/vast/abcabc/Aang_Foundation/20251016_mem-mito_v2/fish1_72hpf_roi1,aang,20251016,20251016_mem-mito_v2,fish1_72hpf_roi1,fish1_72hpf_roi1,1.0,fish1,72hpf,72.0,roi1,1.0,,[],,20251016_mem-mito_v2,20251016,2025-10-16,2025-10-16,X:\abcabc\Aang_Foundation\20251016_mem-mito_v2,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,sheet,20251016,1,inferred,20251016::20251016_mem-mito_v2::1,104,1,1,20251016-plate104-slot1-roi1,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,ef1a:2xlynk:tdmchilada (f1 of allele 315),casper/rnf,ef1a:2xlynk:tdmchilada (f1 of allele 315),pDQM082,315,,,casper/rnf,,,,,pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane),X:/abcabc/Aang_Foundation/20251016_mem-mito_v2,MGCO-28(ef1a-extended-2Xcox8A-linker-mStayGold-SV40-attb-tol2),,,,,MGCO-28(ef1a-extended-2Xcox8A-linker-mStayGold-SV40-attb-tol2),,,,,,,,,,
20251016_mem-mito_v2,fish1_72hpf_roi2,fish1_72hpf_roi2,fish1_72hpf_roi2,272,/clusterfs/vast/abcabc/Aang_Foundation/20251016_mem-mito_v2/fish1_72hpf_roi2,aang,20251016,20251016_mem-mito_v2,fish1_72hpf_roi2,fish1_72hpf_roi2,1.0,fish1,72hpf,72.0,roi2,2.0,,[],,20251016_mem-mito_v2,20251016,2025-10-16,2025-10-16,X:\abcabc\Aang_Foundation\20251016_mem-mito_v2,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,sheet,20251016,1,inferred,20251016::20251016_mem-mito_v2::1,104,1,2,20251016-plate104-slot1-roi2,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,ef1a:2xlynk:tdmchilada (f1 of allele 315),casper/rnf,ef1a:2xlynk:tdmchilada (f1 of allele 315),pDQM082,315,,,casper/rnf,,,,,pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane),X:/abcabc/Aang_Foundation/20251016_mem-mito_v2,MGCO-28(ef1a-extended-2Xcox8A-linker-mStayGold-SV40-attb-tol2),,,,,MGCO-28(ef1a-extended-2Xcox8A-linker-mStayGold-SV40-attb-tol2),,,,,,,,,,
20251017_nuclear_envelope,fish1_24hpf_roi1_test,fish1_24hpf_roi1_test,fish1_24hpf_roi1_test,8,/clusterfs/vast/abcabc/Aang_Foundation/20251017_nuclear_envelope/fish1_24hpf_roi1_test,aang,20251017,20251017_nuclear_envelope,fish1_24hpf_roi1_test,fish1_24hpf_roi1_test,1.0,fish1,24hpf,24.0,roi1,1.0,test,['test'],test,20251017_nuclear_envelope,20251017,2025-10-17,2025-10-17,X:\abcabc\Aang_Foundation\20251017_nuclear_envelope,casper/rnf,casper/rnf,sheet,20251017,1,inferred,20251017::20251017_nuclear_envelope::1,105,1,1,20251017-plate105-slot1-roi1,casper/rnf,casper/rnf,casper/rnf,casper/rnf,casper/rnf,,,,,casper/rnf,,,,,,,,,,,,,,,X:/abcabc/Aang_Foundation/20251017_nuclear_envelope,MGCO54(nuclearenvelope-A2UCOE-attb_entire+pDQM147-LEMD2-mStayGold),,,,,MGCO54(nuclearenvelope-A2UCOE-attb_entire+pDQM147-LEMD2-mStayGold),,,,,,,,,,
20251017_nuclear_envelope,fish1_24hpf_roi1_test_SIM,fish1_24hpf_roi1_test_SIM,fish1_24hpf_roi1_test_SIM,256,/clusterfs/vast/abcabc/Aang_Foundation/20251017_nuclear_envelope/fish1_24hpf_roi1_test_SIM,aang,20251017,20251017_nuclear_envelope,fish1_24hpf_roi1_test_SIM,fish1_24hpf_roi1_test_SIM,1.0,fish1,24hpf,24.0,roi1,1.0,test SIM,"['test', 'sim']",test|sim,20251017_nuclear_envelope,20251017,2025-10-17,2025-10-17,X:\abcabc\Aang_Foundation\20251017_nuclear_envelope,casper/rnf,casper/rnf,sheet,20251017,1,inferred,20251017::20251017_nuclear_envelope::1,105,1,2,20251017-plate105-slot1-roi2,casper/rnf,casper/rnf,casper/rnf,casper/rnf,casper/rnf,,,,,casper/rnf,,,,,,,,,,,,,,,X:/abcabc/Aang_Foundation/20251017_nuclear_envelope,MGCO54(nuclearenvelope-A2UCOE-attb_entire+pDQM147-LEMD2-mStayGold),,,,,MGCO54(nuclearenvelope-A2UCOE-attb_entire+pDQM147-LEMD2-mStayGold),,,,,,,,,,
20251020_mem-histone,fish1_72hpf_roi1,fish1_72hpf_roi1,fish1_72hpf_roi1,3072,/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish1_72hpf_roi1,aang,20251020,20251020_mem-histone,fish1_72hpf_roi1,fish1_72hpf_roi1,1.0,fish1,72hpf,72.0,roi1,1.0,,[],,20251020_mem-histone,20251020,2025-10-20,2025-10-20,X:\abcabc\Aang_Foundation\20251020_mem-histone,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),sheet,20251020,1,inferred,20251020::20251020_mem-histone::1,58,1,3,20251020-plate58-slot1-roi3,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),ef1a:2xlynk:tdmsg(j) (f1 of allele 301),tdmscarlet3s2:h2b-tol2 (f1 of allele 324),ef1a:2xlynk:tdmsg(j) (f1 of allele 301),pDQM005,301,,,tdmscarlet3s2:h2b-tol2 (f1 of allele 324),pDQM133,324,,,pDQM005|pDQM133,301|324,,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG::2xLynk|tdmScarlet3::H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),X:/abcabc/Aang_Foundation/20251020_mem-histone,,,,,,,,,,,,,,,,
20251020_mem-histone,fish1_72hpf_roi1,fish1_72hpf_roi1,fish1_72hpf_roi1,3072,/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish1_72hpf_roi1,aang,20251020,20251020_mem-histone,fish1_72hpf_roi1,fish1_72hpf_roi1,1.0,fish1,72hpf,72.0,roi1,1.0,,[],,20251020_mem-histone,20251020,2025-10-20,2025-10-20,X:\abcabc\Korra_Foundation\20251020_mem-histone,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),sheet,20251020,1,inferred,20251020::20251020_mem-histone::1,58,1,4,20251020-plate58-slot1-roi4,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),ef1a:2xlynk:tdmsg(j) (f1 of allele 301),tdmscarlet3s2:h2b-tol2 (f1 of allele 324),ef1a:2xlynk:tdmsg(j) (f1 of allele 301),pDQM005,301,,,tdmscarlet3s2:h2b-tol2 (f1 of allele 324),pDQM133,324,,,pDQM005|pDQM133,301|324,,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG::2xLynk|tdmScarlet3::H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),X:/abcabc/Korra_Foundation/20251020_mem-histone,,,,,,,,,,,,,,,,
20251020_mem-histone,fish1_72hpf_roi2,fish1_72hpf_roi2,fish1_72hpf_roi2,3072,/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish1_72hpf_roi2,aang,20251020,20251020_mem-histone,fish1_72hpf_roi2,fish1_72hpf_roi2,1.0,fish1,72hpf,72.0,roi2,2.0,,[],,20251020_mem-histone,20251020,2025-10-20,2025-10-20,X:\abcabc\Aang_Foundation\20251020_mem-histone,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),sheet,20251020,1,inferred,20251020::20251020_mem-histone::1,58,1,7,20251020-plate58-slot1-roi7,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),ef1a:2xlynk:tdmsg(j) (f1 of allele 301),tdmscarlet3s2:h2b-tol2 (f1 of allele 324),ef1a:2xlynk:tdmsg(j) (f1 of allele 301),pDQM005,301,,,tdmscarlet3s2:h2b-tol2 (f1 of allele 324),pDQM133,324,,,pDQM005|pDQM133,301|324,,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG::2xLynk|tdmScarlet3::H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),X:/abcabc/Aang_Foundation/20251020_mem-histone,,,,,,,,,,,,,,,,
20251020_mem-histone,fish1_72hpf_roi2,fish1_72hpf_roi2,fish1_72hpf_roi2,3072,/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish1_72hpf_roi2,aang,20251020,20251020_mem-histone,fish1_72hpf_roi2,fish1_72hpf_roi2,1.0,fish1,72hpf,72.0,roi2,2.0,,[],,20251020_mem-histone,20251020,2025-10-20,2025-10-20,X:\abcabc\Korra_Foundation\20251020_mem-histone,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),sheet,20251020,1,inferred,20251020::20251020_mem-histone::1,58,1,8,20251020-plate58-slot1-roi8,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),ef1a:2xlynk:tdmsg(j) (f1 of allele 301),tdmscarlet3s2:h2b-tol2 (f1 of allele 324),ef1a:2xlynk:tdmsg(j) (f1 of allele 301),pDQM005,301,,,tdmscarlet3s2:h2b-tol2 (f1 of allele 324),pDQM133,324,,,pDQM005|pDQM133,301|324,,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG::2xLynk|tdmScarlet3::H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),X:/abcabc/Korra_Foundation/20251020_mem-histone,,,,,,,,,,,,,,,,
