roi_path	n_tiffs
/clusterfs/vast/abcabc/Korra_Foundation/20250616_mem-histone/fish4_24hpf_roi1_brain	2480
/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish10_roi1	104
/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish10_roi2	104
/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish10_roi3	104
/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish10_roi4	104
/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish11_roi1	132
/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish1_roi1	56
/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish1_roi1_2	128
/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish2_roi1	162
/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish3_roi1	104
/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish4_roi1	104
/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish5_roi1	104
/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish6_roi1	76
/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish6_roi2	104
/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish7_roi1	104
/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish7_roi2	104
/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish7_roi3	80
/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish7_roi4	80
/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish8_roi1	80
/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish8_roi2	80
/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish8_roi3	80
/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish8_roi4	80
/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish9_roi1	80
/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish9_roi2	80
/clusterfs/vast/abcabc/Korra_Foundation/20250619_skittlez/fish1_roi1	104
/clusterfs/vast/abcabc/Korra_Foundation/20250619_skittlez/fish1_roi2	104
/clusterfs/vast/abcabc/Korra_Foundation/20250619_skittlez/fish2_roi1	104
/clusterfs/vast/abcabc/Korra_Foundation/20250619_skittlez/fish3_roi1	104
/clusterfs/vast/abcabc/Korra_Foundation/20250619_skittlez/fish3_roi2	104
/clusterfs/vast/abcabc/Korra_Foundation/20250619_skittlez/fish4_roi1	160
/clusterfs/vast/abcabc/Korra_Foundation/20250619_skittlez/fish5_roi1	104
/clusterfs/vast/abcabc/Korra_Foundation/20250619_skittlez/fish5_roi2	104
/clusterfs/vast/abcabc/Korra_Foundation/20250620_mitomSG/fish1_roi1	4018
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish2_roi1	104
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish3_roi1	104
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish3_roi2	104
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish3_roi3	104
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish4_roi1	104
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish4_roi2	104
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish4_roi3	104
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish4_roi4	104
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish5_roi1	50
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish5_roi1-1	80
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish6_roi1	80
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish6_roi2	80
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish6_roi3	80
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish7_roi1	80
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish7_roi2	80
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish7_roi3	80
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish7_roi4	80
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Issac_x_Ken/fish1_roi1	76
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Issac_x_Ken/fish2_roi1	104
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Issac_x_Ken/fish2_roi2	104
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Issac_x_Ken/fish3_roi1	102
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Issac_x_Ken/fish4_roi1	124
/clusterfs/vast/abcabc/Korra_Foundation/20250625_skittlez/fish1_roi1	104
/clusterfs/vast/abcabc/Korra_Foundation/20250625_skittlez/fish1_roi2	104
/clusterfs/vast/abcabc/Korra_Foundation/20250625_skittlez/fish3_roi1	132
/clusterfs/vast/abcabc/Korra_Foundation/20250625_skittlez/fish4_roi1	104
/clusterfs/vast/abcabc/Korra_Foundation/20250625_skittlez/fish5_roi1	104
/clusterfs/vast/abcabc/Korra_Foundation/20250625_skittlez/fish5_roi2	104
/clusterfs/vast/abcabc/Korra_Foundation/20250625_skittlez/fish7_roi1	132
/clusterfs/vast/abcabc/Korra_Foundation/20250625_skittlez/fish8_roi1	104
/clusterfs/vast/abcabc/Korra_Foundation/20250625_skittlez/fish8_roi2	104
/clusterfs/vast/abcabc/Korra_Foundation/20250625_skittlez/fish9_roi1	132
/clusterfs/vast/abcabc/Korra_Foundation/20250626_mem-histone/fish1_48hpf_brain	4447
/clusterfs/vast/abcabc/Korra_Foundation/20250626_mem-histone/fish3_48hpf_hindbrain-to-tail	17360
/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish10_roi1	160
/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish1_roi1	127
/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish1_roi2	104
/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish1_roi3	104
/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish2_roi1	104
/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish3_roi1	132
/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish4_roi1	104
/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish4_roi2	104
/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish5_roi1	132
/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish7_roi1	132
/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish8_roi1	132
/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish9_roi1	160
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish1_mem_sg_mito_msc3/roi1	414
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish1_mem_sg_mito_msc3/roi2	690
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish2_24hpf_mem_mito_msc3_er_halo/roi1_eye	2022
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish3_24hpf_mem_mito_msc3_er_halo/roi1	1010
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish3_24hpf_mem_mito_msc3_er_halo/roi2	1010
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish4_24hpf_mem_mito_msc3_er_halo/roi1	1010
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish4_24hpf_mem_mito_msc3_er_halo/roi2	1010
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish4_24hpf_mem_mito_msc3_er_halo/roi3	1010
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish5_48hpf_mem_mito_halo_er_msc2/roi1	1529
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish5_48hpf_mem_mito_halo_er_msc2/roi2	1400
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish5_48hpf_mem_mito_halo_er_msc2/roi3	1400
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish5_48hpf_mem_mito_halo_er_msc2/roi4	1400
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish6_48hpf_mem_mito_halo_er_msc2/roi1	1400
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish6_48hpf_mem_mito_halo_er_msc2/roi2	1400
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish6_48hpf_mem_mito_halo_er_msc2/roi3	1400
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish6_48hpf_mem_mito_halo_er_msc2/roi4	1400
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish6_48hpf_mem_mito_halo_er_msc2/roi5	1400
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish7_48hpf_mem_mito_halo_er_msc2/roi1	1400
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish8_72hpf_mem_mito_msc3_er_halo/roi1	1405
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish8_72hpf_mem_mito_msc3_er_halo/roi2	1400
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish8_72hpf_mem_mito_msc3_er_halo/roi3	1400
/clusterfs/vast/abcabc/Korra_Foundation/20250718_histone_mSC3_transgenic_test/fish1	200
/clusterfs/vast/abcabc/Korra_Foundation/20250718_histone_mSC3_transgenic_test/fish2	200
/clusterfs/vast/abcabc/Korra_Foundation/20250718_histone_mSC3_transgenic_test/fish3	400
/clusterfs/vast/abcabc/Korra_Foundation/20250723_mem-halo_ER-mSG/fish3_48hpf/roi1_mb	342
/clusterfs/vast/abcabc/Korra_Foundation/20250723_mem-halo_ER-mSG/fish3_48hpf/roi2	420
/clusterfs/vast/abcabc/Korra_Foundation/20250723_mem-halo_ER-mSG/fish3_48hpf/roi3	1182
/clusterfs/vast/abcabc/Korra_Foundation/20250723_mem-halo_ER-mSG/fish3_48hpf/roi4	1235
/clusterfs/vast/abcabc/Korra_Foundation/20250723_mem-halo_ER-mSG/fish3_48hpf/roi5	1235
/clusterfs/vast/abcabc/Korra_Foundation/20250723_mem-halo_ER-mSG/fish3_48hpf/roi6	1235
/clusterfs/vast/abcabc/Korra_Foundation/20250724_mem-mchilada_er-mSG/fish1_24hpf/roi1	513
/clusterfs/vast/abcabc/Korra_Foundation/20250724_mem-mchilada_er-mSG/fish1_24hpf/roi1_2	2915
/clusterfs/vast/abcabc/Korra_Foundation/20250724_mem-mchilada_er-mSG/fish1_24hpf/roi1_3	2915
/clusterfs/vast/abcabc/Korra_Foundation/20250724_mem-mchilada_er-mSG/fish1_24hpf/roi2	4835
/clusterfs/vast/abcabc/Korra_Foundation/20250728_mem-histone/fish1_roi1	2280
/clusterfs/vast/abcabc/Korra_Foundation/20250728_mem-histone/fish1_roi2	2590
/clusterfs/vast/abcabc/Korra_Foundation/20250801_mem-PCNA/fish1_roi1	1624
/clusterfs/vast/abcabc/Korra_Foundation/20250801_mem-PCNA/fish2_roi1	1484
/clusterfs/vast/abcabc/Korra_Foundation/20250801_mem-PCNA/fish3_72hpf_roi1	11386
/clusterfs/vast/abcabc/Korra_Foundation/20250801_mem-histone/fish1_roi1	601
/clusterfs/vast/abcabc/Korra_Foundation/20250805_mem-histone/fish1_24hpf	9444
/clusterfs/vast/abcabc/Korra_Foundation/20250805_mem-histone/fish2_36hpf	7290
/clusterfs/vast/abcabc/Korra_Foundation/20250805_mem-histone/fish3_48hpf	15601
/clusterfs/vast/abcabc/Korra_Foundation/20250805_mem-histone/fish4_48hpf	10581
/clusterfs/vast/abcabc/Korra_Foundation/20250811_mem_cytosol_test/fish1_86	80
/clusterfs/vast/abcabc/Korra_Foundation/20250811_mem_cytosol_test/fish2_144	181
/clusterfs/vast/abcabc/Korra_Foundation/20250811_mem_cytosol_test/fish3_145	241
/clusterfs/vast/abcabc/Korra_Foundation/20251007_mem-histone/fish1_48hpf_roi1	316
/clusterfs/vast/abcabc/Korra_Foundation/20251007_mem-histone/fish1_48hpf_roi1_test	64
/clusterfs/vast/abcabc/Korra_Foundation/20251007_mem-histone/fish1_48hpf_roi1test	76
/clusterfs/vast/abcabc/Korra_Foundation/20251007_mem-histone/fish2_48hpf_roi1_test	8
/clusterfs/vast/abcabc/Korra_Foundation/20251007_mem-histone/fish3_48hpf_roi1	2973
/clusterfs/vast/abcabc/Korra_Foundation/20251007_mem-histone/fish3_48hpf_roi1_test	130
/clusterfs/vast/abcabc/Korra_Foundation/20251007_mem-histone/fish3_48hpf_roi2	2460
/clusterfs/vast/abcabc/Korra_Foundation/20251007_mem-histone/fish3_48hpf_roi2_test	172
/clusterfs/vast/abcabc/Korra_Foundation/20251009_skittlez/fish1_roi1	22
/clusterfs/vast/abcabc/Korra_Foundation/20251010_mem-histone/fish1_24hpf_roi1	10593
/clusterfs/vast/abcabc/Korra_Foundation/20251013_mem-histone/fish1_96hpf_roi0_test	3430
/clusterfs/vast/abcabc/Korra_Foundation/20251013_mem-histone/fish1_96hpf_roi1	3114
/clusterfs/vast/abcabc/Korra_Foundation/20251013_mem-histone/fish1_96hpf_roi2	3114
/clusterfs/vast/abcabc/Korra_Foundation/20251013_mem-histone/fish1_96hpf_roi3	3114
/clusterfs/vast/abcabc/Korra_Foundation/20251013_mem-histone/fish2_96hpf_roi1	3114
/clusterfs/vast/abcabc/Korra_Foundation/20251013_mem-histone/fish2_96hpf_roi2	3114
/clusterfs/vast/abcabc/Korra_Foundation/20251013_mem-histone/fish3_96hpf_roi1	3114
/clusterfs/vast/abcabc/Korra_Foundation/20251013_mem-histone/fish3_96hpf_roi2	3114
/clusterfs/vast/abcabc/Korra_Foundation/20251013_mem-histone/fish3_96hpf_roi3	3114
/clusterfs/vast/abcabc/Korra_Foundation/20251015_mem-histone/fish1_48hpf_roi1	3114
/clusterfs/vast/abcabc/Korra_Foundation/20251015_mem-histone/fish2_48hpf_roi1	3114
/clusterfs/vast/abcabc/Korra_Foundation/20251015_mem-histone/fish3_48hpf_roi1	3114
/clusterfs/vast/abcabc/Korra_Foundation/20251015_mem-histone/fish3_48hpf_roi2	3114
/clusterfs/vast/abcabc/Korra_Foundation/20251015_mem-histone/fish4_48hpf_roi1	3124
/clusterfs/vast/abcabc/Korra_Foundation/20251016_mem-histone/fish1_72hpf_roi1	3114
/clusterfs/vast/abcabc/Korra_Foundation/20251016_mem-histone/fish2_72hpf_roi1	3114
/clusterfs/vast/abcabc/Korra_Foundation/20251016_mem-histone/fish2_72hpf_roi2	3114
/clusterfs/vast/abcabc/Korra_Foundation/20251016_mem-histone/fish2_72hpf_roi3	3114
/clusterfs/vast/abcabc/Korra_Foundation/20251016_mem-histone/fish3_72hpf_roi1	3115
/clusterfs/vast/abcabc/Korra_Foundation/20251016_mem-histone/fish3_72hpf_roi2	3114
/clusterfs/vast/abcabc/Korra_Foundation/20251017_microtubules/fish2_24hpf_roi1_test	3114
/clusterfs/vast/abcabc/Korra_Foundation/20251020_mem-histone/fish1_72hpf_roi1	3114
/clusterfs/vast/abcabc/Korra_Foundation/20251020_mem-histone/fish1_72hpf_roi2	3114
/clusterfs/vast/abcabc/Korra_Foundation/20251020_mem-histone/fish1_72hpf_roi3	3114
/clusterfs/vast/abcabc/Korra_Foundation/20251020_mem-histone/fish1_72hpf_roi4	3114
/clusterfs/vast/abcabc/Korra_Foundation/20251020_mem-histone/fish1_72hpf_roi5	3114
/clusterfs/vast/abcabc/Korra_Foundation/20251020_mem-histone/fish2_72hpf_roi1	3114
/clusterfs/vast/abcabc/Korra_Foundation/20251020_mem-histone/fish2_72hpf_roi2	3114
/clusterfs/vast/abcabc/Korra_Foundation/20251020_mem-histone/fish2_72hpf_roi3	338
/clusterfs/vast/abcabc/Korra_Foundation/20251022_mem-histone/fish1_24hpf_roi2	3114
/clusterfs/vast/abcabc/Korra_Foundation/20251022_mem-histone/fish1_24hpf_roi3	3114
/clusterfs/vast/abcabc/Korra_Foundation/20251022_mem-histone/fish2_24hpf_roi1	3114
/clusterfs/vast/abcabc/Korra_Foundation/20251022_mem-histone/fish2_24hpf_roi2	3114
/clusterfs/vast/abcabc/Korra_Foundation/20251022_mem-histone/fish2_24hpf_roi3	3114
/clusterfs/vast/abcabc/Korra_Foundation/20251022_mem-histone/fish3_24hpf_roi1	3114
/clusterfs/vast/abcabc/Korra_Foundation/20251022_mem-histone/fish3_24hpf_roi2	3114
/clusterfs/vast/abcabc/Korra_Foundation/20251022_mem-histone/fish4_24hpf_roi1	3114
/clusterfs/vast/abcabc/Korra_Foundation/20251022_mem-histone/fish4_24hpf_roi2	3114
/clusterfs/vast/abcabc/Korra_Foundation/20251022_mem-histone/fish4_24hpf_roi3	3114
/clusterfs/vast/abcabc/Korra_Foundation/20251024_mem-histone/fish2_72hpf_roi1	3114
/clusterfs/vast/abcabc/Korra_Foundation/20251024_mem-histone/fish2_72hpf_roi2	3114
/clusterfs/vast/abcabc/Korra_Foundation/20251024_mem-histone/fish2_72hpf_roi3	3114
/clusterfs/vast/abcabc/Korra_Foundation/20251024_mem-histone/fish3_72hpf_roi1	3114
/clusterfs/vast/abcabc/Korra_Foundation/20251024_mem-histone/fish3_72hpf_roi2	3114
/clusterfs/vast/abcabc/Korra_Foundation/20251024_mem-histone/fish3_72hpf_roi3	3114
/clusterfs/vast/abcabc/Korra_Foundation/20251024_mem-histone/fish3_72hpf_roi4	3114
/clusterfs/vast/abcabc/Korra_Foundation/20251024_mem-histone/fish3_72hpf_roi5	3114
/clusterfs/vast/abcabc/Korra_Foundation/20251027_mem-histone/fish3_72hpf_roi1	3114
/clusterfs/vast/abcabc/Korra_Foundation/20251027_mem-histone/fish3_72hpf_roi2	3114
/clusterfs/vast/abcabc/Korra_Foundation/20251027_mem-histone/fish3_72hpf_roi3	3114
/clusterfs/vast/abcabc/Korra_Foundation/20251027_mem-histone/fish3_72hpf_roi4	3114
/clusterfs/vast/abcabc/Korra_Foundation/20251029_mem-histone/fish2_24hpf_roi1	3114
/clusterfs/vast/abcabc/Korra_Foundation/20251029_mem-histone/fish3_24hpf_roi1	3114
/clusterfs/vast/abcabc/Korra_Foundation/20251029_mem-histone/fish5_24hpf_roi1	3114
/clusterfs/vast/abcabc/Korra_Foundation/20251029_mem-histone/fish5_24hpf_roi2	3114
/clusterfs/vast/abcabc/Korra_Foundation/20251106_mem-mito/fish1_48hpf_roi1	827
/clusterfs/vast/abcabc/Korra_Foundation/20251106_mem-mito/fish1_48hpf_roi2	820
/clusterfs/vast/abcabc/Korra_Foundation/20251106_mem-mito/fish1_48hpf_roi3	820
/clusterfs/vast/abcabc/Korra_Foundation/20251106_mem-mito/fish1_48hpf_roi4	820
/clusterfs/vast/abcabc/Korra_Foundation/20251106_mem-mito/fish1_48hpf_roi5	820
/clusterfs/vast/abcabc/Korra_Foundation/20251106_mem-mito/fish2_48hpf_roi1	1076
/clusterfs/vast/abcabc/Korra_Foundation/20251106_mem-mito/fish2_48hpf_roi2	1076
/clusterfs/vast/abcabc/Korra_Foundation/20251106_mem-mito/fish2_48hpf_roi3	1076
/clusterfs/vast/abcabc/Korra_Foundation/20251106_mem-mito/fish2_48hpf_roi4	1076
/clusterfs/vast/abcabc/Korra_Foundation/20251106_mem-mito/fish2_48hpf_roi5	1076
/clusterfs/vast/abcabc/Korra_Foundation/20251107_mem-centrioles/fish2_72hpf_roi1	26
/clusterfs/vast/abcabc/Korra_Foundation/20251110_mem-histone/fish1_48hpf_roi1	142
/clusterfs/vast/abcabc/Korra_Foundation/20251110_mem-histone/fish1_48hpf_roi2	2076
/clusterfs/vast/abcabc/Korra_Foundation/20251110_mem-histone/fish2_48hpf_roi1	324
/clusterfs/vast/abcabc/Korra_Foundation/20251110_mem-histone/fish2_48hpf_roi1-2	7740
/clusterfs/vast/abcabc/Korra_Foundation/20251110_mem-histone/fish3_48hpf_roi1	18980
/clusterfs/vast/abcabc/Korra_Foundation/20251110_mem-histone/fish4_48hpf_roi1	856
/clusterfs/vast/abcabc/Korra_Foundation/20251112_mem-mito/fish2_48hpf_roi1	1384
/clusterfs/vast/abcabc/Korra_Foundation/20251112_mem-mito/fish2_48hpf_roi2	1384
/clusterfs/vast/abcabc/Korra_Foundation/20251112_mem-mito/fish2_48hpf_roi3	1402
/clusterfs/vast/abcabc/Korra_Foundation/20251112_mem-mito/fish3_48hpf_roi1	1324
/clusterfs/vast/abcabc/Korra_Foundation/20251112_mem-mito/fish3_48hpf_roi2	1324
/clusterfs/vast/abcabc/Korra_Foundation/20251112_mem-mito/fish3_48hpf_roi3	1324
/clusterfs/vast/abcabc/Korra_Foundation/20251112_mem-mito/fish3_48hpf_roi4	1324
/clusterfs/vast/abcabc/Korra_Foundation/20251112_mem-mito/fish4_48hpf_roi1	1324
/clusterfs/vast/abcabc/Korra_Foundation/20251112_mem-mito/fish4_48hpf_roi2	1324
/clusterfs/vast/abcabc/Korra_Foundation/20251112_mem-mito/fish4_48hpf_roi3	1324
/clusterfs/vast/abcabc/Korra_Foundation/20251113_mem-histone/fish1_120hpf_roi1	3042
/clusterfs/vast/abcabc/Korra_Foundation/20251113_mem-histone/fish2_120hpf_roi1	14461
/clusterfs/vast/abcabc/Korra_Foundation/20251114_mem-mito_mount1/fish1_24hpf_roi1	1145
/clusterfs/vast/abcabc/Korra_Foundation/20251114_mem-mito_mount1/fish1_24hpf_roi2	1076
/clusterfs/vast/abcabc/Korra_Foundation/20251114_mem-mito_mount1/fish2_24hpf_roi1	1076
/clusterfs/vast/abcabc/Korra_Foundation/20251114_mem-mito_mount1/fish2_24hpf_roi2	1076
/clusterfs/vast/abcabc/Korra_Foundation/20251114_mem-mito_mount1/fish2_24hpf_roi3	1076
/clusterfs/vast/abcabc/Korra_Foundation/20251114_mem-mito_mount1/fish3_24hpf_roi1	1076
/clusterfs/vast/abcabc/Korra_Foundation/20251114_mem-mito_mount1/fish3_24hpf_roi2	1076
/clusterfs/vast/abcabc/Korra_Foundation/20251114_mem-mito_mount1/fish3_24hpf_roi3	1076
/clusterfs/vast/abcabc/Korra_Foundation/20251114_mem-mito_mount1/fish4_24hpf_roi1	1076
/clusterfs/vast/abcabc/Korra_Foundation/20251114_mem-mito_mount1/fish4_24hpf_roi2	1076
/clusterfs/vast/abcabc/Korra_Foundation/20251114_mem-mito_mount1/fish4_24hpf_roi3	308
/clusterfs/vast/abcabc/Korra_Foundation/20251114_mem-mito_mount2/fish1_24hpf_roi1	1076
/clusterfs/vast/abcabc/Korra_Foundation/20251114_mem-mito_mount2/fish1_24hpf_roi2	1076
/clusterfs/vast/abcabc/Korra_Foundation/20251114_mem-mito_mount2/fish2_24hpf_roi1	1076
/clusterfs/vast/abcabc/Korra_Foundation/20251114_mem-mito_mount2/fish2_24hpf_roi2	1076
/clusterfs/vast/abcabc/Korra_Foundation/20251114_mem-mito_mount2/fish4_24hpf_roi1	1076
/clusterfs/vast/abcabc/Korra_Foundation/20251114_mem-mito_mount2/fish4_24hpf_roi2	1076
/clusterfs/vast/abcabc/Korra_Foundation/20251114_mem-mito_mount2/fish4_24hpf_roi3	1076
/clusterfs/vast/abcabc/Korra_Foundation/20251114_mem-mito_mount2/fish5_24hpf_roi1	1076
/clusterfs/vast/abcabc/Korra_Foundation/20251114_mem-mito_mount2/fish5_24hpf_roi2	1076
/clusterfs/vast/abcabc/Korra_Foundation/20251114_mem-mito_mount2/fish5_24hpf_roi3	1076
/clusterfs/vast/abcabc/Korra_Foundation/20251114_mem-mito_mount2/fish6_24hpf_roi1	1076
/clusterfs/vast/abcabc/Korra_Foundation/20251114_mem-mito_mount2/fish6_24hpf_roi2	1076
/clusterfs/vast/abcabc/Korra_Foundation/20251117_mem-histone/fish1_48hpf_roi1	15027
/clusterfs/vast/abcabc/Korra_Foundation/20251121_mem-histone/fish1_48hpf_roi1	801
/clusterfs/vast/abcabc/Korra_Foundation/20251121_mem-histone/fish1_48hpf_roi1-2	541
/clusterfs/vast/abcabc/Korra_Foundation/20251121_mem-histone/fish1_48hpf_roi2	44921
/clusterfs/vast/abcabc/Korra_Foundation/20251121_mem-histone/fish2_48hpf_roi1	2045
/clusterfs/vast/abcabc/Korra_Foundation/20251124_mem-histone/fish1_72hpf_roi1	27304
/clusterfs/vast/abcabc/Korra_Foundation/20251125_mem-histone/fish1_96hpf_roi1	80
/clusterfs/vast/abcabc/Korra_Foundation/20251125_mem-histone/fish1_96hpf_roi1-2	2848
/clusterfs/vast/abcabc/Korra_Foundation/20251125_mem-histone/fish1_96hpf_roi1-3	678
/clusterfs/vast/abcabc/Korra_Foundation/20251125_mem-histone/fish1_96hpf_roi1-4	8554
/clusterfs/vast/abcabc/Korra_Foundation/20251126_mem-histone/fish1_120hpf_roi1	40600
/clusterfs/vast/abcabc/Korra_Foundation/20251126_mem-histone/fish2_120hpf_roi1	240
/clusterfs/vast/abcabc/Korra_Foundation/20251128_mem-histone/fish1_120hpf_roi1	10192
/clusterfs/vast/abcabc/Korra_Foundation/20251128_mem-histone/fish2_120hpf_roi1	10192
/clusterfs/vast/abcabc/Korra_Foundation/20251202_mem-cytosolic/fish1_24hpf_roi1	3276
/clusterfs/vast/abcabc/Korra_Foundation/20251202_mem-cytosolic/fish1_24hpf_roi2	5634
/clusterfs/vast/abcabc/Korra_Foundation/20251202_mem-cytosolic/fish4_24hpf_roi1	5632
/clusterfs/vast/abcabc/Korra_Foundation/20251202_mem-cytosolic/fish5_24hpf_roi1	3072
/clusterfs/vast/abcabc/Korra_Foundation/20251202_mem-cytosolic/fish6_24hpf_roi1	3072
/clusterfs/vast/abcabc/Korra_Foundation/20251203_mem-cytosolic/fish1_48hpf_roi1	6782
/clusterfs/vast/abcabc/Korra_Foundation/20251203_mem-cytosolic/fish2_48hpf_roi1	6720
/clusterfs/vast/abcabc/Korra_Foundation/20251203_mem-cytosolic/fish3_48hpf_roi1	6720
/clusterfs/vast/abcabc/Korra_Foundation/20251203_mem-cytosolic/fish4_48hpf_roi1	5440
/clusterfs/vast/abcabc/Korra_Foundation/20251204_mem_histone/fish1_72hpf_roi1	1352
/clusterfs/vast/abcabc/Korra_Foundation/20251204_mem_histone/fish1_72hpf_roi2	1352
/clusterfs/vast/abcabc/Korra_Foundation/20251204_mem_histone/fish1_72hpf_roi3	1352
/clusterfs/vast/abcabc/Korra_Foundation/20251204_mem_histone/fish1_72hpf_roi4	1352
/clusterfs/vast/abcabc/Korra_Foundation/20251204_mem_histone/fish1_72hpf_roi5	1352
/clusterfs/vast/abcabc/Korra_Foundation/20251204_mem_histone/fish1_72hpf_roi6	1352
/clusterfs/vast/abcabc/Korra_Foundation/20251204_mem_histone/fish1_72hpf_roi7	1352
/clusterfs/vast/abcabc/Korra_Foundation/20251204_mem_histone/fish1_72hpf_roi8	1352
/clusterfs/vast/abcabc/Korra_Foundation/20251204_mem_histone/fish1_72hpf_roi9	1352
/clusterfs/vast/abcabc/Korra_Foundation/20251204_mem_histone/fish3_72hpf_roi1	1352
